      prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.72796875 0.1849662024 0.136176495 0.0015448222    0.09   0.47      0.44
2    1.00000000 0.0972218511 0.905965091 0.4977901385    0.00   0.00      1.00
3    1.00000000 0.0686445450 0.880429921 0.0926932178    0.00   0.00      1.00
4    1.00000000 0.4118685618 0.726396679 0.5811302832    0.00   0.00      1.00
5    1.00000000 0.7605306583 0.881832414 0.8253189733    0.00   0.00      1.00
6    1.00000000 0.5852758756 0.741950880 0.4307034377    0.00   0.00      1.00
7    0.67796875 0.1952053935 0.103969202 0.0555239902    0.10   0.54      0.36
8    0.99996094 0.0331235724 0.694152975 0.7861600774    0.00   0.00      1.00
9    0.99808594 0.7917994424 0.464487358 0.4717283649    0.00   0.00      1.00
10   0.95511719 0.6723128157 0.247491370 0.7618252456    0.00   0.17      0.83
11   0.49148437 0.0960066388 0.072628971 0.3695067468    0.10   0.80      0.10
12   0.99996094 0.1868362830 0.735159003 0.6798945568    0.00   0.00      1.00
13   0.61210937 0.4987785940 0.024363593 0.8413681854    0.20   0.27      0.53
14   0.99710937 0.3347264838 0.465267367 0.1829024509    0.00   0.02      0.98
15   0.97816406 0.6201906488 0.332357997 0.2265356521    0.00   0.07      0.93
16   0.90546875 0.6101952784 0.172452828 0.0483651394    0.00   0.25      0.75
17   0.99992187 0.6306387414 0.637030173 0.1007339528    0.00   0.00      1.00
18   0.95761719 0.5724083013 0.234344840 0.3412000081    0.00   0.09      0.91
19   0.99988281 0.4701555881 0.607854952 0.8456465050    0.00   0.00      1.00
20   0.99949219 0.6959586032 0.569612870 0.8398074361    0.00   0.01      0.99
21   0.99570313 0.5952720137 0.442775423 0.4331076841    0.00   0.02      0.98
22   0.66511719 0.2832828127 0.096345435 0.7495198371    0.03   0.68      0.29
23   0.77515625 0.2886530778 0.129760429 0.3582160696    0.01   0.51      0.48
24   0.94292969 0.6636882892 0.199597808 0.5975392160    0.00   0.19      0.81
25   0.99175781 0.0421067143 0.428790422 0.2451810965    0.00   0.03      0.97
26   1.00000000 0.5626618459 0.928526990 0.9344605834    0.00   0.00      1.00
27   1.00000000 0.4385491321 0.738073256 0.5332426815    0.00   0.00      1.00
28   1.00000000 0.4591177001 0.811183185 0.9374976153    0.00   0.00      1.00
29   1.00000000 0.6930288051 0.635270368 0.7911169219    0.00   0.00      1.00
30   1.00000000 0.7459037569 0.875644980 0.5734616555    0.00   0.00      1.00
31   0.87769531 0.1259088065 0.219243656 0.4524066886    0.00   0.43      0.57
32   0.99960938 0.3842603425 0.613685009 0.3050906723    0.00   0.01      0.99
33   1.00000000 0.9752342075 0.853980032 0.0432157640    0.00   0.00      1.00
34   0.94320313 0.8345749560 0.109000257 0.5014240313    0.00   0.13      0.87
35   1.00000000 0.2112082355 0.713074359 0.8214072045    0.00   0.00      1.00
36   1.00000000 0.9966071092 0.074930112 0.4526318035    0.00   0.00      1.00
37   0.99980469 0.7279365896 0.573659595 0.9877172459    0.00   0.00      1.00
38   0.99992187 0.5376105949 0.660377527 0.2393485461    0.00   0.00      1.00
39   0.93097656 0.0928044983 0.282639091 0.6729734447    0.00   0.29      0.71
40   0.97554688 0.4732770601 0.335099742 0.6685959154    0.00   0.13      0.87
41   0.93378906 0.6021314219 0.179235935 0.0847966266    0.00   0.17      0.83
42   0.99996094 0.0394352267 0.637876269 0.7975146899    0.00   0.00      1.00
43   0.99882812 0.0932115554 0.551109856 0.0386564205    0.00   0.00      1.00
44   0.99949219 0.3340496840 0.611933457 0.4220752274    0.00   0.01      0.99
45   1.00000000 0.0310185307 0.731133060 0.0028089075    0.00   0.00      1.00
46   0.83281250 0.7014106093 0.043041275 0.2241132150    0.05   0.16      0.79
47   0.99828125 0.3810288110 0.510685226 0.6513367349    0.00   0.02      0.98
48   0.27054688 0.1066002585 0.032843488 0.8057589647    0.22   0.72      0.06
49   0.99968750 0.8507671347 0.558757628 0.9004157067    0.00   0.01      0.99
50   1.00000000 0.6963386238 0.783889688 0.6979651721    0.00   0.00      1.00
51   1.00000000 0.8323604304 0.833166278 0.0426054769    0.00   0.00      1.00
52   0.95679687 0.6935061326 0.193158536 0.6562951419    0.00   0.15      0.85
53   0.91910156 0.8209624498 0.129389410 0.1565461787    0.00   0.15      0.85
54   1.00000000 0.5977195147 0.796521125 0.5149025961    0.00   0.00      1.00
55   0.98191406 0.8120313815 0.256717691 0.0383704072    0.00   0.07      0.93
56   0.99867187 0.4239829711 0.494617930 0.6632237099    0.00   0.00      1.00
57   0.35925781 0.0111963693 0.052506986 0.3460163684    0.27   0.69      0.04
58   1.00000000 0.6791165855 0.886619675 0.5024554532    0.00   0.00      1.00
59   0.99945313 0.8693892746 0.530368484 0.0073442187    0.00   0.01      0.99
60   1.00000000 0.3220920924 0.871723745 0.5318470960    0.00   0.00      1.00
61   0.54007812 0.3986021937 0.029699483 0.3678389324    0.25   0.33      0.42
62   1.00000000 0.1683182681 0.903443769 0.0225694224    0.00   0.00      1.00
63   1.00000000 0.8322583693 0.813028372 0.7663710534    0.00   0.00      1.00
64   1.00000000 0.7250967163 0.777217262 0.2915927523    0.00   0.00      1.00
65   1.00000000 0.0871825789 0.842120368 0.5121616344    0.00   0.00      1.00
66   1.00000000 0.1871214290 0.773703840 0.2405048180    0.00   0.00      1.00
67   0.85796875 0.5656495520 0.119873866 0.1475557601    0.04   0.33      0.63
68   0.99957031 0.5886081704 0.516889604 0.2613032123    0.00   0.00      1.00
69   0.99996094 0.7213662833 0.598199445 0.8199008778    0.00   0.00      1.00
70   0.99898438 0.8209412280 0.482450676 0.5723301882    0.00   0.00      1.00
71   1.00000000 0.4717373592 0.802020956 0.5574893008    0.00   0.00      1.00
72   0.98101562 0.2091383843 0.370518107 0.3001247842    0.00   0.11      0.89
73   0.82828125 0.8448092053 0.004105297 0.0156108984    0.17   0.01      0.82
74   0.99453125 0.6759339934 0.410041136 0.8708878302    0.00   0.04      0.96
75   1.00000000 0.9389166420 0.968491808 0.9052797304    0.00   0.00      1.00
76   0.90824219 0.3963815598 0.212700660 0.3867364121    0.00   0.32      0.68
77   0.70449219 0.6453958531 0.045474107 0.4390699645    0.05   0.37      0.58
78   0.99847656 0.0677466390 0.563604888 0.4499542606    0.00   0.01      0.99
79   0.99976562 0.7545769468 0.546981673 0.2829265315    0.00   0.00      1.00
80   0.99878906 0.6920223481 0.477488754 0.1745461361    0.00   0.02      0.98
81   1.00000000 0.6879230549 0.782859324 0.5994454944    0.00   0.00      1.00
82   0.99699219 0.2241217922 0.514425713 0.8595866587    0.00   0.00      1.00
83   0.92429688 0.6992739697 0.148418291 0.9564043223    0.00   0.22      0.78
84   1.00000000 0.8413049194 0.713019761 0.1907125879    0.00   0.00      1.00
85   1.00000000 0.3885047694 0.916616753 0.2845947277    0.00   0.00      1.00
86   1.00000000 0.7233415849 0.833343674 0.4370011061    0.00   0.00      1.00
87   1.00000000 0.1506297991 0.936632954 0.5091350381    0.00   0.00      1.00
88   0.99980469 0.9755347676 0.416409359 0.8279246606    0.00   0.00      1.00
89   0.99980469 0.9956203613 0.430258393 0.0307324012    0.00   0.00      1.00
90   0.91960937 0.7232940651 0.091918397 0.3732731696    0.01   0.15      0.84
91   0.96898438 0.3896444291 0.295901572 0.8875836581    0.00   0.10      0.90
92   0.89453125 0.6184165671 0.159946869 0.5723491085    0.00   0.31      0.69
93   1.00000000 0.2770545059 0.729120552 0.1072156643    0.00   0.00      1.00
94   1.00000000 0.1410729450 0.833953576 0.7968776864    0.00   0.00      1.00
95   0.85949219 0.1742110015 0.187246962 0.8829226627    0.00   0.49      0.51
96   0.92207031 0.6605122881 0.156333154 0.6636480764    0.00   0.25      0.75
97   0.78812500 0.2292489549 0.150805951 0.6850100753    0.00   0.67      0.33
98   0.71121094 0.0615205998 0.124327193 0.4336951545    0.02   0.71      0.27
99   0.97238281 0.1720321507 0.344794416 0.4340695431    0.00   0.15      0.85
100  0.92546875 0.8626370153 0.097607096 0.4449125619    0.00   0.14      0.86
101  0.88816406 0.3330954222 0.198604358 0.6854908494    0.00   0.41      0.59
102  0.74746094 0.0968567638 0.149777634 0.2652808069    0.00   0.65      0.35
103  0.68984375 0.2264914394 0.113603145 0.0489785934    0.10   0.51      0.39
104  0.67410156 0.5691618694 0.045857024 0.5732798874    0.10   0.38      0.52
105  0.90906250 0.5391004896 0.184326719 0.8203215336    0.00   0.24      0.76
