     prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    1.0000000 0.1822341988 0.9798128372 0.474028365    0.00   0.00      1.00
2    0.9213672 0.7689649917 0.0961531361 0.377721373    0.01   0.15      0.84
3    0.9835156 0.3510377861 0.3711028732 0.901003769    0.00   0.08      0.92
4    1.0000000 0.3577511949 0.8686346356 0.678995080    0.00   0.00      1.00
5    0.7610156 0.4532965443 0.0924493915 0.159516175    0.05   0.39      0.56
6    0.9991797 0.8358103929 0.5457539798 0.475298391    0.00   0.00      1.00
7    0.9976953 0.0324262064 0.4986719305 0.342962106    0.00   0.00      1.00
8    0.9975391 0.6448695890 0.4523453405 0.137089588    0.00   0.01      0.99
9    0.9998047 0.1019147895 0.6553253343 0.802688333    0.00   0.01      0.99
10   0.9960938 0.7094913654 0.4341874300 0.980352181    0.00   0.00      1.00
11   0.8533203 0.0644531569 0.2058634923 0.088389134    0.01   0.39      0.60
12   0.9999609 0.4638040112 0.7146935950 0.211685545    0.00   0.00      1.00
13   0.9973047 0.7046926639 0.4488659876 0.452220576    0.00   0.02      0.98
14   0.9719141 0.4566072240 0.3079377923 0.714707217    0.00   0.11      0.89
15   0.9030469 0.3286061790 0.2247645722 0.820072109    0.00   0.32      0.68
16   0.8770703 0.3698082874 0.1926675173 0.721068689    0.00   0.38      0.62
17   0.9342969 0.0601799737 0.2763859571 0.868991941    0.00   0.33      0.67
18   0.9928906 0.3817977544 0.4266169947 0.377667991    0.00   0.03      0.97
19   0.4539844 0.1720973898 0.0478088283 0.578242563    0.08   0.74      0.18
20   0.9999219 0.2983865971 0.6523405118 0.399778757    0.00   0.00      1.00
21   0.9999219 0.0493001358 0.6726440035 0.427460666    0.00   0.00      1.00
22   0.8785156 0.6424936648 0.1387137219 0.257275740    0.00   0.30      0.70
23   0.9969141 0.7862134119 0.4054582804 0.150745950    0.00   0.00      1.00
24   0.9600391 0.0210491100 0.3235125709 0.327089455    0.00   0.24      0.76
25   0.7353125 0.3518851909 0.1001010539 0.335873449    0.01   0.61      0.38
26   0.9958594 0.5572867708 0.4395531185 0.974530357    0.00   0.01      0.99
27   1.0000000 0.5721964200 0.7335484114 0.845422073    0.00   0.00      1.00
28   1.0000000 0.7813373297 0.8736301793 0.321044262    0.00   0.00      1.00
29   1.0000000 0.1970051599 0.8411868045 0.837766890    0.00   0.00      1.00
30   0.9998828 0.7398622138 0.5942571259 0.894643572    0.00   0.00      1.00
31   0.9997266 0.4831582296 0.6324337726 0.977005789    0.00   0.00      1.00
32   0.9997656 0.8868168911 0.5229243934 0.433727771    0.00   0.00      1.00
33   0.9971094 0.2234007376 0.4975396669 0.601290947    0.00   0.02      0.98
34   1.0000000 0.6480964834 0.7294510663 0.081189755    0.00   0.00      1.00
35   0.9999219 0.4128479804 0.6089090647 0.256248876    0.00   0.00      1.00
36   1.0000000 0.3191448320 0.7780239778 0.080963108    0.00   0.00      1.00
37   1.0000000 0.5364973624 0.7747196250 0.251197482    0.00   0.00      1.00
38   0.9721094 0.5067784635 0.2999193147 0.126533697    0.00   0.11      0.89
39   0.9978906 0.0509283396 0.5423335123 0.497317068    0.00   0.02      0.98
40   0.4875391 0.0455849508 0.0816114568 0.113850357    0.15   0.76      0.09
41   1.0000000 0.5963814072 0.9837371584 0.518198020    0.00   0.00      1.00
42   1.0000000 0.5660313603 0.6785727276 0.733242552    0.00   0.00      1.00
43   0.9782812 0.5931762822 0.2991789219 0.690114673    0.00   0.11      0.89
44   1.0000000 0.7588013662 0.7693352308 0.687840829    0.00   0.00      1.00
45   0.9997266 0.2832357341 0.5933651256 0.895592510    0.00   0.00      1.00
46   0.9989453 0.3300433147 0.5445321549 0.729081341    0.00   0.00      1.00
47   0.9154688 0.0223558426 0.2597769364 0.744382011    0.00   0.31      0.69
48   0.8830469 0.1317019847 0.2189906184 0.534547172    0.00   0.41      0.59
49   0.9967187 0.9143050543 0.3905188439 0.850253375    0.00   0.02      0.98
50   0.9883594 0.8393205246 0.2742364369 0.435278051    0.00   0.08      0.92
51   1.0000000 0.8559179055 0.9276445585 0.434626888    0.00   0.00      1.00
52   0.9964453 0.0487261505 0.5022701514 0.999348909    0.00   0.03      0.97
53   1.0000000 0.5747018829 0.8538221950 0.204329418    0.00   0.00      1.00
54   0.9744531 0.9173858352 0.1404254849 0.008508283    0.01   0.05      0.94
55   1.0000000 0.9530096478 0.8110348133 0.487778496    0.00   0.00      1.00
56   1.0000000 0.2707289087 0.8330957950 0.389099918    0.00   0.00      1.00
57   0.9987500 0.5415490838 0.5247861804 0.172641548    0.00   0.03      0.97
58   1.0000000 0.9328037680 0.6948332780 0.070719985    0.00   0.00      1.00
59   1.0000000 0.1780977272 0.8872615295 0.695134682    0.00   0.00      1.00
60   1.0000000 0.1761584561 0.8466904103 0.536022988    0.00   0.00      1.00
61   0.9996875 0.6952670007 0.5221333937 0.663181486    0.00   0.00      1.00
62   1.0000000 0.5555908822 0.7920536043 0.327641408    0.00   0.00      1.00
63   1.0000000 0.6137632509 0.7402361818 0.709179019    0.00   0.00      1.00
64   1.0000000 0.3295761561 0.9693452716 0.046787559    0.00   0.00      1.00
65   0.8617187 0.0482593700 0.2259211708 0.550705158    0.00   0.51      0.49
66   0.9839453 0.6291436714 0.3290080740 0.370769909    0.00   0.08      0.92
67   0.9948438 0.8668247680 0.3460789132 0.475464876    0.00   0.03      0.97
68   1.0000000 0.4630869611 0.9690663433 0.594343282    0.00   0.00      1.00
69   1.0000000 0.9506806338 0.5533297041 0.902474382    0.00   0.00      1.00
70   0.9851953 0.8603402448 0.2622467331 0.919908108    0.00   0.05      0.95
71   0.9995703 0.0176775861 0.5903677659 0.126023265    0.00   0.00      1.00
72   0.9996484 0.2799900048 0.6153976002 0.684559665    0.00   0.00      1.00
73   1.0000000 0.7705118719 0.9402702744 0.536851348    0.00   0.00      1.00
74   0.9983594 0.4833576400 0.4967863658 0.386386109    0.00   0.01      0.99
75   1.0000000 0.5841780766 0.9503714575 0.972944909    0.00   0.00      1.00
76   0.9608203 0.5161751488 0.2852520095 0.871467548    0.00   0.17      0.83
77   0.2570312 0.0907119641 0.0248190132 0.462225697    0.45   0.43      0.12
78   1.0000000 0.8061530327 0.6816975398 0.217727141    0.00   0.00      1.00
79   0.9754297 0.3716959197 0.3163941819 0.912737437    0.00   0.11      0.89
80   0.9991797 0.6796494860 0.5641717629 0.578569335    0.00   0.00      1.00
81   0.9999609 0.8794529059 0.6409831676 0.248857219    0.00   0.00      1.00
82   0.9997266 0.8928144462 0.5131018106 0.415274906    0.00   0.00      1.00
83   0.9998047 0.1565053039 0.6691463946 0.922716389    0.00   0.01      0.99
84   0.9997656 0.1807448082 0.6351612280 0.081783689    0.00   0.00      1.00
85   1.0000000 0.7001071770 0.8221188013 0.920143277    0.00   0.00      1.00
86   0.9973047 0.8749708619 0.4420966946 0.887894074    0.00   0.01      0.99
87   0.2807031 0.2366993814 0.0155606344 0.132726245    0.52   0.27      0.21
88   0.9560547 0.2665436212 0.2909714605 0.894192836    0.00   0.20      0.80
89   0.9908203 0.1309650782 0.4220779289 0.846102366    0.00   0.06      0.94
90   0.9992969 0.7346472836 0.5457677189 0.532243379    0.00   0.01      0.99
91   0.9999219 0.6622049659 0.6381441336 0.575376303    0.00   0.00      1.00
92   1.0000000 0.1680402812 0.9554536932 0.651390675    0.00   0.00      1.00
93   0.8970703 0.5707345959 0.1755270066 0.508973899    0.00   0.31      0.69
94   1.0000000 0.7637317637 0.9996461074 0.185383950    0.00   0.00      1.00
95   1.0000000 0.8163063806 0.8054420254 0.295384011    0.00   0.00      1.00
96   0.9999609 0.7356462681 0.6986423463 0.563986367    0.00   0.00      1.00
97   0.9994922 0.4549317353 0.5775558669 0.642751783    0.00   0.00      1.00
98   0.9994922 0.1706749548 0.5839012181 0.977117808    0.00   0.00      1.00
99   0.9988281 0.6037859886 0.4692202264 0.083496720    0.00   0.01      0.99
100  0.4997656 0.3312842902 0.0454202013 0.749893820    0.14   0.56      0.30
101  0.9341797 0.7039995291 0.1468136741 0.791084395    0.00   0.18      0.82
102  0.8344922 0.3608325711 0.1519758757 0.614923803    0.00   0.47      0.53
103  0.7611328 0.5853722729 0.0374599560 0.720751361    0.04   0.29      0.67
104  0.9269531 0.8326327296 0.0828966892 0.865628849    0.01   0.15      0.84
105  1.0000000 0.1852836737 0.7987832380 0.203180665    0.00   0.00      1.00
106  1.0000000 0.1502569125 0.9501298394 0.438530248    0.00   0.00      1.00
107  0.9957422 0.2877778653 0.4738706597 0.747473842    0.00   0.01      0.99
108  0.9949219 0.4193767761 0.4367819082 0.832168918    0.00   0.06      0.94
109  0.9521094 0.8795669109 0.0785737727 0.952448623    0.00   0.10      0.90
110  1.0000000 0.6984639303 0.9678343462 0.538928618    0.00   0.00      1.00
111  0.9943750 0.0864127828 0.4653810684 0.666178882    0.00   0.01      0.99
112  0.7119531 0.5830082395 0.0559774630 0.524562363    0.06   0.40      0.54
113  0.9625391 0.4085001552 0.2781649705 0.134422350    0.00   0.17      0.83
114  1.0000000 0.9374788343 0.6941362673 0.898855015    0.00   0.00      1.00
115  0.9609375 0.3512957874 0.2952192030 0.627033310    0.00   0.17      0.83
116  0.9996875 0.8523388158 0.5743339981 0.788403587    0.00   0.00      1.00
117  0.7279297 0.3620164641 0.1071751942 0.288604975    0.02   0.55      0.43
118  0.9996094 0.2017853039 0.5902320719 0.346557196    0.00   0.00      1.00
119  0.9912109 0.4836581582 0.4092507565 0.941034946    0.00   0.06      0.94
120  0.8992187 0.7874967570 0.0974314343 0.728755931    0.01   0.19      0.80
121  0.9999609 0.7001733952 0.6184478523 0.010795008    0.00   0.00      1.00
122  0.9999219 0.8445928788 0.6179643725 0.962072230    0.00   0.00      1.00
123  0.9737891 0.1375587198 0.3475832008 0.935387980    0.00   0.09      0.91
124  1.0000000 0.2197642906 0.8245129706 0.940553943    0.00   0.00      1.00
125  0.8117969 0.1636510652 0.1814331596 0.074867613    0.00   0.51      0.49
126  0.8767578 0.7445817436 0.0956138170 0.186982602    0.03   0.21      0.76
127  0.9765234 0.6951106526 0.2774982266 0.586397185    0.00   0.11      0.89
128  1.0000000 0.9797756851 0.9394245588 0.379252206    0.00   0.00      1.00
129  0.9996875 0.9164739007 0.3909773608 0.213199311    0.00   0.00      1.00
130  0.9996094 0.1215898320 0.6042023811 0.989367072    0.00   0.00      1.00
131  0.9998828 0.3445659827 0.6398924796 0.658417522    0.00   0.00      1.00
132  0.9851562 0.2755819270 0.3841979713 0.633695895    0.00   0.07      0.93
133  0.9999609 0.5814129114 0.8070998089 0.804557524    0.00   0.00      1.00
