      prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.95683594 4.368710e-01 0.2674035640 0.0073147975    0.00   0.11      0.89
2    1.00000000 7.910491e-01 0.9902477618 0.7020043926    0.00   0.00      1.00
3    0.70921875 6.171417e-01 0.0224865049 0.7865360957    0.20   0.14      0.66
4    0.99742188 8.149037e-01 0.4166538680 0.4793329516    0.00   0.00      1.00
5    0.96226563 7.580979e-01 0.1848055604 0.7228859386    0.00   0.14      0.86
6    0.99367187 4.289495e-02 0.4581199826 0.0301670018    0.00   0.02      0.98
7    0.98125000 5.618555e-01 0.3163452803 0.8003301653    0.00   0.07      0.93
8    1.00000000 7.943814e-01 0.7191285754 0.7168940066    0.00   0.00      1.00
9    0.99917969 6.126316e-01 0.5713339979 0.8286118584    0.00   0.00      1.00
10   1.00000000 2.058414e-01 0.9447796864 0.9818736720    0.00   0.00      1.00
11   0.76261719 3.855153e-02 0.1600855312 0.0102592474    0.04   0.50      0.46
12   0.98445313 1.365004e-01 0.3878212192 0.8663714919    0.00   0.05      0.95
13   1.00000000 6.945852e-01 0.7872313457 0.1566663301    0.00   0.00      1.00
14   0.78148438 2.654905e-01 0.1112364135 0.9074976314    0.01   0.51      0.48
15   1.00000000 3.615172e-01 0.8525192151 0.0366848537    0.00   0.00      1.00
16   0.72578125 3.249826e-02 0.1438484229 0.1414116628    0.01   0.65      0.34
17   1.00000000 5.696760e-01 0.9072716953 0.4602000422    0.00   0.00      1.00
18   0.98699219 1.800432e-01 0.4275580971 0.5710913793    0.00   0.05      0.95
19   0.59195312 3.896697e-01 0.0496112967 0.9517654546    0.05   0.54      0.41
20   0.99613281 5.984547e-01 0.4452341574 0.0140304598    0.00   0.00      1.00
21   1.00000000 7.863777e-01 0.9779375957 0.6817242031    0.00   0.00      1.00
22   0.99957031 4.527392e-02 0.5946286342 0.6287946759    0.00   0.00      1.00
23   1.00000000 5.101272e-01 0.8933254762 0.8050662479    0.00   0.00      1.00
24   0.99535156 6.944171e-03 0.4740663238 0.1391629328    0.00   0.04      0.96
25   0.98996094 3.260889e-01 0.3961388438 0.8927413900    0.00   0.08      0.92
26   0.94453125 5.996914e-01 0.2066712324 0.6492328441    0.00   0.19      0.81
27   0.99160156 2.520744e-01 0.4357805462 0.5821593723    0.00   0.06      0.94
28   0.99917969 2.404044e-01 0.6040875833 0.9903711495    0.00   0.00      1.00
