      prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.32554688 2.699707e-01 0.0085895848 0.442063114    0.56   0.15      0.29
2    0.73019531 2.748892e-01 0.1188813252 0.878675750    0.00   0.63      0.37
3    1.00000000 4.406241e-01 0.6944844874 0.430128291    0.00   0.00      1.00
4    0.70484375 6.161824e-02 0.1386821049 0.709172873    0.00   0.74      0.26
5    0.99992187 1.395903e-01 0.7485314247 0.071643534    0.00   0.00      1.00
6    1.00000000 4.004891e-02 0.7597171771 0.575256687    0.00   0.00      1.00
7    1.00000000 9.184008e-01 0.8363582457 0.496526659    0.00   0.00      1.00
8    0.99957031 3.662268e-01 0.6381170738 0.194099127    0.00   0.00      1.00
9    0.55859375 3.771237e-01 0.0435832695 0.059425953    0.33   0.25      0.42
10   0.98750000 6.108247e-01 0.3261433272 0.038776964    0.00   0.05      0.95
11   0.95332031 7.080735e-01 0.1973982742 0.094191421    0.00   0.13      0.87
12   0.99878906 4.601649e-01 0.5435408168 0.047874109    0.00   0.02      0.98
13   0.93550781 5.940615e-01 0.2035158663 0.544451762    0.00   0.19      0.81
14   0.99992187 2.419389e-01 0.6806983566 0.346288414    0.00   0.00      1.00
15   0.99500000 9.685248e-01 0.1940092966 0.348216114    0.00   0.02      0.98
16   0.99886719 9.669827e-01 0.2426812546 0.864647447    0.00   0.00      1.00
17   1.00000000 5.161353e-01 0.9644509105 0.997595008    0.00   0.00      1.00
18   1.00000000 7.643683e-01 0.8191126082 0.340130823    0.00   0.00      1.00
19   0.99929687 8.006970e-01 0.5563788682 0.610784053    0.00   0.00      1.00
20   0.99964844 1.003873e-02 0.6834482092 0.666507015    0.00   0.01      0.99
21   1.00000000 9.882002e-01 0.5632674727 0.786309591    0.00   0.00      1.00
22   0.89992187 3.898694e-01 0.2210573603 0.038353296    0.01   0.35      0.64
23   0.35843750 2.193520e-01 0.0258435747 0.428642528    0.37   0.40      0.23
24   1.00000000 4.066890e-01 0.8819726899 0.023917314    0.00   0.00      1.00
25   1.00000000 7.856127e-01 0.7032961079 0.223383764    0.00   0.00      1.00
26   0.94089844 9.339920e-01 0.1057530546 0.856608522    0.01   0.12      0.87
27   0.99484375 1.975208e-01 0.4782994215 0.605579818    0.00   0.02      0.98
28   0.99726563 3.012396e-01 0.4977204960 0.826306299    0.00   0.02      0.98
29   0.89792969 5.764177e-01 0.1528213494 0.018407315    0.01   0.23      0.76
30   0.99937500 3.693773e-01 0.6090749432 0.374971309    0.00   0.00      1.00
31   1.00000000 6.856431e-01 0.7016092157 0.918571380    0.00   0.00      1.00
32   1.00000000 1.417483e-01 0.8696804771 0.258626645    0.00   0.00      1.00
33   0.50511719 1.412246e-01 0.0674559847 0.476566877    0.06   0.75      0.19
34   1.00000000 4.164433e-01 0.7677171517 0.013396349    0.00   0.00      1.00
35   1.00000000 8.528444e-01 0.9837315709 0.331052547    0.00   0.00      1.00
36   0.99984375 4.089676e-01 0.6772372990 0.267058668    0.00   0.00      1.00
37   0.91957031 6.837609e-01 0.1386865121 0.012439777    0.04   0.17      0.79
38   0.93039063 9.240245e-01 0.0025360072 0.758953420    0.07   0.00      0.93
39   0.84195312 4.170409e-01 0.1599522745 0.353248971    0.00   0.43      0.57
