      prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.96367187 7.261598e-01 0.221099690 0.3766793937    0.00   0.15      0.85
2    0.99695312 9.398646e-01 0.251855968 0.4878999628    0.00   0.03      0.97
3    0.98402344 1.263353e-01 0.402720577 0.8574502394    0.00   0.10      0.90
4    0.99781250 8.804355e-01 0.367487926 0.0358678899    0.00   0.00      1.00
5    1.00000000 1.737035e-01 0.876377832 0.2307487996    0.00   0.00      1.00
6    0.91578125 8.690052e-01 0.022367007 0.1565356504    0.07   0.03      0.90
7    0.98546875 1.101184e-01 0.400379753 0.1434870628    0.00   0.04      0.96
8    1.00000000 3.588772e-01 0.929585455 0.7394678046    0.00   0.00      1.00
9    1.00000000 8.575188e-01 0.904064266 0.7824606609    0.00   0.00      1.00
10   0.91351563 3.847104e-01 0.212931330 0.9539781411    0.00   0.27      0.73
11   0.85738281 3.486463e-01 0.152962735 0.2666169847    0.00   0.48      0.52
12   0.99953125 6.039088e-01 0.552372813 0.6405850013    0.00   0.01      0.99
13   0.94152344 3.479758e-01 0.256073440 0.3817522547    0.00   0.22      0.78
14   0.76476563 7.028928e-01 0.019018025 0.6308432140    0.16   0.11      0.73
15   0.99992187 1.940370e-01 0.634101457 0.9240147141    0.00   0.00      1.00
16   1.00000000 9.669790e-01 0.997429708 0.2921140660    0.00   0.00      1.00
17   0.99941406 2.193137e-01 0.607147339 0.2752220836    0.00   0.01      0.99
18   1.00000000 9.625842e-01 0.994028848 0.0165154182    0.00   0.00      1.00
19   1.00000000 3.402439e-01 0.728877329 0.0645777006    0.00   0.00      1.00
20   0.99625000 8.191392e-01 0.385570818 0.8823114967    0.00   0.01      0.99
21   0.99882812 7.344279e-01 0.502884719 0.8472562227    0.00   0.00      1.00
22   1.00000000 3.559469e-01 0.841333324 0.5346767977    0.00   0.00      1.00
23   1.00000000 9.175517e-01 0.983196369 0.8945238539    0.00   0.00      1.00
24   1.00000000 8.565994e-01 0.975857643 0.7296275322    0.00   0.00      1.00
25   0.72691406 7.715677e-01 0.014958221 0.5905135013    0.16   0.14      0.70
26   0.90402344 7.706583e-01 0.100251571 0.9294228563    0.00   0.22      0.78
27   0.99949219 7.835365e-01 0.548961829 0.3817792207    0.00   0.00      1.00
28   0.97984375 7.567695e-01 0.299728496 0.0613707034    0.00   0.06      0.94
29   0.92371094 5.291785e-01 0.213284943 0.9436258455    0.00   0.26      0.74
30   1.00000000 1.474044e-01 0.968308145 0.3040236942    0.00   0.00      1.00
31   0.62605469 3.281870e-02 0.124983374 0.4419237070    0.01   0.90      0.09
32   0.93058594 4.922364e-01 0.232274839 0.2641444129    0.00   0.27      0.73
33   0.99156250 4.263299e-01 0.404151873 0.7824755975    0.00   0.02      0.98
34   0.99964844 1.101735e-01 0.636650952 0.9124447897    0.00   0.00      1.00
35   1.00000000 7.531768e-01 0.875633100 0.2347697257    0.00   0.00      1.00
36   0.74648437 3.901840e-01 0.102385364 0.0343321473    0.06   0.42      0.52
37   1.00000000 5.584013e-01 0.950989875 0.7493266191    0.00   0.00      1.00
38   0.95921875 8.086189e-01 0.160625143 0.3692966623    0.00   0.11      0.89
39   1.00000000 4.085051e-01 0.808793017 0.6254366699    0.00   0.00      1.00
40   0.99996094 2.540102e-01 0.679154345 0.6056223696    0.00   0.00      1.00
41   0.99996094 9.050774e-01 0.526469739 0.8503276131    0.00   0.00      1.00
42   0.78535156 2.775857e-01 0.138885736 0.3927983779    0.00   0.56      0.44
43   0.91566406 7.232834e-01 0.153580160 0.1191149084    0.00   0.24      0.76
44   0.95019531 9.386599e-01 0.082101882 0.8510022464    0.00   0.08      0.92
45   0.82964844 8.301243e-01 0.023157000 0.9688512061    0.05   0.16      0.79
46   0.96781250 1.867621e-01 0.330904386 0.9090863124    0.00   0.19      0.81
47   0.99976562 9.183114e-01 0.546861659 0.1804655420    0.00   0.00      1.00
48   1.00000000 4.711716e-01 0.731442575 0.9475480260    0.00   0.00      1.00
49   1.00000000 4.750803e-01 0.973461211 0.8856798909    0.00   0.00      1.00
50   0.99855469 4.190707e-01 0.537118147 0.1124957588    0.00   0.02      0.98
51   0.96320313 4.855278e-01 0.255027079 0.2685227713    0.00   0.18      0.82
52   0.99996094 3.618152e-01 0.777066035 0.8992402109    0.00   0.00      1.00
53   0.99980469 7.390010e-01 0.607756852 0.6275192874    0.00   0.00      1.00
54   0.99976562 7.094027e-01 0.501224089 0.3425768348    0.00   0.00      1.00
55   0.98476562 1.210372e-01 0.391979215 0.9278848574    0.00   0.06      0.94
56   0.99988281 1.512750e-01 0.621672042 0.7967914762    0.00   0.00      1.00
57   1.00000000 2.357104e-01 0.810038626 0.5009095652    0.00   0.00      1.00
58   0.99996094 1.445707e-01 0.740629132 0.6975519850    0.00   0.00      1.00
59   0.97546875 5.574403e-01 0.309995360 0.4383400357    0.00   0.08      0.92
60   0.99933594 7.112054e-01 0.539250255 0.4467347646    0.00   0.00      1.00
61   0.99902344 8.088532e-01 0.462502313 0.9358052681    0.00   0.00      1.00
62   0.99609375 8.904765e-01 0.312835608 0.8945495067    0.00   0.03      0.97
63   0.96492188 8.697466e-02 0.319558399 0.9986199753    0.00   0.11      0.89
64   0.99957031 6.399231e-01 0.552280029 0.8456658840    0.00   0.00      1.00
65   0.98769531 8.276978e-01 0.314981062 0.6205136909    0.00   0.03      0.97
66   0.96636719 7.991815e-01 0.188889948 0.4543047764    0.00   0.13      0.87
67   0.99210937 1.356765e-01 0.430463991 0.3758538195    0.00   0.03      0.97
68   1.00000000 1.980440e-01 0.927438701 0.3106330154    0.00   0.00      1.00
69   1.00000000 8.874833e-01 0.998653706 0.3074393654    0.00   0.00      1.00
70   0.99992187 6.228486e-01 0.677160677 0.3295760686    0.00   0.00      1.00
71   1.00000000 8.717957e-01 0.726912739 0.6196315198    0.00   0.00      1.00
72   0.67214844 8.464444e-02 0.121092352 0.3049210932    0.01   0.78      0.21
73   0.99343750 9.430979e-01 0.153174595 0.0644503995    0.00   0.02      0.98
74   1.00000000 2.278773e-01 0.884377112 0.2572729576    0.00   0.00      1.00
75   1.00000000 4.907760e-01 0.802365191 0.4120700352    0.00   0.00      1.00
76   1.00000000 6.330211e-01 0.727404749 0.0292846172    0.00   0.00      1.00
77   1.00000000 2.324534e-01 0.870930876 0.4298848829    0.00   0.00      1.00
78   1.00000000 7.158276e-01 0.761856394 0.9091285490    0.00   0.00      1.00
79   1.00000000 3.038301e-01 0.797734082 0.3882337620    0.00   0.00      1.00
80   0.98910156 9.328520e-01 0.293495149 0.6094908956    0.00   0.04      0.96
81   0.98687500 5.573592e-01 0.353478981 0.2097159533    0.00   0.03      0.97
82   1.00000000 9.885029e-01 0.415161325 0.7992259765    0.00   0.00      1.00
83   1.00000000 6.244817e-01 0.996601507 0.7668575514    0.00   0.00      1.00
84   0.95695312 7.443174e-01 0.181150189 0.8364494357    0.00   0.11      0.89
85   0.99000000 1.037913e-02 0.434559206 0.8498008570    0.00   0.04      0.96
86   0.93703125 7.066079e-01 0.161070857 0.5307018578    0.00   0.14      0.86
87   0.99859375 3.210832e-01 0.524996605 0.0326670262    0.00   0.01      0.99
88   1.00000000 9.923314e-01 0.136950351 0.6117099239    0.00   0.00      1.00
89   0.98078125 1.283080e-01 0.375998646 0.9946911531    0.00   0.13      0.87
90   0.90468750 4.364617e-01 0.187217131 0.4565384823    0.00   0.32      0.68
91   0.98609375 2.526492e-01 0.397182564 0.2360417119    0.00   0.06      0.94
92   0.99898438 6.927500e-01 0.470435935 0.2514526576    0.00   0.00      1.00
93   0.99789063 6.452931e-01 0.462427558 0.7684595974    0.00   0.00      1.00
94   0.99937500 2.739225e-01 0.606107660 0.3179481095    0.00   0.00      1.00
95   0.98226563 7.215834e-01 0.304881009 0.3416577950    0.00   0.07      0.93
96   0.99378906 4.568694e-01 0.447705804 0.0806244658    0.00   0.02      0.98
97   0.99972656 9.162667e-01 0.543939389 0.2656512451    0.00   0.00      1.00
98   0.86660156 8.095670e-01 0.054204887 0.9078101260    0.02   0.18      0.80
99   0.99320312 3.351450e-01 0.426323446 0.1108642847    0.00   0.03      0.97
100  0.99996094 9.807127e-01 0.448555977 0.8113202730    0.00   0.00      1.00
101  0.93890625 3.570151e-02 0.302335130 0.0715101701    0.00   0.22      0.78
102  0.41750000 1.085347e-02 0.055800185 0.1589547300    0.23   0.71      0.06
103  0.99988281 9.265595e-01 0.504158424 0.7244243638    0.00   0.00      1.00
104  1.00000000 2.180254e-01 0.742589702 0.4959632063    0.00   0.00      1.00
105  0.99937500 9.410665e-01 0.360769567 0.9773901179    0.00   0.01      0.99
106  1.00000000 8.337871e-01 0.944058368 0.4858971406    0.00   0.00      1.00
107  1.00000000 7.216756e-01 0.841584970 0.6638811745    0.00   0.00      1.00
108  1.00000000 1.838258e-01 0.906325503 0.2172540042    0.00   0.00      1.00
109  0.95195312 8.743770e-01 0.099358946 0.1001560367    0.00   0.08      0.92
110  0.97980469 5.332638e-02 0.363688456 0.3358728511    0.00   0.10      0.90
111  0.99464844 2.029033e-01 0.465790577 0.1419001592    0.00   0.03      0.97
112  1.00000000 8.234076e-01 0.780331527 0.9697148150    0.00   0.00      1.00
113  1.00000000 5.764992e-01 0.818684568 0.6311764605    0.00   0.00      1.00
114  0.99628906 2.284061e-01 0.490473643 0.6325897838    0.00   0.06      0.94
115  0.54207031 4.014419e-01 0.038906384 0.7309783378    0.12   0.51      0.37
