     prop.aneu   prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.8939453 0.295370186 0.195676509 0.6385483418    0.00   0.27      0.73
2    1.0000000 0.384978416 0.966371943 0.8824547864    0.00   0.00      1.00
3    1.0000000 0.471886904 0.689272307 0.7225057390    0.00   0.00      1.00
4    0.4983203 0.084697424 0.062053271 0.3530761697    0.11   0.69      0.20
5    0.9246875 0.365056435 0.218722426 0.3017277741    0.00   0.28      0.72
6    1.0000000 0.535893728 0.958437692 0.0869881317    0.00   0.00      1.00
7    1.0000000 0.930910664 0.778250652 0.0483482755    0.00   0.00      1.00
8    0.9995312 0.006377809 0.620187159 0.2807580153    0.00   0.00      1.00
9    0.9816016 0.665911656 0.273709874 0.8509007352    0.00   0.09      0.91
10   0.9962500 0.439275625 0.466536375 0.4414521672    0.00   0.01      0.99
11   0.9750781 0.911432013 0.135387007 0.2335093950    0.00   0.06      0.94
12   0.7130078 0.497582238 0.072524758 0.1184554764    0.13   0.35      0.52
13   1.0000000 0.971225320 0.069657011 0.4157138604    0.00   0.00      1.00
14   1.0000000 0.821336439 0.882536982 0.3948346011    0.00   0.00      1.00
15   0.9999219 0.483396153 0.627266745 0.6512524839    0.00   0.00      1.00
16   1.0000000 0.967559804 0.662865364 0.2341248328    0.00   0.00      1.00
17   0.9961719 0.765983502 0.391729973 0.5035820468    0.00   0.01      0.99
18   1.0000000 0.103206268 0.924458022 0.1981112617    0.00   0.00      1.00
19   0.6931250 0.086642392 0.122077263 0.1773861102    0.04   0.72      0.24
20   0.9999609 0.277487625 0.678325510 0.1669674043    0.00   0.00      1.00
21   0.9910547 0.225607842 0.419132306 0.7014953524    0.00   0.07      0.93
22   1.0000000 0.180284529 0.944485975 0.1146541857    0.00   0.00      1.00
23   0.9871875 0.789732851 0.273845944 0.6192469306    0.00   0.07      0.93
24   0.9998047 0.518719397 0.620229800 0.5959574333    0.00   0.00      1.00
25   0.9474609 0.123070774 0.289377096 0.3618604483    0.00   0.19      0.81
26   0.9729297 0.936190960 0.112329896 0.6358172481    0.00   0.05      0.95
27   0.8823828 0.421497174 0.186510072 0.3030318215    0.00   0.42      0.58
28   1.0000000 0.196377363 0.876585528 0.0856748642    0.00   0.00      1.00
29   0.7312500 0.739556346 0.027467121 0.1046009227    0.25   0.07      0.68
30   0.9995703 0.375093033 0.622517200 0.4742037840    0.00   0.00      1.00
31   0.9995703 0.274395626 0.605674901 0.7156718336    0.00   0.00      1.00
32   0.4556250 0.089351377 0.068737427 0.4466643094    0.10   0.80      0.10
33   0.9998828 0.663733422 0.660592231 0.3344546892    0.00   0.00      1.00
34   1.0000000 0.300429609 0.868616584 0.4574239668    0.00   0.00      1.00
35   1.0000000 0.159270579 0.804569094 0.1105578593    0.00   0.00      1.00
36   0.9810937 0.418010293 0.352573145 0.8112010537    0.00   0.08      0.92
37   1.0000000 0.887356936 0.805512926 0.2001507753    0.00   0.00      1.00
38   1.0000000 0.222920274 0.903447994 0.1338679437    0.00   0.00      1.00
39   0.9947656 0.197153939 0.456554504 0.8057833451    0.00   0.02      0.98
40   0.9998438 0.308573343 0.671668707 0.4729877692    0.00   0.00      1.00
41   1.0000000 0.938653790 0.831058234 0.5764267510    0.00   0.00      1.00
42   0.5979297 0.084838924 0.096419856 0.6814003002    0.01   0.82      0.17
43   0.8670703 0.554952933 0.145435598 0.5670290748    0.00   0.34      0.66
44   0.7144141 0.240466626 0.109417835 0.7437614375    0.00   0.62      0.38
45   0.9999609 0.396778872 0.615337162 0.4982496479    0.00   0.00      1.00
46   0.9963281 0.751211637 0.406171311 0.4413826684    0.00   0.01      0.99
47   1.0000000 0.997464537 0.644118832 0.8279308358    0.00   0.00      1.00
48   1.0000000 0.941344829 0.824017101 0.9649522447    0.00   0.00      1.00
49   1.0000000 0.839792333 0.972726345 0.2856546605    0.00   0.00      1.00
50   1.0000000 0.248853107 0.723409201 0.1846787888    0.00   0.00      1.00
51   0.3908984 0.162219811 0.046079317 0.5719684181    0.23   0.62      0.15
52   0.9968359 0.927214187 0.347265763 0.1696728298    0.00   0.01      0.99
53   0.9481250 0.449361327 0.250359113 0.4741393675    0.00   0.11      0.89
54   0.9978516 0.951667834 0.304427331 0.1722972791    0.00   0.00      1.00
55   1.0000000 0.325069591 0.956964095 0.4428473907    0.00   0.00      1.00
56   1.0000000 0.942308078 0.883600883 0.7657425406    0.00   0.00      1.00
57   1.0000000 0.730117648 0.637408524 0.2051424917    0.00   0.00      1.00
58   1.0000000 0.658137006 0.672774003 0.3003777971    0.00   0.00      1.00
59   0.9819531 0.173574358 0.388079861 0.3254435563    0.00   0.07      0.93
60   0.9950000 0.527932246 0.453476958 0.1509578584    0.00   0.03      0.97
61   0.9999609 0.312093923 0.675067431 0.1091306764    0.00   0.00      1.00
62   0.8399609 0.007219667 0.193091636 0.1393915955    0.00   0.46      0.54
63   1.0000000 0.936038065 0.790832855 0.8859762636    0.00   0.00      1.00
64   0.7803516 0.581744782 0.084434950 0.2247939287    0.05   0.34      0.61
65   0.9981250 0.134699875 0.537702853 0.5496632063    0.00   0.01      0.99
66   0.9747266 0.051280601 0.361997940 0.7791840953    0.00   0.12      0.88
67   1.0000000 0.419380445 0.883461321 0.0828317541    0.00   0.00      1.00
68   0.9871875 0.361674937 0.393597986 0.4585419830    0.00   0.05      0.95
69   0.9669141 0.811896123 0.180790533 0.2929657132    0.00   0.12      0.88
70   0.6178516 0.311750917 0.061914657 0.7651785975    0.06   0.57      0.37
71   1.0000000 0.857429935 0.895114459 0.0433766025    0.00   0.00      1.00
72   0.9976563 0.459164530 0.468862286 0.8386687250    0.00   0.01      0.99
73   0.9958984 0.908192681 0.311815686 0.4057134432    0.00   0.00      1.00
74   0.7093359 0.634078907 0.039712554 0.6917600145    0.08   0.32      0.60
75   0.9662500 0.903085525 0.115464184 0.1955171940    0.00   0.08      0.92
76   0.8228906 0.320371366 0.160875622 0.8900646188    0.00   0.51      0.49
77   0.9446094 0.469670051 0.257926507 0.5799931202    0.00   0.24      0.76
78   0.9231250 0.634375295 0.182177019 0.3095499349    0.00   0.22      0.78
79   1.0000000 0.737610459 0.923868456 0.8988472966    0.00   0.00      1.00
80   0.9617578 0.639194235 0.226952554 0.4405138714    0.00   0.10      0.90
81   1.0000000 0.264196798 0.729132222 0.5743226334    0.00   0.00      1.00
82   0.9916797 0.859684478 0.224115941 0.8320428301    0.00   0.05      0.95
83   0.8940234 0.239767978 0.216511201 0.9141653930    0.00   0.34      0.66
84   1.0000000 0.615115882 0.689899578 0.6022826990    0.00   0.00      1.00
85   1.0000000 0.731061891 0.745716917 0.7858902372    0.00   0.00      1.00
86   0.9802734 0.647990325 0.276733477 0.1236051992    0.00   0.11      0.89
87   0.9489844 0.843275824 0.085073321 0.5512459353    0.00   0.10      0.90
88   0.9999609 0.123381346 0.751930912 0.3075845893    0.00   0.00      1.00
89   0.9127344 0.706127126 0.130259978 0.1585713481    0.00   0.20      0.80
90   0.7504688 0.553509958 0.080831317 0.4888132799    0.00   0.47      0.53
91   0.9853906 0.961687508 0.114128751 0.3103791554    0.00   0.03      0.97
92   0.9998828 0.394564269 0.707065324 0.3424350026    0.00   0.00      1.00
93   0.9008594 0.812957280 0.076615651 0.6341293799    0.01   0.16      0.83
94   0.6030469 0.600178645 0.004875686 0.9292890741    0.35   0.06      0.59
95   0.6859375 0.530000437 0.060189564 0.2536900269    0.11   0.37      0.52
96   0.9993750 0.959784299 0.372982110 0.7368336355    0.00   0.00      1.00
97   0.9941406 0.258409727 0.464133824 0.9204884858    0.00   0.01      0.99
98   0.9871094 0.493266256 0.357112274 0.6907871326    0.00   0.06      0.94
99   0.6619141 0.597141974 0.035332865 0.0449479683    0.21   0.20      0.59
100  0.9999609 0.715377948 0.594920801 0.8571203477    0.00   0.00      1.00
101  1.0000000 0.510610690 0.836943035 0.0296950650    0.00   0.00      1.00
102  0.9787109 0.647968770 0.296486035 0.5066654533    0.00   0.07      0.93
103  1.0000000 0.788057126 0.895812281 0.4798908031    0.00   0.00      1.00
104  0.9754297 0.356764819 0.351606096 0.4815089295    0.00   0.08      0.92
105  1.0000000 0.216846572 0.851541367 0.1297548478    0.00   0.00      1.00
106  0.5739844 0.249010311 0.070694749 0.2328059629    0.08   0.66      0.26
107  0.8864844 0.065153105 0.239744967 0.4823027300    0.00   0.43      0.57
108  0.9997266 0.638462982 0.596672881 0.8000750064    0.00   0.00      1.00
109  0.9999609 0.583425733 0.609096190 0.5040623797    0.00   0.00      1.00
110  0.9931641 0.145275839 0.438234461 0.5554197419    0.00   0.03      0.97
111  0.9989844 0.793660208 0.505711171 0.2481948973    0.00   0.00      1.00
112  0.6513281 0.480641337 0.069584213 0.1297022128    0.14   0.44      0.42
113  1.0000000 0.926013940 0.761093496 0.7424639217    0.00   0.00      1.00
114  0.9999609 0.750713951 0.677044207 0.2554415716    0.00   0.00      1.00
115  0.9941797 0.404855162 0.465892133 0.3310637996    0.00   0.02      0.98
116  0.9965625 0.688771855 0.374679453 0.2323670674    0.00   0.02      0.98
117  0.8193750 0.787597422 0.028254110 0.5576148345    0.10   0.12      0.78
118  0.9826172 0.589289883 0.322494944 0.6184537418    0.00   0.06      0.94
119  0.8172656 0.510729775 0.104655935 0.6309015930    0.01   0.41      0.58
120  0.9712500 0.127994374 0.340862144 0.7159621296    0.00   0.12      0.88
121  1.0000000 0.822680646 0.948278662 0.6141725404    0.00   0.00      1.00
122  0.6573438 0.374903866 0.070072797 0.5524594195    0.04   0.56      0.40
123  1.0000000 0.583389965 0.851762222 0.1884761623    0.00   0.00      1.00
124  1.0000000 0.483605758 0.901923415 0.3301073681    0.00   0.00      1.00
125  1.0000000 0.383002427 0.928260819 0.5204289875    0.00   0.00      1.00
126  0.9735547 0.849931833 0.195611446 0.7410976465    0.00   0.10      0.90
127  0.9736328 0.433077560 0.335155617 0.2449249390    0.00   0.11      0.89
128  0.9158594 0.751875738 0.092974595 0.7579864978    0.00   0.17      0.83
129  0.6488281 0.124605094 0.102458976 0.0040589753    0.10   0.47      0.43
130  0.9961719 0.909375528 0.271080217 0.2329820795    0.00   0.01      0.99
131  0.9707422 0.082289936 0.341483378 0.5607209920    0.00   0.12      0.88
132  0.9988672 0.421780124 0.535272146 0.5896595586    0.00   0.00      1.00
133  1.0000000 0.185646673 0.849948590 0.0682277032    0.00   0.00      1.00
134  0.9999609 0.286726604 0.686809154 0.3306386254    0.00   0.00      1.00
135  1.0000000 0.872098010 0.751422789 0.0509258157    0.00   0.00      1.00
136  0.9994141 0.718703126 0.573924690 0.1587171177    0.00   0.00      1.00
137  0.9998828 0.505374911 0.623934419 0.7530893651    0.00   0.00      1.00
138  0.7968750 0.722351908 0.034842144 0.8356511190    0.07   0.18      0.75
139  0.9936719 0.914376540 0.278037051 0.6021424420    0.00   0.05      0.95
140  0.9999219 0.299945086 0.655861186 0.6945589324    0.00   0.00      1.00
141  0.9995312 0.334256482 0.588523227 0.4643225782    0.00   0.01      0.99
142  0.9523047 0.244443190 0.286310088 0.4023763505    0.00   0.16      0.84
143  0.9999609 0.040963391 0.758111566 0.7412708756    0.00   0.00      1.00
