     prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.9632812 0.4818410419 0.263983021 0.7905165537    0.00   0.18      0.82
2    0.9998828 0.1100463343 0.657664061 0.4612409426    0.00   0.00      1.00
3    0.9984766 0.1218428896 0.534538294 0.6628860482    0.00   0.00      1.00
4    0.9048047 0.0019422981 0.259884771 0.4400087206    0.00   0.32      0.68
5    1.0000000 0.7112629616 0.800913463 0.4263449705    0.00   0.00      1.00
6    0.9999219 0.2936470821 0.697808157 0.2238880228    0.00   0.00      1.00
7    0.9999609 0.3028876861 0.683977316 0.4791749129    0.00   0.00      1.00
8    0.9999609 0.9519843131 0.428813260 0.2732173305    0.00   0.00      1.00
9    1.0000000 0.0657731870 0.834285507 0.9812254363    0.00   0.00      1.00
10   0.8943750 0.4491991983 0.187600953 0.3527902847    0.00   0.34      0.66
11   0.9997656 0.9173832536 0.515565901 0.5354353762    0.00   0.00      1.00
12   0.9996875 0.3411273705 0.663950701 0.4187809392    0.00   0.00      1.00
13   1.0000000 0.9711425407 0.554668970 0.2096802208    0.00   0.00      1.00
14   0.8172266 0.5144748955 0.111603430 0.5285853862    0.00   0.42      0.58
15   1.0000000 0.1061060450 0.939156204 0.6920759103    0.00   0.00      1.00
16   1.0000000 0.2076246182 0.725696007 0.5256255916    0.00   0.00      1.00
17   0.9999219 0.2995661753 0.667132323 0.0865473964    0.00   0.00      1.00
18   1.0000000 0.6423844863 0.702875556 0.5432725877    0.00   0.00      1.00
19   0.9960547 0.0147120759 0.490173978 0.8540269169    0.00   0.02      0.98
20   0.9848828 0.8665315867 0.193423518 0.5842959415    0.00   0.04      0.96
21   0.9999219 0.4547662081 0.641572073 0.9243119692    0.00   0.00      1.00
22   1.0000000 0.3212257207 0.765476329 0.1582589219    0.00   0.00      1.00
23   0.8711719 0.0320482450 0.224640721 0.8322277314    0.01   0.48      0.51
24   1.0000000 0.8458455079 0.879741207 0.9734330797    0.00   0.00      1.00
25   0.6751563 0.6247667286 0.016988017 0.0412886322    0.30   0.06      0.64
26   0.9996875 0.8185953277 0.519334680 0.9623473519    0.00   0.00      1.00
27   0.9919531 0.0164166521 0.443686522 0.6639506340    0.00   0.02      0.98
28   0.9981250 0.7957216757 0.448340957 0.4119096184    0.00   0.00      1.00
29   1.0000000 0.8475504369 0.818637918 0.9050619106    0.00   0.00      1.00
30   0.9932813 0.2076329896 0.445858352 0.5601233188    0.00   0.01      0.99
31   0.9958984 0.4949175017 0.456993179 0.3743173766    0.00   0.02      0.98
32   0.8024219 0.2497842540 0.147152693 0.8603420933    0.01   0.52      0.47
33   0.9955469 0.7607726005 0.370423048 0.8676348708    0.00   0.02      0.98
34   0.9416016 0.1753733796 0.293127918 0.9357566359    0.00   0.26      0.74
35   0.9550000 0.9721558576 0.018154088 0.2883587612    0.02   0.03      0.95
36   1.0000000 0.4783112803 0.759460776 0.1620688587    0.00   0.00      1.00
37   0.9998828 0.2435511160 0.676302037 0.6968751119    0.00   0.00      1.00
38   0.9793750 0.5329440271 0.361910172 0.2495312588    0.00   0.02      0.98
39   0.9180469 0.7635055340 0.167490828 0.8476493650    0.00   0.22      0.78
40   1.0000000 0.9733759100 0.675858160 0.5511562645    0.00   0.00      1.00
41   1.0000000 0.8085477757 0.862079482 0.9839309712    0.00   0.00      1.00
42   0.9944531 0.5360077161 0.440593859 0.8178973536    0.00   0.02      0.98
43   1.0000000 0.8496721233 0.910958915 0.9864382828    0.00   0.00      1.00
44   1.0000000 0.8169017832 0.674571385 0.2105283805    0.00   0.00      1.00
45   0.9998047 0.6427726664 0.642619637 0.9955203871    0.00   0.00      1.00
46   0.7735547 0.4659411761 0.100258967 0.7831422568    0.00   0.43      0.57
47   0.9995312 0.5578999217 0.552755312 0.0934776827    0.00   0.00      1.00
48   0.9401563 0.6807972016 0.169065854 0.1716826409    0.00   0.21      0.79
49   0.9766016 0.1323396666 0.355391799 0.0998984058    0.00   0.08      0.92
50   1.0000000 0.1762619324 0.909599447 0.2119004352    0.00   0.00      1.00
51   1.0000000 0.3162504078 0.878027823 0.8113357029    0.00   0.00      1.00
52   1.0000000 0.1743588466 0.840954190 0.8200112954    0.00   0.00      1.00
53   0.9997656 0.2016329335 0.623078241 0.5807531516    0.00   0.00      1.00
54   0.8323828 0.0655809129 0.193689002 0.4987778980    0.00   0.53      0.47
55   0.9262891 0.8544203367 0.058895985 0.1853897918    0.02   0.09      0.89
56   0.9028125 0.8109705287 0.073377355 0.1270826575    0.02   0.16      0.82
57   0.9960547 0.1408213961 0.496305997 0.2802669047    0.00   0.02      0.98
58   0.9999609 0.1415760927 0.682922698 0.1901620692    0.00   0.00      1.00
59   1.0000000 0.6669535139 0.695427523 0.1825074244    0.00   0.00      1.00
60   0.9989453 0.9871374457 0.257282527 0.3454028105    0.00   0.00      1.00
61   1.0000000 0.6937908793 0.845255064 0.6828825737    0.00   0.00      1.00
62   1.0000000 0.7724172017 0.778063584 0.5219510843    0.00   0.00      1.00
63   0.9237500 0.8647239923 0.103629516 0.4046870677    0.02   0.13      0.85
64   1.0000000 0.4478230723 0.832553473 0.2831953398    0.00   0.00      1.00
65   1.0000000 0.0657388999 0.929311669 0.2830825595    0.00   0.00      1.00
66   0.9999219 0.4638017640 0.686139589 0.5038682499    0.00   0.01      0.99
67   0.7794922 0.6606591402 0.037227779 0.2327362089    0.07   0.23      0.70
68   1.0000000 0.0800427767 0.880974362 0.0236104163    0.00   0.00      1.00
69   0.4008203 0.3377689207 0.017665228 0.6606103168    0.40   0.29      0.31
70   0.9930078 0.2076617056 0.437065369 0.8037299921    0.00   0.04      0.96
71   1.0000000 0.6324397656 0.888005040 0.5281109090    0.00   0.00      1.00
72   0.6270313 0.3513601590 0.060415421 0.1176206856    0.13   0.47      0.40
73   1.0000000 0.2033028307 0.805217728 0.3531540586    0.00   0.00      1.00
74   0.9697266 0.8999341067 0.136801008 0.2653058555    0.00   0.07      0.93
75   0.9959766 0.8434357990 0.343979430 0.9973118862    0.00   0.00      1.00
76   1.0000000 0.6752786799 0.651788816 0.2282836919    0.00   0.00      1.00
77   0.9998438 0.5435568658 0.616955556 0.5660836562    0.00   0.00      1.00
78   0.1873828 0.1458477238 0.008532550 0.1749671812    0.73   0.15      0.12
79   1.0000000 0.3291110052 0.792136763 0.9044930879    0.00   0.00      1.00
80   1.0000000 0.0069167451 0.942345023 0.9069816251    0.00   0.00      1.00
81   1.0000000 0.0211620962 0.921098893 0.7103767514    0.00   0.00      1.00
82   0.9999219 0.8718049109 0.542817099 0.7803231652    0.00   0.00      1.00
83   0.9930469 0.4036074607 0.429174321 0.1225508053    0.00   0.04      0.96
84   1.0000000 0.6278593503 0.986930549 0.5275769415    0.00   0.00      1.00
85   0.9998828 0.7421060181 0.673268108 0.4827631291    0.00   0.00      1.00
86   1.0000000 0.9830142956 0.591168525 0.4351879649    0.00   0.00      1.00
87   0.9992969 0.9441088273 0.435714124 0.1126832888    0.00   0.01      0.99
88   1.0000000 0.9857965857 0.747360646 0.8516649418    0.00   0.00      1.00
89   0.9986328 0.7172970080 0.498977797 0.7018791363    0.00   0.01      0.99
90   1.0000000 0.9786536393 0.834560984 0.3908894460    0.00   0.00      1.00
91   0.9997266 0.8587665160 0.590121319 0.2953838692    0.00   0.00      1.00
92   0.8740234 0.5135157865 0.156433139 0.5215980809    0.00   0.37      0.63
93   0.9985547 0.0871667010 0.546202981 0.7317313785    0.00   0.00      1.00
94   1.0000000 0.7600346163 0.831063023 0.3073041171    0.00   0.00      1.00
95   0.9999609 0.4526627962 0.801688829 0.5894290889    0.00   0.00      1.00
96   1.0000000 0.5771012192 0.896901899 0.0448650580    0.00   0.00      1.00
