     prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.8025391 0.0653553498 1.773747e-01 0.650098655    0.00   0.61      0.39
2    0.9986719 0.7191833097 4.910936e-01 0.472108599    0.00   0.01      0.99
3    0.9042187 0.5108613707 1.809784e-01 0.127927645    0.00   0.31      0.69
4    0.9994922 0.5399638999 5.726870e-01 0.511029649    0.00   0.00      1.00
5    0.9969922 0.5322875043 4.747848e-01 0.500833691    0.00   0.01      0.99
6    0.9998047 0.9558315228 4.935357e-01 0.059553515    0.00   0.00      1.00
7    1.0000000 0.9949482901 5.656938e-01 0.238286854    0.00   0.00      1.00
8    0.9154297 0.0531148384 2.793944e-01 0.534809965    0.00   0.32      0.68
9    1.0000000 0.9049437642 9.692179e-01 0.695730360    0.00   0.00      1.00
10   0.9996875 0.9514432147 5.151554e-01 0.163959854    0.00   0.00      1.00
11   1.0000000 0.1818847985 8.587505e-01 0.952970383    0.00   0.00      1.00
12   0.9688281 0.6426401439 2.577032e-01 0.686363260    0.00   0.14      0.86
13   0.5475781 0.2801006841 5.802286e-02 0.828939247    0.06   0.62      0.32
14   0.9992188 0.3925091871 5.626361e-01 0.398710115    0.00   0.00      1.00
15   0.9065234 0.6448603664 1.689533e-01 0.316932275    0.00   0.26      0.74
16   0.9939062 0.7053467804 3.878087e-01 0.699542737    0.00   0.04      0.96
17   0.9861328 0.5724814537 3.482796e-01 0.268992256    0.00   0.08      0.92
18   1.0000000 0.7224951587 7.829680e-01 0.319874253    0.00   0.00      1.00
19   0.9225000 0.6010197185 1.769728e-01 0.633015302    0.00   0.26      0.74
20   1.0000000 0.4277227169 9.023927e-01 0.228377023    0.00   0.00      1.00
21   1.0000000 0.6966021091 7.204092e-01 0.401061763    0.00   0.00      1.00
22   0.8937109 0.6709139431 1.391205e-01 0.987518571    0.00   0.25      0.75
23   0.9900391 0.0869631900 4.163287e-01 0.849820688    0.00   0.07      0.93
24   0.9987891 0.8993229542 4.661742e-01 0.209776586    0.00   0.02      0.98
25   0.9595703 0.7865794762 1.974256e-01 0.354365273    0.00   0.13      0.87
26   0.7532031 0.2806200690 1.300195e-01 0.578805015    0.00   0.59      0.41
27   0.9986719 0.6322644192 4.976352e-01 0.439920173    0.00   0.01      0.99
28   0.9999219 0.7412599605 6.000968e-01 0.588419985    0.00   0.00      1.00
29   1.0000000 0.9420007081 9.076238e-01 0.446542599    0.00   0.00      1.00
30   1.0000000 0.8745849235 7.102211e-01 0.960697243    0.00   0.00      1.00
31   1.0000000 0.6354143617 7.025593e-01 0.516284799    0.00   0.00      1.00
32   0.9991797 0.8788701026 3.781188e-01 0.730185849    0.00   0.01      0.99
33   0.9541016 0.4430676070 2.623436e-01 0.262377229    0.00   0.17      0.83
34   1.0000000 0.8868106203 8.448208e-01 0.165913672    0.00   0.00      1.00
35   1.0000000 0.0078708963 8.856063e-01 0.031502224    0.00   0.00      1.00
36   0.9988281 0.3671224238 5.559532e-01 0.005536554    0.00   0.00      1.00
37   0.9911328 0.0759698232 4.312448e-01 0.108200341    0.00   0.04      0.96
38   0.9740234 0.0707714029 3.616814e-01 0.042520929    0.00   0.10      0.90
39   1.0000000 0.7946137362 6.841565e-01 0.760058525    0.00   0.00      1.00
40   0.9760156 0.3556959685 3.277307e-01 0.106535323    0.00   0.09      0.91
41   0.9978125 0.1292911367 5.464017e-01 0.440299236    0.00   0.02      0.98
42   0.9996094 0.7228667191 5.956167e-01 0.982096158    0.00   0.01      0.99
43   1.0000000 0.8576333653 9.260070e-01 0.107579017    0.00   0.00      1.00
44   0.9990625 0.6319786953 5.503165e-01 0.773166980    0.00   0.01      0.99
45   1.0000000 0.6232405640 7.364196e-01 0.231389365    0.00   0.00      1.00
46   0.9582031 0.7813260425 2.264495e-01 0.770502349    0.00   0.16      0.84
47   0.9468359 0.2922394876 2.875551e-01 0.812103003    0.00   0.25      0.75
48   1.0000000 0.9441794832 9.271288e-01 0.910358113    0.00   0.00      1.00
49   0.9930078 0.5792321931 3.918219e-01 0.690587641    0.00   0.02      0.98
50   0.9329688 0.7451173314 1.569994e-01 0.141952667    0.01   0.15      0.84
51   1.0000000 0.1310090178 7.130945e-01 0.051003873    0.00   0.00      1.00
52   0.8416797 0.0840707803 2.050633e-01 0.910722129    0.00   0.58      0.42
53   0.7351953 0.1472373425 1.477800e-01 0.272360204    0.01   0.66      0.33
54   0.8921875 0.7553537546 9.281290e-02 0.758294677    0.02   0.17      0.81
55   0.9983984 0.1764717617 5.455368e-01 0.278687153    0.00   0.00      1.00
56   0.9921484 0.7498517819 3.163733e-01 0.416659826    0.00   0.03      0.97
57   1.0000000 0.8948696502 9.488079e-01 0.882399918    0.00   0.00      1.00
58   1.0000000 0.0867622523 8.207522e-01 0.772824553    0.00   0.00      1.00
59   0.9991797 0.0479941810 5.818307e-01 0.052015300    0.00   0.01      0.99
60   0.9966406 0.9610962104 2.357229e-01 0.118483142    0.00   0.00      1.00
61   1.0000000 0.1311038905 8.815973e-01 0.420064802    0.00   0.00      1.00
62   0.9962109 0.5691658549 4.796699e-01 0.338095720    0.00   0.02      0.98
63   0.6618359 0.5511545977 3.672558e-02 0.347433690    0.14   0.31      0.55
64   1.0000000 0.9077797825 8.969427e-01 0.437864335    0.00   0.00      1.00
65   0.8703125 0.2892979435 1.986600e-01 0.656861560    0.00   0.47      0.53
66   0.9957031 0.4588920649 4.429694e-01 0.299136880    0.00   0.04      0.96
67   0.9992578 0.6715870872 5.332431e-01 0.665606569    0.00   0.00      1.00
68   0.9325000 0.5935887874 1.733209e-01 0.345738401    0.00   0.25      0.75
69   1.0000000 0.1196609668 8.841794e-01 0.700529043    0.00   0.00      1.00
