      prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.99992187 0.6162980471 0.676029840 0.7310110030    0.00   0.00      1.00
2    0.99937500 0.9016492304 0.390138191 0.9670961902    0.00   0.01      0.99
3    1.00000000 0.6583428925 0.758609215 0.9097464636    0.00   0.00      1.00
4    0.99988281 0.8638408172 0.644402278 0.3674207872    0.00   0.00      1.00
5    0.87238281 0.4957111643 0.156490042 0.7345790023    0.00   0.33      0.67
6    1.00000000 0.5654450967 0.945081830 0.9487378092    0.00   0.00      1.00
7    1.00000000 0.3728523990 0.823080957 0.4842315507    0.00   0.00      1.00
8    0.79421875 0.0275349712 0.174594301 0.7458746277    0.00   0.59      0.41
9    0.99980469 0.6086936579 0.638435916 0.1125152558    0.00   0.01      0.99
10   0.99441406 0.7670797464 0.336249118 0.1452523812    0.00   0.02      0.98
11   0.98652344 0.6923743649 0.321620841 0.5504338827    0.00   0.11      0.89
12   1.00000000 0.9736655552 0.622953779 0.6544737504    0.00   0.00      1.00
13   0.99957031 0.8583892421 0.508542265 0.9032573218    0.00   0.00      1.00
14   0.96304687 0.2838190154 0.309237172 0.0741010839    0.00   0.21      0.79
15   0.99750000 0.4259585084 0.521508468 0.4092510319    0.00   0.00      1.00
16   1.00000000 0.6115122105 0.670984212 0.1906052923    0.00   0.00      1.00
17   0.95703125 0.5753588998 0.260545565 0.7019909411    0.00   0.19      0.81
18   0.97929687 0.8416757134 0.176340897 0.6735472481    0.00   0.07      0.93
19   0.99648437 0.8795142260 0.316458838 0.6703548881    0.00   0.01      0.99
20   0.99953125 0.8751091440 0.534598626 0.7924597829    0.00   0.00      1.00
21   0.93664063 0.6529427094 0.205505062 0.1486352654    0.00   0.25      0.75
22   0.99828125 0.9687920297 0.378360314 0.9644141044    0.00   0.00      1.00
23   1.00000000 0.7778559346 0.871306732 0.0754732010    0.00   0.00      1.00
24   1.00000000 0.3955602185 0.724664214 0.2102298513    0.00   0.00      1.00
25   1.00000000 0.0458945083 0.924404572 0.4254902895    0.00   0.00      1.00
26   0.95730469 0.5460722565 0.253677827 0.9650450584    0.00   0.14      0.86
27   1.00000000 0.7696190325 0.876933499 0.0872838793    0.00   0.00      1.00
28   1.00000000 0.2180069936 0.884763123 0.0742329133    0.00   0.00      1.00
29   1.00000000 0.3226525288 0.898814431 0.8689091506    0.00   0.00      1.00
30   0.96902344 0.3602673104 0.318793783 0.9333549859    0.00   0.12      0.88
31   0.99968750 0.2287477916 0.654516021 0.8152318364    0.00   0.00      1.00
32   0.89941406 0.3602489780 0.193865425 0.9673628272    0.00   0.38      0.62
33   1.00000000 0.6519982261 0.788030960 0.3017129160    0.00   0.00      1.00
34   0.93167969 0.7035144118 0.180488970 0.4823758011    0.00   0.19      0.81
35   1.00000000 0.9670399732 0.534672278 0.3293373191    0.00   0.00      1.00
36   0.93082031 0.0820375453 0.271151836 0.1700531999    0.00   0.24      0.76
37   1.00000000 0.5840698434 0.969233620 0.7893377184    0.00   0.00      1.00
38   0.91023438 0.4028654073 0.229615450 0.7220876724    0.00   0.26      0.74
39   0.99937500 0.5910479024 0.535891512 0.4131364119    0.00   0.00      1.00
40   0.99882812 0.8728392923 0.424174588 0.5721619180    0.00   0.00      1.00
41   0.49250000 0.4849118316 0.015065052 0.7491883498    0.33   0.23      0.44
42   0.06882813 0.0527561500 0.004483389 0.1320354280    0.92   0.04      0.04
43   1.00000000 0.2426193396 0.997438825 0.9747798287    0.00   0.00      1.00
44   1.00000000 0.8711386782 0.774322440 0.0156841343    0.00   0.00      1.00
45   1.00000000 0.9776380484 0.503875125 0.8030047265    0.00   0.00      1.00
46   0.99972656 0.8884829304 0.549685934 0.5421855964    0.00   0.00      1.00
47   0.99574219 0.3495141671 0.485427283 0.8831770397    0.00   0.03      0.97
48   0.91421875 0.8535964352 0.117472545 0.2635895084    0.01   0.19      0.80
49   0.98804687 0.8677397922 0.194518803 0.1981404219    0.00   0.03      0.97
50   1.00000000 0.9431312033 0.698637113 0.8590346717    0.00   0.00      1.00
51   0.99988281 0.6098299562 0.623765203 0.1261646126    0.00   0.00      1.00
52   0.99902344 0.6285597163 0.510690089 0.6840156703    0.00   0.01      0.99
53   1.00000000 0.9951497607 0.936584438 0.5521582840    0.00   0.00      1.00
54   0.99886719 0.3504212871 0.549777345 0.8730622239    0.00   0.00      1.00
55   0.99953125 0.4259624502 0.580547551 0.7958633131    0.00   0.00      1.00
56   0.99722656 0.2401706050 0.505022606 0.3531070268    0.00   0.03      0.97
57   0.99820312 0.5792289390 0.495807852 0.4097308330    0.00   0.02      0.98
58   0.93878906 0.3843454688 0.241943629 0.7636669059    0.00   0.24      0.76
59   1.00000000 0.1244681650 0.825908907 0.8429790395    0.00   0.00      1.00
60   1.00000000 0.7379349854 0.910476092 0.1451290003    0.00   0.00      1.00
61   0.94132812 0.1933183165 0.269072430 0.3701826949    0.00   0.27      0.73
62   0.99996094 0.2718557818 0.708156775 0.7291717432    0.00   0.00      1.00
63   0.99835938 0.9870706541 0.385582837 0.8405488089    0.00   0.00      1.00
64   1.00000000 0.2468546210 0.980830884 0.5039849670    0.00   0.00      1.00
65   1.00000000 0.3187885243 0.925621337 0.1608113679    0.00   0.00      1.00
66   1.00000000 0.7428306446 0.807578824 0.8310495638    0.00   0.00      1.00
67   0.94027344 0.6433344614 0.183429717 0.0248573087    0.00   0.12      0.88
68   0.96527344 0.6996824367 0.251312210 0.9885886607    0.00   0.13      0.87
69   0.96335938 0.7287363524 0.188043353 0.9583919258    0.00   0.13      0.87
70   1.00000000 0.8856644563 0.826109606 0.0432067038    0.00   0.00      1.00
71   0.99992187 0.5438560178 0.684880513 0.8785565791    0.00   0.00      1.00
72   0.99992187 0.5982316791 0.667945652 0.3628223685    0.00   0.00      1.00
73   1.00000000 0.6722934132 0.942103617 0.8338554064    0.00   0.00      1.00
74   1.00000000 0.4291911386 0.861399531 0.3803284045    0.00   0.00      1.00
75   1.00000000 0.0009200454 0.751405526 0.3282545321    0.00   0.00      1.00
76   0.13605469 0.0720101311 0.006557042 0.0387409837    0.81   0.10      0.09
77   0.92601563 0.5936542272 0.200567323 0.8945426000    0.00   0.23      0.77
78   0.98503906 0.1385862294 0.391451158 0.4970085595    0.00   0.05      0.95
79   0.91058594 0.7721184425 0.120420885 0.4705730551    0.00   0.21      0.79
80   1.00000000 0.5534388772 0.802351887 0.3241517358    0.00   0.00      1.00
81   1.00000000 0.1386597487 0.725552436 0.5714387745    0.00   0.00      1.00
82   0.99785156 0.8391636047 0.410542143 0.1998945512    0.00   0.00      1.00
83   0.81011719 0.2696773964 0.174421435 0.4506372218    0.00   0.57      0.43
84   1.00000000 0.4148859051 0.738494907 0.0785789797    0.00   0.00      1.00
85   0.99917969 0.4839365748 0.561696918 0.3162547767    0.00   0.00      1.00
86   0.99898438 0.3814982509 0.583720406 0.9869365694    0.00   0.02      0.98
87   1.00000000 0.2885802956 0.964809855 0.9681390319    0.00   0.00      1.00
88   0.96882813 0.9260360510 0.073562569 0.0534191080    0.00   0.06      0.94
89   1.00000000 0.0760366519 0.962281517 0.8498929811    0.00   0.00      1.00
90   0.99996094 0.2823218338 0.698656850 0.9102562496    0.00   0.00      1.00
91   0.58949219 0.3484916410 0.041743958 0.1265921963    0.16   0.40      0.44
92   1.00000000 0.3688610862 0.825631926 0.1080998073    0.00   0.00      1.00
93   0.99753906 0.6067173358 0.445366502 0.1487805033    0.00   0.01      0.99
94   0.99734375 0.3848351422 0.483584042 0.8425591006    0.00   0.01      0.99
95   0.99593750 0.5266069057 0.463615640 0.8406530167    0.00   0.03      0.97
