     prop.aneu    prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.9999609 0.7338584431 0.691275392 0.7498769921    0.00   0.00      1.00
2    0.9969531 0.7314245699 0.432088105 0.9380977873    0.00   0.01      0.99
3    0.9716016 0.7193054683 0.264589753 0.9696638035    0.00   0.12      0.88
4    1.0000000 0.8370328394 0.841494362 0.9146113989    0.00   0.00      1.00
5    1.0000000 0.7746407506 0.928155193 0.9922548952    0.00   0.00      1.00
6    1.0000000 0.9259441029 0.643133231 0.6898493010    0.00   0.00      1.00
7    1.0000000 0.7163235722 0.783568833 0.0713553356    0.00   0.00      1.00
8    1.0000000 0.6629633221 0.731096104 0.7911532139    0.00   0.00      1.00
9    0.8935937 0.0784994981 0.233403960 0.3052276494    0.00   0.40      0.60
10   0.9775000 0.0679453274 0.381524120 0.4388838855    0.00   0.09      0.91
11   0.9798828 0.1026230580 0.369615239 0.5622698576    0.00   0.10      0.90
12   0.9999609 0.8656792012 0.592140860 0.4868591495    0.00   0.00      1.00
13   0.3439844 0.1932125783 0.027137339 0.1852742729    0.41   0.40      0.19
14   1.0000000 0.8952437663 0.738033672 0.3260922483    0.00   0.00      1.00
15   1.0000000 0.7912476386 0.737963844 0.9060272006    0.00   0.00      1.00
16   0.9980469 0.4165888706 0.524122569 0.4590380364    0.00   0.01      0.99
17   0.9978516 0.0524732785 0.532268363 0.6340882005    0.00   0.00      1.00
18   0.9984766 0.1800240253 0.549533346 0.4610218608    0.00   0.00      1.00
19   0.7342188 0.6677688793 0.016567888 0.4324084911    0.24   0.07      0.69
20   1.0000000 0.8975631422 0.858112166 0.7893940499    0.00   0.00      1.00
21   1.0000000 0.6395339423 0.703999248 0.6970897175    0.00   0.00      1.00
22   0.2503516 0.2622323472 0.005223925 0.0125986428    0.74   0.04      0.22
23   0.6211719 0.2789354671 0.054469597 0.0905390589    0.16   0.42      0.42
24   0.9992188 0.8687943518 0.542680613 0.7701032073    0.00   0.00      1.00
25   0.8884766 0.7613216613 0.083992144 0.8090923880    0.01   0.20      0.79
26   1.0000000 0.9925864581 0.879695632 0.3426521742    0.00   0.00      1.00
27   0.9998828 0.4739077531 0.566398384 0.0689859570    0.00   0.00      1.00
28   1.0000000 0.0822564589 0.836678461 0.3076601827    0.00   0.00      1.00
29   1.0000000 0.2889167017 0.848741063 0.2985918319    0.00   0.00      1.00
30   0.9773437 0.4152347124 0.335905302 0.0833500007    0.00   0.11      0.89
31   0.9987109 0.8882469048 0.425184875 0.9699488126    0.00   0.00      1.00
32   0.9728516 0.1657124271 0.353942307 0.0597469734    0.00   0.09      0.91
33   0.6214453 0.1119699131 0.106069711 0.5990488280    0.01   0.80      0.19
34   0.5588281 0.0242701913 0.100055473 0.5029647599    0.04   0.84      0.12
35   1.0000000 0.0746483516 0.909393048 0.9119222218    0.00   0.00      1.00
36   0.2648437 0.1982612552 0.011986422 0.8160487728    0.55   0.28      0.17
37   1.0000000 0.0458243848 0.805502493 0.7298018630    0.00   0.00      1.00
38   0.9995703 0.5707457538 0.550475050 0.8260498401    0.00   0.01      0.99
39   0.8919141 0.4509541837 0.185527588 0.6202899406    0.00   0.34      0.66
40   0.9957031 0.1368557408 0.508788872 0.2266221805    0.00   0.01      0.99
41   1.0000000 0.4493969223 0.915789377 0.8543148097    0.00   0.00      1.00
42   1.0000000 0.7561685874 0.811115156 0.1432178249    0.00   0.00      1.00
43   0.9999609 0.3170611486 0.754371816 0.8852749015    0.00   0.00      1.00
44   0.6123047 0.4941603970 0.019804776 0.6131392540    0.24   0.24      0.52
45   0.9964063 0.4705584401 0.435450769 0.3387856530    0.00   0.02      0.98
46   0.9996875 0.4541874006 0.610427253 0.5168664942    0.00   0.00      1.00
47   1.0000000 0.7262860136 0.900626808 0.0384154969    0.00   0.00      1.00
48   1.0000000 0.5008068830 0.811067817 0.9939214673    0.00   0.00      1.00
49   1.0000000 0.0035432412 0.846641090 0.8693964342    0.00   0.00      1.00
50   0.9212109 0.1280845653 0.250129912 0.7730108984    0.00   0.32      0.68
51   0.9869922 0.6713678194 0.342701785 0.1531413614    0.00   0.06      0.94
52   0.7925781 0.5452395971 0.084053886 0.5720343585    0.01   0.42      0.57
53   0.9996875 0.4809502363 0.622327678 0.8850116802    0.00   0.00      1.00
54   0.9971484 0.8969784381 0.277151226 0.6194638994    0.00   0.02      0.98
55   0.9251563 0.3603637784 0.237985103 0.5953039480    0.00   0.24      0.76
56   0.9999609 0.0249859667 0.731494292 0.8388400599    0.00   0.00      1.00
57   0.9998438 0.8008090388 0.666704942 0.5046288278    0.00   0.00      1.00
58   1.0000000 0.2792262398 0.821832803 0.5152478109    0.00   0.00      1.00
59   0.9322266 0.5168564115 0.210635948 0.6824459592    0.00   0.24      0.76
60   0.9054297 0.2709098752 0.227588027 0.4331649011    0.00   0.33      0.67
61   1.0000000 0.8306341539 0.762187996 0.2088784126    0.00   0.00      1.00
62   0.9999609 0.8469741531 0.750847589 0.8179302341    0.00   0.00      1.00
63   0.9987109 0.4620062569 0.551777010 0.6284857481    0.00   0.01      0.99
64   1.0000000 0.1725353650 0.977523289 0.3339091616    0.00   0.00      1.00
65   0.8710547 0.4937812591 0.140605520 0.0799916200    0.02   0.30      0.68
66   0.9992578 0.3596514312 0.580951056 0.1350340925    0.00   0.00      1.00
67   0.9997656 0.2005356450 0.636038948 0.8687779675    0.00   0.00      1.00
68   1.0000000 0.9940429947 0.289740261 0.0995268906    0.00   0.00      1.00
69   1.0000000 0.0177686787 0.995004580 0.9744765020    0.00   0.00      1.00
70   0.9243750 0.2066849074 0.262172061 0.5129383157    0.00   0.30      0.70
71   0.9996875 0.6954511867 0.622306105 0.9903047250    0.00   0.00      1.00
72   0.9992578 0.4313279882 0.516970356 0.1876431794    0.00   0.00      1.00
73   0.9995312 0.7010503751 0.519295399 0.6079966933    0.00   0.00      1.00
74   0.9738281 0.5965705104 0.258156997 0.6484107026    0.00   0.10      0.90
75   0.9997656 0.5519456612 0.571936663 0.3278999140    0.00   0.00      1.00
76   1.0000000 0.5426836605 0.962281053 0.4006841725    0.00   0.00      1.00
77   0.5248438 0.0630747012 0.078127297 0.0925535487    0.19   0.63      0.18
78   1.0000000 0.1367240136 0.740568272 0.7447608802    0.00   0.00      1.00
79   0.9996094 0.0150811544 0.643690577 0.4975973158    0.00   0.01      0.99
80   0.7625781 0.2262422428 0.145974406 0.7512465224    0.00   0.59      0.41
81   0.6601172 0.4791232268 0.055145123 0.2112913930    0.15   0.38      0.47
82   0.8500000 0.4355892430 0.141058895 0.3173075090    0.00   0.38      0.62
83   0.9417188 0.3106225794 0.253985286 0.1709091736    0.00   0.22      0.78
84   1.0000000 0.6895938381 0.981070420 0.1049719679    0.00   0.00      1.00
85   1.0000000 0.6068777184 0.938570881 0.6861266929    0.00   0.00      1.00
86   1.0000000 0.7290778107 0.917457829 0.8501886050    0.00   0.00      1.00
87   0.9994141 0.3333249241 0.572066789 0.3399748779    0.00   0.00      1.00
88   0.8385547 0.0231725536 0.204033830 0.0168889181    0.04   0.37      0.59
89   0.7080859 0.4686980143 0.087193712 0.3407051943    0.02   0.55      0.43
90   0.9923437 0.9881870286 0.100092053 0.8592584080    0.00   0.01      0.99
91   1.0000000 0.1859735833 0.800355826 0.0298174657    0.00   0.00      1.00
92   0.9609375 0.6853161021 0.239546155 0.8522136693    0.00   0.20      0.80
