      prop.aneu   prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    1.00000000 0.529366655 0.6615703714 0.0160952951    0.00   0.00      1.00
2    0.86929687 0.904915295 0.0055818642 0.0765891173    0.13   0.01      0.86
3    0.98554688 0.571797266 0.3401516196 0.9854888311    0.00   0.01      0.99
4    0.96132812 0.468787401 0.2713556988 0.2399177551    0.00   0.15      0.85
5    0.98601562 0.191493356 0.3894864563 0.4652958608    0.00   0.09      0.91
6    0.99992187 0.211761366 0.7296222630 0.3716648514    0.00   0.00      1.00
7    0.97382813 0.712812864 0.2519295129 0.0177177764    0.00   0.10      0.90
8    0.96625000 0.905020119 0.1614847118 0.8744222072    0.00   0.10      0.90
9    0.99992187 0.088441950 0.7317676072 0.9854669813    0.00   0.00      1.00
10   0.99882812 0.328026734 0.5743641348 0.2908452209    0.00   0.00      1.00
11   0.60828125 0.491845869 0.0355085388 0.6298886971    0.11   0.40      0.49
12   1.00000000 0.912217779 0.7983661029 0.7924725087    0.00   0.00      1.00
13   1.00000000 0.231226791 0.7490986302 0.5183691313    0.00   0.00      1.00
14   0.79832031 0.330699821 0.1459463849 0.2262435160    0.03   0.44      0.53
15   0.99976562 0.842233955 0.5984415603 0.1425101571    0.00   0.00      1.00
16   1.00000000 0.054905882 0.9462001189 0.8454099062    0.00   0.00      1.00
17   1.00000000 0.987238373 0.8086185630 0.2712044516    0.00   0.00      1.00
18   1.00000000 0.190121328 0.9363533000 0.6678291075    0.00   0.00      1.00
19   0.93230469 0.219087246 0.2464097631 0.5851815066    0.00   0.25      0.75
20   0.95367187 0.433926077 0.2857873789 0.8883107584    0.00   0.20      0.80
21   0.93285156 0.305322372 0.2502515449 0.5943350641    0.00   0.26      0.74
22   1.00000000 0.277306601 0.9841571792 0.7067667036    0.00   0.00      1.00
23   0.99597656 0.717865014 0.4572712013 0.5922427396    0.00   0.01      0.99
24   1.00000000 0.893525280 0.8631645213 0.0087949517    0.00   0.00      1.00
25   0.99839844 0.280202253 0.5551264568 0.8198265142    0.00   0.01      0.99
26   0.99996094 0.770732739 0.6872489268 0.1491303924    0.00   0.00      1.00
27   0.65464844 0.333881053 0.0635162278 0.0246590779    0.15   0.34      0.51
28   1.00000000 0.320723402 0.9051326995 0.6828859237    0.00   0.00      1.00
29   1.00000000 0.490570514 0.7463029237 0.8585839972    0.00   0.00      1.00
30   0.93183594 0.810669071 0.1063299179 0.6233072942    0.00   0.14      0.86
31   0.97015625 0.579706695 0.2620818242 0.6732213581    0.00   0.12      0.88
32   0.99503906 0.986244968 0.0519110491 0.5217204883    0.00   0.01      0.99
33   1.00000000 0.513731342 0.7674846302 0.6553573671    0.00   0.00      1.00
34   0.99980469 0.664362024 0.6376212977 0.0721939194    0.00   0.00      1.00
35   1.00000000 0.837326635 0.8444864617 0.9404217585    0.00   0.00      1.00
36   0.99906250 0.310629921 0.5260335968 0.6778561519    0.00   0.00      1.00
37   1.00000000 0.705321820 0.9117991587 0.6707016844    0.00   0.00      1.00
38   0.99878906 0.128787234 0.5479047035 0.3862682616    0.00   0.00      1.00
