"","V1","V2","V3","V4","V5","V6","V7"
"1",0.328125,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"2",0.734375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"3",0.61328125,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"4",1,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"5",0.44921875,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"6",0.54296875,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"7",0.15234375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"8",1,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"9",0.2734375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"10",0.38671875,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"11",0.49609375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"12",0.23828125,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"13",0.34765625,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"14",0.44921875,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"15",0.6328125,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"16",0.25,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"17",0.46484375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"18",1,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"19",0.1875,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"20",0.6015625,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"21",0.62109375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"22",0.2578125,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"23",0.34375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"24",0.296875,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"25",0.296875,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"26",0.46875,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"27",0.625,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"28",0.2421875,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"29",0.2265625,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"30",0.37109375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"31",0.2734375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"32",0.19140625,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"33",0.2890625,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"34",1,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"35",0.54296875,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"36",0.24609375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"37",0.27734375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"38",1,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"39",0.15625,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"40",0.37890625,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"41",0.33984375,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"42",1,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
"43",1,0.117736436541801,0.0557083433584447,0,0.369,0.382,0.249
