"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"356",6,0.3258203,0.2818942,0.005843058,0.5,0.6,0.11,0.29
"357",7,0.5139453,0.4113984,0.024142231,0.5,0.29,0.29,0.42
"358",8,0.3877344,0.3194335,0.009875372,0.5,0.5,0.16,0.34
"359",9,0.6091797,0.4998477,0.023381022,0.5,0.2,0.28,0.52
"360",10,0.4789453,0.4319363,0.016248434,0.5,0.42,0.18,0.4
"361",1,0.5026563,0.4165455,0.01059484,0.5,0.34,0.2,0.46
"362",2,0.4089844,0.4106894,0.018264287,0.5,0.36,0.33,0.31
"363",3,0.4439063,0.331161,0.023257566,0.5,0.38,0.26,0.36
"364",4,0.3880078,0.4594801,0.004072344,0.5,0.58,0.05,0.37
"365",5,0.4775391,0.3942673,0.020157246,0.5,0.29,0.32,0.39
"366",6,0.6053125,0.4548855,0.030904041,0.5,0.19,0.33,0.48
"367",7,0.6326563,0.5053992,0.026179138,0.5,0.17,0.28,0.55
"368",8,0.405625,0.2280889,0.015723679,0.5,0.36,0.33,0.31
"369",9,0.3234766,0.3184681,0.003054914,0.5,0.64,0.05,0.31
"370",10,0.6498047,0.5852682,0.017115789,0.5,0.22,0.19,0.59
"371",1,0.5501563,0.5339582,0.001779409,0.5,0.41,0.05,0.54
"372",2,0.58,0.5206462,0.003280886,0.5,0.38,0.05,0.57
"373",3,0.2928906,0.33078,0.00279387,0.5,0.65,0.08,0.27
"374",4,0.6482031,0.6312089,0.020239995,0.5,0.22,0.2,0.58
"375",5,0.516875,0.4641785,0.004319856,0.5,0.44,0.07,0.49
"376",6,0.3779688,0.3521159,0.003486414,0.5,0.6,0.04,0.36
"377",7,0.5766797,0.5904412,0.007182012,0.5,0.4,0.04,0.56
"378",8,0.5347656,0.5126076,0.016009444,0.5,0.28,0.26,0.46
"379",9,0.7208984,0.5892078,0.040035641,0.5,0.14,0.24,0.62
"380",10,0.7014453,0.6481783,0.042071984,0.5,0.15,0.25,0.6
"381",1,0.4543359,0.4562632,0.0004268789,0.5,0.54,0.01,0.45
"382",2,0.4808594,0.4032959,0.0110065206,0.5,0.35,0.22,0.43
"383",3,0.6578125,0.6181234,0.0308049386,0.5,0.2,0.23,0.57
"384",4,0.5588672,0.4419416,0.0079628979,0.5,0.42,0.05,0.53
"385",5,0.4052344,0.4584106,0.0088219286,0.5,0.47,0.17,0.36
"386",6,0.3836328,0.3495639,0.0023109175,0.5,0.58,0.05,0.37
"387",7,0.4870313,0.456966,0.0184936062,0.5,0.33,0.26,0.41
"388",8,0.6638672,0.5134145,0.0310316547,0.5,0.16,0.28,0.56
"389",9,0.3999219,0.3339879,0.0137552023,0.5,0.45,0.21,0.34
"390",10,0.4497656,0.4560269,0.0219022199,0.5,0.35,0.3,0.35
"391",1,0.4857031,0.4753266,0.013300872,0.5,0.4,0.18,0.42
"392",2,0.3146484,0.3261032,0.018830945,0.5,0.46,0.32,0.22
"393",3,0.6752734,0.5771578,0.022976852,0.5,0.19,0.22,0.59
"394",4,0.3754297,0.3357268,0.011422473,0.5,0.44,0.24,0.32
"395",5,0.5998828,0.5982166,0.010150511,0.5,0.34,0.09,0.57
"396",6,0.528125,0.51227,0.00736903,0.5,0.42,0.07,0.51
"397",7,0.2821484,0.2351201,0.008176531,0.5,0.56,0.2,0.24
"398",8,0.5602734,0.4110023,0.028001485,0.5,0.22,0.32,0.46
"399",9,0.6103125,0.6006659,0.011042999,0.5,0.35,0.07,0.58
"400",10,0.3366797,0.2396194,0.013822459,0.5,0.51,0.24,0.25
"401",1,0.5771875,0.5145247,0.025178445,0.5,0.21,0.3,0.49
"402",2,0.4894531,0.3924392,0.008593411,0.5,0.44,0.1,0.46
"403",3,0.4017188,0.3236822,0.015300082,0.5,0.44,0.22,0.34
"404",4,0.3808984,0.3486905,0.004714043,0.5,0.55,0.1,0.35
"405",5,0.5068359,0.3763225,0.02039339,0.5,0.32,0.25,0.43
"406",6,0.3666406,0.3325795,0.015858382,0.5,0.49,0.24,0.27
"407",7,0.5118359,0.4797795,0.008238102,0.5,0.38,0.15,0.47
"408",8,0.6524219,0.5104492,0.038126688,0.5,0.17,0.31,0.52
"409",9,0.4826953,0.4201238,0.015069583,0.5,0.38,0.2,0.42
"410",10,0.5074609,0.4487537,0.003095663,0.5,0.45,0.07,0.48
"411",1,0.6938672,0.545333,0.052553068,0.5,0.13,0.34,0.53
"412",2,0.500625,0.4199474,0.020288288,0.5,0.32,0.27,0.41
"413",3,0.7239062,0.519673,0.043756963,0.5,0.11,0.27,0.62
"414",4,0.4832812,0.5144834,0.019713445,0.5,0.34,0.25,0.41
"415",5,0.5724609,0.5763315,0.00153765,0.5,0.4,0.04,0.56
"416",6,0.5569922,0.5983194,0.019862006,0.5,0.29,0.23,0.48
"417",7,0.5888672,0.6135372,0.003723036,0.5,0.38,0.05,0.57
"418",8,0.7094922,0.5756012,0.028737709,0.5,0.16,0.21,0.63
"419",9,0.7034375,0.5193896,0.026153638,0.5,0.14,0.23,0.63
"420",10,0.5548047,0.4866873,0.019294376,0.5,0.24,0.27,0.49
"421",1,0.4432031,0.3729369,0.016882444,0.5,0.38,0.25,0.37
"422",2,0.4345312,0.2653861,0.015029527,0.5,0.39,0.26,0.35
"423",3,0.5824219,0.4412118,0.021277968,0.5,0.25,0.24,0.51
"424",4,0.5976953,0.5376592,0.003817998,0.5,0.35,0.07,0.58
"425",5,0.4720313,0.496905,0.003375722,0.5,0.46,0.08,0.46
"426",6,0.671875,0.5885498,0.028431748,0.5,0.21,0.2,0.59
"427",7,0.6266016,0.5192897,0.035703685,0.5,0.15,0.36,0.49
"428",8,0.5421484,0.5262111,0.015571642,0.5,0.38,0.13,0.49
"429",9,0.6105078,0.536738,0.022720624,0.5,0.27,0.19,0.54
"430",10,0.4242969,0.4645613,0.002056104,0.5,0.56,0.02,0.42
"431",1,0.7945703,0.7318726,0.029288822,0.5,0.11,0.15,0.74
"432",2,0.5562891,0.5244307,0.004782632,0.5,0.39,0.07,0.54
"433",3,0.5939453,0.5329709,0.010602131,0.5,0.27,0.17,0.56
"434",4,0.3728906,0.3419936,0.003015116,0.5,0.55,0.09,0.36
"435",5,0.3833984,0.3269573,0.015279588,0.5,0.45,0.25,0.3
"436",6,0.4253906,0.3440567,0.005836495,0.5,0.51,0.09,0.4
"437",7,0.7222656,0.5923129,0.028325105,0.5,0.17,0.18,0.65
"438",8,0.7458984,0.6311226,0.038203423,0.5,0.07,0.27,0.66
"439",9,0.3197266,0.279099,0.002714803,0.5,0.64,0.06,0.3
"440",10,0.7150391,0.6684402,0.029131628,0.5,0.14,0.21,0.65
"441",1,0.6359375,0.5294498,0.011639843,0.5,0.3,0.1,0.6
"442",2,0.415625,0.3551223,0.019409761,0.5,0.42,0.25,0.33
"443",3,0.3554688,0.2546531,0.016910088,0.5,0.33,0.41,0.26
"444",4,0.3717969,0.2647252,0.01912307,0.5,0.44,0.28,0.28
"445",5,0.6210547,0.4615001,0.03548242,0.5,0.15,0.36,0.49
"446",6,0.5866406,0.5835951,0.015265533,0.5,0.34,0.12,0.54
"447",7,0.5570312,0.4364472,0.030463594,0.5,0.23,0.33,0.44
"448",8,0.6755469,0.7070046,0.024732797,0.5,0.2,0.19,0.61
"449",9,0.60125,0.5513422,0.003716693,0.5,0.38,0.04,0.58
"450",10,0.2732031,0.2114424,0.008353513,0.5,0.64,0.13,0.23
"451",1,0.7403516,0.3353757,0.10068413,0.5,0,0.57,0.43
"452",2,0.7395312,0.4297658,0.10745072,0.5,0,0.58,0.42
"453",3,0.7578906,0.2714601,0.12524217,0.5,0,0.57,0.43
"454",4,0.5485156,0.4566808,0.02836951,0.5,0.22,0.36,0.42
"455",5,0.5848047,0.3632544,0.04553449,0.5,0.15,0.43,0.42
"456",6,0.6188672,0.4548946,0.04947923,0.5,0.09,0.48,0.43
"457",7,0.7917188,0.2061715,0.15410375,0.5,0,0.58,0.42
"458",8,0.7435156,0.2628087,0.10338474,0.5,0.01,0.55,0.44
"459",9,0.6450781,0.4561159,0.05640672,0.5,0.05,0.52,0.43
"460",10,0.5508594,0.41273,0.03059837,0.5,0.21,0.36,0.43
"461",1,0.7917578,0.1263105,0.16679127,0.5,0,0.57,0.43
"462",2,0.7050391,0.3037009,0.09320731,0.5,0.01,0.56,0.43
"463",3,0.8058594,0.3344545,0.15365103,0.5,0,0.57,0.43
"464",4,0.7157422,0.3000131,0.11477398,0.5,0.01,0.56,0.43
"465",5,0.8349609,0.1284598,0.18707867,0.5,0,0.57,0.43
"466",6,0.5671094,0.4096979,0.03290332,0.5,0.21,0.36,0.43
"467",7,0.5015234,0.4169664,0.01658924,0.5,0.35,0.22,0.43
"468",8,0.8253125,0.2348991,0.17138855,0.5,0,0.57,0.43
"469",9,0.6986719,0.3777468,0.08652151,0.5,0.04,0.53,0.43
"470",10,0.6975,0.4141355,0.07746817,0.5,0.02,0.55,0.43
"471",1,0.5436719,0.4016517,0.028982573,0.5,0.25,0.34,0.41
"472",2,0.5125391,0.3595667,0.028885477,0.5,0.24,0.35,0.41
"473",3,0.4835156,0.4719589,0.001197267,0.5,0.51,0.01,0.48
"474",4,0.4939453,0.4517722,0.008331451,0.5,0.46,0.08,0.46
"475",5,0.6574219,0.5302098,0.028469349,0.5,0.16,0.26,0.58
"476",6,0.2967187,0.2379857,0.011865031,0.5,0.55,0.22,0.23
"477",7,0.3294531,0.3887624,0.002432668,0.5,0.65,0.03,0.32
"478",8,0.3299219,0.2610066,0.010578753,0.5,0.55,0.18,0.27
"479",9,0.5813281,0.4847499,0.034546917,0.5,0.16,0.39,0.45
"480",10,0.6714062,0.4923518,0.039717319,0.5,0.15,0.31,0.54
"481",1,0.4154687,0.3070731,0.013879276,0.5,0.4,0.25,0.35
"482",2,0.4527344,0.3924517,0.009178199,0.5,0.47,0.12,0.41
"483",3,0.4964453,0.4771791,0.023288666,0.5,0.3,0.3,0.4
"484",4,0.4516406,0.2981604,0.023730567,0.5,0.37,0.28,0.35
"485",5,0.4319922,0.4559979,0.005646668,0.5,0.51,0.08,0.41
"486",6,0.4061328,0.4423746,0.008058433,0.5,0.51,0.12,0.37
"487",7,0.6432813,0.5680536,0.041992448,0.5,0.2,0.29,0.51
"488",8,0.3966016,0.3098797,0.008731883,0.5,0.53,0.13,0.34
"489",9,0.5740625,0.5034223,0.010709477,0.5,0.3,0.16,0.54
"490",10,0.6013281,0.6228272,0.016223937,0.5,0.31,0.14,0.55
"491",1,0.5056641,0.4775569,0.018962212,0.5,0.29,0.29,0.42
"492",2,0.5761328,0.4806989,0.017374591,0.5,0.24,0.26,0.5
"493",3,0.4538672,0.475614,0.01149664,0.5,0.48,0.11,0.41
"494",4,0.5703125,0.3534089,0.035828835,0.5,0.27,0.31,0.42
"495",5,0.4763281,0.4515418,0.019636183,0.5,0.37,0.24,0.39
"496",6,0.4960156,0.4404574,0.023525748,0.5,0.29,0.31,0.4
"497",7,0.4573828,0.3766981,0.015595125,0.5,0.36,0.25,0.39
"498",8,0.5680859,0.5950055,0.01620131,0.5,0.38,0.1,0.52
"499",9,0.4938281,0.4110515,0.022171374,0.5,0.31,0.27,0.42
"500",10,0.4719531,0.4237546,0.006907906,0.5,0.46,0.1,0.44
"501",1,0.5211328,0.420106,0.022136972,0.5,0.26,0.31,0.43
"502",2,0.5658984,0.4595049,0.030691704,0.5,0.18,0.36,0.46
"503",3,0.5110156,0.4827488,0.011271804,0.5,0.44,0.09,0.47
"504",4,0.6583984,0.5031945,0.042528582,0.5,0.17,0.3,0.53
"505",5,0.4419141,0.3857282,0.016682251,0.5,0.34,0.28,0.38
"506",6,0.4225781,0.2930414,0.004989668,0.5,0.49,0.11,0.4
"507",7,0.5872656,0.4726854,0.024094278,0.5,0.22,0.3,0.48
"508",8,0.3545703,0.2493183,0.015014808,0.5,0.47,0.26,0.27
"509",9,0.4020313,0.3743149,0.010858536,0.5,0.49,0.16,0.35
"510",10,0.4201563,0.2859958,0.028258435,0.5,0.32,0.4,0.28
"511",1,0.3492969,0.3520629,0.008837235,0.5,0.55,0.15,0.3
"512",2,0.6067578,0.6442521,0.009763401,0.5,0.27,0.16,0.57
"513",3,0.3513672,0.3560884,0.003942455,0.5,0.62,0.05,0.33
"514",4,0.3764453,0.2872275,0.013411178,0.5,0.49,0.19,0.32
"515",5,0.5048828,0.461929,0.02024873,0.5,0.32,0.26,0.42
"516",6,0.4427734,0.3538099,0.006685218,0.5,0.49,0.1,0.41
"517",7,0.3648828,0.3757137,0.003657705,0.5,0.62,0.03,0.35
"518",8,0.3382812,0.2401522,0.010076597,0.5,0.48,0.24,0.28
"519",9,0.5632031,0.4343516,0.036283836,0.5,0.2,0.36,0.44
"520",10,0.4322266,0.3846056,0.021788217,0.5,0.36,0.32,0.32
"521",1,0.519375,0.5613619,0.007345364,0.5,0.42,0.08,0.5
"522",2,0.4167188,0.3654255,0.007959953,0.5,0.49,0.13,0.38
"523",3,0.5326953,0.4988539,0.006437055,0.5,0.41,0.09,0.5
"524",4,0.45625,0.3653346,0.008331791,0.5,0.45,0.14,0.41
"525",5,0.605,0.5516731,0.011597748,0.5,0.35,0.08,0.57
"526",6,0.6371094,0.5579873,0.020442015,0.5,0.28,0.15,0.57
"527",7,0.5569141,0.4196773,0.01947118,0.5,0.27,0.26,0.47
"528",8,0.4261328,0.3429428,0.01862241,0.5,0.38,0.3,0.32
"529",9,0.5308594,0.4332383,0.015026111,0.5,0.34,0.18,0.48
"530",10,0.62,0.5781842,0.019868432,0.5,0.28,0.17,0.55
"531",1,0.5811719,0.4511456,0.01646059,0.5,0.32,0.15,0.53
"532",2,0.6465234,0.5547953,0.012674103,0.5,0.29,0.1,0.61
"533",3,0.6274609,0.6346771,0.024802117,0.5,0.27,0.17,0.56
"534",4,0.4201172,0.4178921,0.018705913,0.5,0.35,0.31,0.34
"535",5,0.6303516,0.5919823,0.018382209,0.5,0.25,0.16,0.59
"536",6,0.4944922,0.530185,0.001627544,0.5,0.48,0.03,0.49
"537",7,0.4755078,0.4144597,0.026013553,0.5,0.31,0.31,0.38
"538",8,0.3221484,0.363974,0.004633368,0.5,0.58,0.12,0.3
"539",9,0.5736719,0.4496356,0.004959487,0.5,0.41,0.03,0.56
"540",10,0.5314062,0.4100292,0.031909909,0.5,0.23,0.37,0.4
"541",1,0.599375,0.6470734,0.009570548,0.5,0.33,0.1,0.57
"542",2,0.3275391,0.2779251,0.006439833,0.5,0.55,0.17,0.28
"543",3,0.6271875,0.5858978,0.01304186,0.5,0.27,0.15,0.58
"544",4,0.4738281,0.44323,0.012207074,0.5,0.43,0.14,0.43
"545",5,0.6081641,0.4681747,0.03461093,0.5,0.19,0.35,0.46
"546",6,0.4161328,0.3772731,0.001427529,0.5,0.55,0.04,0.41
"547",7,0.5624609,0.3473451,0.029310904,0.5,0.28,0.28,0.44
"548",8,0.5591406,0.4498148,0.016597592,0.5,0.27,0.25,0.48
"549",9,0.5267969,0.357797,0.027152342,0.5,0.24,0.34,0.42
"550",10,0.3537891,0.305294,0.011526352,0.5,0.5,0.21,0.29
"551",1,0.4992187,0.4229791,0.02244805,0.5,0.33,0.27,0.4
"552",2,0.4313672,0.3842934,0.010104015,0.5,0.51,0.1,0.39
"553",3,0.6000391,0.5215202,0.016315214,0.5,0.3,0.15,0.55
"554",4,0.5646094,0.5077231,0.015204101,0.5,0.34,0.16,0.5
"555",5,0.4789453,0.3813554,0.020488119,0.5,0.34,0.26,0.4
"556",6,0.5120703,0.4949576,0.006850266,0.5,0.44,0.08,0.48
"557",7,0.3890625,0.351721,0.011910807,0.5,0.5,0.16,0.34
"558",8,0.5337891,0.4656704,0.01921075,0.5,0.38,0.15,0.47
"559",9,0.4207812,0.4116659,0.007477123,0.5,0.48,0.14,0.38
"560",10,0.4599219,0.3116894,0.01301568,0.5,0.33,0.27,0.4
"561",1,0.6307812,0.562173,0.026338243,0.5,0.19,0.27,0.54
"562",2,0.5811328,0.4449076,0.029550524,0.5,0.25,0.29,0.46
"563",3,0.6595313,0.7098834,0.015211383,0.5,0.25,0.13,0.62
"564",4,0.4111328,0.2739753,0.024873929,0.5,0.4,0.32,0.28
"565",5,0.5128125,0.4370188,0.011835758,0.5,0.4,0.13,0.47
"566",6,0.3012109,0.2203557,0.014208305,0.5,0.51,0.27,0.22
"567",7,0.5517188,0.5194889,0.004092535,0.5,0.41,0.05,0.54
"568",8,0.3692578,0.3433238,0.005572951,0.5,0.54,0.12,0.34
"569",9,0.5610937,0.5250652,0.029714623,0.5,0.26,0.28,0.46
"570",10,0.5364844,0.4547068,0.002623972,0.5,0.46,0.01,0.53
"571",1,0.4938672,0.4518545,0.012035742,0.5,0.37,0.2,0.43
"572",2,0.4856641,0.4541708,0.019086879,0.5,0.38,0.21,0.41
"573",3,0.4873047,0.4560681,0.008307357,0.5,0.39,0.16,0.45
"574",4,0.6108203,0.6173753,0.009289963,0.5,0.32,0.1,0.58
"575",5,0.4023047,0.3326646,0.023400475,0.5,0.34,0.37,0.29
"576",6,0.63625,0.6712066,0.014400558,0.5,0.26,0.15,0.59
"577",7,0.5837891,0.5353352,0.030308475,0.5,0.22,0.3,0.48
"578",8,0.6532422,0.6392867,0.01945949,0.5,0.26,0.13,0.61
"579",9,0.4260937,0.3661939,0.017256193,0.5,0.4,0.25,0.35
"580",10,0.4340234,0.2030221,0.027728736,0.5,0.35,0.37,0.28
"581",1,0.5620312,0.5114561,0.021861962,0.5,0.28,0.24,0.48
"582",2,0.6426563,0.5161795,0.01984263,0.5,0.27,0.16,0.57
"583",3,0.385,0.3381181,0.010707377,0.5,0.52,0.14,0.34
"584",4,0.3385156,0.2575466,0.011719511,0.5,0.55,0.17,0.28
"585",5,0.4826172,0.3903377,0.024162237,0.5,0.27,0.35,0.38
"586",6,0.4641016,0.5125061,0.000580604,0.5,0.52,0.02,0.46
"587",7,0.6210156,0.5534639,0.043513744,0.5,0.2,0.31,0.49
"588",8,0.4798047,0.4775473,0.004213144,0.5,0.5,0.04,0.46
"589",9,0.5382813,0.4298288,0.02948815,0.5,0.24,0.34,0.42
"590",10,0.6359375,0.555521,0.007696888,0.5,0.34,0.05,0.61
"591",1,0.6444922,0.5904045,0.010270542,0.5,0.3,0.09,0.61
"592",2,0.3823047,0.315136,0.009254644,0.5,0.46,0.21,0.33
"593",3,0.6345312,0.5473325,0.032439787,0.5,0.15,0.34,0.51
"594",4,0.4030078,0.3858861,0.017033902,0.5,0.47,0.2,0.33
"595",5,0.6714062,0.7028904,0.022540192,0.5,0.23,0.16,0.61
"596",6,0.3292188,0.2167755,0.012782951,0.5,0.53,0.22,0.25
"597",7,0.7205469,0.5981504,0.050248822,0.5,0.1,0.31,0.59
"598",8,0.4987891,0.4608883,0.013302233,0.5,0.35,0.21,0.44
"599",9,0.4943359,0.5435935,0.007141128,0.5,0.39,0.15,0.46
"600",10,0.3395313,0.3247985,0.002777304,0.5,0.62,0.06,0.32
"601",1,0.5483203,0.4055164,0.031619553,0.5,0.23,0.35,0.42
"602",2,0.6020703,0.6374016,0.005096055,0.5,0.4,0.01,0.59
"603",3,0.3280078,0.3257075,0.004172193,0.5,0.58,0.11,0.31
"604",4,0.6440234,0.6020675,0.020721432,0.5,0.21,0.21,0.58
"605",5,0.5318359,0.4851406,0.003958962,0.5,0.43,0.05,0.52
"606",6,0.5880078,0.3604568,0.035625301,0.5,0.2,0.33,0.47
"607",7,0.3582422,0.4130238,0.011272598,0.5,0.51,0.18,0.31
"608",8,0.401875,0.4336736,0.008320406,0.5,0.45,0.19,0.36
"609",9,0.6394141,0.5338281,0.016343778,0.5,0.3,0.1,0.6
"610",10,0.3381641,0.3729262,0.004039574,0.5,0.56,0.14,0.3
"611",1,0.405,0.3247856,0.029226788,0.5,0.38,0.36,0.26
"612",2,0.3895703,0.3526444,0.002438733,0.5,0.56,0.06,0.38
"613",3,0.60625,0.5304424,0.018327937,0.5,0.33,0.11,0.56
"614",4,0.5275391,0.2957731,0.044223878,0.5,0.23,0.44,0.33
"615",5,0.5072656,0.3442783,0.041437203,0.5,0.26,0.39,0.35
"616",6,0.3999609,0.2308511,0.029861498,0.5,0.32,0.42,0.26
"617",7,0.3078906,0.3139254,0.006546194,0.5,0.62,0.11,0.27
"618",8,0.5510547,0.3828008,0.034284577,0.5,0.21,0.35,0.44
"619",9,0.6811328,0.4931832,0.034979966,0.5,0.17,0.25,0.58
"620",10,0.6253516,0.503675,0.015476189,0.5,0.25,0.19,0.56
"621",1,0.3819531,0.3963732,0.003124067,0.5,0.58,0.06,0.36
"622",2,0.3272266,0.3077093,0.00227805,0.5,0.63,0.06,0.31
"623",3,0.4066797,0.3597448,0.006514103,0.5,0.51,0.11,0.38
"624",4,0.6870703,0.6305998,0.020897097,0.5,0.15,0.24,0.61
"625",5,0.6685547,0.5347114,0.03852407,0.5,0.15,0.29,0.56
"626",6,0.5498047,0.4592329,0.015664616,0.5,0.36,0.15,0.49
"627",7,0.6945313,0.5891265,0.044187729,0.5,0.14,0.28,0.58
"628",8,0.7073828,0.5299881,0.036892532,0.5,0.16,0.21,0.63
"629",9,0.6645703,0.4740297,0.028233064,0.5,0.12,0.31,0.57
"630",10,0.7228906,0.6306547,0.044334567,0.5,0.12,0.28,0.6
"631",1,0.6532813,0.57038,0.026836565,0.5,0.15,0.28,0.57
"632",2,0.5700781,0.4074431,0.027073522,0.5,0.21,0.33,0.46
"633",3,0.4992578,0.5167698,0.003670554,0.5,0.45,0.06,0.49
"634",4,0.631875,0.5429891,0.020762077,0.5,0.22,0.21,0.57
"635",5,0.4857812,0.4097068,0.0310537,0.5,0.3,0.35,0.35
"636",6,0.5811719,0.3744103,0.028452806,0.5,0.25,0.28,0.47
"637",7,0.4837109,0.3496223,0.022308902,0.5,0.31,0.31,0.38
"638",8,0.4819531,0.4018084,0.025342285,0.5,0.34,0.29,0.37
"639",9,0.5736328,0.5537908,0.007947257,0.5,0.34,0.11,0.55
"640",10,0.5442969,0.5570977,0.004995819,0.5,0.4,0.08,0.52
"641",1,0.5336719,0.5293219,0.01608581,0.5,0.28,0.26,0.46
"642",2,0.3668359,0.3028153,0.015430491,0.5,0.49,0.21,0.3
"643",3,0.4278906,0.2953471,0.017078337,0.5,0.4,0.26,0.34
"644",4,0.3235547,0.2577506,0.007603758,0.5,0.6,0.11,0.29
"645",5,0.5337109,0.5682151,0.001493038,0.5,0.44,0.03,0.53
"646",6,0.659375,0.5791164,0.026557534,0.5,0.19,0.22,0.59
"647",7,0.4876172,0.4512347,0.011545006,0.5,0.44,0.12,0.44
"648",8,0.6717578,0.5117037,0.038200635,0.5,0.14,0.31,0.55
"649",9,0.5933594,0.5502576,0.020855927,0.5,0.26,0.21,0.53
"650",10,0.6135156,0.5597344,0.018425673,0.5,0.19,0.26,0.55
"651",1,0.4914844,0.4431107,0.020578197,0.5,0.31,0.29,0.4
"652",2,0.5590234,0.5415786,0.018352811,0.5,0.25,0.27,0.48
"653",3,0.6038672,0.5033675,0.021823501,0.5,0.22,0.27,0.51
"654",4,0.3732422,0.3178863,0.014874105,0.5,0.46,0.25,0.29
"655",5,0.6194922,0.573811,0.027832544,0.5,0.18,0.28,0.54
"656",6,0.6071484,0.5279117,0.036723379,0.5,0.16,0.34,0.5
"657",7,0.3607812,0.3558797,0.003966081,0.5,0.61,0.05,0.34
"658",8,0.5903516,0.504486,0.009519373,0.5,0.31,0.13,0.56
"659",9,0.5850781,0.4606287,0.03535283,0.5,0.2,0.34,0.46
"660",10,0.3680078,0.2608762,0.014600681,0.5,0.49,0.23,0.28
"661",1,0.5335937,0.4466432,0.015461641,0.5,0.35,0.17,0.48
"662",2,0.426875,0.3793373,0.007164246,0.5,0.5,0.11,0.39
"663",3,0.5244922,0.5545512,0.001443844,0.5,0.45,0.03,0.52
"664",4,0.4427344,0.3955869,0.003623154,0.5,0.52,0.05,0.43
"665",5,0.5684375,0.4992375,0.010429805,0.5,0.39,0.08,0.53
"666",6,0.4378516,0.3870736,0.002072022,0.5,0.54,0.03,0.43
"667",7,0.4667578,0.4586211,0.005051643,0.5,0.48,0.07,0.45
"668",8,0.5933594,0.4810418,0.024880582,0.5,0.21,0.28,0.51
"669",9,0.4011719,0.2784655,0.017492777,0.5,0.41,0.29,0.3
"670",10,0.6185938,0.5551876,0.009077649,0.5,0.33,0.07,0.6
"671",1,0.3894141,0.3126423,0.015173935,0.5,0.41,0.31,0.28
"672",2,0.5167578,0.4702502,0.018179898,0.5,0.33,0.23,0.44
"673",3,0.6267578,0.5585596,0.021338235,0.5,0.22,0.23,0.55
"674",4,0.6607422,0.5733299,0.028350736,0.5,0.18,0.25,0.57
"675",5,0.4114062,0.3420064,0.009898893,0.5,0.44,0.2,0.36
"676",6,0.4094922,0.4436559,0.006084182,0.5,0.45,0.17,0.38
"677",7,0.4855078,0.4121709,0.018849182,0.5,0.28,0.32,0.4
"678",8,0.4176172,0.2316869,0.0238515,0.5,0.35,0.34,0.31
"679",9,0.6126953,0.4501609,0.036149688,0.5,0.17,0.31,0.52
"680",10,0.5392187,0.4637031,0.007259399,0.5,0.34,0.16,0.5
"681",1,0.3769141,0.2856637,0.005568235,0.5,0.59,0.05,0.36
"682",2,0.5172266,0.4062283,0.018634023,0.5,0.37,0.17,0.46
"683",3,0.5157031,0.3861209,0.017226027,0.5,0.29,0.29,0.42
"684",4,0.5542187,0.4323392,0.014891297,0.5,0.31,0.18,0.51
"685",5,0.6141016,0.527894,0.011875054,0.5,0.29,0.15,0.56
"686",6,0.5963672,0.4185052,0.020099991,0.5,0.31,0.17,0.52
"687",7,0.3524609,0.2731017,0.003419147,0.5,0.57,0.1,0.33
"688",8,0.3352734,0.2034396,0.010634921,0.5,0.53,0.2,0.27
"689",9,0.4979297,0.4121778,0.013622698,0.5,0.4,0.16,0.44
"690",10,0.4242969,0.3391073,0.005658506,0.5,0.53,0.07,0.4
"691",1,0.3461328,0.2946167,0.01266318,0.5,0.5,0.21,0.29
"692",2,0.4914844,0.437575,0.01477075,0.5,0.34,0.24,0.42
"693",3,0.4905469,0.442701,0.008286829,0.5,0.45,0.1,0.45
"694",4,0.6091797,0.5098005,0.027376288,0.5,0.23,0.27,0.5
"695",5,0.5465625,0.4360518,0.026166285,0.5,0.25,0.3,0.45
"696",6,0.4304688,0.3288708,0.007964558,0.5,0.47,0.13,0.4
"697",7,0.4976172,0.3516423,0.025304744,0.5,0.33,0.3,0.37
"698",8,0.5939062,0.5893391,0.023597457,0.5,0.24,0.26,0.5
"699",9,0.351875,0.2962296,0.008381997,0.5,0.54,0.16,0.3
"700",10,0.4794141,0.4160573,0.011633641,0.5,0.38,0.19,0.43
"701",1,0.37375,0.2605833,0.012242174,0.5,0.53,0.15,0.32
"702",2,0.4775,0.3627693,0.029896619,0.5,0.31,0.36,0.33
"703",3,0.3996875,0.4169017,0.004032308,0.5,0.56,0.06,0.38
"704",4,0.5912109,0.4815568,0.024257338,0.5,0.27,0.23,0.5
"705",5,0.4353125,0.304323,0.025323322,0.5,0.32,0.37,0.31
"706",6,0.505625,0.5449535,0.006811277,0.5,0.44,0.08,0.48
"707",7,0.4925391,0.3988179,0.012049741,0.5,0.42,0.15,0.43
"708",8,0.523125,0.3406011,0.02889159,0.5,0.26,0.34,0.4
"709",9,0.4526562,0.4589999,0.004768847,0.5,0.49,0.08,0.43
"710",10,0.5261719,0.503356,0.01839977,0.5,0.36,0.2,0.44
"711",1,0.4914844,0.4395413,0.02353449,0.5,0.28,0.34,0.38
"712",2,0.6558984,0.4319838,0.032474247,0.5,0.16,0.3,0.54
"713",3,0.5451172,0.517371,0.012765809,0.5,0.34,0.18,0.48
"714",4,0.3601953,0.3764245,0.001843913,0.5,0.63,0.02,0.35
