"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"1008",8,0.4883594,0.3432619,0.036738925,0.20258693,0.34,0.31,0.35
"1009",9,0.6501953,0.492399,0.046180125,0.37237273,0.18,0.3,0.52
"1010",10,0.4060156,0.4776004,0.001663466,0.53348653,0.58,0.02,0.4
"1011",1,0.5487109,0.1555072,0.071713517,0.015548239,0.36,0.31,0.33
"1012",2,0.5649219,0.5344016,0.016576427,0.514767059,0.34,0.14,0.52
"1013",3,0.67375,0.3884526,0.078354009,0.01887744,0.25,0.26,0.49
"1014",4,0.5199609,0.540568,0.003125066,0.889694517,0.47,0.02,0.51
"1015",5,0.4485547,0.4181921,0.00528879,0.184997577,0.5,0.07,0.43
"1016",6,0.5928125,0.5643708,0.036233977,0.001889719,0.31,0.18,0.51
"1017",7,0.5729297,0.5355932,0.025368853,0.6239656,0.23,0.29,0.48
"1018",8,0.3941016,0.2935307,0.009156791,0.658412434,0.52,0.12,0.36
"1019",9,0.3894531,0.3309806,0.008933976,0.246374496,0.52,0.14,0.34
"1020",10,0.5069922,0.4660488,0.011920616,0.252603083,0.45,0.09,0.46
"1021",1,0.5675,0.473417,0.019215259,0.752178077,0.27,0.23,0.5
"1022",2,0.6625781,0.4462507,0.049890632,0.079224407,0.18,0.28,0.54
"1023",3,0.3535937,0.4392666,0.006067335,0.884388729,0.52,0.17,0.31
"1024",4,0.6638281,0.4262064,0.029359459,0.421149752,0.17,0.28,0.55
"1025",5,0.4562109,0.327302,0.026265619,0.003538179,0.45,0.18,0.37
"1026",6,0.6369141,0.5511628,0.033357285,0.203880737,0.25,0.22,0.53
"1027",7,0.5178906,0.386099,0.029429936,0.015626775,0.43,0.16,0.41
"1028",8,0.6791016,0.2939,0.096197083,0.004944586,0.18,0.36,0.46
"1029",9,0.6091406,0.4580848,0.020610987,0.173303142,0.35,0.12,0.53
"1030",10,0.3947266,0.3292364,0.014639308,0.411664549,0.49,0.18,0.33
"1031",1,0.430625,0.4321522,0.01813274,0.4682978,0.38,0.28,0.34
"1032",2,0.4600781,0.4425946,0.02461878,0.2367681,0.36,0.31,0.33
"1033",3,0.7061719,0.4961845,0.05637283,0.0400172,0.19,0.23,0.58
"1034",4,0.6647266,0.4458312,0.06098736,0.1795273,0.16,0.35,0.49
"1035",5,0.4155859,0.2923333,0.019016,0.7442697,0.34,0.32,0.34
"1036",6,0.5611719,0.4906229,0.02119967,0.7176106,0.28,0.24,0.48
"1037",7,0.6040625,0.4215637,0.02921531,0.1350942,0.27,0.25,0.48
"1038",8,0.6128906,0.5118746,0.02162562,0.7058234,0.18,0.28,0.54
"1039",9,0.5555859,0.4924218,0.02181683,0.1038216,0.3,0.23,0.47
"1040",10,0.3985547,0.3571983,0.01955931,0.1907961,0.51,0.18,0.31
"1041",1,0.4363672,0.406456,0.002381175,0.45159655,0.55,0.02,0.43
"1042",2,0.4760547,0.3828772,0.010156117,0.40738936,0.45,0.11,0.44
"1043",3,0.604375,0.5599727,0.023992925,0.30974578,0.24,0.24,0.52
"1044",4,0.7046484,0.5570873,0.04064147,0.85601271,0.12,0.3,0.58
"1045",5,0.5492187,0.4540129,0.017906612,0.09297301,0.36,0.17,0.47
"1046",6,0.6628906,0.4216138,0.046751815,0.06559512,0.15,0.33,0.52
"1047",7,0.495625,0.3208418,0.036432807,0.0691969,0.36,0.29,0.35
"1048",8,0.6892187,0.5414763,0.047447762,0.66869751,0.12,0.3,0.58
"1049",9,0.5405859,0.5240341,0.007622289,0.59118895,0.44,0.04,0.52
"1050",10,0.4314453,0.3852174,0.02814241,0.02578535,0.47,0.19,0.34
"1051",1,0.4332422,0.3371565,0.015862823,0.181244389,0.5,0.15,0.35
"1052",2,0.2992969,0.2252169,0.009335857,0.55060762,0.57,0.18,0.25
"1053",3,0.6209375,0.5572755,0.037725137,0.316779991,0.22,0.28,0.5
"1054",4,0.4101172,0.2325108,0.031782132,0.103992696,0.43,0.28,0.29
"1055",5,0.4166797,0.3061495,0.0252376,0.061637982,0.44,0.23,0.33
"1056",6,0.4971875,0.4819986,0.00432275,0.53009901,0.41,0.11,0.48
"1057",7,0.5058203,0.3860598,0.012103565,0.722711877,0.39,0.15,0.46
"1058",8,0.4763672,0.3699506,0.01215054,0.692536008,0.37,0.22,0.41
"1059",9,0.6633984,0.4643346,0.067999467,0.001372308,0.18,0.28,0.54
"1060",10,0.5108203,0.4889655,0.010583212,0.486291396,0.42,0.11,0.47
"1061",1,0.5894922,0.3825091,0.046940237,0.02514679,0.32,0.23,0.45
"1062",2,0.5630469,0.3312281,0.052295685,0.0771792,0.27,0.34,0.39
"1063",3,0.5821484,0.4712319,0.027378643,0.43892706,0.34,0.16,0.5
"1064",4,0.5445313,0.5807279,0.007204678,0.37900476,0.38,0.1,0.52
"1065",5,0.5553516,0.4087097,0.005610855,0.69197874,0.42,0.04,0.54
"1066",6,0.4797656,0.3582789,0.021000176,0.29207112,0.32,0.3,0.38
"1067",7,0.385625,0.3717346,0.016489923,0.21699781,0.51,0.19,0.3
"1068",8,0.3797266,0.3432956,0.012792499,0.73273338,0.41,0.28,0.31
"1069",9,0.3521484,0.2399214,0.01005823,0.70302529,0.54,0.16,0.3
"1070",10,0.5477734,0.5606813,0.009728156,0.99788425,0.42,0.07,0.51
"1071",1,0.55375,0.4373849,0.024213727,0.2961922,0.31,0.22,0.47
"1072",2,0.581875,0.6036464,0.001681817,0.4983101,0.38,0.05,0.57
"1073",3,0.6495313,0.5375238,0.027144396,0.475619,0.19,0.25,0.56
"1074",4,0.4866406,0.4660801,0.003377527,0.2200854,0.46,0.07,0.47
"1075",5,0.5860547,0.5279021,0.030375505,0.4929634,0.23,0.29,0.48
"1076",6,0.6264063,0.4524005,0.042110888,0.1776267,0.22,0.29,0.49
"1077",7,0.7010937,0.5526167,0.034048156,0.2552392,0.14,0.26,0.6
"1078",8,0.6240625,0.5994203,0.014125782,0.129391,0.27,0.15,0.58
"1079",9,0.3560156,0.3413109,0.010897837,0.4157591,0.49,0.2,0.31
"1080",10,0.5174219,0.4457763,0.025480521,0.1112335,0.35,0.23,0.42
"1081",1,0.6855469,0.5589677,0.036513341,0.52070316,0.16,0.26,0.58
"1082",2,0.5828906,0.4626728,0.041294118,0.25418911,0.23,0.34,0.43
"1083",3,0.6909375,0.6286738,0.053311987,0.02741433,0.21,0.21,0.58
"1084",4,0.7148438,0.4645422,0.074549187,0.02981104,0.16,0.3,0.54
"1085",5,0.4620703,0.4793977,0.010663351,0.9017432,0.44,0.14,0.42
"1086",6,0.361875,0.3647739,0.010628154,0.54667033,0.5,0.19,0.31
"1087",7,0.4774609,0.4598729,0.008023276,0.98071839,0.41,0.14,0.45
"1088",8,0.5663281,0.5216981,0.014468997,0.36747057,0.28,0.2,0.52
"1089",9,0.5483203,0.5138378,0.014187957,0.94466677,0.3,0.2,0.5
"1090",10,0.3972656,0.423262,0.008590478,0.66644307,0.52,0.12,0.36
"1091",1,0.5211328,0.4384953,0.02161039,0.33349443,0.27,0.27,0.46
"1092",2,0.660625,0.5275603,0.04928115,0.05069249,0.23,0.25,0.52
"1093",3,0.4141016,0.3340461,0.01653667,0.2687965,0.46,0.21,0.33
"1094",4,0.571875,0.4330327,0.04187181,0.1428028,0.28,0.3,0.42
"1095",5,0.6007031,0.4462162,0.04038236,0.20268037,0.24,0.28,0.48
"1096",6,0.4573437,0.2823684,0.01982698,0.04862485,0.42,0.22,0.36
"1097",7,0.5308203,0.4312399,0.01266398,0.47340199,0.37,0.15,0.48
"1098",8,0.5675,0.554028,0.02616003,0.57556767,0.31,0.22,0.47
"1099",9,0.4804688,0.4656348,0.02903839,0.40434977,0.37,0.28,0.35
"1100",10,0.4690234,0.5834125,0.00478799,0.33454573,0.46,0.09,0.45
"1101",1,0.4482422,0.4020085,0.011610382,0.82120411,0.4,0.2,0.4
"1102",2,0.5194141,0.436174,0.007610304,0.37192076,0.43,0.08,0.49
"1103",3,0.5904687,0.4974108,0.014271594,0.31795732,0.35,0.11,0.54
"1104",4,0.611875,0.4617448,0.035374773,0.02311488,0.28,0.21,0.51
"1105",5,0.4492969,0.3968107,0.017646362,0.34097599,0.45,0.18,0.37
"1106",6,0.5646875,0.5821146,0.016171722,0.31864086,0.3,0.2,0.5
"1107",7,0.4964062,0.5232966,0.009280693,0.98602956,0.4,0.14,0.46
"1108",8,0.4170313,0.2946988,0.00828499,0.99547095,0.41,0.22,0.37
"1109",9,0.4845313,0.3255391,0.012960259,0.59737381,0.38,0.19,0.43
"1110",10,0.4846875,0.339054,0.021510858,0.11332295,0.42,0.19,0.39
"1111",1,0.4923828,0.480958,0.007158904,0.6291475,0.43,0.1,0.47
"1112",2,0.529375,0.4742228,0.004859559,0.67802846,0.4,0.09,0.51
"1113",3,0.495625,0.3831215,0.013449231,0.04752534,0.38,0.17,0.45
"1114",4,0.6258984,0.6113435,0.007371152,0.7674603,0.27,0.13,0.6
"1115",5,0.4079687,0.3308616,0.011494541,0.16253567,0.48,0.17,0.35
"1116",6,0.4441797,0.3549729,0.006397136,0.05525691,0.49,0.1,0.41
"1117",7,0.4851953,0.3680739,0.033837211,0.30829365,0.35,0.3,0.35
"1118",8,0.5703125,0.2692061,0.0486283,0.10332752,0.24,0.35,0.41
"1119",9,0.6633984,0.5073282,0.031187757,0.16141824,0.21,0.25,0.54
"1120",10,0.5299609,0.5726368,0.019726228,0.27406522,0.36,0.18,0.46
"1121",1,0.6995313,0.5231239,0.061013727,0.03250931,0.14,0.32,0.54
"1122",2,0.6548437,0.4593772,0.036314221,0.12499707,0.24,0.21,0.55
"1123",3,0.5003906,0.3631361,0.02756847,0.33318405,0.34,0.27,0.39
"1124",4,0.4689063,0.4621823,0.016418814,0.76542975,0.36,0.24,0.4
"1125",5,0.3996484,0.4571575,0.008382326,0.50232342,0.5,0.13,0.37
"1126",6,0.3661719,0.3485486,0.02272326,0.39070968,0.5,0.24,0.26
"1127",7,0.4739062,0.4034012,0.02668108,0.01058141,0.44,0.16,0.4
"1128",8,0.6148047,0.4722692,0.015883619,0.96874405,0.19,0.27,0.54
"1129",9,0.58875,0.4382997,0.03058067,0.09198449,0.3,0.17,0.53
"1130",10,0.5199609,0.4513298,0.020685599,0.69066445,0.3,0.28,0.42
"1131",1,0.6601562,0.4603046,0.039379118,0.004405295,0.27,0.15,0.58
"1132",2,0.3576172,0.2005263,0.012322393,0.541118639,0.44,0.27,0.29
"1133",3,0.6142188,0.4726615,0.024424028,0.446976971,0.22,0.25,0.53
"1134",4,0.5944531,0.573851,0.007882703,0.987312875,0.37,0.06,0.57
"1135",5,0.725,0.5305413,0.049702119,0.501662052,0.11,0.3,0.59
"1136",6,0.3444141,0.2113046,0.011931752,0.031784815,0.6,0.12,0.28
"1137",7,0.6204297,0.5949534,0.018824281,0.442139589,0.23,0.21,0.56
"1138",8,0.7942578,0.3860466,0.127856425,0.013006796,0.13,0.28,0.59
"1139",9,0.489375,0.4495131,0.012012177,0.391946678,0.36,0.21,0.43
"1140",10,0.6245312,0.6600589,0.010127324,0.025967851,0.34,0.07,0.59
"1141",1,0.5745313,0.5619463,0.019596618,0.9918795,0.24,0.26,0.5
"1142",2,0.5709766,0.4535015,0.045694402,0.16769712,0.23,0.34,0.43
"1143",3,0.5020703,0.4210216,0.01948578,0.49829214,0.3,0.28,0.42
"1144",4,0.6055469,0.5681214,0.00791103,0.51176905,0.33,0.1,0.57
"1145",5,0.3453125,0.2644784,0.015325899,0.62307838,0.41,0.33,0.26
"1146",6,0.5303125,0.502949,0.003323998,0.50232117,0.45,0.03,0.52
"1147",7,0.5479688,0.4630902,0.016699925,0.5846277,0.34,0.18,0.48
"1148",8,0.5176563,0.3807096,0.041734743,0.02961341,0.37,0.26,0.37
"1149",9,0.5765625,0.617988,0.01179785,0.09833013,0.38,0.08,0.54
"1150",10,0.5084766,0.2861179,0.037245281,0.0376116,0.35,0.31,0.34
"1151",1,0.7512109,0.292595377,0.12245176,0.2375894,0.01,0.54,0.45
"1152",2,0.5200781,0.410848408,0.03401201,0.1927383,0.33,0.27,0.4
"1153",3,0.8021484,0.266451046,0.14667094,0.4180726,0,0.57,0.43
"1154",4,0.6790625,0.389928812,0.07427903,0.9111856,0.03,0.52,0.45
"1155",5,0.7935937,0.115747721,0.16428083,0.6828407,0,0.6,0.4
"1156",6,0.5955078,0.482882962,0.03530038,0.9534151,0.1,0.45,0.45
"1157",7,0.6853125,0.373598215,0.0806929,0.3847399,0.02,0.55,0.43
"1158",8,0.8259375,0.001703193,0.19627425,0.1360346,0,0.54,0.46
"1159",9,0.8343359,0.154066912,0.18034154,0.6418112,0,0.55,0.45
"1160",10,0.7338672,0.367793393,0.10232004,0.6596951,0.01,0.57,0.42
"1161",1,0.5340234,0.3650531,0.013940436,0.92423734,0.31,0.21,0.48
"1162",2,0.439375,0.3767136,0.008344135,0.25024996,0.5,0.09,0.41
"1163",3,0.5442969,0.4054108,0.012117866,0.90559066,0.32,0.18,0.5
"1164",4,0.5119141,0.4119115,0.012178407,0.49656199,0.33,0.21,0.46
"1165",5,0.6265234,0.4852471,0.04177996,0.07022506,0.26,0.22,0.52
"1166",6,0.4892187,0.3943705,0.022535737,0.07046187,0.4,0.16,0.44
"1167",7,0.4764453,0.4345915,0.00274895,0.94054649,0.46,0.08,0.46
"1168",8,0.5696484,0.518212,0.004612692,0.19628326,0.35,0.1,0.55
"1169",9,0.5858594,0.430042,0.025363592,0.03705708,0.32,0.17,0.51
"1170",10,0.4779297,0.3904962,0.02441754,0.2355039,0.38,0.24,0.38
"1171",1,0.5866797,0.5285321,0.026172746,0.69712945,0.21,0.29,0.5
"1172",2,0.4846875,0.4565972,0.007627745,0.59599378,0.45,0.1,0.45
"1173",3,0.5697266,0.4341645,0.014822881,0.16247404,0.39,0.11,0.5
"1174",4,0.4358594,0.3106902,0.017610407,0.69732513,0.35,0.32,0.33
"1175",5,0.3215234,0.2666891,0.006909781,0.07696938,0.65,0.06,0.29
"1176",6,0.3952344,0.3947148,0.003001303,0.6589563,0.58,0.04,0.38
"1177",7,0.4988672,0.3291948,0.027003481,0.20559928,0.29,0.33,0.38
"1178",8,0.4437891,0.2669255,0.027604142,0.01446886,0.42,0.26,0.32
"1179",9,0.5178906,0.3949748,0.013169114,0.27428021,0.43,0.1,0.47
"1180",10,0.6006641,0.4335588,0.032415867,0.67030239,0.2,0.32,0.48
"1181",1,0.6790625,0.5413201,0.016274932,0.67989564,0.23,0.15,0.62
"1182",2,0.4622656,0.3246598,0.032485444,0.08731931,0.37,0.3,0.33
"1183",3,0.6148047,0.5946942,0.027161574,0.96164525,0.23,0.23,0.54
"1184",4,0.4738281,0.415898,0.027921579,0.52484116,0.28,0.37,0.35
"1185",5,0.4448828,0.3359592,0.014111176,0.99984328,0.38,0.24,0.38
"1186",6,0.4102734,0.3071387,0.023712608,0.54978996,0.34,0.37,0.29
"1187",7,0.6228516,0.5526899,0.0261033,0.332837,0.28,0.2,0.52
"1188",8,0.6370313,0.5970585,0.027497664,0.50054428,0.19,0.26,0.55
"1189",9,0.6020703,0.5581171,0.017262761,0.73572709,0.22,0.26,0.52
"1190",10,0.3667969,0.3172281,0.008866253,0.30026139,0.55,0.13,0.32
"1191",1,0.5888672,0.5933207,0.031796081,0.3102612,0.22,0.3,0.48
"1192",2,0.4563672,0.4861833,0.00552729,0.5077708,0.49,0.08,0.43
"1193",3,0.6022656,0.6420965,0.003915285,0.8865537,0.35,0.06,0.59
"1194",4,0.4230469,0.2995548,0.023612688,0.8547757,0.32,0.38,0.3
"1195",5,0.5101172,0.428523,0.029154045,0.3025636,0.34,0.26,0.4
"1196",6,0.6507031,0.5481699,0.024114571,0.1579765,0.21,0.22,0.57
"1197",7,0.3976562,0.3788825,0.004809046,0.642763,0.54,0.09,0.37
"1198",8,0.3142187,0.3633971,0.010011197,0.4174674,0.52,0.22,0.26
"1199",9,0.5075391,0.3849614,0.02149238,0.4294681,0.33,0.26,0.41
"1200",10,0.5112109,0.456289,0.005435592,0.6592666,0.43,0.08,0.49
"1201",1,0.5539063,0.4493196,0.027167415,0.5882186,0.22,0.32,0.46
"1202",2,0.6721094,0.5351428,0.051612793,0.2030412,0.18,0.31,0.51
"1203",3,0.5704687,0.4676964,0.00790785,0.8032355,0.33,0.12,0.55
"1204",4,0.4207812,0.3055817,0.011687332,0.9465029,0.36,0.29,0.35
"1205",5,0.5110156,0.4245671,0.020107142,0.1973792,0.39,0.17,0.44
"1206",6,0.5915625,0.5718127,0.010720399,0.3349056,0.28,0.17,0.55
"1207",7,0.3601953,0.3094556,0.009149931,0.134855,0.53,0.16,0.31
"1208",8,0.4732422,0.3554922,0.014883279,0.6871815,0.34,0.27,0.39
"1209",9,0.60375,0.5408406,0.022295636,0.851553,0.2,0.28,0.52
"1210",10,0.6298828,0.4950948,0.040596215,0.2662843,0.21,0.28,0.51
"1211",1,0.4582812,0.4660918,0.014644415,0.18112774,0.4,0.21,0.39
"1212",2,0.4765234,0.4404173,0.023170514,0.76246273,0.3,0.32,0.38
"1213",3,0.6160156,0.5550121,0.021091711,0.01591483,0.28,0.17,0.55
"1214",4,0.6203125,0.5433411,0.011401374,0.2967921,0.31,0.1,0.59
"1215",5,0.5497266,0.5277283,0.015776213,0.34795103,0.36,0.14,0.5
"1216",6,0.5141797,0.3996066,0.027243555,0.44525022,0.25,0.35,0.4
"1217",7,0.6314062,0.6424878,0.008126031,0.23002447,0.33,0.06,0.61
"1218",8,0.5383203,0.4500187,0.017208948,0.56194151,0.25,0.28,0.47
"1219",9,0.5939062,0.5886066,0.027523157,0.27232698,0.22,0.29,0.49
"1220",10,0.5425,0.4448853,0.032301421,0.51582933,0.24,0.34,0.42
"1221",1,0.3714844,0.2835743,0.01102281,0.3377874,0.54,0.14,0.32
"1222",2,0.5368359,0.5003971,0.01845992,0.67526079,0.33,0.21,0.46
"1223",3,0.4219922,0.2512229,0.02649275,0.7611532,0.33,0.38,0.29
"1224",4,0.5644531,0.4388088,0.03187563,0.61481245,0.2,0.35,0.45
"1225",5,0.5141016,0.2314526,0.05317599,0.01586879,0.35,0.32,0.33
"1226",6,0.5219922,0.4636108,0.01017799,0.52241873,0.39,0.12,0.49
"1227",7,0.6184766,0.5305883,0.02330757,0.9110608,0.17,0.3,0.53
"1228",8,0.5120703,0.4867531,0.01709742,0.72795554,0.29,0.26,0.45
"1229",9,0.338125,0.2659206,0.01936106,0.85903211,0.4,0.37,0.23
"1230",10,0.4860547,0.458128,0.01168789,0.91197095,0.39,0.16,0.45
"1231",1,0.4792578,0.3598146,0.019113618,0.650489368,0.26,0.36,0.38
"1232",2,0.4816016,0.3378545,0.031452911,0.252418916,0.29,0.37,0.34
"1233",3,0.6115234,0.5928167,0.008239663,0.003369094,0.33,0.07,0.6
"1234",4,0.5598437,0.6231013,0.005446414,0.678005764,0.39,0.07,0.54
"1235",5,0.3699609,0.1864047,0.031808782,0.080104371,0.48,0.28,0.24
"1236",6,0.4851563,0.4079574,0.03097895,0.968160375,0.29,0.36,0.35
"1237",7,0.5788281,0.4962184,0.034931635,0.428535211,0.21,0.34,0.45
"1238",8,0.6953906,0.5045265,0.077586535,0.026359224,0.22,0.26,0.52
"1239",9,0.5173828,0.4296168,0.021962936,0.859870205,0.28,0.3,0.42
"1240",10,0.4901953,0.3914897,0.002768463,0.908634777,0.47,0.05,0.48
"1241",1,0.6097656,0.5802005,0.008417309,0.999580662,0.3,0.11,0.59
"1242",2,0.4839062,0.1656255,0.055806605,0.005094404,0.29,0.37,0.34
"1243",3,0.4216406,0.3256703,0.008255958,0.315635911,0.47,0.17,0.36
"1244",4,0.5689844,0.4706062,0.013669942,0.648780979,0.24,0.25,0.51
"1245",5,0.4926563,0.4431872,0.007707712,0.947535742,0.32,0.23,0.45
"1246",6,0.5578516,0.4493928,0.027553932,0.477782666,0.25,0.3,0.45
"1247",7,0.4357031,0.3348178,0.018548208,0.506141723,0.38,0.29,0.33
"1248",8,0.4723438,0.3721692,0.024880918,0.888351865,0.27,0.35,0.38
"1249",9,0.5205078,0.4609806,0.007124514,0.523661103,0.39,0.12,0.49
"1250",10,0.5521094,0.4544841,0.022563367,0.125638327,0.34,0.19,0.47
"1251",1,0.4231641,0.4031538,0.005061587,0.48655209,0.52,0.08,0.4
"1252",2,0.5570312,0.4827936,0.02223549,0.94311954,0.16,0.37,0.47
"1253",3,0.5239063,0.4176027,0.02383173,0.44972057,0.26,0.33,0.41
"1254",4,0.6497656,0.4145596,0.040729262,0.47733609,0.13,0.35,0.52
"1255",5,0.5190234,0.5171585,0.004367443,0.83583241,0.46,0.04,0.5
"1256",6,0.6253516,0.6227686,0.023579878,0.6162337,0.26,0.18,0.56
"1257",7,0.4028516,0.4306697,0.007366916,0.16111574,0.57,0.07,0.36
"1258",8,0.6161328,0.3971789,0.035215579,0.61782262,0.17,0.37,0.46
"1259",9,0.6719531,0.4865352,0.054032215,0.07425697,0.15,0.33,0.52
"1260",10,0.3855078,0.4130042,0.008765672,0.68270098,0.51,0.14,0.35
"1261",1,0.7886328,0.40226682,0.14840097,0.6991518,0,0.58,0.42
"1262",2,0.7957812,0.26209055,0.16259035,0.9342193,0,0.56,0.44
"1263",3,0.4921094,0.46002436,0.02104804,0.456543,0.35,0.26,0.39
"1264",4,0.7051172,0.24827646,0.10544251,0.0306361,0.14,0.45,0.41
"1265",5,0.7147656,0.53815149,0.08792825,0.1592326,0.05,0.49,0.46
"1266",6,0.8278125,0.05064168,0.19509014,0.6861488,0,0.59,0.41
"1267",7,0.6797266,0.39134106,0.08078394,0.1979994,0.12,0.44,0.44
"1268",8,0.6263281,0.3905764,0.05117973,0.6263762,0.08,0.46,0.46
"1269",9,0.7342578,0.26674491,0.11053707,0.8897361,0,0.59,0.41
"1270",10,0.5510156,0.42274548,0.03647269,0.4754636,0.16,0.42,0.42
"1271",1,0.4867969,0.4100745,0.015318583,0.7999937,0.34,0.25,0.41
"1272",2,0.5051562,0.5118394,0.00775263,0.3207608,0.44,0.08,0.48
"1273",3,0.4092578,0.3653732,0.005149422,0.8936918,0.53,0.08,0.39
"1274",4,0.6148438,0.6727501,0.016000873,0.432358,0.28,0.15,0.57
"1275",5,0.5879297,0.5110493,0.009821713,0.5815974,0.32,0.13,0.55
"1276",6,0.4483984,0.4080119,0.015258985,0.4543266,0.42,0.22,0.36
"1277",7,0.4175781,0.3310792,0.013988522,0.5905118,0.42,0.23,0.35
"1278",8,0.4805078,0.2992263,0.03572324,0.1701761,0.35,0.32,0.33
"1279",9,0.5894922,0.5527057,0.024530153,0.5044285,0.24,0.25,0.51
"1280",10,0.6033203,0.5671109,0.01096488,0.8691284,0.3,0.13,0.57
"1281",1,0.5998047,0.6446591,0.02142357,0.54557121,0.22,0.25,0.53
"1282",2,0.6740234,0.5968976,0.02485682,0.31760132,0.25,0.15,0.6
"1283",3,0.4299219,0.2915625,0.02119576,0.30055647,0.38,0.3,0.32
"1284",4,0.4467969,0.2875389,0.01589633,0.11899085,0.42,0.22,0.36
"1285",5,0.6114453,0.5203742,0.02682505,0.25938236,0.27,0.21,0.52
"1286",6,0.4775781,0.3903715,0.02506246,0.08886347,0.36,0.27,0.37
"1287",7,0.5967187,0.411305,0.04861633,0.19064388,0.21,0.37,0.42
"1288",8,0.6685937,0.5838843,0.03255945,0.7044955,0.14,0.28,0.58
"1289",9,0.7282031,0.5642554,0.06325711,0.07837041,0.15,0.29,0.56
"1290",10,0.6089844,0.5740223,0.03170249,0.66368019,0.21,0.3,0.49
"1291",1,0.7078906,0.6749362,0.038843957,0.457522068,0.16,0.23,0.61
"1292",2,0.5820312,0.3263138,0.052660891,0.005280074,0.28,0.32,0.4
"1293",3,0.5525781,0.3852657,0.03208525,0.33811328,0.24,0.35,0.41
"1294",4,0.5097656,0.3698582,0.027046662,0.121569464,0.4,0.2,0.4
"1295",5,0.3579688,0.3499674,0.010295302,0.333062369,0.49,0.21,0.3
"1296",6,0.7486328,0.5182679,0.077888313,0.12947736,0.12,0.32,0.56
"1297",7,0.5587891,0.5231024,0.011947957,0.040753219,0.39,0.1,0.51
"1298",8,0.4445703,0.3804665,0.007381567,0.384933382,0.44,0.15,0.41
"1299",9,0.4070703,0.3593274,0.013065641,0.741233668,0.37,0.29,0.34
"1300",10,0.5398828,0.4679505,0.034170717,0.028081813,0.4,0.21,0.39
"1301",1,0.583125,0.4995614,0.028014814,0.40863103,0.23,0.28,0.49
"1302",2,0.5948047,0.5995179,0.010542117,0.26617199,0.34,0.1,0.56
"1303",3,0.4433203,0.4196284,0.005444412,0.21687806,0.47,0.11,0.42
"1304",4,0.5378906,0.4193127,0.015682099,0.10698834,0.37,0.14,0.49
"1305",5,0.5018359,0.5009423,0.010244417,0.22890375,0.44,0.11,0.45
"1306",6,0.4573437,0.3950318,0.025750491,0.12748632,0.37,0.29,0.34
"1307",7,0.4456641,0.3516541,0.032117648,0.01031989,0.42,0.25,0.33
"1308",8,0.454375,0.3565331,0.007250685,0.95016729,0.41,0.18,0.41
"1309",9,0.5249609,0.3618111,0.015434164,0.34678762,0.32,0.22,0.46
"1310",10,0.5649609,0.4696822,0.022466373,0.52124486,0.25,0.28,0.47
"1311",1,0.5789844,0.4697965,0.035242342,0.2239334,0.24,0.32,0.44
"1312",2,0.4856641,0.3401108,0.03124267,0.2620814,0.33,0.3,0.37
"1313",3,0.4683203,0.4353354,0.003141921,0.1769635,0.52,0.02,0.46
"1314",4,0.5374219,0.5315167,0.005421664,0.12625,0.44,0.05,0.51
"1315",5,0.5415625,0.5213865,0.015525232,0.9717828,0.29,0.24,0.47
"1316",6,0.5413281,0.5221511,0.015891146,0.7998022,0.29,0.24,0.47
"1317",7,0.5048438,0.3635355,0.032041581,0.1679388,0.28,0.34,0.38
"1318",8,0.3668359,0.3416309,0.009750349,0.9727195,0.43,0.25,0.32
"1319",9,0.5366016,0.4512779,0.019008274,0.3329436,0.28,0.25,0.47
"1320",10,0.5377344,0.4668474,0.016194884,0.2409573,0.37,0.17,0.46
"1321",1,0.6162109,0.537012,0.0064263188,0.2315639,0.34,0.06,0.6
"1322",2,0.5799219,0.5342429,0.0161434624,0.2384853,0.34,0.13,0.53
"1323",3,0.3148047,0.1838449,0.0144745591,0.8928041,0.46,0.31,0.23
"1324",4,0.5369922,0.3752454,0.0363212894,0.1434406,0.35,0.25,0.4
"1325",5,0.4738281,0.4527958,0.0200441126,0.2094151,0.41,0.19,0.4
"1326",6,0.5700781,0.6519112,0.0001221243,0.2093136,0.43,0,0.57
"1327",7,0.6077344,0.5658222,0.0278669719,0.1797349,0.3,0.19,0.51
"1328",8,0.5998047,0.5643136,0.0145073989,0.3776401,0.32,0.13,0.55
"1329",9,0.3013281,0.2953152,0.0124459548,0.9089601,0.53,0.23,0.24
"1330",10,0.6514453,0.6084735,0.0117973294,0.1468344,0.31,0.09,0.6
"1331",1,0.4690625,0.3890773,0.008189539,0.95595042,0.47,0.09,0.44
"1332",2,0.3583203,0.2877047,0.01608383,0.80450467,0.42,0.31,0.27
"1333",3,0.5917187,0.3893329,0.032147147,0.03964813,0.23,0.3,0.47
"1334",4,0.2939453,0.2454953,0.008780557,0.82156558,0.49,0.28,0.23
"1335",5,0.2833594,0.1808308,0.013732362,0.48254977,0.55,0.25,0.2
"1336",6,0.393125,0.2437032,0.021275743,0.40056942,0.42,0.3,0.28
"1337",7,0.6954297,0.5922124,0.021446835,0.99225465,0.18,0.17,0.65
"1338",8,0.4700781,0.4192907,0.021461867,0.02389215,0.35,0.26,0.39
"1339",9,0.6352344,0.3569432,0.066351221,0.04781198,0.21,0.39,0.4
"1340",10,0.538125,0.4716209,0.0192337,0.86396046,0.23,0.31,0.46
