"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"827",7,0.5367188,0.4004904,0.04030034,0,0.37,0.21,0.42
"828",8,0.5964063,0.4225377,0.04970285,0,0.31,0.2,0.49
"829",9,0.4369531,0.4011101,0.01351289,0,0.49,0.12,0.39
"830",10,0.5555078,0.3576732,0.03712266,0,0.3,0.27,0.43
"831",1,0.6350391,0.5447139,0.04972806,0,0.23,0.25,0.52
"832",2,0.5427734,0.4097859,0.01655147,0,0.4,0.11,0.49
"833",3,0.6410156,0.4959567,0.04582444,0,0.29,0.2,0.51
"834",4,0.5982422,0.4727562,0.03995634,0,0.39,0.12,0.49
"835",5,0.3749219,0.2948522,0.01708553,0,0.55,0.16,0.29
"836",6,0.4865625,0.3431944,0.02044282,0,0.4,0.21,0.39
"837",7,0.47,0.3613808,0.01643955,0,0.5,0.09,0.41
"838",8,0.5509766,0.4560391,0.03607839,0,0.42,0.17,0.41
"839",9,0.5210547,0.3040591,0.04147681,0,0.37,0.22,0.41
"840",10,0.5969531,0.4115769,0.04613705,0,0.37,0.21,0.42
"841",1,0.4392969,0.4190085,0.01668265,0,0.48,0.16,0.36
"842",2,0.5941016,0.3332686,0.06580495,0,0.28,0.24,0.48
"843",3,0.5103516,0.4830535,0.01205661,0,0.39,0.15,0.46
"844",4,0.5582812,0.4526604,0.02456999,0,0.34,0.17,0.49
"845",5,0.545625,0.3781219,0.03354865,0,0.37,0.22,0.41
"846",6,0.4999219,0.3421947,0.03897794,0,0.44,0.18,0.38
"847",7,0.6085938,0.3546461,0.05820253,0,0.25,0.27,0.48
"848",8,0.6391016,0.4969131,0.05198578,0,0.29,0.21,0.5
"849",9,0.4501562,0.2447753,0.03926378,0,0.43,0.21,0.36
"850",10,0.5665625,0.2654629,0.07249809,0,0.35,0.28,0.37
"851",1,0.7340234,0.06318435,0.14748,0,0.13,0.46,0.41
"852",2,0.6160156,0.36067838,0.06041437,0,0.23,0.34,0.43
"853",3,0.5521484,0.26944463,0.04693383,0,0.39,0.21,0.4
"854",4,0.7830078,0.09458317,0.17034944,0,0.06,0.5,0.44
"855",5,0.6822656,0.21058424,0.10191719,0,0.15,0.44,0.41
"856",6,0.726875,0.04855755,0.14286256,0,0.11,0.48,0.41
"857",7,0.4904297,0.37507747,0.02619264,0,0.42,0.17,0.41
"858",8,0.6645313,0.17183108,0.11227343,0,0.19,0.41,0.4
"859",9,0.7414453,0.05664152,0.15160882,0,0.04,0.54,0.42
"860",10,0.7134766,0.2032666,0.12531838,0,0.13,0.42,0.45
"861",1,0.6535937,0.4872149,0.06081502,0,0.28,0.19,0.53
"862",2,0.6135938,0.5256485,0.03680302,0,0.28,0.2,0.52
"863",3,0.7074609,0.6735221,0.05185517,0,0.26,0.15,0.59
"864",4,0.6071094,0.2509758,0.07628787,0,0.24,0.32,0.44
"865",5,0.6493359,0.3254239,0.0834813,0,0.27,0.28,0.45
"866",6,0.5723047,0.4869116,0.02650744,0,0.34,0.17,0.49
"867",7,0.6303125,0.4110206,0.04577707,0,0.27,0.25,0.48
"868",8,0.5447656,0.2425244,0.04474956,0,0.32,0.25,0.43
"869",9,0.6202344,0.6129337,0.01696448,0,0.29,0.13,0.58
"870",10,0.6091016,0.4251727,0.03912783,0,0.31,0.17,0.52
"871",1,0.4379297,0.3381857,0.01861932,0,0.46,0.2,0.34
"872",2,0.5841797,0.4141413,0.04369032,0,0.33,0.22,0.45
"873",3,0.4590625,0.3862399,0.02318265,0,0.52,0.1,0.38
"874",4,0.5006641,0.3880036,0.02311197,0,0.39,0.18,0.43
"875",5,0.6087891,0.4719564,0.06109233,0,0.27,0.28,0.45
"876",6,0.6444141,0.5591241,0.04986947,0,0.29,0.18,0.53
"877",7,0.6232031,0.3964537,0.06786253,0,0.27,0.3,0.43
"878",8,0.4492188,0.2639885,0.03075668,0,0.42,0.28,0.3
"879",9,0.5140234,0.4791295,0.02575025,0,0.41,0.18,0.41
"880",10,0.3929687,0.2826243,0.01976299,0,0.48,0.2,0.32
"881",1,0.5390625,0.2879625,0.03594319,0,0.35,0.21,0.44
"882",2,0.6595703,0.3012803,0.07372143,0,0.21,0.28,0.51
"883",3,0.5179297,0.3601731,0.03622999,0,0.39,0.21,0.4
"884",4,0.648125,0.5447771,0.03834461,0,0.29,0.17,0.54
"885",5,0.5582031,0.3373107,0.04546021,0,0.33,0.24,0.43
"886",6,0.5807031,0.6079053,0.01847766,0,0.32,0.15,0.53
"887",7,0.4796875,0.3037526,0.02564665,0,0.43,0.19,0.38
"888",8,0.6419531,0.2674714,0.08407973,0,0.23,0.3,0.47
"889",9,0.5893359,0.5116464,0.01752529,0,0.36,0.13,0.51
"890",10,0.5257422,0.3684617,0.02632163,0,0.35,0.22,0.43
"891",1,0.5069531,0.3547764,0.029039701,0,0.38,0.25,0.37
"892",2,0.4882812,0.3200627,0.032115724,0,0.38,0.26,0.36
"893",3,0.4483594,0.3330646,0.030209273,0,0.5,0.17,0.33
"894",4,0.6056641,0.4643112,0.028582771,0,0.32,0.15,0.53
"895",5,0.6163281,0.3578744,0.067202493,0,0.29,0.26,0.45
"896",6,0.50375,0.3817661,0.01758311,0,0.43,0.14,0.43
"897",7,0.5950391,0.3835426,0.037716854,0,0.3,0.21,0.49
"898",8,0.5481641,0.4446298,0.008651783,0,0.41,0.08,0.51
"899",9,0.4680859,0.3408969,0.032446529,0,0.4,0.26,0.34
"900",10,0.506875,0.4560411,0.03235196,0,0.41,0.18,0.41
"901",1,0.4626953,0.2000632,0.02968575,0,0.47,0.19,0.34
"902",2,0.4741406,0.2467751,0.0371252,0,0.43,0.21,0.36
"903",3,0.5364844,0.3135134,0.04958132,0,0.38,0.25,0.37
"904",4,0.5567969,0.327858,0.03832964,0,0.31,0.24,0.45
"905",5,0.5115625,0.2894294,0.03654109,0,0.39,0.23,0.38
"906",6,0.6385547,0.3537094,0.06075803,0,0.26,0.24,0.5
"907",7,0.4578906,0.3195925,0.02469439,0,0.47,0.18,0.35
"908",8,0.4359375,0.3600908,0.01519317,0,0.48,0.16,0.36
"909",9,0.6654297,0.4951599,0.06806253,0,0.28,0.21,0.51
"910",10,0.5009766,0.3730325,0.01783809,0,0.44,0.12,0.44
"911",1,0.5657031,0.4082301,0.04584639,0,0.34,0.23,0.43
"912",2,0.5506641,0.2834518,0.05550956,0,0.35,0.27,0.38
"913",3,0.5058984,0.4006202,0.01936735,0,0.39,0.14,0.47
"914",4,0.635625,0.4328468,0.03132869,0,0.26,0.19,0.55
"915",5,0.6054688,0.3797368,0.04860444,0,0.28,0.26,0.46
"916",6,0.5264844,0.3680087,0.02641077,0,0.45,0.11,0.44
"917",7,0.5708203,0.3846658,0.05423747,0,0.29,0.31,0.4
"918",8,0.5182031,0.345551,0.04061279,0,0.39,0.23,0.38
"919",9,0.6045703,0.2822907,0.06085687,0,0.28,0.31,0.41
"920",10,0.6230469,0.4343196,0.03931815,0,0.25,0.22,0.53
"921",1,0.5734375,0.4244872,0.03336461,0,0.39,0.16,0.45
"922",2,0.7342969,0.12581219,0.14018266,0,0.07,0.52,0.41
"923",3,0.7459766,0.25727556,0.13278794,0,0.08,0.5,0.42
"924",4,0.6194141,0.41049894,0.06931256,0,0.3,0.27,0.43
"925",5,0.5720703,0.43743687,0.04562115,0,0.27,0.3,0.43
"926",6,0.6303125,0.39868316,0.0562742,0,0.23,0.33,0.44
"927",7,0.7147266,0.19442505,0.1220808,0,0.1,0.49,0.41
"928",8,0.5876953,0.3184181,0.05728656,0,0.31,0.26,0.43
"929",9,0.76375,0.01036987,0.16937036,0,0.06,0.49,0.45
"930",10,0.5830469,0.37290901,0.05681165,0,0.28,0.28,0.44
"931",1,0.6739453,0.3997818,0.06768091,0,0.27,0.25,0.48
"932",2,0.6240625,0.3082156,0.06297392,0,0.27,0.25,0.48
"933",3,0.6028516,0.4079797,0.04279554,0,0.28,0.2,0.52
"934",4,0.5814063,0.5717976,0.02198547,0,0.36,0.12,0.52
"935",5,0.5848828,0.5274656,0.03036133,0,0.34,0.2,0.46
"936",6,0.6582031,0.4521549,0.07013143,0,0.27,0.25,0.48
"937",7,0.4681641,0.395124,0.01633233,0,0.47,0.13,0.4
"938",8,0.4075,0.274555,0.01260503,0,0.48,0.19,0.33
"939",9,0.4974219,0.3822483,0.02612211,0,0.38,0.23,0.39
"940",10,0.5096875,0.3417707,0.02583645,0,0.35,0.18,0.47
"941",1,0.5136328,0.3686029,0.033541794,0,0.39,0.18,0.43
"942",2,0.4504687,0.2743315,0.024891319,0,0.45,0.18,0.37
"943",3,0.6466016,0.4510411,0.054111743,0,0.33,0.15,0.52
"944",4,0.4594531,0.4356555,0.002648348,0,0.47,0.08,0.45
"945",5,0.6514844,0.381642,0.062987159,0,0.26,0.24,0.5
"946",6,0.4753125,0.2557413,0.037025215,0,0.43,0.21,0.36
"947",7,0.5069141,0.573285,0.017228393,0,0.46,0.08,0.46
"948",8,0.4196094,0.205186,0.031994325,0,0.41,0.26,0.33
"949",9,0.5140625,0.4417249,0.019728463,0,0.45,0.11,0.44
"950",10,0.5674609,0.4904485,0.023922095,0,0.38,0.13,0.49
"951",1,0.5425781,0.4481069,0.02454552,0,0.32,0.21,0.47
"952",2,0.5239453,0.2917116,0.03603003,0,0.38,0.22,0.4
"953",3,0.503125,0.2320544,0.04326441,0,0.34,0.28,0.38
"954",4,0.4855859,0.2203172,0.03941455,0,0.37,0.28,0.35
"955",5,0.5354297,0.4278672,0.03176391,0,0.34,0.21,0.45
"956",6,0.5073437,0.332295,0.02892733,0,0.45,0.16,0.39
"957",7,0.6060547,0.3139766,0.06017255,0,0.3,0.24,0.46
"958",8,0.5368359,0.3559604,0.02498609,0,0.36,0.21,0.43
"959",9,0.5758984,0.1305894,0.07139069,0,0.32,0.28,0.4
"960",10,0.6258203,0.2840517,0.06981784,0,0.33,0.2,0.47
"961",1,0.5444922,0.3642152,0.028992894,0,0.37,0.19,0.44
"962",2,0.5285156,0.3814466,0.023001859,0,0.37,0.16,0.47
"963",3,0.5805859,0.5489878,0.014020342,0,0.37,0.1,0.53
"964",4,0.4010156,0.2593038,0.022374582,0,0.49,0.19,0.32
"965",5,0.5888672,0.4467375,0.033309729,0,0.32,0.21,0.47
"966",6,0.5400391,0.4257651,0.030624784,0,0.32,0.24,0.44
"967",7,0.6278125,0.5597649,0.013790355,0,0.34,0.09,0.57
"968",8,0.5129687,0.4683544,0.020520061,0,0.43,0.13,0.44
"969",9,0.4041406,0.3373218,0.006324383,0,0.52,0.1,0.38
"970",10,0.5065234,0.3045973,0.054783284,0,0.39,0.26,0.35
"971",1,0.5453516,0.426764,0.03841778,0,0.34,0.21,0.45
"972",2,0.558125,0.457135,0.05014735,0,0.38,0.23,0.39
"973",3,0.5540625,0.4245181,0.02383831,0,0.39,0.13,0.48
"974",4,0.5951172,0.4224865,0.05480325,0,0.25,0.27,0.48
"975",5,0.5773828,0.5172712,0.024365,0,0.36,0.14,0.5
"976",6,0.4375781,0.415557,0.01367771,0,0.5,0.1,0.4
"977",7,0.4851172,0.3922435,0.02660085,0,0.46,0.15,0.39
"978",8,0.5058984,0.3629766,0.01584772,0,0.42,0.13,0.45
"979",9,0.565,0.3575236,0.04975938,0,0.38,0.21,0.41
"980",10,0.5984375,0.4634146,0.03848782,0,0.27,0.24,0.49
"981",1,0.5569922,0.4001043,0.04387265,0,0.3,0.26,0.44
"982",2,0.4666406,0.3210377,0.02456541,0,0.41,0.19,0.4
"983",3,0.5819922,0.4349643,0.04508002,0,0.34,0.19,0.47
"984",4,0.5741406,0.4298914,0.03412631,0,0.39,0.12,0.49
"985",5,0.5515625,0.2888542,0.04299233,0,0.35,0.26,0.39
"986",6,0.461875,0.260108,0.02120353,0,0.48,0.13,0.39
"987",7,0.6557812,0.3821446,0.0775095,0,0.28,0.21,0.51
"988",8,0.4799609,0.3814011,0.02494626,0,0.44,0.16,0.4
"989",9,0.4649219,0.328313,0.03398188,0,0.45,0.2,0.35
"990",10,0.4821094,0.4749865,0.01996281,0,0.42,0.19,0.39
"991",1,0.5646875,0.2794617,0.05915673,0,0.35,0.28,0.37
"992",2,0.5625781,0.6201965,0.02104506,0,0.33,0.16,0.51
"993",3,0.4253516,0.3785026,0.01876904,0,0.52,0.13,0.35
"994",4,0.6360938,0.579627,0.03865826,0,0.31,0.17,0.52
"995",5,0.4383203,0.4195428,0.01088378,0,0.5,0.1,0.4
"996",6,0.6384766,0.3355448,0.07285991,0,0.31,0.26,0.43
"997",7,0.4942578,0.4617125,0.02181792,0,0.41,0.17,0.42
"998",8,0.6217578,0.4736406,0.03304204,0,0.3,0.15,0.55
"999",9,0.60375,0.4235059,0.05084464,0,0.29,0.25,0.46
"1000",10,0.5794922,0.3754753,0.04829312,0,0.26,0.28,0.46
