"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"377",7,0.3308984,0.2385539,0.0155989886,1,0.41,0.35,0.24
"378",8,0.2955078,0.0811291,0.0215975088,1,0.39,0.45,0.16
"379",9,0.5130078,0.4302585,0.0253976465,1,0.22,0.36,0.42
"380",10,0.4283203,0.3511122,0.0120928939,1,0.44,0.19,0.37
"381",1,0.3367578,0.249126,0.008534216,1,0.49,0.23,0.28
"382",2,0.5041016,0.5808222,0.008488521,1,0.37,0.16,0.47
"383",3,0.5821484,0.4784777,0.021344025,1,0.23,0.25,0.52
"384",4,0.6523047,0.6014289,0.013115616,1,0.2,0.2,0.6
"385",5,0.4598828,0.4665275,0.001606033,1,0.53,0.02,0.45
"386",6,0.5670312,0.5317412,0.004594501,1,0.36,0.09,0.55
"387",7,0.4752344,0.4628067,0.006113486,1,0.42,0.14,0.44
"388",8,0.4845313,0.520682,0.01662079,1,0.27,0.33,0.4
"389",9,0.3848437,0.3746199,0.010775434,1,0.43,0.24,0.33
"390",10,0.4136719,0.3608185,0.011647427,1,0.37,0.28,0.35
"391",1,0.2698047,0.16088,0.015256828,1,0.49,0.32,0.19
"392",2,0.6299609,0.5436832,0.010943943,1,0.31,0.09,0.6
"393",3,0.3986719,0.2940986,0.015172635,1,0.34,0.34,0.32
"394",4,0.4998828,0.4420382,0.009778991,1,0.34,0.2,0.46
"395",5,0.5785156,0.5397443,0.011566801,1,0.33,0.13,0.54
"396",6,0.6255859,0.6419169,0.009927048,1,0.27,0.13,0.6
"397",7,0.4236328,0.2437745,0.027047522,1,0.32,0.36,0.32
"398",8,0.6676562,0.6307649,0.018375828,1,0.19,0.2,0.61
"399",9,0.6857422,0.6438937,0.006345926,1,0.31,0.02,0.67
"400",10,0.4017188,0.20598,0.017286443,1,0.32,0.37,0.31
"401",1,0.4452734,0.4750143,0.0050265414,1,0.51,0.07,0.42
"402",2,0.2440234,0.2086871,0.00379855,1,0.67,0.11,0.22
"403",3,0.6646484,0.5388164,0.0401332707,1,0.07,0.39,0.54
"404",4,0.6494531,0.5987156,0.018983338,1,0.18,0.23,0.59
"405",5,0.6590625,0.6549684,0.008152433,1,0.24,0.13,0.63
"406",6,0.6589453,0.5935799,0.0102623417,1,0.27,0.1,0.63
"407",7,0.3240625,0.2662952,0.0106399904,1,0.52,0.21,0.27
"408",8,0.7235156,0.6078972,0.0421525466,1,0.08,0.34,0.58
"409",9,0.6051172,0.5195086,0.0120362246,1,0.22,0.24,0.54
"410",10,0.2850781,0.3049654,0.0002910814,1,0.7,0.02,0.28
"411",1,0.5962109,0.582264,0.015607082,1,0.23,0.23,0.54
"412",2,0.4480469,0.3882727,0.004673947,1,0.48,0.1,0.42
"413",3,0.3959766,0.4141213,0.00312812,1,0.57,0.05,0.38
"414",4,0.5490234,0.5645898,0.017890409,1,0.26,0.25,0.49
"415",5,0.6005859,0.5593401,0.020974361,1,0.2,0.27,0.53
"416",6,0.5058984,0.3130886,0.020836277,1,0.26,0.32,0.42
"417",7,0.4220703,0.3857592,0.006356095,1,0.49,0.12,0.39
"418",8,0.5539844,0.5399918,0.0088454,1,0.37,0.11,0.52
"419",9,0.4503516,0.3849647,0.016872913,1,0.29,0.33,0.38
"420",10,0.6363281,0.5726442,0.016916408,1,0.25,0.16,0.59
"421",1,0.3903516,0.3639644,0.007458574,1,0.47,0.17,0.36
"422",2,0.54125,0.4551368,0.023718589,1,0.23,0.33,0.44
"423",3,0.3347266,0.3083091,0.008553112,1,0.51,0.2,0.29
"424",4,0.4273047,0.2891651,0.020068785,1,0.37,0.29,0.34
"425",5,0.5780078,0.5342648,0.020411055,1,0.2,0.32,0.48
"426",6,0.3354687,0.3316032,0.01038731,1,0.52,0.2,0.28
"427",7,0.4270312,0.3966179,0.001223522,1,0.56,0.02,0.42
"428",8,0.5050781,0.3520256,0.019059106,1,0.32,0.25,0.43
"429",9,0.5369141,0.4988261,0.013539624,1,0.31,0.21,0.48
"430",10,0.4946094,0.4792613,0.003092156,1,0.45,0.07,0.48
"431",1,0.2047656,0.1227805,0.010676836,1,0.6,0.26,0.14
"432",2,0.5316797,0.4630569,0.025491355,1,0.23,0.34,0.43
"433",3,0.6557031,0.6172127,0.007477787,1,0.31,0.06,0.63
"434",4,0.4644531,0.3143333,0.025390985,1,0.22,0.43,0.35
"435",5,0.6992969,0.5792465,0.035310708,1,0.1,0.28,0.62
"436",6,0.2408594,0.1727696,0.017095247,1,0.44,0.42,0.14
"437",7,0.6732422,0.5955127,0.014659422,1,0.2,0.17,0.63
"438",8,0.3183203,0.2901281,0.004317059,1,0.6,0.11,0.29
"439",9,0.6736719,0.6026168,0.026498282,1,0.11,0.28,0.61
"440",10,0.5501172,0.5052015,0.014813571,1,0.24,0.27,0.49
"441",1,0.4405859,0.4257898,0.0092730143,1,0.37,0.24,0.39
"442",2,0.6350781,0.6111408,0.0165937778,1,0.24,0.17,0.59
"443",3,0.3853125,0.3003646,0.0106890323,1,0.49,0.18,0.33
"444",4,0.5500781,0.473987,0.0232835824,1,0.21,0.32,0.47
"445",5,0.4159766,0.349919,0.001435257,1,0.56,0.03,0.41
"446",6,0.4638672,0.3960468,0.0157945456,1,0.33,0.28,0.39
"447",7,0.4416797,0.4382844,0.0005731704,1,0.55,0.01,0.44
"448",8,0.3830469,0.3621238,0.0089311805,1,0.5,0.16,0.34
"449",9,0.5208594,0.4282865,0.006613557,1,0.38,0.13,0.49
"450",10,0.3654688,0.2921168,0.0198584278,1,0.36,0.37,0.27
"451",1,0.7304688,0.7002124,0.0316788882,1,0.09,0.25,0.66
"452",2,0.5948047,0.476941,0.0244390629,1,0.15,0.33,0.52
"453",3,0.4912109,0.5656895,0.0003369018,1,0.49,0.02,0.49
"454",4,0.4107422,0.4412922,0.0002537351,1,0.59,0,0.41
"455",5,0.5176563,0.4616584,0.0071569683,1,0.39,0.12,0.49
"456",6,0.5108203,0.364356,0.0250111115,1,0.25,0.36,0.39
"457",7,0.4424609,0.4082457,0.0141192949,1,0.31,0.31,0.38
"458",8,0.3604297,0.3514851,0.0002616455,1,0.63,0.01,0.36
"459",9,0.6077734,0.6183964,0.0028899633,1,0.38,0.02,0.6
"460",10,0.4355469,0.4289077,0.0008137014,1,0.54,0.03,0.43
"461",1,0.6642969,0.609655,0.018081911,1,0.21,0.18,0.61
"462",2,0.3966797,0.2826891,0.004452028,1,0.56,0.06,0.38
"463",3,0.4738672,0.3956318,0.014177355,1,0.32,0.26,0.42
"464",4,0.5679297,0.4742267,0.027558625,1,0.21,0.31,0.48
"465",5,0.4767188,0.3534088,0.015311586,1,0.23,0.37,0.4
"466",6,0.3844531,0.3648685,0.001048339,1,0.6,0.02,0.38
"467",7,0.6222266,0.565523,0.014357921,1,0.18,0.24,0.58
"468",8,0.3883203,0.3032793,0.011014922,1,0.39,0.27,0.34
"469",9,0.6703906,0.6171797,0.024069929,1,0.17,0.23,0.6
"470",10,0.4248047,0.3555942,0.014365368,1,0.31,0.33,0.36
"471",1,0.7160937,0.6194866,0.032570561,1,0.12,0.24,0.64
"472",2,0.4310547,0.395352,0.004411449,1,0.49,0.1,0.41
"473",3,0.3285547,0.2643491,0.016704957,1,0.47,0.29,0.24
"474",4,0.344375,0.2983081,0.01077661,1,0.46,0.24,0.3
"475",5,0.6949609,0.5461295,0.033226962,1,0.1,0.3,0.6
"476",6,0.4454688,0.3919293,0.010906547,1,0.42,0.19,0.39
"477",7,0.3851953,0.4657826,0.001598117,1,0.59,0.03,0.38
"478",8,0.4053516,0.3336107,0.017791809,1,0.35,0.35,0.3
"479",9,0.3998828,0.3538046,0.010067638,1,0.48,0.16,0.36
"480",10,0.6794141,0.6736493,0.021468278,1,0.18,0.2,0.62
"481",1,0.323125,0.3524625,0.007917247,1,0.51,0.21,0.28
"482",2,0.595,0.441876,0.022968023,1,0.21,0.28,0.51
"483",3,0.5930078,0.4739037,0.026095453,1,0.22,0.29,0.49
"484",4,0.3046484,0.3099648,0.010295141,1,0.52,0.23,0.25
"485",5,0.4198828,0.4408705,0.009003324,1,0.46,0.16,0.38
"486",6,0.3666016,0.3193043,0.007959645,1,0.45,0.23,0.32
"487",7,0.4194141,0.3149692,0.014232634,1,0.38,0.27,0.35
"488",8,0.5547656,0.5941711,0.001052403,1,0.41,0.04,0.55
"489",9,0.61625,0.5448912,0.021195846,1,0.19,0.26,0.55
"490",10,0.5479297,0.5056664,0.004179046,1,0.35,0.12,0.53
"491",1,0.5958984,0.5621134,0.011520096,1,0.31,0.13,0.56
"492",2,0.4229688,0.3457636,0.015437064,1,0.39,0.25,0.36
"493",3,0.6280078,0.5775948,0.022238264,1,0.19,0.25,0.56
"494",4,0.6651953,0.6460459,0.022678701,1,0.15,0.25,0.6
"495",5,0.5221484,0.495964,0.010307142,1,0.28,0.25,0.47
"496",6,0.5844531,0.5915907,0.019308944,1,0.2,0.28,0.52
"497",7,0.3944531,0.3470555,0.008742165,1,0.5,0.14,0.36
"498",8,0.5949219,0.5380567,0.022519032,1,0.17,0.31,0.52
"499",9,0.369375,0.375234,0.013956281,1,0.42,0.28,0.3
"500",10,0.3575,0.3360721,0.006288769,1,0.52,0.16,0.32
"501",1,0.6519922,0.5575109,0.02381707,1,0.17,0.25,0.58
"502",2,0.6017187,0.5942181,0.01030859,1,0.28,0.16,0.56
"503",3,0.6077734,0.5030883,0.02889148,1,0.18,0.29,0.53
"504",4,0.3657031,0.1992568,0.01681563,1,0.42,0.3,0.28
"505",5,0.5296094,0.4469558,0.0297305,1,0.19,0.39,0.42
"506",6,0.30375,0.300715,0.01252839,1,0.5,0.27,0.23
"507",7,0.530625,0.3923235,0.02532492,1,0.19,0.4,0.41
"508",8,0.7007422,0.6493124,0.02664576,1,0.16,0.23,0.61
"509",9,0.5123437,0.3272414,0.03514434,1,0.19,0.44,0.37
"510",10,0.6167187,0.5536181,0.03179059,1,0.15,0.34,0.51
"511",1,0.4394922,0.5005337,0.002472972,1,0.53,0.04,0.43
"512",2,0.5497266,0.5078322,0.020238708,1,0.21,0.31,0.48
"513",3,0.5732812,0.4365934,0.016273174,1,0.23,0.26,0.51
"514",4,0.4592188,0.4102395,0.009284241,1,0.38,0.21,0.41
"515",5,0.6260938,0.5148276,0.025935466,1,0.12,0.34,0.54
"516",6,0.6148438,0.6181361,0.009622304,1,0.32,0.09,0.59
"517",7,0.4659375,0.4856076,0.004941423,1,0.49,0.07,0.44
"518",8,0.7021875,0.6171926,0.019841992,1,0.17,0.18,0.65
"519",9,0.4479688,0.4083751,0.022869106,1,0.26,0.4,0.34
"520",10,0.5171094,0.4293597,0.017772063,1,0.31,0.23,0.46
"521",1,0.6491016,0.4610153,0.0371963617,1,0.11,0.37,0.52
"522",2,0.7810938,0.5860756,0.0586223446,1,0.02,0.35,0.63
"523",3,0.7916016,0.503107,0.1014161222,1,0.02,0.39,0.59
"524",4,0.6828516,0.6414706,0.0187104517,1,0.16,0.22,0.62
"525",5,0.5541016,0.5954049,0.0062824299,1,0.34,0.13,0.53
"526",6,0.6870312,0.7240889,0.0256150262,1,0.15,0.23,0.62
"527",7,0.736875,0.6213729,0.0647338422,1,0.02,0.37,0.61
"528",8,0.4303516,0.4579189,0.0002373294,1,0.57,0,0.43
"529",9,0.7984766,0.6080268,0.0776810255,1,0.02,0.35,0.63
"530",10,0.6186328,0.4755939,0.0450717644,1,0.11,0.42,0.47
"531",1,0.5804297,0.470769,0.0290872655,1,0.14,0.39,0.47
"532",2,0.6536719,0.6034236,0.0184398226,1,0.18,0.21,0.61
"533",3,0.5298047,0.4270943,0.0242520485,1,0.21,0.35,0.44
"534",4,0.5649219,0.5111622,0.0157648269,1,0.26,0.23,0.51
"535",5,0.3620703,0.3912244,0.0008746409,1,0.62,0.02,0.36
"536",6,0.6654688,0.6174756,0.0171703743,1,0.21,0.18,0.61
"537",7,0.3666797,0.3631575,0.0046650628,1,0.55,0.11,0.34
"538",8,0.6169531,0.6730099,0.005477624,1,0.32,0.07,0.61
"539",9,0.6364062,0.5858459,0.0357156913,1,0.11,0.36,0.53
"540",10,0.2703906,0.2667266,0.0049518843,1,0.62,0.13,0.25
"541",1,0.5641016,0.5282714,0.007850438,1,0.3,0.17,0.53
"542",2,0.5937891,0.6249035,0.005659758,1,0.35,0.07,0.58
"543",3,0.4958203,0.4568945,0.006898603,1,0.42,0.11,0.47
"544",4,0.6617578,0.5316344,0.013745597,1,0.19,0.2,0.61
"545",5,0.6412891,0.6233518,0.026387529,1,0.19,0.25,0.56
"546",6,0.4876563,0.3960906,0.023781606,1,0.23,0.38,0.39
"547",7,0.5951953,0.6105282,0.003997849,1,0.36,0.06,0.58
"548",8,0.4848438,0.4237938,0.014915828,1,0.31,0.27,0.42
"549",9,0.4742188,0.4071142,0.00944893,1,0.44,0.12,0.44
"550",10,0.5917578,0.5453127,0.019379216,1,0.27,0.2,0.53
"551",1,0.6090234,0.4686262,0.02543282,1,0.15,0.32,0.53
"552",2,0.5882422,0.5222318,0.019224314,1,0.21,0.27,0.52
"553",3,0.6453516,0.4932804,0.036170435,1,0.17,0.29,0.54
"554",4,0.6151562,0.6183901,0.008494229,1,0.31,0.11,0.58
"555",5,0.5739062,0.5325748,0.027380413,1,0.16,0.38,0.46
"556",6,0.4178516,0.4034911,0.007664195,1,0.39,0.24,0.37
"557",7,0.6687109,0.5671897,0.027270979,1,0.11,0.3,0.59
"558",8,0.3121875,0.205278,0.010252181,1,0.57,0.17,0.26
"559",9,0.4498047,0.4635338,0.002391716,1,0.53,0.04,0.43
"560",10,0.6776562,0.6551841,0.030824749,1,0.18,0.22,0.6
"561",1,0.2740625,0.1686011,0.006529194,1,0.57,0.21,0.22
"562",2,0.5803125,0.5511904,0.024446594,1,0.23,0.28,0.49
"563",3,0.5374219,0.4540141,0.009741557,1,0.28,0.23,0.49
"564",4,0.6654297,0.609741,0.033636566,1,0.11,0.32,0.57
"565",5,0.2952734,0.2488857,0.002832991,1,0.66,0.06,0.28
"566",6,0.4491016,0.3718321,0.025449344,1,0.3,0.37,0.33
"567",7,0.5751172,0.6365945,0.024086018,1,0.18,0.32,0.5
"568",8,0.5107812,0.3391702,0.019809524,1,0.3,0.27,0.43
"569",9,0.5670312,0.5068652,0.005060088,1,0.38,0.07,0.55
"570",10,0.6486328,0.5667133,0.020826775,1,0.14,0.27,0.59
"571",1,0.5626953,0.5886569,0.007506641,1,0.37,0.1,0.53
"572",2,0.68125,0.607469,0.013706931,1,0.2,0.15,0.65
"573",3,0.3879687,0.2514245,0.016632781,1,0.38,0.31,0.31
"574",4,0.763125,0.6079763,0.044641518,1,0.07,0.28,0.65
"575",5,0.6413672,0.7090905,0.0123174,1,0.27,0.13,0.6
"576",6,0.4987109,0.4664931,0.015150866,1,0.32,0.23,0.45
"577",7,0.7307813,0.594565,0.027887682,1,0.06,0.3,0.64
"578",8,0.5130078,0.4627999,0.016088553,1,0.32,0.23,0.45
"579",9,0.7084766,0.6851664,0.031040778,1,0.09,0.28,0.63
"580",10,0.6011328,0.5823675,0.011370811,1,0.29,0.15,0.56
"581",1,0.4914844,0.5041905,0.0008836591,1,0.51,0,0.49
"582",2,0.4016797,0.372415,0.00929895,1,0.43,0.23,0.34
"583",3,0.5344141,0.4412566,0.0128419129,1,0.36,0.15,0.49
"584",4,0.5367578,0.4880021,0.0146122342,1,0.3,0.22,0.48
"585",5,0.6414453,0.5136566,0.0176664907,1,0.2,0.23,0.57
"586",6,0.4520703,0.3784988,0.0151413514,1,0.42,0.19,0.39
"587",7,0.683125,0.5107753,0.0412273468,1,0.1,0.34,0.56
"588",8,0.6394141,0.5471547,0.0322895565,1,0.14,0.35,0.51
"589",9,0.3466016,0.154165,0.0146967825,1,0.47,0.27,0.26
"590",10,0.5010547,0.4223386,0.0163041949,1,0.31,0.26,0.43
"591",1,0.3905469,0.3400789,0.0050736179,1,0.55,0.08,0.37
"592",2,0.3764844,0.2856364,0.0159018033,1,0.45,0.26,0.29
"593",3,0.5067187,0.4296448,0.0005855511,1,0.49,0.01,0.5
"594",4,0.3481641,0.3211513,0.0080301065,1,0.49,0.21,0.3
"595",5,0.4599219,0.3068427,0.0103481477,1,0.42,0.16,0.42
"596",6,0.3003125,0.1888746,0.0140284295,1,0.46,0.31,0.23
"597",7,0.4534375,0.3666816,0.0177589979,1,0.34,0.29,0.37
"598",8,0.6478516,0.6242537,0.0241065796,1,0.22,0.19,0.59
"599",9,0.4238672,0.3487192,0.0191481498,1,0.3,0.37,0.33
"600",10,0.381875,0.2631929,0.0199437966,1,0.31,0.41,0.28
"601",1,0.7921094,0.08283011,0.16620654,1,0,0.55,0.45
"602",2,0.7189453,0.40660812,0.09240565,1,0.01,0.58,0.41
"603",3,0.8355859,0.28820871,0.18465263,1,0,0.54,0.46
"604",4,0.8290625,0.14952605,0.1804844,1,0,0.54,0.46
"605",5,0.8368359,0.0308393,0.19797908,1,0,0.54,0.46
"606",6,0.8073047,0.18029902,0.17122655,1,0,0.57,0.43
"607",7,0.6059766,0.40218533,0.05341018,1,0.05,0.53,0.42
"608",8,0.794375,0.09888265,0.17264649,1,0,0.56,0.44
"609",9,0.7572656,0.19420161,0.1315523,1,0,0.59,0.41
"610",10,0.8359766,0.10661987,0.198678,1,0,0.57,0.43
"611",1,0.4896094,0.4363375,0.021758704,1,0.23,0.39,0.38
"612",2,0.5017578,0.5393359,0.006290302,1,0.41,0.1,0.49
"613",3,0.4807422,0.3331713,0.023555541,1,0.25,0.38,0.37
"614",4,0.6512109,0.5877077,0.022633484,1,0.17,0.25,0.58
"615",5,0.4355469,0.2172814,0.019542591,1,0.29,0.38,0.33
"616",6,0.6244531,0.5009699,0.012950508,1,0.34,0.08,0.58
"617",7,0.53375,0.5479209,0.005584083,1,0.41,0.08,0.51
"618",8,0.5354688,0.5219445,0.014980803,1,0.25,0.27,0.48
"619",9,0.3187109,0.2263055,0.006063401,1,0.56,0.16,0.28
"620",10,0.5726172,0.4373233,0.028034073,1,0.18,0.34,0.48
"621",1,0.6636328,0.6356435,0.0039740219,1,0.3,0.05,0.65
"622",2,0.4299219,0.3640998,0.0103330938,1,0.34,0.29,0.37
"623",3,0.4630859,0.4504818,0.0003593378,1,0.53,0.01,0.46
"624",4,0.6023828,0.6207073,0.0034593798,1,0.38,0.03,0.59
"625",5,0.3441406,0.200486,0.017010265,1,0.41,0.35,0.24
"626",6,0.4394922,0.4132064,0.0032146696,1,0.51,0.07,0.42
"627",7,0.6626953,0.5542299,0.0142806061,1,0.17,0.22,0.61
"628",8,0.4975,0.3678031,0.0276798152,1,0.23,0.39,0.38
"629",9,0.2867578,0.1967967,0.0148725049,1,0.5,0.31,0.19
"630",10,0.6009766,0.5681262,0.0158110838,1,0.25,0.21,0.54
"631",1,0.5083594,0.4669448,0.003561558,1,0.45,0.05,0.5
"632",2,0.3351172,0.3176831,0.014356906,1,0.46,0.29,0.25
"633",3,0.2872266,0.2663683,0.011584987,1,0.51,0.27,0.22
"634",4,0.4750391,0.3826941,0.017258502,1,0.28,0.32,0.4
"635",5,0.6716016,0.5852821,0.037962019,1,0.07,0.35,0.58
"636",6,0.5276563,0.4207064,0.012919895,1,0.29,0.23,0.48
"637",7,0.6325781,0.6218416,0.03319473,1,0.11,0.35,0.54
"638",8,0.7094531,0.5805863,0.026230532,1,0.15,0.21,0.64
"639",9,0.5401563,0.6309805,0.011695808,1,0.3,0.21,0.49
"640",10,0.6546875,0.5999773,0.012624025,1,0.18,0.2,0.62
"641",1,0.5108984,0.4278208,0.014711672,1,0.4,0.14,0.46
"642",2,0.5328125,0.4341086,0.02019367,1,0.23,0.33,0.44
"643",3,0.578125,0.5653115,0.01551177,1,0.24,0.24,0.52
"644",4,0.4972656,0.4571914,0.012020404,1,0.28,0.28,0.44
"645",5,0.6388672,0.6503987,0.004534826,1,0.32,0.05,0.63
"646",6,0.5536719,0.4817043,0.021888462,1,0.22,0.31,0.47
"647",7,0.4485938,0.3656888,0.023888128,1,0.24,0.41,0.35
"648",8,0.4091406,0.3182426,0.019238985,1,0.37,0.32,0.31
"649",9,0.3453516,0.2905691,0.018856513,1,0.4,0.34,0.26
"650",10,0.31375,0.3380171,0.013044306,1,0.44,0.32,0.24
"651",1,0.6625391,0.7132327,0.001082337,1,0.34,0,0.66
"652",2,0.4905078,0.3382048,0.01866334,1,0.29,0.3,0.41
"653",3,0.4832812,0.3637333,0.020464182,1,0.23,0.4,0.37
"654",4,0.6192188,0.486192,0.01723037,1,0.21,0.23,0.56
"655",5,0.259375,0.1967757,0.009115858,1,0.53,0.27,0.2
"656",6,0.4570703,0.4332515,0.012252636,1,0.38,0.23,0.39
"657",7,0.5509766,0.4029288,0.0266233,1,0.19,0.37,0.44
"658",8,0.5153125,0.3969988,0.024440401,1,0.23,0.34,0.43
"659",9,0.4816406,0.4025278,0.006560415,1,0.42,0.13,0.45
"660",10,0.2987891,0.2311561,0.002959873,1,0.59,0.13,0.28
"661",1,0.6045312,0.4659436,0.029823098,1,0.17,0.34,0.49
"662",2,0.4525781,0.4095452,0.008051425,1,0.43,0.15,0.42
"663",3,0.4277344,0.4023737,0.00216728,1,0.52,0.07,0.41
"664",4,0.5684375,0.4500401,0.024216353,1,0.19,0.35,0.46
"665",5,0.3733203,0.3218461,0.00847197,1,0.48,0.19,0.33
"666",6,0.3785156,0.3363257,0.001911292,1,0.57,0.06,0.37
"667",7,0.5276172,0.5913798,0.003076085,1,0.43,0.05,0.52
"668",8,0.5758203,0.5518349,0.009734599,1,0.35,0.11,0.54
"669",9,0.6285156,0.6014173,0.020328307,1,0.2,0.23,0.57
"670",10,0.5255859,0.4591365,0.009904371,1,0.37,0.14,0.49
"671",1,0.5830078,0.4593334,0.022849888,1,0.16,0.36,0.48
"672",2,0.2891406,0.27622,0.006251716,1,0.65,0.09,0.26
"673",3,0.6917188,0.5892166,0.018254481,1,0.2,0.16,0.64
"674",4,0.6162891,0.4672283,0.034102886,1,0.12,0.38,0.5
"675",5,0.3761328,0.2723729,0.013667912,1,0.48,0.21,0.31
"676",6,0.3551563,0.263932,0.01571304,1,0.42,0.3,0.28
"677",7,0.5806641,0.418491,0.014858547,1,0.24,0.23,0.53
"678",8,0.4922656,0.4720931,0.008848197,1,0.42,0.12,0.46
"679",9,0.6889453,0.5907636,0.041249483,1,0.07,0.36,0.57
"680",10,0.5838672,0.5413209,0.016845003,1,0.23,0.25,0.52
"681",1,0.4041406,0.250723,0.021470014,1,0.32,0.37,0.31
"682",2,0.4942969,0.5105551,0.006478384,1,0.39,0.15,0.46
"683",3,0.3785938,0.3076844,0.01034218,1,0.4,0.29,0.31
"684",4,0.5777734,0.4959202,0.019110762,1,0.29,0.19,0.52
"685",5,0.6547656,0.6188597,0.040488469,1,0.08,0.38,0.54
"686",6,0.3369141,0.3437168,0.004742217,1,0.55,0.14,0.31
"687",7,0.6584375,0.5853538,0.023988778,1,0.15,0.27,0.58
"688",8,0.3468359,0.326846,0.013164934,1,0.49,0.23,0.28
"689",9,0.6981641,0.5805943,0.033440607,1,0.1,0.3,0.6
"690",10,0.5442969,0.5311678,0.023995782,1,0.19,0.35,0.46
"691",1,0.3116016,0.3118875,0.009263998,1,0.54,0.2,0.26
"692",2,0.6490625,0.5850573,0.025503273,1,0.16,0.27,0.57
"693",3,0.5978516,0.5176939,0.017010062,1,0.21,0.26,0.53
"694",4,0.6597656,0.6723349,0.019113789,1,0.17,0.23,0.6
"695",5,0.5317969,0.4888734,0.010515736,1,0.38,0.12,0.5
"696",6,0.3704297,0.285487,0.009823894,1,0.54,0.14,0.32
"697",7,0.4548828,0.3859972,0.015127656,1,0.37,0.25,0.38
"698",8,0.6610938,0.6343944,0.019283051,1,0.22,0.18,0.6
"699",9,0.6440234,0.6959252,0.017254184,1,0.29,0.11,0.6
"700",10,0.3492969,0.4047956,0.005810615,1,0.58,0.1,0.32
"701",1,0.6148047,0.5875477,0.0111416311,1,0.27,0.16,0.57
"702",2,0.5635938,0.4846836,0.0148632745,1,0.29,0.2,0.51
"703",3,0.6708984,0.659963,0.0310834537,1,0.09,0.33,0.58
"704",4,0.706875,0.5633019,0.0450096284,1,0.1,0.31,0.59
"705",5,0.4348437,0.380692,0.0041004792,1,0.53,0.05,0.42
"706",6,0.3647266,0.3082881,0.0036064303,1,0.56,0.09,0.35
"707",7,0.6258594,0.6068273,0.0080827423,1,0.33,0.07,0.6
"708",8,0.6726562,0.6607829,0.0178057896,1,0.17,0.22,0.61
"709",9,0.313125,0.2860065,0.0005819888,1,0.68,0.01,0.31
"710",10,0.6667578,0.5475393,0.0353545123,1,0.13,0.31,0.56
"711",1,0.3925,0.3411661,0.01955067,1,0.33,0.4,0.27
"712",2,0.7195312,0.6288609,0.01161495,1,0.21,0.09,0.7
"713",3,0.4593359,0.4533383,0.006487635,1,0.48,0.09,0.43
"714",4,0.5039453,0.5138019,0.0009986842,1,0.48,0.02,0.5
"715",5,0.4315234,0.2185589,0.02854591,1,0.26,0.48,0.26
"716",6,0.5001953,0.5135729,9.475276e-05,1,0.49,0.01,0.5
"717",7,0.7003125,0.606347,0.03189715,1,0.1,0.28,0.62
"718",8,0.6479297,0.5962221,0.02541174,1,0.12,0.31,0.57
"719",9,0.6624609,0.6104591,0.02127327,1,0.13,0.28,0.59
"720",10,0.4279297,0.484142,0.001520248,1,0.57,0.01,0.42
"721",1,0.4973437,0.4354362,0.014575409,1,0.34,0.22,0.44
"722",2,0.4888281,0.3737579,0.022719075,1,0.25,0.35,0.4
"723",3,0.6612891,0.6614027,0.008760744,1,0.29,0.07,0.64
"724",4,0.5122656,0.483696,0.018338567,1,0.3,0.26,0.44
"725",5,0.5569531,0.5525269,0.006639242,1,0.36,0.1,0.54
"726",6,0.4555859,0.4325817,0.008113757,1,0.46,0.12,0.42
"727",7,0.4291406,0.362948,0.006858913,1,0.48,0.11,0.41
"728",8,0.2926563,0.2365243,0.003254176,1,0.61,0.12,0.27
"729",9,0.3586719,0.2568471,0.015037707,1,0.41,0.31,0.28
"730",10,0.3215625,0.2645148,0.009356011,1,0.51,0.22,0.27
"731",1,0.6402344,0.5237655,0.025041751,1,0.17,0.27,0.56
"732",2,0.2816797,0.2476667,0.011743136,1,0.5,0.3,0.2
"733",3,0.4271484,0.340871,0.024977247,1,0.27,0.42,0.31
"734",4,0.3279297,0.2938779,0.004218078,1,0.62,0.07,0.31
"735",5,0.4852734,0.4681466,0.003508114,1,0.47,0.06,0.47
"736",6,0.4135547,0.3702105,0.016035572,1,0.36,0.3,0.34
"737",7,0.6716797,0.7261191,0.004353796,1,0.29,0.05,0.66
"738",8,0.594375,0.5283682,0.027130712,1,0.21,0.31,0.48
"739",9,0.5927734,0.4449029,0.02231807,1,0.25,0.23,0.52
"740",10,0.383125,0.3275275,0.014934518,1,0.41,0.28,0.31
"741",1,0.5037891,0.4849276,0.004346465,1,0.45,0.07,0.48
"742",2,0.5783594,0.5284463,0.022500898,1,0.25,0.26,0.49
"743",3,0.4688672,0.4336107,0.011429837,1,0.4,0.18,0.42
"744",4,0.5979688,0.556997,0.021859666,1,0.18,0.31,0.51
"745",5,0.5416016,0.5276318,0.005740468,1,0.4,0.09,0.51
"746",6,0.4417187,0.4417246,0.00347233,1,0.52,0.05,0.43
"747",7,0.4164453,0.3821579,0.003726146,1,0.56,0.04,0.4
"748",8,0.5607813,0.5411035,0.009522294,1,0.36,0.11,0.53
"749",9,0.6307031,0.5461504,0.019024087,1,0.19,0.24,0.57
"750",10,0.5012109,0.422854,0.01194564,1,0.37,0.18,0.45
"751",1,0.6187109,0.5586524,0.020170894,1,0.25,0.18,0.57
"752",2,0.4269922,0.4026552,0.004220931,1,0.5,0.09,0.41
"753",3,0.5880859,0.4255692,0.022380911,1,0.23,0.27,0.5
