"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"383",0.525814352842269,0.0573457682856569,0,470,530,0.4
"258",0.452497125576153,0.0665294301759029,0,537,463,0.4
"59",0.461918210917676,0.0647126662763433,0,561,439,0.4
"274",0.463033143491607,0.0560692251028431,0,529,471,0.4
"23",0.489242420304813,0.0572614212518226,0,499,501,0.4
"17",0.447902018829944,0.0657706951988855,0,532,468,0.4
"463",0.510572585953418,0.0522127102889077,0,461,539,0.4
"98",0.464169656765451,0.0592121662913786,0,505,495,0.4
"133",0.445241767859322,0.0619836882489026,0,560,440,0.4
"324",0.481173612624938,0.0574708428503002,0,523,477,0.4
"87",0.49381610654329,0.0483131710076285,0,508,492,0.4
"157",0.460433420012193,0.0573864610269831,0,562,438,0.4
"457",0.5013803731403,0.0543268251291486,0,501,499,0.4
"75",0.429346915318821,0.0604115142344695,0,549,451,0.4
"13",0.425729795777798,0.0675138922839386,0,574,426,0.4
"35",0.450284832074894,0.057670131146636,0,532,468,0.4
"164",0.461146599800359,0.0605793528025048,0,533,467,0.4
"456",0.482889208497628,0.0522742086256837,0,537,463,0.4
"49",0.496391753557239,0.0510592958836045,0,497,503,0.4
"196",0.55300940780046,0.0453579437916873,0,470,530,0.4
"330",0.442754733237002,0.0572967394576054,0,546,454,0.4
"241",0.503380015796754,0.0609216935426166,0,497,503,0.4
"56",0.47930310160887,0.0554580562325702,0,544,456,0.4
"268",0.470875361247468,0.0574873688293485,0,543,457,0.4
"79",0.518656081032505,0.0561893274360672,0,462,538,0.4
"459",0.49214016603204,0.053649272480916,0,516,484,0.4
"426",0.501800244685472,0.0495011165503062,0,524,476,0.4
"301",0.489471505776038,0.053900208625819,0,543,457,0.4
"452",0.48349337354724,0.0544603763866637,0,533,467,0.4
"261",0.470757141008536,0.0580287737860258,0,526,474,0.4
"143",0.468553325038351,0.0543228976206026,0,532,468,0.4
"334",0.517592213914973,0.0488148939399044,0,448,552,0.4
"28",0.468525224906142,0.0566563486388431,0,538,462,0.4
"156",0.498152524617481,0.0475459980595897,0,522,478,0.4
"378",0.475188825669916,0.0560146244375123,0,535,465,0.4
"343",0.422341781074224,0.0691779978265597,0,590,410,0.4
"414",0.445276233134271,0.0576475612768055,0,557,443,0.4
"222",0.527674975841625,0.0503413519647416,0,465,535,0.4
"137",0.506735319757755,0.0548368693486571,0,480,520,0.4
"424",0.463982376527546,0.0557765307810448,0,533,467,0.4
"187",0.488715142870617,0.0479618611427858,0,547,453,0.4
"334.1",0.517592213914973,0.0488148939399044,0,497,503,0.4
"244",0.497785702189663,0.052797419555916,0,506,494,0.4
"263",0.480328394175206,0.0583015502522167,0,532,468,0.4
"238",0.484792919912456,0.0542984275062314,0,514,486,0.4
"468",0.4196269587522,0.067679813482962,0,573,427,0.4
"285",0.452523341998494,0.0597414502152433,0,535,465,0.4
"147",0.50704575022222,0.0499422240403064,0,520,480,0.4
"268.1",0.470875361247468,0.0574873688293485,0,516,484,0.4
"491",0.461379191741557,0.0606477812713566,0,534,466,0.4
"402",0.503715214652324,0.0566378506786343,0,510,490,0.4
"453",0.488175125185579,0.049635223278962,0,513,487,0.4
"397",0.503060905974369,0.0507546011490475,0,498,502,0.4
"270",0.518007814742301,0.0556573668341987,0,491,509,0.4
"127",0.484032184403382,0.0551638722750776,0,543,457,0.4
"426.1",0.501800244685472,0.0495011165503062,0,505,495,0.4
"313",0.482294058033477,0.0579323140238934,0,521,479,0.4
"206",0.480168664167772,0.0511765898043858,0,533,467,0.4
"507",0.486966799303444,0.0516547604579401,0,503,497,0.4
"391",0.506508649566775,0.0536401905859454,0,484,516,0.4
"508",0.473865020118375,0.0594802704108166,0,530,470,0.4
"209",0.432605984475857,0.0617956088203345,0,552,448,0.4
"137.1",0.506735319757755,0.0548368693486571,0,496,504,0.4
"405",0.470369420682666,0.0581700782902326,0,518,482,0.4
"458",0.518037027412575,0.0442955486720286,0,472,528,0.4
"202",0.466103171144405,0.0580269506330493,0,526,474,0.4
"192",0.487829121573399,0.0538497476499514,0,517,483,0.4
"31",0.490506210794982,0.0503776358762055,0,509,491,0.4
"21",0.48515325024421,0.0535006352850102,0,539,461,0.4
"168",0.486224833533637,0.059891134283516,0,555,445,0.4
"133.1",0.445241767859322,0.0619836882489026,0,564,436,0.4
"222.1",0.527674975841625,0.0503413519647416,0,488,512,0.4
"393",0.520590925733573,0.0498263923200789,0,482,518,0.4
"383.1",0.525814352842269,0.0573457682856569,0,454,546,0.4
"182",0.464355113627078,0.0599763522390364,0,520,480,0.4
"437",0.479346567815684,0.0550006297193377,0,497,503,0.4
"107",0.436493155157449,0.0648113569104757,0,585,415,0.4
"225",0.494362928486765,0.056481851316285,0,510,490,0.4
"314",0.442859902893591,0.0591858525016002,0,539,461,0.4
"467",0.454551259144401,0.067557971601072,0,532,468,0.4
"372",0.482424641929348,0.0593661202263233,0,536,464,0.4
"482",0.511909627594276,0.0585256350585745,0,495,505,0.4
"117",0.483403670906278,0.0555701645414143,0,519,481,0.4
"454",0.476532523137077,0.0534402770797759,0,488,512,0.4
"113",0.503460220294992,0.0552197121065887,0,489,511,0.4
"128",0.46801947019885,0.0655223283483472,0,513,487,0.4
"218",0.482119465812472,0.0547623058877524,0,536,464,0.4
"128.1",0.46801947019885,0.0655223283483472,0,520,480,0.4
"233",0.484561216872692,0.0645799770710504,0,502,498,0.4
"276",0.465385892799017,0.0622747429600481,0,523,477,0.4
"258.1",0.452497125576153,0.0665294301759029,0,533,467,0.4
"199",0.549979906454228,0.0442467952112253,0,435,565,0.4
"428",0.457279649515423,0.0598041415628247,0,540,460,0.4
"278",0.503652141202333,0.0443858979643702,0,477,523,0.4
"458.1",0.518037027412575,0.0442955486720286,0,509,491,0.4
"270.1",0.518007814742301,0.0556573668341987,0,504,496,0.4
"187.1",0.488715142870617,0.0479618611427858,0,498,502,0.4
"90",0.502998790701744,0.0564976995965569,0,507,493,0.4
"243",0.504544798035146,0.0519112556159222,0,492,508,0.4
"786",0.47698388293741,0.0574769403566448,0,523,477,0.4
"71",0.506649106777088,0.0502074824048894,0,510,490,0.4
"30",0.427699937694258,0.0584980663435686,0,590,410,0.4
"321",0.506131908438055,0.056400708941207,0,489,511,0.4
"237",0.492036093942865,0.0583772102469452,0,523,477,0.4
"403",0.475403930746832,0.060680794932712,0,522,478,0.4
"269",0.492414741094623,0.0530465332170965,0,506,494,0.4
"318",0.465755446218379,0.0490366791935247,0,542,458,0.4
"21.1",0.48515325024421,0.0535006352850102,0,519,481,0.4
"450",0.487296679432587,0.0544375184999029,0,495,505,0.4
"471",0.499615377504846,0.0540319395290804,0,488,512,0.4
"393.1",0.520590925733573,0.0498263923200789,0,484,516,0.4
"392",0.448875637371846,0.0569630593677378,0,588,412,0.4
"157.1",0.460433420012193,0.0573864610269831,0,535,465,0.4
"35.1",0.450284832074894,0.057670131146636,0,557,443,0.4
"19",0.451106581351719,0.0656071889655825,0,524,476,0.4
"61",0.463627613374883,0.0550944022840382,0,536,464,0.4
"78",0.444618587342999,0.0554219594957497,0,509,491,0.4
"507.1",0.486966799303444,0.0516547604579401,0,500,500,0.4
"358",0.457881445850167,0.0568886126240638,0,571,429,0.4
"169",0.47243691243542,0.0591540899120235,0,519,481,0.4
"31.1",0.490506210794982,0.0503776358762055,0,478,522,0.4
"32",0.493827588223151,0.0533893274378406,0,523,477,0.4
"304",0.473625680673221,0.0618307109344109,0,514,486,0.4
"366",0.491680429992655,0.0571958024460433,0,523,477,0.4
"436",0.518697809260724,0.0458975594057567,0,487,513,0.4
"218.1",0.482119465812472,0.0547623058877524,0,527,473,0.4
"446",0.463874845724552,0.0583712289195912,0,515,485,0.4
"370",0.465258471728177,0.0547505801254374,0,520,480,0.4
"229",0.496999292567269,0.0491796887171882,0,497,503,0.4
"225.1",0.494362928486765,0.056481851316285,0,521,479,0.4
"179",0.468064535093648,0.0554181840102531,0,521,479,0.4
"368",0.539722212146948,0.0559927284780787,0,495,505,0.4
"425",0.471325888347833,0.0536021385070398,0,550,450,0.4
"482.1",0.511909627594276,0.0585256350585745,0,463,537,0.4
"181",0.43562544633087,0.0688914344307536,0,564,436,0.4
"43",0.485759157435765,0.0561912305620814,0,531,469,0.4
"513",0.459653903582283,0.0566961647839501,0,553,447,0.4
"478",0.499079729476452,0.0538304604653407,0,471,529,0.4
"68",0.476279032169365,0.05888381000681,0,520,480,0.4
"287",0.437620276056258,0.0625797688741366,0,588,412,0.4
"699",0.490907234189844,0.0506109189765563,0,515,485,0.4
"95",0.467150757268032,0.0590928048294291,0,511,489,0.4
"286",0.423512394611711,0.0660119901460109,0,573,427,0.4
"2",0.490224025743845,0.0549938965250714,0,480,520,0.4
"220",0.492619458546395,0.0544856098801367,0,534,466,0.4
"28.1",0.468525224906142,0.0566563486388431,0,536,464,0.4
"27",0.462550817804975,0.0602253773812951,0,549,451,0.4
"180",0.461610225269581,0.0574147597224549,0,539,461,0.4
"147.1",0.50704575022222,0.0499422240403064,0,497,503,0.4
"412",0.432856815206007,0.0645408199007319,0,583,417,0.4
"73",0.465053691719402,0.0576878651783639,0,525,475,0.4
"480",0.482544329302768,0.0556212920861723,0,521,479,0.4
"304.1",0.473625680673221,0.0618307109344109,0,544,456,0.4
"198",0.505663641148852,0.052068056040654,0,523,477,0.4
"226",0.520736446703207,0.0483358226722208,0,499,501,0.4
"95.1",0.467150757268032,0.0590928048294291,0,533,467,0.4
"33",0.47676109494708,0.0571114168934598,0,504,496,0.4
"490",0.468138423459828,0.052885425386652,0,544,456,0.4
"15",0.476925681393116,0.0568680989505439,0,522,478,0.4
"147.2",0.50704575022222,0.0499422240403064,0,503,497,0.4
"111",0.493123780928994,0.0488047389293223,0,534,466,0.4
"113.1",0.503460220294992,0.0552197121065887,0,491,509,0.4
"42",0.468479169337297,0.0548938161329815,0,536,464,0.4
"199.1",0.549979906454228,0.0442467952112253,0,478,522,0.4
"434",0.448051168225815,0.0621196071145166,0,566,434,0.4
"367",0.47463246644109,0.0549443256149487,0,529,471,0.4
"305",0.43368412244615,0.059971941665941,0,551,449,0.4
"415",0.440850938657706,0.0637782094063223,0,572,428,0.4
"306",0.473865192927127,0.0629281391615817,0,509,491,0.4
"471.1",0.499615377504846,0.0540319395290804,0,525,475,0.4
"89",0.484618620377839,0.058299024103643,0,528,472,0.4
"516",0.481709940177102,0.0596178699753217,0,506,494,0.4
"404",0.481998456405199,0.0583722983231654,0,508,492,0.4
