"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"460",0.276839547519871,0.0851195346272368,0,721,279,0
"459",0.188983400997811,0.100047535329787,0,800,200,0
"276",0.208685207823738,0.0989614972241492,0,818,182,0
"448",0.222306580942548,0.101351640857218,0,779,221,0
"406",0.199878000382083,0.101147986332855,0,794,206,0
"447",0.25127694078016,0.0944730191069428,0,762,238,0
"43",0.185963267425821,0.100163903701535,0,779,221,0
"361",0.182971892565965,0.102328786140538,0,801,199,0
"301",0.233843364307944,0.102994657613326,0,781,219,0
"251",0.199746898890032,0.102036176619049,0,788,212,0
"470",0.328485614942485,0.0805410304517509,0,666,334,0
"226",0.193101400880073,0.103506562255231,0,791,209,0
"299",0.261088565285104,0.0886313752817269,0,747,253,0
"81",0.158685701554883,0.0990940828054638,0,823,177,0
"408",0.213883440523627,0.0991954599014378,0,767,233,0
"178",0.251301859055887,0.0927359892484246,0,735,265,0
"49",0.294875341578193,0.0899663758849719,0,697,303,0
"186",0.274685368704334,0.0884773861846524,0,698,302,0
"306",0.155007571660373,0.111086577629161,0,824,176,0
"306.1",0.155007571660373,0.111086577629161,0,840,160,0
"265",0.242228859318176,0.0956027686107408,0,727,273,0
"206",0.256622629584801,0.0973214203907683,0,712,288,0
"382",0.227979217096077,0.0886623997378391,0,787,213,0
"466",0.259194293725905,0.0956340789542404,0,734,266,0
"74",0.17006347005966,0.102666765435857,0,824,176,0
"73",0.292873290259367,0.0864974879947858,0,706,294,0
"327",0.169059828586833,0.10513057215121,0,826,174,0
"13",0.212876286080056,0.0923392962148196,0,769,231,0
"423",0.270594196478709,0.0945813919654785,0,712,288,0
"368",0.27608120667077,0.0891373429870213,0,715,285,0
"340",0.127395914164123,0.109217336117856,0,869,131,0
"294",0.212376652762782,0.104289520268151,0,750,250,0
"338",0.215226116577256,0.0977070622463049,0,760,240,0
"352",0.161441663878073,0.108780196950575,0,822,178,0
"133",0.212481430002244,0.100587784661411,0,772,228,0
"475",0.120644314462833,0.113371712256819,0,862,138,0
"233",0.22279036312265,0.0980095862577903,0,779,221,0
"353",0.169002261541132,0.106289073435149,0,841,159,0
"360",0.283366880754418,0.0890982205700304,0,672,328,0
"43.1",0.185963267425821,0.100163903701535,0,809,191,0
"298",0.247656541094943,0.0911023062713996,0,757,243,0
"304",0.154920153881274,0.0994789807603572,0,811,189,0
"95",0.269266405146232,0.0907184179405824,0,716,284,0
"32",0.320564797033261,0.0796420854763227,0,683,317,0
"13.1",0.212876286080056,0.0923392962148196,0,798,202,0
"459.1",0.188983400997811,0.100047535329787,0,770,230,0
"173",0.136445611445442,0.108517378270658,0,837,163,0
"395",0.150707564640261,0.102064366918874,0,854,146,0
"246",0.192304806667026,0.0987421312695945,0,818,182,0
"470.1",0.328485614942485,0.0805410304517509,0,673,327,0
"6",0.152402680350966,0.107795022713331,0,855,145,0
"231",0.222690163385887,0.0967194809431074,0,767,233,0
"68",0.214243366163042,0.0984108651341447,0,770,230,0
"297",0.196863679427141,0.0998532146109611,0,814,186,0
"258",0.276459052745196,0.0931215929966768,0,735,265,0
"340.1",0.127395914164123,0.109217336117856,0,864,136,0
"185",0.218109347431656,0.0977394745473764,0,749,251,0
"157",0.168782963233971,0.103501151673036,0,813,187,0
"200",0.0930427718388096,0.111560313205095,0,889,111,0
"320",0.236168661266623,0.101580989044959,0,767,233,0
"76",0.24682844401349,0.0965130621569613,0,716,284,0
"41",0.190303050124858,0.107389597488828,0,808,192,0
"455",0.167571980288314,0.104121165111806,0,824,176,0
"134",0.218541376382821,0.0943681971899611,0,762,238,0
"65",0.20144169758366,0.101487477887916,0,781,219,0
"74.1",0.17006347005966,0.102666765435857,0,831,169,0
"331",0.262654869978104,0.0923028491974433,0,723,277,0
"45",0.210801699547592,0.0983799424499301,0,787,213,0
"214",0.246973062562455,0.0914042665157055,0,761,239,0
"231.1",0.222690163385887,0.0967194809431074,0,789,211,0
"452",0.189795068945607,0.100605297055235,0,819,181,0
"71",0.171060258762452,0.111138490279133,0,820,180,0
"233.1",0.22279036312265,0.0980095862577903,0,757,243,0
"176",0.234514507684587,0.0969198189426934,0,765,235,0
"150",0.125912869486197,0.110449109007789,0,860,140,0
"219",0.273319148909784,0.0948082388601661,0,729,271,0
"72",0.203688731717916,0.102459740884095,0,781,219,0
"360.1",0.283366880754418,0.0890982205700304,0,697,303,0
"73.1",0.292873290259367,0.0864974879947858,0,710,290,0
"490",0.23948496186452,0.09505554919856,0,756,244,0
"419",0.278231164323248,0.0967679703174891,0,700,300,0
"136",0.0761745058223796,0.105660508875081,0,897,103,0
"92",0.226364668733152,0.106957319683565,0,753,247,0
"213",0.195999412435423,0.104767880052772,0,771,229,0
"355",0.215553678907279,0.102291196763327,0,757,243,0
"65.1",0.20144169758366,0.101487477887916,0,791,209,0
"465",0.244233658367503,0.097099130890004,0,736,264,0
"216",0.242247722949453,0.0899562747775085,0,768,232,0
"55",0.173043861535171,0.0922141634301119,0,830,170,0
"456",0.18751679040713,0.108014959277578,0,796,204,0
"15",0.218805797975246,0.0925007073166176,0,764,236,0
"493",0.208631761236891,0.100457643934528,0,766,234,0
"345",0.277771714153808,0.0912099918900552,0,729,271,0
"483",0.108370694718063,0.106973080723296,0,879,121,0
"474",0.215904549607639,0.102848601407555,0,747,253,0
"22",0.133015698121056,0.103522686213995,0,866,134,0
"173.1",0.136445611445442,0.108517378270658,0,832,168,0
"383",0.146561913399109,0.104903956025647,0,865,135,0
"320.1",0.236168661266623,0.101580989044959,0,781,219,0
"509",0.207669374161148,0.0949938898618336,0,801,199,0
"234",0.197531754798985,0.104829931735349,0,782,218,0
"274",0.197219866287919,0.0961339364100393,0,800,200,0
"445",0.258293819667784,0.0963732453054044,0,747,253,0
"298.1",0.247656541094943,0.0911023062713996,0,758,242,0
"48",0.231950001192686,0.0923718120549408,0,780,220,0
"138",0.167295940572257,0.0992812399968284,0,821,179,0
"228",0.195257647339833,0.103155237592275,0,785,215,0
"101",0.247801846293577,0.0939203243523173,0,734,266,0
"489",0.249950698872866,0.0869354332223294,0,759,241,0
"504",0.165773001551161,0.105943153850742,0,821,179,0
"496",0.269112591355454,0.0884373858460616,0,762,238,0
"500",0.277669583952474,0.0920988906353956,0,714,286,0
"187",0.171684930684172,0.0991185161926459,0,841,159,0
"242",0.279936720824328,0.08982782725277,0,704,296,0
"215",0.207236599932776,0.100225842612188,0,790,210,0
"390",0.215054306442718,0.100114053247591,0,758,242,0
"144",0.245850048234998,0.0936279888511393,0,750,250,0
"496.1",0.269112591355454,0.0884373858460616,0,702,298,0
"41.1",0.190303050124858,0.107389597488828,0,803,197,0
"130",0.253023388744927,0.0907849801935641,0,759,241,0
"209",0.24144683968021,0.0887801891989546,0,727,273,0
"109",0.148264666922158,0.107323479836427,0,843,157,0
"165",0.175722171951314,0.10843502906081,0,804,196,0
"96",0.215739166813848,0.105024797093336,0,790,210,0
"426",0.192846075767607,0.101663885775556,0,798,202,0
"242.1",0.279936720824328,0.08982782725277,0,700,300,0
"271",0.22756994209055,0.0954852502598365,0,765,235,0
"299.1",0.261088565285104,0.0886313752817269,0,727,273,0
"296",0.310061757555025,0.0886084837169907,0,709,291,0
"352.1",0.161441663878073,0.108780196950575,0,829,171,0
"243",0.232081840080109,0.0947585725486714,0,728,272,0
"154",0.187763646369517,0.0990389064904234,0,805,195,0
"245",0.144363258403792,0.108816348320282,0,860,140,0
"431",0.158998108546226,0.0958722668490742,0,841,159,0
"178.1",0.251301859055887,0.0927359892484246,0,732,268,0
"409",0.254129942497519,0.100829441524152,0,747,253,0
"6.1",0.152402680350966,0.107795022713331,0,835,165,0
"327.1",0.169059828586833,0.10513057215121,0,816,184,0
"55.1",0.173043861535171,0.0922141634301119,0,802,198,0
"77",0.197363562370844,0.0941989658885555,0,791,209,0
"490.1",0.23948496186452,0.09505554919856,0,765,235,0
"393",0.219635696022763,0.099578011259517,0,774,226,0
"421",0.273279056474786,0.0882489670402851,0,729,271,0
"436",0.252191518928045,0.0995035077475808,0,747,253,0
"178.2",0.251301859055887,0.0927359892484246,0,740,260,0
"7",0.263632519282816,0.0913394121507239,0,714,286,0
"432",0.258610415192455,0.0970964835141326,0,736,264,0
"2",0.214582897274408,0.0999083967611189,0,739,261,0
"127",0.207087437200592,0.102815340875182,0,790,210,0
"48.1",0.231950001192686,0.0923718120549408,0,761,239,0
