"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"518",0.258941633034514,0.0864099237565342,0,740,260,0.1
"296",0.301366747042553,0.0854532163196414,0,696,304,0.1
"328",0.33715292042426,0.0824075259891639,0,650,350,0.1
"316",0.284935479494892,0.0889932622870225,0,701,299,0.1
"281",0.318967656746107,0.0911024671537866,0,669,331,0.1
"31",0.285599825330639,0.0858809039761952,0,698,302,0.1
"231",0.307657098417263,0.0836066748841712,0,691,309,0.1
"188",0.334880360285208,0.0827059045364312,0,634,366,0.1
"251",0.316263680951775,0.0823362327689467,0,660,340,0.1
"515",0.259785364676626,0.0880010172714356,0,766,234,0.1
"64",0.338516288362447,0.0853386104234094,0,651,349,0.1
"416",0.297469013307093,0.0841460184585219,0,693,307,0.1
"367",0.284945923415535,0.0903505565997773,0,716,284,0.1
"435",0.364169185624235,0.0812393596046519,0,618,382,0.1
"362",0.299001470503068,0.0889524910322021,0,711,289,0.1
"315",0.288045870993137,0.0901543522019436,0,691,309,0.1
"390",0.237868087458162,0.0975307398715489,0,750,250,0.1
"506",0.217464377340086,0.097680791267892,0,781,219,0.1
"197",0.318047542138747,0.0820809896289547,0,670,330,0.1
"305",0.316295037846846,0.0887005255179017,0,706,294,0.1
"418",0.246145583468007,0.092456027036357,0,759,241,0.1
"133",0.265682282018354,0.0869527722336112,0,697,303,0.1
"43",0.30119490990719,0.0878710383862404,0,693,307,0.1
"415",0.310698925827094,0.0800230368981944,0,665,335,0.1
"159",0.39066512464022,0.0793655778270145,0,598,402,0.1
"486",0.331173049110478,0.0789549123945038,0,676,324,0.1
"496",0.258105509333526,0.0912844337259343,0,734,266,0.1
"206",0.278449264573757,0.0903052452281962,0,720,280,0.1
"182",0.310367044042323,0.0867405073861911,0,677,323,0.1
"368",0.280727830762989,0.0941513116936198,0,707,293,0.1
"225",0.323840188063113,0.0843997459429504,0,650,350,0.1
"454",0.261006104560058,0.0923431700845088,0,739,261,0.1
"415.1",0.310698925827094,0.0800230368981944,0,690,310,0.1
"130",0.332499730608322,0.0820524574669161,0,663,337,0.1
"453",0.284400563510077,0.0879828206227196,0,709,291,0.1
"269",0.229412202045634,0.097742926720616,0,749,251,0.1
"225.1",0.323840188063113,0.0843997459429504,0,694,306,0.1
"339",0.213425189778689,0.0982851541040788,0,782,218,0.1
"485",0.312167057540437,0.0808719814546171,0,659,341,0.1
"318",0.301589755524518,0.0875460898889375,0,695,305,0.1
"318.1",0.301589755524518,0.0875460898889375,0,676,324,0.1
"479",0.322067746881632,0.0905184838135908,0,683,317,0.1
"322",0.223646196173858,0.0997068241797286,0,757,243,0.1
"21",0.310135733459515,0.0910008235349161,0,668,332,0.1
"1",0.319248997506695,0.0781483714121407,0,673,327,0.1
"148",0.320664902539534,0.0890097118966434,0,670,330,0.1
"360",0.259997163672784,0.0902346509305469,0,733,267,0.1
"482",0.267141207154065,0.0815651091418368,0,732,268,0.1
"516",0.288947880006806,0.093426092773859,0,704,296,0.1
"204",0.259865163286709,0.0901634073226925,0,724,276,0.1
"230",0.211722068402877,0.101669648234667,0,768,232,0.1
"385",0.31471006081836,0.088998231004985,0,692,308,0.1
"381",0.307839891786093,0.0864804268641897,0,678,322,0.1
"452",0.316905862749055,0.0890417491460509,0,681,319,0.1
"370",0.306013748241807,0.0837031348020314,0,677,323,0.1
"426",0.351420052408742,0.0853947788242329,0,632,368,0.1
"105",0.331687944604038,0.0799347541161631,0,676,324,0.1
"28",0.330797923723177,0.0764729205561362,0,676,324,0.1
"276",0.35083773195052,0.0864131252338818,0,622,378,0.1
"98",0.260955450896269,0.0944922686854393,0,706,294,0.1
"38",0.327188778933862,0.0821573329214972,0,687,313,0.1
"469",0.288220920208513,0.0855899849800337,0,706,294,0.1
"51",0.23025472976826,0.0972697856696232,0,759,241,0.1
"88",0.251476265315033,0.0910578178614263,0,766,234,0.1
"478",0.267581675581592,0.0932118600638376,0,712,288,0.1
"89",0.228193132139817,0.0963195098844691,0,774,226,0.1
"323",0.219482754791538,0.0951274229046869,0,765,235,0.1
"272",0.318103155779513,0.0823230431450704,0,665,335,0.1
"192",0.285547560804602,0.0857815610860653,0,725,275,0.1
"162",0.279977118107087,0.0847192007037436,0,725,275,0.1
"397",0.282108803858046,0.0966308154824267,0,713,287,0.1
"481",0.27309795640143,0.0836728292721491,0,719,281,0.1
"378",0.216272353060133,0.1021461701904,0,781,219,0.1
"84",0.275132652660606,0.091678586221361,0,724,276,0.1
"482.1",0.267141207154065,0.0815651091418368,0,712,288,0.1
"420",0.330059864901394,0.0812893931521737,0,664,336,0.1
"305.1",0.316295037846846,0.0887005255179017,0,682,318,0.1
"466",0.280645620983028,0.0926357204448604,0,697,303,0.1
"328.1",0.33715292042426,0.0824075259891639,0,658,342,0.1
"224",0.295119699191847,0.0891207122932354,0,728,272,0.1
"102",0.217154421394694,0.100078885435097,0,779,221,0.1
"2",0.279337557871959,0.0932640874423539,0,698,302,0.1
"301",0.251049340078526,0.0896436610775647,0,727,273,0.1
"38.1",0.327188778933862,0.0821573329214972,0,662,338,0.1
"81",0.283250060091767,0.0836171936968153,0,725,275,0.1
"461",0.296689720692801,0.080986896126402,0,690,310,0.1
"8",0.306860555674508,0.0887844966118043,0,685,315,0.1
"440",0.3117839630129,0.0822479160065748,0,656,344,0.1
"133.1",0.265682282018354,0.0869527722336112,0,723,277,0.1
"67",0.310459256954377,0.0793687824897171,0,666,334,0.1
"433",0.303142077115131,0.0850629502557917,0,690,310,0.1
"605",0.26633133873941,0.095738383063779,0,735,265,0.1
"41",0.310654377313084,0.0879280987358162,0,688,312,0.1
"103",0.327789273158624,0.0835681833357447,0,663,337,0.1
"201",0.286322677624802,0.0852498636927077,0,729,271,0.1
"183",0.327216622157797,0.0851459585091654,0,647,353,0.1
"251.1",0.316263680951775,0.0823362327689467,0,709,291,0.1
"248",0.293398145704212,0.0838303503468886,0,715,285,0.1
"75",0.293040603269397,0.0838189547312649,0,679,321,0.1
"410",0.250310268635812,0.0933412311670588,0,734,266,0.1
"46",0.315474019896947,0.0877990420267443,0,668,332,0.1
"300",0.288447395203931,0.0878327243127748,0,707,293,0.1
"104",0.333571210581649,0.0788886781633246,0,672,328,0.1
"354",0.321113574894311,0.0818375750192214,0,676,324,0.1
"170",0.276370499168225,0.0915587520504847,0,727,273,0.1
"78",0.359828941754519,0.0838374567864412,0,634,366,0.1
"313",0.274963687649999,0.0981829515276208,0,738,262,0.1
"77",0.355250091026593,0.0759200930221781,0,611,389,0.1
"207",0.344435229266553,0.0828203621036376,0,639,361,0.1
"1.1",0.319248997506695,0.0781483714121407,0,660,340,0.1
"10",0.259586742454394,0.0971200759180196,0,752,248,0.1
