"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"242",0.533780099757755,0.000128664394751672,449,27,524,1
"129",0.484973861766346,3.55567522865958e-05,482,9,509,1
"13",0.520190162215547,0.000106860561520146,462,31,507,1
"126",0.506125843971819,4.46654097231726e-05,480,9,511,1
"431",0.511564834106925,0.000467655159302086,391,105,504,1
"123",0.51977022330407,9.39468375894662e-05,444,25,531,1
"331",0.517113275426299,0.000274432093498362,408,80,512,1
"303",0.540548033938495,0.000346213176939386,396,79,525,1
"239",0.526831871449988,0.000251059581910041,407,62,531,1
"387",0.524350335901536,0.000120775428191256,464,32,504,1
"184",0.510964234882122,8.21545359976357e-05,465,22,513,1
"384",0.496271116610642,0.000191420681759908,452,42,506,1
"28",0.517141686270139,2.38025006732775e-05,496,2,502,1
"421",0.52734316901626,0.000170203674524574,427,45,528,1
"32",0.477942503649802,5.94189210281515e-05,503,13,484,1
"456",0.521850772704403,0.000181957826465795,451,40,509,1
"91",0.518836358475601,0.000106128823314092,451,33,516,1
"36",0.517181954701977,3.93314280042305e-05,454,9,537,1
"253",0.534985927599452,5.79311381628374e-05,440,17,543,1
"422",0.513029951355724,0.000386429810641828,398,84,518,1
"362",0.514946228309092,0.000118094662966479,422,40,538,1
"19",0.522842649420512,0.000116194973855815,405,22,573,1
"345",0.517134445931878,3.85833825520906e-05,459,4,537,1
"325",0.508570565002193,0.000101445424403002,473,27,500,1
"346",0.497865399932788,0.000104106202811929,478,27,495,1
"376",0.502972601642601,0.000307651874751693,447,57,496,1
"153",0.522698386330582,1.39300597263789e-07,465,0,535,1
"252",0.52007494061909,0.000234185223018776,436,46,518,1
"456.1",0.521850772704403,0.000181957826465795,439,32,529,1
"397",0.523721695114926,0.000362575470184302,400,90,510,1
"297",0.527607873014828,0.000199573267719339,409,48,543,1
"238",0.530277036133076,0.000125669184204668,446,25,529,1
"83",0.528731454448315,0.000110874580872559,429,31,540,1
"241",0.52392989861986,0.000123480226249636,445,29,526,1
"347",0.52718756015995,0.000257029602016352,417,53,530,1
"309",0.521931724127867,7.73973419603107e-05,444,18,538,1
"33",0.529143144960737,5.02341146147929e-05,446,14,540,1
"176",0.496200540483547,2.76462029354392e-05,503,10,487,1
"131",0.531932122135373,0.000371563970846238,346,91,563,1
"206",0.490152881107065,5.71859819036946e-06,515,2,483,1
"157",0.520065043866753,0.000100505150697763,448,28,524,1
"363",0.51371222065123,0.000312000320979673,403,74,523,1
"136",0.531420765066878,7.80348017456631e-05,469,17,514,1
"340",0.520319054636499,0.000302656049893631,412,64,524,1
"441",0.502514965793796,0.000286767565763783,409,71,520,1
"341",0.504575835901545,0.00019188363102892,446,43,511,1
"278",0.509150807540841,8.49025450044549e-05,485,26,489,1
"219",0.528259581285991,1.08152398483136e-05,474,3,523,1
"181",0.504176198378306,3.21465475980222e-05,479,10,511,1
"364",0.506214920583157,0.000434758771125328,391,105,504,1
"295",0.508839019695562,0.000206473686722737,459,41,500,1
"265",0.531419211631637,0.000102740354349042,440,26,534,1
"98",0.498611371749445,4.09144101955823e-05,495,10,495,1
"410",0.51828498020235,0.000182883359732127,427,35,538,1
"75",0.526718721030932,3.17765546814435e-05,471,8,521,1
"258",0.532121864513152,0.000179107815328584,428,39,533,1
"355",0.506454630131857,0.00023317680125121,438,65,497,1
"5",0.52383187376599,2.20106407685084e-05,478,14,508,1
"397.1",0.523721695114926,0.000362575470184302,411,60,529,1
"89",0.505821290774145,0.000117366264647675,454,27,519,1
"156",0.525466422751648,0.00014418854614826,465,32,503,1
"414",0.517264771964042,0.000275147630365313,436,67,497,1
"468",0.494244885920717,0.000463737099500845,406,103,491,1
"87",0.530761052415913,0.000151257438487972,444,31,525,1
"155",0.507576023627576,5.35072137739835e-05,459,19,522,1
"129.1",0.484973861766346,3.55567522865958e-05,525,9,466,1
"53",0.527446316306495,3.44060909524112e-05,445,12,543,1
"231",0.511878600461213,1.95808803208079e-05,501,7,492,1
"110",0.538441263301633,1.32110675729051e-05,467,1,532,1
"375",0.526272320383664,0.000338017131751686,393,86,521,1
"462",0.522130780888605,8.30947538180395e-05,455,16,529,1
"446",0.501993920364884,0.000355657705357824,424,83,493,1
"453",0.529305553807341,0.000247021904190185,398,58,544,1
"49",0.527353072332365,0.000140453918209096,453,28,519,1
"308",0.537548528712936,0.000273052320141192,401,67,532,1
"286",0.489741697295671,0.000485415535347029,395,121,484,1
"431.1",0.511564834106925,0.000467655159302086,387,103,510,1
"106",0.51914479813105,2.74044468735027e-05,479,4,517,1
"434",0.532215752467087,0.0004492661521421,355,105,540,1
"466",0.51183403461514,0.000206681137925103,441,42,517,1
"139",0.51274162643094,0.000118154134143549,450,33,517,1
"389",0.538262166411343,0.000354663661965264,390,88,522,1
"221",0.522959735553709,6.34120918313658e-05,473,14,513,1
"110.1",0.538441263301633,1.32110675729051e-05,467,2,531,1
"47",0.51896502165332,0.000101201755942808,454,30,516,1
"283",0.523828434206795,0.000473535475023801,392,114,494,1
"311",0.512941496210093,0.000238280483865679,441,60,499,1
"196",0.52442528360264,0.000159951689819673,434,23,543,1
"191",0.537237248314759,0.000212964135359653,393,40,567,1
"375.1",0.526272320383664,0.000338017131751686,410,82,508,1
"345.1",0.517134445931878,3.85833825520906e-05,501,6,493,1
"327",0.527146093226658,0.000289714447789709,422,62,516,1
"375.2",0.526272320383664,0.000338017131751686,372,74,554,1
"184.1",0.510964234882122,8.21545359976357e-05,455,17,528,1
"189",0.52217220808036,2.65544692477736e-05,465,14,521,1
"9",0.529227827220199,2.36586627846351e-06,485,0,515,1
"185",0.543869299274505,0.000141421218841743,429,32,539,1
"113",0.530575475435999,0.000146644426399615,441,28,531,1
"191.1",0.537237248314759,0.000212964135359653,387,46,567,1
"77",0.526884884932941,9.61369116502579e-05,458,18,524,1
"55",0.553336321979274,0.000162192836229254,400,29,571,1
"361",0.513708845988362,0.00036374919814865,398,83,519,1
"156.1",0.525466422751648,0.00014418854614826,444,34,522,1
"253.1",0.534985927599452,5.79311381628374e-05,437,16,547,1
"273",0.506353902629833,0.000102118697205837,474,32,494,1
"65",0.503404244128413,0.000208244524353057,448,49,503,1
"245",0.513664367849823,0.000284081454872868,399,67,534,1
"114",0.506666814222486,0.000186747241204775,442,39,519,1
"359",0.532033945929068,4.3551682568601e-05,447,12,541,1
"371",0.503180688636219,0.000102114689533723,467,18,515,1
"403",0.499209643814914,9.0410232287547e-05,512,19,469,1
"195",0.513271424494735,0.000217865253695744,456,55,489,1
"250",0.526700427248301,0.000313207954089263,428,69,503,1
"380",0.517063531359368,0.000160352071680773,427,42,531,1
"442",0.530385048639663,0.000410162713320581,383,84,533,1
"374",0.490726879457234,0.000311045154183236,427,75,498,1
"370",0.529598918022938,1.9354696515999e-05,483,2,515,1
"85",0.53371934392691,0.000268830721585964,409,57,534,1
"349",0.512696010612159,2.7401414895726e-05,485,6,509,1
"170",0.511935706227114,0.000129570775687961,432,36,532,1
