"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"11",0.471666283786454,0.00726005107734388,12,530,458,0.1
"41",0.490240388474904,0.00618119011409278,18,496,486,0.1
"15",0.477518550961936,0.00693946162947789,10,513,477,0.1
"20",0.4892237642853,0.00574667276234854,31,497,472,0.1
"28",0.461516461899924,0.00849360951410558,6,506,488,0.1
"32",0.478526156183923,0.00732544452752101,11,474,515,0.1
"5",0.449578245536793,0.00834220637415967,6,562,432,0.1
"25",0.489553516085604,0.00737385366934235,8,502,490,0.1
"34",0.476424354667105,0.0091675783591949,6,513,481,0.1
"10",0.457616899139687,0.0075953783010727,12,531,457,0.1
"13",0.479377307937243,0.00532257725184835,41,471,488,0.1
"37",0.50561918729237,0.00586541255582917,26,458,516,0.1
"27",0.459753090992691,0.00797840511719087,10,505,485,0.1
"30",0.484653237651534,0.00625892549837852,22,501,477,0.1
"45",0.458046339533844,0.00552594301491819,39,511,450,0.1
"34.1",0.476424354667105,0.0091675783591949,7,513,480,0.1
"9",0.46666129443661,0.00615350727769352,25,481,494,0.1
"29",0.484482804222304,0.00726968571247735,8,524,468,0.1
"25.1",0.489553516085604,0.00737385366934235,14,502,484,0.1
"38",0.466514925761596,0.00812250690658516,9,535,456,0.1
"12",0.471017880182166,0.00678447725868075,15,494,491,0.1
"27.1",0.459753090992691,0.00797840511719087,6,522,472,0.1
"11.1",0.471666283786454,0.00726005107734388,20,507,473,0.1
"32.1",0.478526156183923,0.00732544452752101,10,540,450,0.1
"37.1",0.50561918729237,0.00586541255582917,21,475,504,0.1
"3",0.465727966576763,0.00750260605299671,7,515,478,0.1
"9.1",0.46666129443661,0.00615350727769352,18,502,480,0.1
"4",0.438373734341136,0.00717364528831675,14,571,415,0.1
"22",0.452466862602602,0.00800397526651104,11,568,421,0.1
"36",0.493022498220906,0.00794209722418683,8,498,494,0.1
"11.2",0.471666283786454,0.00726005107734388,19,538,443,0.1
"40",0.456461226841004,0.00726742346538228,12,516,472,0.1
"30.1",0.484653237651534,0.00625892549837852,29,485,486,0.1
"13.1",0.479377307937243,0.00532257725184835,30,493,477,0.1
"28.1",0.461516461899924,0.00849360951410558,3,548,449,0.1
"13.2",0.479377307937243,0.00532257725184835,31,485,484,0.1
"18",0.479587910530588,0.00584653500279149,19,503,478,0.1
"12.1",0.471017880182166,0.00678447725868075,20,510,470,0.1
"20.1",0.4892237642853,0.00574667276234854,26,470,504,0.1
"17",0.483690767660488,0.00653169211613937,17,493,490,0.1
"43",0.441079156901393,0.00766445884918389,9,520,471,0.1
"19",0.484321321945699,0.00641558481747164,16,521,463,0.1
"27.2",0.459753090992691,0.00797840511719087,7,530,463,0.1
"40.1",0.456461226841004,0.00726742346538228,14,530,456,0.1
"38.1",0.466514925761596,0.00812250690658516,13,522,465,0.1
"37.2",0.50561918729237,0.00586541255582917,22,459,519,0.1
"18.1",0.479587910530588,0.00584653500279149,23,476,501,0.1
"21",0.472212093044155,0.00791157086731622,15,483,502,0.1
"6",0.469276637883404,0.00884305819195688,1,553,446,0.1
"9.2",0.46666129443661,0.00615350727769352,19,522,459,0.1
"20.2",0.4892237642853,0.00574667276234854,33,494,473,0.1
"12.2",0.471017880182166,0.00678447725868075,12,536,452,0.1
"4.1",0.438373734341136,0.00717364528831675,13,562,425,0.1
"1",0.433075245196504,0.00845357445072607,8,594,398,0.1
"20.3",0.4892237642853,0.00574667276234854,25,492,483,0.1
"14",0.452408231351949,0.00736398965438574,8,523,469,0.1
"23",0.472940829110703,0.0063742653173572,15,520,465,0.1
"10.1",0.457616899139687,0.0075953783010727,18,529,453,0.1
"1.1",0.433075245196504,0.00845357445072607,5,544,451,0.1
"36.1",0.493022498220906,0.00794209722418683,10,507,483,0.1
"5.1",0.449578245536793,0.00834220637415967,14,529,457,0.1
"23.1",0.472940829110703,0.0063742653173572,19,500,481,0.1
"24",0.467316990645014,0.00610476558918895,31,533,436,0.1
"36.2",0.493022498220906,0.00794209722418683,8,493,499,0.1
"25.2",0.489553516085604,0.00737385366934235,11,493,496,0.1
"8",0.465231337505979,0.00520673398078359,29,492,479,0.1
"32.2",0.478526156183923,0.00732544452752101,12,475,513,0.1
"34.2",0.476424354667105,0.0091675783591949,6,522,472,0.1
"23.2",0.472940829110703,0.0063742653173572,21,472,507,0.1
"36.3",0.493022498220906,0.00794209722418683,9,492,499,0.1
"40.2",0.456461226841004,0.00726742346538228,10,540,450,0.1
"34.3",0.476424354667105,0.0091675783591949,5,523,472,0.1
"37.3",0.50561918729237,0.00586541255582917,24,457,519,0.1
"37.4",0.50561918729237,0.00586541255582917,26,472,502,0.1
"3.1",0.465727966576763,0.00750260605299671,10,536,454,0.1
"8.1",0.465231337505979,0.00520673398078359,47,514,439,0.1
"35",0.450170990812084,0.00850150904368994,5,549,446,0.1
"14.1",0.452408231351949,0.00736398965438574,11,517,472,0.1
"22.1",0.452466862602602,0.00800397526651104,9,519,472,0.1
"14.2",0.452408231351949,0.00736398965438574,10,536,454,0.1
"14.3",0.452408231351949,0.00736398965438574,12,529,459,0.1
"30.2",0.484653237651534,0.00625892549837852,26,449,525,0.1
"16",0.484828332096881,0.00757679949506488,10,503,487,0.1
"18.2",0.479587910530588,0.00584653500279149,25,500,475,0.1
"41.1",0.490240388474904,0.00618119011409278,16,475,509,0.1
"10.2",0.457616899139687,0.0075953783010727,12,533,455,0.1
"33",0.483115461571987,0.00774165282285709,7,537,456,0.1
"21.1",0.472212093044155,0.00791157086731622,8,497,495,0.1
"10.3",0.457616899139687,0.0075953783010727,9,525,466,0.1
"38.2",0.466514925761596,0.00812250690658516,8,505,487,0.1
"12.3",0.471017880182166,0.00678447725868075,20,516,464,0.1
"34.4",0.476424354667105,0.0091675783591949,3,532,465,0.1
"30.3",0.484653237651534,0.00625892549837852,26,512,462,0.1
"27.3",0.459753090992691,0.00797840511719087,6,553,441,0.1
"6.1",0.469276637883404,0.00884305819195688,7,505,488,0.1
"17.1",0.483690767660488,0.00653169211613937,16,540,444,0.1
"10.4",0.457616899139687,0.0075953783010727,11,541,448,0.1
"16.1",0.484828332096881,0.00757679949506488,9,500,491,0.1
"9.3",0.46666129443661,0.00615350727769352,23,491,486,0.1
"26",0.476179953480884,0.00648055494760845,19,525,456,0.1
"26.1",0.476179953480884,0.00648055494760845,18,491,491,0.1
"20.4",0.4892237642853,0.00574667276234854,34,496,470,0.1
"17.2",0.483690767660488,0.00653169211613937,15,501,484,0.1
"10.5",0.457616899139687,0.0075953783010727,7,519,474,0.1
"40.3",0.456461226841004,0.00726742346538228,18,528,454,0.1
"24.1",0.467316990645014,0.00610476558918895,32,509,459,0.1
"6.2",0.469276637883404,0.00884305819195688,6,570,424,0.1
"31",0.486856686106987,0.00618551624304611,22,471,507,0.1
"29.1",0.484482804222304,0.00726968571247735,12,494,494,0.1
"21.2",0.472212093044155,0.00791157086731622,3,543,454,0.1
"13.3",0.479377307937243,0.00532257725184835,38,479,483,0.1
"20.5",0.4892237642853,0.00574667276234854,33,490,477,0.1
"12.4",0.471017880182166,0.00678447725868075,18,512,470,0.1
"27.4",0.459753090992691,0.00797840511719087,13,563,424,0.1
"16.2",0.484828332096881,0.00757679949506488,3,512,485,0.1
"7",0.464155816313943,0.00792976286783701,7,535,458,0.1
"14.4",0.452408231351949,0.00736398965438574,8,526,466,0.1
"26.2",0.476179953480884,0.00648055494760845,16,515,469,0.1
