"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"52",0.60793367019778,0.864132018426505,0,0,1000,0.9
"9",0.521003187908925,0.00865028472310103,8,476,516,0.9
"52.1",0.60793367019778,0.864132018426505,0,0,1000,0.9
"21",0.836778666561652,0.0110620225003728,0,139,861,0.9
"4",0.124100943136119,0.0228818845781719,0,890,110,0.9
"92",0.806683857774531,0.611242911675512,0,15,985,0.9
"21.1",0.836778666561652,0.0110620225003728,1,173,826,0.9
"53",0.725864175473198,0.907118180410504,0,0,1000,0.9
"25",0.681712182988413,0.0256963661510963,0,329,671,0.9
"31",0.425009807660244,0.0323334906529635,0,560,440,0.9
"75",0.192875778742387,0.76482760974118,0,0,1000,0.9
"59",0.749387837423444,0.61735782560148,0,15,985,0.9
"47",0.437953160441652,0.0365318306772152,0,597,403,0.9
"66",0.820331557057567,0.672434641545545,0,1,999,0.9
"51",0.344634493399357,0.507809578022492,0,194,806,0.9
"75.1",0.192875778742387,0.76482760974118,0,2,998,0.9
"54",0.181728822121595,0.801382895103546,0,0,1000,0.9
"17",0.540291894795228,0.0130281507957687,1,447,552,0.9
"10",0.416365322150523,0.0128410555701703,1,575,424,0.9
"80",0.519456148764584,0.969504942400381,0,0,1000,0.9
"56",0.0721386224210696,0.610161249380173,0,73,927,0.9
"1",0.0353328255061483,0.00277184014697226,234,719,47,0.9
"56.1",0.0721386224210696,0.610161249380173,0,65,935,0.9
"100",0.373679327388171,0.680005776048424,0,11,989,0.9
"45",0.511737570506009,0.778879091247214,0,0,1000,0.9
"75.2",0.192875778742387,0.76482760974118,0,1,999,0.9
"67",0.35997434087295,0.737006831650455,0,0,1000,0.9
"95",0.904587788163381,0.443332350972256,0,40,960,0.9
"54.1",0.181728822121595,0.801382895103546,0,0,1000,0.9
"97",0.985270424552554,0.446210164115587,0,6,994,0.9
"42",0.903744794717847,0.0342190343067511,0,88,912,0.9
"28",0.389927296087134,0.0236607093453617,0,597,403,0.9
"99",0.608336111097156,0.411523427220335,0,211,789,0.9
"94",0.228461011149888,0.693423877972963,0,11,989,0.9
"87",0.959690731754373,0.284961351742095,0,40,960,0.9
"15",0.400616841552172,0.0250497149193187,0,616,384,0.9
"65",0.678592663734253,0.376862614590598,0,219,781,0.9
"7",0.356825609120061,0.0122710600753186,3,660,337,0.9
"76",0.500718798187852,0.64056267010661,0,20,980,0.9
"45.1",0.511737570506009,0.778879091247214,0,0,1000,0.9
"20",0.580896564282011,0.0244611087127123,0,406,594,0.9
"43",0.760401363196365,0.676620073721255,0,5,995,0.9
"6",0.529975119774433,0.00477668433682965,37,400,563,0.9
"71",0.494414685542893,0.750436326888655,0,1,999,0.9
"78",0.908579617131159,0.95086440768037,0,0,1000,0.9
"44",0.80268270049899,0.0227456970164325,0,196,804,0.9
"89",0.442128196059493,0.782805003861431,0,0,1000,0.9
"75.3",0.192875778742387,0.76482760974118,0,1,999,0.9
"95.1",0.904587788163381,0.443332350972256,0,50,950,0.9
"60",0.640723683784015,0.0175189526813098,0,368,632,0.9
"6.1",0.529975119774433,0.00477668433682965,40,425,535,0.9
"2",0.173794199598956,0.00117825298915115,471,368,161,0.9
"24",0.804474571291814,0.0124710076188894,0,212,788,0.9
"98",0.00677565065212548,0.718052713554353,0,10,990,0.9
"55",0.711070867640665,0.553678497785004,0,51,949,0.9
"84",0.707752013088076,0.503295854863645,0,89,911,0.9
"30",0.39097477758112,0.0327804930576155,0,636,364,0.9
"56.2",0.0721386224210696,0.610161249380173,0,63,937,0.9
"100.1",0.373679327388171,0.680005776048424,0,12,988,0.9
"1.1",0.0353328255061483,0.00277184014697226,253,710,37,0.9
"96",0.740819895746388,0.480796508049405,0,100,900,0.9
"59.1",0.749387837423444,0.61735782560148,0,17,983,0.9
"44.1",0.80268270049899,0.0227456970164325,0,194,806,0.9
"78.1",0.908579617131159,0.95086440768037,0,0,1000,0.9
"16",0.64413616249105,0.00817576906876639,8,332,660,0.9
"97.1",0.985270424552554,0.446210164115587,0,5,995,0.9
"57",0.374455393739168,0.728624629103649,0,3,997,0.9
"85",0.0166887961474168,0.522419158533889,0,236,764,0.9
"53.1",0.725864175473198,0.907118180410504,0,0,1000,0.9
"7.1",0.356825609120061,0.0122710600753186,1,645,354,0.9
"100.2",0.373679327388171,0.680005776048424,0,9,991,0.9
"64",0.846816458752932,0.937383984716136,0,0,1000,0.9
"72",0.216776794279165,0.922137418559719,0,0,1000,0.9
"24.1",0.804474571291814,0.0124710076188894,0,216,784,0.9
"67.1",0.35997434087295,0.737006831650455,0,5,995,0.9
"18",0.42393501488873,0.0239037386730328,0,551,449,0.9
"20.1",0.580896564282011,0.0244611087127123,0,422,578,0.9
"24.2",0.804474571291814,0.0124710076188894,1,197,802,0.9
"55.1",0.711070867640665,0.553678497785004,0,48,952,0.9
"99.1",0.608336111097156,0.411523427220335,0,232,768,0.9
"83",0.415714865723382,0.711831066402073,0,3,997,0.9
"17.1",0.540291894795228,0.0130281507957687,2,437,561,0.9
"34",0.120722893430415,0.0343977121668866,0,867,133,0.9
"29",0.721985211392459,0.0276915536921031,0,264,736,0.9
"49",0.836469901365775,0.640434351620923,0,8,992,0.9
"86",0.210992662586511,0.912526742217735,0,0,1000,0.9
"41",0.698165425056786,0.0390583241358238,0,264,736,0.9
"81",0.177960350376088,0.760239724250278,0,1,999,0.9
"18.1",0.42393501488873,0.0239037386730328,0,591,409,0.9
"24.3",0.804474571291814,0.0124710076188894,0,196,804,0.9
"19",0.546666056514987,0.016835414797135,1,458,541,0.9
"58",0.622382666674012,0.576821368778802,0,65,935,0.9
"57.1",0.374455393739168,0.728624629103649,0,1,999,0.9
"52.2",0.60793367019778,0.864132018426505,0,0,1000,0.9
"91",0.840088624336058,0.607813854579581,0,10,990,0.9
"85.1",0.0166887961474168,0.522419158533889,0,270,730,0.9
"42.1",0.903744794717847,0.0342190343067511,0,106,894,0.9
"21.2",0.836778666561652,0.0110620225003728,1,183,816,0.9
"45.2",0.511737570506009,0.778879091247214,0,0,1000,0.9
"99.2",0.608336111097156,0.411523427220335,0,233,767,0.9
"24.4",0.804474571291814,0.0124710076188894,1,190,809,0.9
"74",0.3360089045235,0.71849466371614,0,5,995,0.9
"9.1",0.521003187908925,0.00865028472310103,4,470,526,0.9
"75.4",0.192875778742387,0.76482760974118,0,1,999,0.9
"47.1",0.437953160441652,0.0365318306772152,0,544,456,0.9
"39",0.825594740025097,0.0277064603445294,0,173,827,0.9
"18.2",0.42393501488873,0.0239037386730328,0,563,437,0.9
"37",0.6693646324867,0.0229827307920535,0,317,683,0.9
"31.1",0.425009807660244,0.0323334906529635,0,558,442,0.9
"44.2",0.80268270049899,0.0227456970164325,0,188,812,0.9
"62",0.278807961228307,0.654695588970233,0,16,984,0.9
"89.1",0.442128196059493,0.782805003861431,0,2,998,0.9
"46",0.245920820892661,0.817406768013819,0,1,999,0.9
"18.3",0.42393501488873,0.0239037386730328,0,543,457,0.9
"77",0.911077547370238,0.900728425466174,0,0,1000,0.9
"62.1",0.278807961228307,0.654695588970233,0,26,974,0.9
"76.1",0.500718798187852,0.64056267010661,0,26,974,0.9
"78.2",0.908579617131159,0.95086440768037,0,0,1000,0.9
"57.2",0.374455393739168,0.728624629103649,0,6,994,0.9
"61",0.235589374221629,0.852954165609468,0,0,1000,0.9
"99.3",0.608336111097156,0.411523427220335,0,221,779,0.9
"82",0.831256674211157,0.906961850473964,0,0,1000,0.9
"50",0.60360961837671,0.705096457718608,0,2,998,0.9
"7.2",0.356825609120061,0.0122710600753186,1,653,346,0.9
"65.1",0.678592663734253,0.376862614590598,0,239,761,0.9
"98.1",0.00677565065212548,0.718052713554353,0,6,994,0.9
"3",0.55697061783867,0.00022463496774435,392,45,563,0.9
"43.1",0.760401363196365,0.676620073721255,0,4,996,0.9
"67.2",0.35997434087295,0.737006831650455,0,2,998,0.9
"73",0.808111354365092,0.744783980733468,0,0,1000,0.9
