"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"2",0.417220770977442,0.0131083313385872,1,590,409,0
"7",0.41873788968898,0.0139919710191998,1,588,411,0
"49",0.440992149762716,0.0143312287777107,1,552,447,0
"27",0.446454528260686,0.0119493489792662,0,520,480,0
"29",0.436100051893734,0.0117677910447651,1,551,448,0
"32",0.417623334078475,0.0131364561287285,0,577,423,0
"37",0.424672086952762,0.0132359080826707,0,575,425,0
"42",0.413509738314877,0.0132861417539771,0,572,428,0
"49.1",0.440992149762716,0.0143312287777107,1,567,432,0
"47",0.420813286435173,0.0134667239065348,0,595,405,0
"33",0.436157600962285,0.0118375152110905,1,568,431,0
"32.1",0.417623334078475,0.0131364561287285,0,576,424,0
"18",0.426550013561327,0.0117960634273479,1,585,414,0
"36",0.432568345513293,0.0140272230815209,0,561,439,0
"13",0.429888291811814,0.0133899981054324,0,557,443,0
"40",0.414822265161354,0.0120766601324157,1,572,427,0
"36.1",0.432568345513293,0.0140272230815209,0,555,445,0
"38",0.444039554186043,0.0128618264495496,0,545,455,0
"25",0.421665810394207,0.0149113248844323,0,578,422,0
"39",0.445893483350987,0.0132531927593281,1,535,464,0
"18.1",0.426550013561327,0.0117960634273479,1,577,422,0
"30",0.427596619140686,0.0147262630484444,0,583,417,0
"5",0.41869874542393,0.0135944507243727,1,559,440,0
"47.1",0.420813286435173,0.0134667239065348,0,575,425,0
"34",0.434097810763601,0.0148681151837916,1,556,443,0
"15",0.435417837108742,0.0134587540163006,0,571,429,0
"48",0.406827154822326,0.0141729506977043,0,585,415,0
"1",0.423584392044505,0.0127004601704106,1,561,438,0
"16",0.438651425424405,0.0142024313555841,1,545,454,0
"11",0.437782305052733,0.0126450548380103,1,549,450,0
"44",0.41542205996102,0.0144542685818619,0,569,431,0
"17",0.417384555623951,0.0129649202273615,0,589,411,0
"15.1",0.435417837108742,0.0134587540163006,0,581,419,0
"21",0.410307730122416,0.0138260303332366,0,602,398,0
"31",0.415947429774665,0.0136875657707829,0,586,414,0
"8",0.425851502509791,0.014454769127808,0,557,443,0
"29.1",0.436100051893734,0.0117677910447651,3,532,465,0
"26",0.417904173789521,0.0119414302564085,2,585,413,0
"38.1",0.444039554186043,0.0128618264495496,0,588,412,0
"47.2",0.420813286435173,0.0134667239065348,0,570,430,0
"9",0.438271216300544,0.0133610870636998,1,561,438,0
"30.1",0.427596619140686,0.0147262630484444,0,607,393,0
"20",0.431652282667039,0.0125013735414748,1,567,432,0
"29.2",0.436100051893734,0.0117677910447651,2,566,432,0
"28",0.417278161974383,0.0134572104038704,1,580,419,0
"34.1",0.434097810763601,0.0148681151837916,0,554,446,0
"13.1",0.429888291811814,0.0133899981054324,0,537,463,0
"11.1",0.437782305052733,0.0126450548380103,3,558,439,0
"24",0.417461758944551,0.0154367647511413,0,578,422,0
"9.1",0.438271216300544,0.0133610870636998,0,542,458,0
"30.2",0.427596619140686,0.0147262630484444,0,593,407,0
"21.1",0.410307730122416,0.0138260303332366,1,575,424,0
"28.1",0.417278161974383,0.0134572104038704,1,598,401,0
