"","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","weights"
"1",0.608203526542916,0.0302946651594418,0.5,0.268,0.109,0.623,0.00193553293044543
"2",0.606166263747646,0.0314386647097175,0.5,0.268,0.109,0.623,0.00193553293044543
"3",0.607412519403839,0.0270396657456875,0.5,0.268,0.109,0.623,0.00193553293044543
"4",0.618786240929816,0.0341556993006978,0.5,0.268,0.109,0.623,0.00193553293044543
"5",0.621114335126488,0.0330612995214396,0.5,0.268,0.109,0.623,0.00193553293044543
"6",0.615191503428021,0.0290084895964921,0.5,0.268,0.108,0.624,0.00193553293044543
"7",0.617237702725382,0.0322400423222217,0.5,0.268,0.108,0.624,0.00193553293044543
"8",0.604040170033089,0.0296628488332835,0.5,0.268,0.108,0.624,0.00193553293044543
"9",0.609975625572828,0.0345936080533882,0.5,0.268,0.108,0.624,0.00193553293044543
"10",0.601921979405413,0.0294787877550086,0.5,0.268,0.108,0.624,0.00193553293044543
"11",0.616866637802501,0.0278016261530105,0.5,0.268,0.108,0.624,0.00193553293044543
"12",0.630591037934463,0.0291958634952644,0.5,0.269,0.108,0.623,0.00193553293044543
"13",0.617793970230316,0.0285288723595809,0.5,0.269,0.108,0.623,0.00193553293044543
"14",0.593831427941257,0.030742008117108,0.5,0.269,0.108,0.623,0.00193553293044543
"15",0.616494762949929,0.0325935566401089,0.5,0.269,0.108,0.623,0.00193553293044543
"16",0.61660526970962,0.0283746958923039,0.5,0.269,0.108,0.623,0.00193553293044543
"17",0.576601897126546,0.0323700319827735,0.5,0.269,0.108,0.623,0.00193553293044543
"18",0.60716249473318,0.0267743148669588,0.5,0.269,0.108,0.623,0.00193553293044543
"19",0.596466856130945,0.030923043982892,0.5,0.269,0.108,0.623,0.00193553293044543
"20",0.617692248515878,0.0286241866586653,0.5,0.269,0.108,0.623,0.00193553293044543
"21",0.597443582054295,0.0285631296429351,0.5,0.269,0.108,0.623,0.00193553293044543
"22",0.640370974990345,0.0279526562092392,0.5,0.269,0.108,0.623,0.00193553293044543
"23",0.615352643499139,0.0318510965917493,0.5,0.269,0.108,0.623,0.00193553293044543
"24",0.585522244200627,0.032568257742675,0.5,0.269,0.108,0.623,0.00193553293044543
"25",0.603839868428415,0.0325918146140141,0.5,0.269,0.108,0.623,0.00193553293044543
"26",0.594592409952404,0.0282733610339078,0.5,0.269,0.109,0.622,0.00193553293044543
"27",0.608104365193389,0.0297530258756192,0.5,0.269,0.109,0.622,0.00193553293044543
"28",0.597755390491111,0.0262574719510795,0.5,0.269,0.109,0.622,0.00193553293044543
"29",0.608227093257252,0.0279983686927549,0.5,0.269,0.109,0.622,0.00193553293044543
"30",0.605687489150324,0.0268261614021621,0.5,0.269,0.109,0.622,0.00193553293044543
"31",0.634773835906034,0.0298484929965969,0.5,0.267,0.109,0.624,0.00193553293044543
"32",0.619059518994012,0.0272584981197214,0.5,0.267,0.109,0.624,0.00193553293044543
"33",0.6013140569182,0.0296810761514709,0.5,0.267,0.109,0.624,0.00193553293044543
"34",0.633762568593098,0.0299676741015757,0.5,0.267,0.109,0.624,0.00193553293044543
"35",0.622855150779904,0.0303974157324885,0.5,0.267,0.109,0.624,0.00193553293044543
"36",0.592154056451006,0.0308888398790598,0.5,0.267,0.109,0.624,0.00193553293044543
"37",0.604821785511045,0.0325599314327046,0.5,0.267,0.109,0.624,0.00193553293044543
"38",0.62511513272073,0.0297817464511358,0.5,0.267,0.109,0.624,0.00193553293044543
"39",0.619594673465534,0.0325950819666356,0.5,0.267,0.109,0.624,0.00193553293044543
