   prop.aneu  prob.meio   prob.mito  dispersal euploid mosaic aneuploid
1  0.7521484 0.36025630 0.126016800 0.85052396    0.00   0.57      0.43
2  0.5041797 0.44612487 0.016815413 0.42861030    0.35   0.22      0.43
3  0.7288281 0.42600224 0.096247331 0.77539938    0.01   0.56      0.43
4  0.5882031 0.38805611 0.046993618 0.76831819    0.19   0.37      0.44
5  0.6872266 0.37851298 0.075193126 0.32012574    0.07   0.49      0.44
6  0.7768359 0.33534414 0.124223232 0.09770611    0.02   0.54      0.44
7  0.8168359 0.12537343 0.182476475 0.81956381    0.00   0.58      0.42
8  0.6304297 0.37916513 0.055318302 0.83129446    0.13   0.45      0.42
9  0.7879687 0.07790195 0.176491519 0.19644977    0.02   0.55      0.43
10 0.4675781 0.42728652 0.009938126 0.96168505    0.37   0.20      0.43
