   prop.aneu prob.meio    prob.mito  dispersal euploid mosaic aneuploid
1  0.4460156 0.3614895 0.0229098843 0.32626077    0.36   0.30      0.34
2  0.5360547 0.3724933 0.0372902104 0.27488085    0.27   0.36      0.37
3  0.4423047 0.3280595 0.0203915541 0.15360560    0.46   0.18      0.36
4  0.5920313 0.5611406 0.0122118441 0.03476013    0.39   0.05      0.56
5  0.5162500 0.4174017 0.0201300380 0.44965561    0.26   0.34      0.40
6  0.5578906 0.3953525 0.0176036190 0.67112748    0.27   0.24      0.49
7  0.4991797 0.3850731 0.0171919239 0.58155051    0.34   0.23      0.43
8  0.6132422 0.4084475 0.0428955613 0.44826645    0.19   0.35      0.46
9  0.4368359 0.3412690 0.0209844126 0.74964624    0.34   0.32      0.34
10 0.6021484 0.6429273 0.0004436586 0.80238952    0.39   0.01      0.60
