   prop.aneu prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1  0.5945312 0.5096854 0.0240118143 0.006636555    0.35   0.11      0.54
2  0.5101172 0.3835374 0.0182455585 0.434028925    0.27   0.30      0.43
3  0.4962891 0.4728164 0.0180797500 0.289667181    0.39   0.20      0.41
4  0.4717969 0.4117678 0.0261007273 0.148623973    0.34   0.30      0.36
5  0.3041016 0.2544618 0.0130099917 0.874407846    0.47   0.30      0.23
6  0.4836719 0.5242725 0.0003558549 0.426011105    0.52   0.00      0.48
7  0.3962500 0.3805418 0.0061790971 0.080710381    0.51   0.11      0.38
8  0.5844922 0.5350572 0.0085303006 0.674260288    0.34   0.10      0.56
9  0.5899609 0.3941507 0.0507478069 0.087541739    0.27   0.33      0.40
10 0.6163672 0.5157775 0.0292246758 0.204924556    0.23   0.24      0.53
