dispersal,first_biopsy_type,second_biopsy_type,embryo_type,first_biopsy_cell,second_biopsy_cell,count
0,Aneuploid,Aneuploid,Fully Aneuploid,5,5,19737
0,Aneuploid,Aneuploid,Mosaic Aneuploid,4,4,768
0,Aneuploid,Aneuploid,Mosaic Aneuploid,4,5,875
0,Aneuploid,Aneuploid,Mosaic Aneuploid,5,4,862
0,Aneuploid,Aneuploid,Mosaic Aneuploid,5,5,1176
0,Aneuploid,Euploid,Mosaic Aneuploid,4,0,1390
0,Aneuploid,Euploid,Mosaic Aneuploid,4,1,403
0,Aneuploid,Euploid,Mosaic Aneuploid,5,0,1383
0,Aneuploid,Euploid,Mosaic Aneuploid,5,1,451
0,Aneuploid,Mosaic,Mosaic Aneuploid,4,2,421
0,Aneuploid,Mosaic,Mosaic Aneuploid,4,3,536
0,Aneuploid,Mosaic,Mosaic Aneuploid,5,2,466
0,Aneuploid,Mosaic,Mosaic Aneuploid,5,3,628
0,Euploid,Aneuploid,Mosaic Aneuploid,0,4,1511
0,Euploid,Aneuploid,Mosaic Aneuploid,0,5,1358
0,Euploid,Aneuploid,Mosaic Aneuploid,1,4,388
0,Euploid,Aneuploid,Mosaic Aneuploid,1,5,433
0,Euploid,Euploid,Mosaic Aneuploid,0,0,5403
0,Euploid,Euploid,Mosaic Aneuploid,0,1,1097
0,Euploid,Euploid,Mosaic Aneuploid,1,0,1103
0,Euploid,Euploid,Mosaic Aneuploid,1,1,286
0,Euploid,Mosaic,Mosaic Aneuploid,0,2,1065
0,Euploid,Mosaic,Mosaic Aneuploid,0,3,1239
0,Euploid,Mosaic,Mosaic Aneuploid,1,2,262
0,Euploid,Mosaic,Mosaic Aneuploid,1,3,339
0,Mosaic,Aneuploid,Mosaic Aneuploid,2,4,412
0,Mosaic,Aneuploid,Mosaic Aneuploid,2,5,463
0,Mosaic,Aneuploid,Mosaic Aneuploid,3,4,517
0,Mosaic,Aneuploid,Mosaic Aneuploid,3,5,605
0,Mosaic,Euploid,Mosaic Aneuploid,2,0,1096
0,Mosaic,Euploid,Mosaic Aneuploid,2,1,278
0,Mosaic,Euploid,Mosaic Aneuploid,3,0,1246
0,Mosaic,Euploid,Mosaic Aneuploid,3,1,332
0,Mosaic,Mosaic,Mosaic Aneuploid,2,2,339
0,Mosaic,Mosaic,Mosaic Aneuploid,2,3,342
0,Mosaic,Mosaic,Mosaic Aneuploid,3,2,347
0,Mosaic,Mosaic,Mosaic Aneuploid,3,3,443
