     prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.4868750 0.2246629028 0.0475359005 0.751802196    0.04   0.71      0.25
2    0.9223438 0.4982635621 0.1914039366 0.672361473    0.00   0.24      0.76
3    1.0000000 0.7824906330 0.7431647931 0.746959256    0.00   0.00      1.00
4    1.0000000 0.1038051897 0.8940504252 0.144537126    0.00   0.00      1.00
5    0.9977734 0.7038556128 0.4873263377 0.773021640    0.00   0.02      0.98
6    0.9999609 0.2334011784 0.7436040891 0.398458335    0.00   0.00      1.00
7    1.0000000 0.7305283139 0.9717214771 0.023142025    0.00   0.00      1.00
8    0.8837891 0.4762196878 0.1861890859 0.782996836    0.00   0.37      0.63
9    0.9991797 0.7996905637 0.4979550114 0.814570045    0.00   0.01      0.99
10   0.9996875 0.8139883091 0.5753389024 0.247415979    0.00   0.00      1.00
11   1.0000000 0.7154105152 0.9690200109 0.936972647    0.00   0.00      1.00
12   0.8195703 0.1515761637 0.1773878040 0.046673979    0.01   0.49      0.50
13   0.9917969 0.5172741788 0.4026369166 0.510899985    0.00   0.04      0.96
14   0.9730078 0.7115767144 0.2345271348 0.413624341    0.00   0.11      0.89
15   1.0000000 0.1860148015 0.8242345033 0.886998045    0.00   0.00      1.00
16   1.0000000 0.0103585368 0.8717464444 0.327158882    0.00   0.00      1.00
17   0.9825391 0.0438395336 0.3880484318 0.410606406    0.00   0.08      0.92
18   1.0000000 0.0744146681 0.9306594939 0.237374962    0.00   0.00      1.00
19   1.0000000 0.0572985203 0.9638552079 0.932510640    0.00   0.00      1.00
20   0.9998828 0.3259711864 0.6662886974 0.127261685    0.00   0.00      1.00
21   1.0000000 0.3471682807 0.8451068806 0.684266620    0.00   0.00      1.00
22   0.9959766 0.9762762072 0.2423645135 0.339492306    0.00   0.02      0.98
23   1.0000000 0.7802904078 0.8136385391 0.596365283    0.00   0.00      1.00
24   1.0000000 0.3119607451 0.8223125816 0.775501625    0.00   0.00      1.00
25   0.5575781 0.1653119677 0.0681591202 0.532403750    0.07   0.70      0.23
26   1.0000000 0.1708076347 0.8305939108 0.761769691    0.00   0.00      1.00
27   0.9816016 0.1360664649 0.3748694179 0.205621408    0.00   0.10      0.90
28   0.9989062 0.8541837302 0.5122686154 0.252951819    0.00   0.00      1.00
29   1.0000000 0.8307275421 0.9868333973 0.181173357    0.00   0.00      1.00
30   1.0000000 0.8733767001 0.7851201347 0.717365958    0.00   0.00      1.00
31   1.0000000 0.8589487032 0.9648179708 0.997371013    0.00   0.00      1.00
32   1.0000000 0.7723214428 0.9757535479 0.335910857    0.00   0.00      1.00
33   0.9987109 0.7911489557 0.4339685556 0.161080614    0.00   0.01      0.99
34   0.9630859 0.8174413298 0.0757656619 0.769082936    0.00   0.07      0.93
35   0.9998828 0.5612683462 0.7160056604 0.311895087    0.00   0.00      1.00
36   0.9996484 0.9773246546 0.4333969753 0.827078922    0.00   0.00      1.00
37   0.9743359 0.0161311934 0.3518737056 0.350834180    0.00   0.10      0.90
38   0.8135156 0.6596498890 0.0986240390 0.701144436    0.01   0.36      0.63
39   0.9999609 0.7184814236 0.6634853054 0.040057821    0.00   0.00      1.00
40   0.9385938 0.2921808537 0.2743332041 0.143314732    0.00   0.28      0.72
41   0.9999219 0.1411003624 0.6516818861 0.684138565    0.00   0.00      1.00
42   0.8458984 0.3839760460 0.1598827052 0.796859128    0.00   0.47      0.53
43   1.0000000 0.7083614303 0.8690802983 0.739937694    0.00   0.00      1.00
44   1.0000000 0.0577948964 0.9269356607 0.241957126    0.00   0.00      1.00
45   0.7483594 0.0878272683 0.1498168553 0.169762779    0.01   0.65      0.34
46   1.0000000 0.7744436103 0.7906528180 0.124711522    0.00   0.00      1.00
47   0.8972266 0.6958380300 0.1350621595 0.541016034    0.00   0.25      0.75
48   0.9982422 0.1633752333 0.5405918933 0.428322717    0.00   0.00      1.00
49   0.9999609 0.0537920024 0.7047763036 0.501468029    0.00   0.00      1.00
50   1.0000000 0.7154936912 0.9234359558 0.837818876    0.00   0.00      1.00
51   0.9999219 0.7358572464 0.6945722257 0.950825573    0.00   0.00      1.00
52   0.9592969 0.7796899041 0.1632071463 0.858593720    0.00   0.10      0.90
53   0.9993359 0.6770042933 0.5807481103 0.989509144    0.00   0.01      0.99
54   0.9993750 0.6566947333 0.5791673944 0.893324876    0.00   0.01      0.99
55   0.9593359 0.8205370214 0.1832161259 0.638833288    0.00   0.12      0.88
56   0.9933594 0.3818825786 0.4438206302 0.551183155    0.00   0.04      0.96
57   0.9999219 0.3472871901 0.6810705615 0.094602634    0.00   0.00      1.00
58   1.0000000 0.6660774569 0.7307665257 0.350569756    0.00   0.00      1.00
59   1.0000000 0.6088523315 0.7673025928 0.660739840    0.00   0.00      1.00
60   1.0000000 0.0305872960 0.9643957315 0.130255120    0.00   0.00      1.00
61   0.9964844 0.4077563283 0.4651540457 0.358912274    0.00   0.02      0.98
62   1.0000000 0.2934881118 0.9118156657 0.742111351    0.00   0.00      1.00
63   1.0000000 0.2547364449 0.8441275822 0.660180037    0.00   0.00      1.00
64   0.9891016 0.7501894173 0.3079944218 0.078678470    0.00   0.03      0.97
65   1.0000000 0.8685588706 0.6109503980 0.666129258    0.00   0.00      1.00
66   1.0000000 0.6285468917 0.7019485317 0.704663045    0.00   0.00      1.00
67   0.9818359 0.4960815762 0.3482352837 0.665910115    0.00   0.03      0.97
68   0.9974219 0.6380379191 0.4326584509 0.028673784    0.00   0.00      1.00
69   0.9975391 0.1861768914 0.5192959204 0.765775172    0.00   0.01      0.99
70   0.9649219 0.3166612920 0.2984870363 0.938959799    0.00   0.13      0.87
71   0.9996484 0.4261083389 0.5659123759 0.880362762    0.00   0.00      1.00
72   1.0000000 0.8899741652 0.7701767273 0.318394556    0.00   0.00      1.00
73   1.0000000 0.9856217131 0.4756592612 0.318595417    0.00   0.00      1.00
74   0.9959375 0.5724893447 0.4127773126 0.625850111    0.00   0.02      0.98
75   1.0000000 0.9786129280 0.5488558207 0.739992892    0.00   0.00      1.00
76   0.9997656 0.4109910547 0.6102402436 0.422407966    0.00   0.00      1.00
77   1.0000000 0.4593422816 0.9480051263 0.607773218    0.00   0.00      1.00
78   1.0000000 0.7556108255 0.7328954134 0.356868050    0.00   0.00      1.00
79   1.0000000 0.9929141609 0.7601448717 0.293508412    0.00   0.00      1.00
80   1.0000000 0.5381386480 0.7085169735 0.221311061    0.00   0.00      1.00
81   1.0000000 0.9667711954 0.6317241681 0.250917775    0.00   0.00      1.00
82   0.8888281 0.3784717643 0.2009638380 0.790397864    0.00   0.38      0.62
83   0.9917578 0.2295592783 0.4165453266 0.193529532    0.00   0.02      0.98
84   0.9871875 0.2858015217 0.4099306166 0.913120187    0.00   0.05      0.95
85   0.9996094 0.2824971266 0.6106329493 0.350048130    0.00   0.00      1.00
86   0.9323828 0.4075850842 0.2355803694 0.859279156    0.00   0.23      0.77
87   1.0000000 0.0211113598 0.8699690297 0.585927444    0.00   0.00      1.00
88   0.9644922 0.8733144633 0.2176248599 0.594946861    0.00   0.17      0.83
89   1.0000000 0.9435471043 0.5870216612 0.129226006    0.00   0.00      1.00
90   0.9998438 0.9735284792 0.5151608635 0.663809046    0.00   0.00      1.00
91   0.9358984 0.2254324707 0.2633757605 0.845226010    0.00   0.23      0.77
92   1.0000000 0.1502314578 0.7806269482 0.419496033    0.00   0.00      1.00
93   1.0000000 0.2203694473 0.7400969828 0.919387487    0.00   0.00      1.00
94   0.1158984 0.1022272627 0.0009643394 0.324759040    0.86   0.03      0.11
95   1.0000000 0.9001213410 0.6952356498 0.658439470    0.00   0.00      1.00
96   0.9992578 0.2031186577 0.5835844120 0.376052183    0.00   0.01      0.99
97   0.9995703 0.1900300456 0.6149420140 0.571448850    0.00   0.00      1.00
98   0.6225391 0.2071250977 0.0913465184 0.428661480    0.03   0.70      0.27
99   1.0000000 0.3072465521 0.9953933679 0.943695423    0.00   0.00      1.00
100  1.0000000 0.8322237763 0.9315557696 0.745514831    0.00   0.00      1.00
101  0.9089844 0.2474540826 0.2408938911 0.595287610    0.00   0.32      0.68
102  0.5908594 0.1504836390 0.0899115270 0.069776775    0.18   0.56      0.26
103  0.8659766 0.2070176366 0.1896093581 0.435061773    0.00   0.44      0.56
104  1.0000000 0.9653256086 0.8138338863 0.187405574    0.00   0.00      1.00
105  1.0000000 0.7586330380 0.7561051771 0.798913211    0.00   0.00      1.00
106  0.9946094 0.5087707776 0.4179115067 0.021131007    0.00   0.01      0.99
107  1.0000000 0.5224439742 0.9623373996 0.864820363    0.00   0.00      1.00
108  0.9993750 0.6435158937 0.5616961643 0.570310091    0.00   0.00      1.00
109  1.0000000 0.8589349538 0.9364252412 0.837907398    0.00   0.00      1.00
110  1.0000000 0.9564481429 0.7273624870 0.209673106    0.00   0.00      1.00
111  1.0000000 0.8803916587 0.9456595376 0.895148011    0.00   0.00      1.00
112  0.9791406 0.7965178038 0.2637817513 0.467561499    0.00   0.06      0.94
113  0.9982031 0.8431443360 0.3961119608 0.167772322    0.00   0.01      0.99
114  0.9976563 0.4302130644 0.5001597761 0.456630037    0.00   0.03      0.97
115  0.9201953 0.6014854105 0.1930448131 0.881480760    0.00   0.25      0.75
116  0.9886719 0.2647104985 0.4121615200 0.366707396    0.00   0.06      0.94
117  0.9513281 0.8993605345 0.0382305658 0.492056462    0.02   0.05      0.93
118  1.0000000 0.6180984317 0.9748268765 0.749314395    0.00   0.00      1.00
119  1.0000000 0.1994388322 0.9492287082 0.758786178    0.00   0.00      1.00
120  1.0000000 0.3317249811 0.7253717384 0.185075516    0.00   0.00      1.00
121  0.9976563 0.9914772199 0.2326830954 0.804585250    0.00   0.01      0.99
122  0.9991406 0.3648977629 0.5468226681 0.878923043    0.00   0.00      1.00
123  1.0000000 0.9859108687 0.2801126232 0.882602814    0.00   0.00      1.00
124  0.9999609 0.1936482852 0.7255688123 0.804293478    0.00   0.00      1.00
125  0.9996484 0.3875649075 0.5978441979 0.778368427    0.00   0.00      1.00
126  0.9973437 0.0835015699 0.5131745692 0.831381426    0.00   0.01      0.99
127  0.9999609 0.4157172386 0.7321878043 0.247520540    0.00   0.00      1.00
128  0.9548437 0.2532125118 0.3173533846 0.405808811    0.00   0.19      0.81
129  1.0000000 0.1228535464 0.8078052942 0.041772156    0.00   0.00      1.00
130  1.0000000 0.8773758647 0.7884738927 0.875849062    0.00   0.00      1.00
