      prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    0.79058594 7.673065e-02 0.1798127429 0.6386940798    0.00   0.63      0.37
2    0.88285156 5.847904e-01 0.1515080510 0.3851630951    0.00   0.32      0.68
3    0.79136719 4.265713e-03 0.1775659677 0.1249647003    0.01   0.61      0.38
4    1.00000000 1.390818e-02 0.9812075980 0.5467230456    0.00   0.00      1.00
5    0.99996094 5.503851e-03 0.7408146239 0.0766912969    0.00   0.00      1.00
6    0.92750000 8.845190e-01 0.0598407791 0.2469337061    0.02   0.09      0.89
7    0.90699219 1.727262e-01 0.2332776340 0.2934836191    0.00   0.33      0.67
8    1.00000000 1.019455e-02 0.7781253764 0.2502446254    0.00   0.00      1.00
9    1.00000000 4.133420e-01 0.9502132144 0.4976860057    0.00   0.00      1.00
10   0.98804687 1.756421e-01 0.4040883756 0.4183026969    0.00   0.05      0.95
11   0.97746094 5.430986e-01 0.2785831552 0.4884599035    0.00   0.12      0.88
12   0.99906250 5.921162e-01 0.4737092596 0.5673198085    0.00   0.01      0.99
13   0.99593750 7.519842e-01 0.4168566337 0.7086458080    0.00   0.02      0.98
14   1.00000000 4.924390e-01 0.8880066036 0.3940519367    0.00   0.00      1.00
15   0.88187500 2.688521e-02 0.2385491494 0.9540039119    0.00   0.43      0.57
16   0.98488281 7.589501e-01 0.3003093821 0.9853769483    0.00   0.03      0.97
17   1.00000000 3.948782e-01 0.8481269893 0.1458714970    0.00   0.00      1.00
18   1.00000000 6.576661e-01 0.9536066642 0.1280938613    0.00   0.00      1.00
19   0.97625000 7.125139e-01 0.2756167506 0.2999640252    0.00   0.08      0.92
20   0.97585937 8.267088e-02 0.3582102628 0.5419886496    0.00   0.11      0.89
21   1.00000000 7.333156e-01 0.8444432600 0.7347933173    0.00   0.00      1.00
22   0.73683594 9.515024e-02 0.1417183704 0.9223672522    0.00   0.72      0.28
23   0.36531250 1.811748e-02 0.0557116093 0.1500397609    0.25   0.70      0.05
24   1.00000000 9.700943e-01 0.8000849853 0.5310748192    0.00   0.00      1.00
25   0.99996094 3.555512e-01 0.7759568221 0.3204961787    0.00   0.00      1.00
26   0.99957031 2.496418e-01 0.6067866422 0.2720694009    0.00   0.00      1.00
27   0.35277344 1.200188e-01 0.0401616527 0.6880199718    0.16   0.72      0.12
28   0.98406250 3.708844e-01 0.3772229117 0.5131814273    0.00   0.05      0.95
29   0.97164063 4.873415e-01 0.2930562915 0.3542378370    0.00   0.14      0.86
30   1.00000000 9.765359e-01 0.9352018314 0.1233254732    0.00   0.00      1.00
31   1.00000000 3.329248e-01 0.9657666192 0.3620174748    0.00   0.00      1.00
32   1.00000000 9.839560e-01 0.6379646724 0.9493856821    0.00   0.00      1.00
33   0.55152344 2.092273e-01 0.0809383451 0.6528734111    0.02   0.81      0.17
34   0.99281250 9.152300e-01 0.2469718694 0.9304320826    0.00   0.04      0.96
35   0.95226563 9.155681e-01 0.0881865516 0.0820483479    0.02   0.07      0.91
36   1.00000000 5.213664e-01 0.6778925222 0.1125979177    0.00   0.00      1.00
37   0.98992187 4.082981e-01 0.3976719782 0.0277369916    0.00   0.02      0.98
38   0.91812500 6.976562e-01 0.1768554277 0.4648168620    0.00   0.29      0.71
39   0.99953125 9.195157e-01 0.4309957484 0.5492652329    0.00   0.00      1.00
40   0.86882812 8.484066e-01 0.0280735006 0.8819536956    0.06   0.11      0.83
41   1.00000000 1.577428e-01 0.7598621231 0.3421183643    0.00   0.00      1.00
42   1.00000000 7.481597e-01 0.9616346669 0.5911480894    0.00   0.00      1.00
43   0.78082031 3.309088e-01 0.0989355857 0.6910219956    0.01   0.48      0.51
44   0.99917969 6.491966e-01 0.5204041211 0.5522990657    0.00   0.00      1.00
45   0.99855469 6.042249e-01 0.5054552171 0.9403876930    0.00   0.00      1.00
46   0.96351562 9.782564e-01 0.0141686366 0.2196838916    0.04   0.00      0.96
47   0.43792969 2.761507e-01 0.0293481676 0.8871316540    0.14   0.58      0.28
48   0.99031250 7.832721e-01 0.2677770609 0.0893138915    0.00   0.04      0.96
49   1.00000000 9.338262e-01 0.9628355759 0.8174875563    0.00   0.00      1.00
50   0.89796875 1.324661e-01 0.2210074908 0.7423509916    0.00   0.36      0.64
51   1.00000000 4.983308e-01 0.9996487270 0.0942367874    0.00   0.00      1.00
52   0.56542969 2.658657e-01 0.0481915101 0.3214233150    0.22   0.41      0.37
53   1.00000000 7.719966e-01 0.9943037673 0.5758867427    0.00   0.00      1.00
54   1.00000000 9.868816e-02 0.8670317426 0.4902643068    0.00   0.00      1.00
55   0.99390625 8.484934e-01 0.2840683151 0.4607841352    0.00   0.04      0.96
56   0.99960938 4.753611e-01 0.5695352200 0.8774829376    0.00   0.00      1.00
57   0.99652344 3.954142e-01 0.4515225021 0.2231473534    0.00   0.00      1.00
58   0.99664062 2.870449e-01 0.4622634177 0.9346774509    0.00   0.01      0.99
59   0.97683594 3.571199e-01 0.3374029831 0.4774116368    0.00   0.09      0.91
60   0.99996094 1.515406e-01 0.7540570896 0.2516380756    0.00   0.00      1.00
61   0.99941406 8.480902e-01 0.5286124356 0.5067457315    0.00   0.01      0.99
62   0.99105469 1.825912e-01 0.4064597620 0.7391079906    0.00   0.01      0.99
63   1.00000000 7.346213e-02 0.8276421779 0.8400890313    0.00   0.00      1.00
64   0.60277344 4.759733e-01 0.0110740138 0.4946592445    0.26   0.17      0.57
65   1.00000000 3.194980e-01 0.7723390902 0.5830068123    0.00   0.00      1.00
66   0.99667969 5.764022e-01 0.4707261121 0.1419864078    0.00   0.02      0.98
67   0.99656250 4.036102e-01 0.4578132376 0.0656717576    0.00   0.03      0.97
68   0.99960938 4.200325e-01 0.6420378173 0.3239899632    0.00   0.00      1.00
69   0.99980469 9.512837e-01 0.4896936377 0.2431121732    0.00   0.01      0.99
70   0.93550781 8.614937e-02 0.2841936485 0.1243121764    0.00   0.26      0.74
71   1.00000000 8.586975e-01 0.7720126829 0.4370100438    0.00   0.00      1.00
72   1.00000000 2.062697e-01 0.8377525655 0.5091369639    0.00   0.00      1.00
73   0.99984375 5.466561e-02 0.6483791894 0.0775271014    0.00   0.00      1.00
74   0.81300781 3.982370e-02 0.1920465310 0.4270316041    0.00   0.60      0.40
75   0.27625000 3.131858e-01 0.0010168382 0.7320655514    0.71   0.02      0.27
76   0.99703125 6.853209e-01 0.4456858966 0.5785761066    0.00   0.01      0.99
77   0.75132813 1.005018e-01 0.1526205984 0.0376625459    0.05   0.54      0.41
78   1.00000000 7.255893e-01 0.6719123751 0.5168058679    0.00   0.00      1.00
79   0.94179687 8.230985e-01 0.1430674349 0.6253721940    0.00   0.18      0.82
80   0.99996094 8.188472e-02 0.7730781466 0.9313823860    0.00   0.00      1.00
81   1.00000000 2.213861e-01 0.9627146323 0.7430694094    0.00   0.00      1.00
82   1.00000000 9.360713e-01 0.9958845766 0.3392605316    0.00   0.00      1.00
83   0.99996094 5.974420e-01 0.7276871633 0.2353080290    0.00   0.00      1.00
84   1.00000000 9.777562e-01 0.7260509138 0.4776040562    0.00   0.00      1.00
85   1.00000000 5.835998e-01 0.8048978031 0.6325795783    0.00   0.00      1.00
86   0.99695312 7.092311e-01 0.4291722775 0.4186894437    0.00   0.03      0.97
87   0.58855469 3.205267e-01 0.0537323328 0.0968921268    0.23   0.37      0.40
88   1.00000000 3.610218e-01 0.7250578143 0.5266154252    0.00   0.00      1.00
89   1.00000000 6.846858e-01 0.6860370948 0.1651071212    0.00   0.00      1.00
90   1.00000000 4.515699e-01 0.7583909992 0.4473156382    0.00   0.00      1.00
91   1.00000000 3.915417e-01 0.9643107355 0.5019548885    0.00   0.00      1.00
92   0.84121094 1.311394e-01 0.1891889512 0.9623430893    0.00   0.52      0.48
93   0.91011719 4.229590e-01 0.2029434321 0.8210541953    0.00   0.28      0.72
94   0.83710938 8.460852e-02 0.2017224883 0.5299111272    0.00   0.48      0.52
95   1.00000000 8.995071e-01 0.9477626572 0.5079872466    0.00   0.00      1.00
96   0.99925781 7.136038e-01 0.5734542138 0.3031691515    0.00   0.00      1.00
97   0.68468750 4.922665e-01 0.0837371780 0.8473377756    0.01   0.60      0.39
98   0.97640625 9.555238e-01 0.0888052406 0.3191787517    0.01   0.02      0.97
99   1.00000000 6.247889e-02 0.7216741100 0.3583931818    0.00   0.00      1.00
100  0.99371094 3.861003e-01 0.4462562448 0.8604947499    0.00   0.03      0.97
101  0.99324219 3.643348e-01 0.4327057071 0.5567958630    0.00   0.04      0.96
102  1.00000000 5.943088e-01 0.8027620385 0.5862297460    0.00   0.00      1.00
103  1.00000000 7.193990e-01 0.7445951577 0.1656257859    0.00   0.00      1.00
104  1.00000000 9.712522e-01 0.8301145991 0.3265074757    0.00   0.00      1.00
105  0.95082031 6.310715e-01 0.2141567627 0.2176631230    0.00   0.14      0.86
106  1.00000000 9.521757e-01 0.9075894498 0.5891472097    0.00   0.00      1.00
107  0.99917969 2.592951e-01 0.5846254206 0.7253941374    0.00   0.00      1.00
108  1.00000000 5.343988e-01 0.8896858753 0.1104343457    0.00   0.00      1.00
109  0.98863281 7.331715e-01 0.3635402559 0.2110021473    0.00   0.07      0.93
110  1.00000000 8.683923e-02 0.9995713464 0.1591338413    0.00   0.00      1.00
111  1.00000000 8.142568e-01 0.7285928931 0.1829436205    0.00   0.00      1.00
112  1.00000000 6.473981e-01 0.6694380825 0.9121653975    0.00   0.00      1.00
113  0.84355469 1.324286e-01 0.1941726990 0.1187787396    0.01   0.50      0.49
114  0.76332031 5.812042e-01 0.0592268803 0.7454960991    0.01   0.36      0.63
115  0.82812500 4.209288e-01 0.1533990658 0.4928698463    0.00   0.46      0.54
116  0.97136719 4.766341e-01 0.2886777699 0.7687989278    0.00   0.12      0.88
117  0.99996094 2.165576e-01 0.7385465903 0.0005522391    0.00   0.00      1.00
118  1.00000000 1.122372e-01 0.8682595945 0.8870136370    0.00   0.00      1.00
119  1.00000000 7.379749e-01 0.8680894319 0.8556630628    0.00   0.00      1.00
120  1.00000000 5.034137e-01 0.9576950367 0.2371148076    0.00   0.00      1.00
121  1.00000000 6.885541e-01 0.8069970992 0.0376986114    0.00   0.00      1.00
122  0.99996094 6.682173e-01 0.7003964921 0.3508634802    0.00   0.00      1.00
123  1.00000000 4.784258e-01 0.9857586082 0.3610596589    0.00   0.00      1.00
124  0.99945313 4.615385e-01 0.5889429576 0.9998233058    0.00   0.00      1.00
125  0.97554688 1.951446e-01 0.3537899610 0.0966505671    0.00   0.14      0.86
126  0.97851562 1.697477e-01 0.3649938386 0.4567944170    0.00   0.12      0.88
127  0.51554687 5.433671e-01 0.0066716424 0.6210323840    0.41   0.10      0.49
128  1.00000000 1.950461e-01 0.7371038191 0.7904339526    0.00   0.00      1.00
129  0.60601562 2.214168e-01 0.0731875561 0.6060551894    0.05   0.63      0.32
130  1.00000000 9.822473e-01 0.9980016118 0.2251369825    0.00   0.00      1.00
131  0.97730469 3.935270e-01 0.3435719544 0.2453070553    0.00   0.09      0.91
132  1.00000000 6.212397e-01 0.5814832842 0.4388797802    0.00   0.00      1.00
133  0.99828125 1.287688e-01 0.5237674278 0.6040430181    0.00   0.02      0.98
134  1.00000000 2.375612e-01 0.6154999118 0.0957133130    0.00   0.00      1.00
135  0.99378906 1.353192e-01 0.4611255731 0.7303042673    0.00   0.03      0.97
136  0.79265625 7.452627e-01 0.0484095265 0.1332644764    0.10   0.18      0.72
137  1.00000000 1.845946e-01 0.8861928720 0.6194120597    0.00   0.00      1.00
138  0.96851562 1.646011e-01 0.3324279087 0.9375841161    0.00   0.11      0.89
139  0.96390625 6.988237e-01 0.2540487167 0.7086277062    0.00   0.15      0.85
140  0.95031250 2.005595e-01 0.3068883361 0.1594765703    0.00   0.22      0.78
141  0.95371094 8.331434e-01 0.1304000779 0.2010489788    0.00   0.10      0.90
142  0.76925781 4.935881e-02 0.1627081234 0.7344534372    0.01   0.73      0.26
143  1.00000000 4.213847e-01 0.8842506502 0.2588134254    0.00   0.00      1.00
144  0.98765625 4.485702e-01 0.3973632248 0.0305501078    0.00   0.09      0.91
145  1.00000000 3.862878e-01 0.9861699736 0.1519775537    0.00   0.00      1.00
146  0.99984375 6.326046e-04 0.6552843361 0.0605501789    0.00   0.00      1.00
147  0.95160156 2.730639e-01 0.2828789640 0.8736600378    0.00   0.22      0.78
148  0.72894531 2.179609e-01 0.1111153294 0.6796850921    0.00   0.63      0.37
149  1.00000000 6.474090e-01 0.7315768325 0.7127739857    0.00   0.00      1.00
150  0.81230469 8.025654e-01 0.0059973884 0.6978025693    0.15   0.05      0.80
151  0.99597656 6.872192e-01 0.4119219629 0.4634381197    0.00   0.03      0.97
152  1.00000000 3.844894e-01 0.7356308361 0.3396094781    0.00   0.00      1.00
153  0.68578125 6.049460e-01 0.0245123787 0.4970919816    0.13   0.26      0.61
154  1.00000000 9.049726e-03 0.9814202962 0.4862786410    0.00   0.00      1.00
