      prop.aneu   prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1    0.66148438 0.452052609 0.053430182 0.4649773713    0.06   0.46      0.48
2    1.00000000 0.738686270 0.772953438 0.8221600621    0.00   0.00      1.00
3    0.98828125 0.582047123 0.363910214 0.5685089969    0.00   0.03      0.97
4    0.58285156 0.446360540 0.040394560 0.0760773332    0.27   0.28      0.45
5    0.95750000 0.738309317 0.151131641 0.7159180345    0.00   0.13      0.87
6    0.99300781 0.574373450 0.392551751 0.3785085434    0.00   0.04      0.96
7    0.97425781 0.032846732 0.371500631 0.2019443808    0.00   0.09      0.91
8    0.99976562 0.873521359 0.591037341 0.0493321270    0.00   0.00      1.00
9    0.99980469 0.155308737 0.679129126 0.4361414833    0.00   0.00      1.00
10   1.00000000 0.561531631 0.829772000 0.8807234785    0.00   0.00      1.00
11   0.97445313 0.667813430 0.253093294 0.2474341092    0.00   0.15      0.85
12   0.98843750 0.179940823 0.396147993 0.9241087975    0.00   0.06      0.94
13   0.99804688 0.113892924 0.561278410 0.8105544001    0.00   0.01      0.99
14   1.00000000 0.323023393 0.752097334 0.7546003948    0.00   0.00      1.00
15   0.99003906 0.831869640 0.317055290 0.3575230583    0.00   0.01      0.99
16   1.00000000 0.563001042 0.709908298 0.7159052885    0.00   0.00      1.00
17   1.00000000 0.720081405 0.933379767 0.6361368222    0.00   0.00      1.00
18   0.99304687 0.717390456 0.377197250 0.3762690702    0.00   0.00      1.00
19   0.87390625 0.124075678 0.212927422 0.4247712274    0.00   0.43      0.57
20   0.99726563 0.567722138 0.467397739 0.3513636570    0.00   0.02      0.98
21   1.00000000 0.962241297 0.860417760 0.3717776206    0.00   0.00      1.00
22   0.97976562 0.696841496 0.320690417 0.8454796914    0.00   0.09      0.91
23   0.97781250 0.850596886 0.257750473 0.4584942725    0.00   0.10      0.90
24   0.99425781 0.496501011 0.386087402 0.6241389266    0.00   0.02      0.98
25   0.99402344 0.098037741 0.454033890 0.4301015451    0.00   0.07      0.93
26   0.99085937 0.122425593 0.438132951 0.3398482795    0.00   0.04      0.96
27   1.00000000 0.051157283 0.780215513 0.9164362771    0.00   0.00      1.00
28   0.99820312 0.857156659 0.431967486 0.5306195447    0.00   0.00      1.00
29   0.99976562 0.368846558 0.635951003 0.1776698362    0.00   0.00      1.00
30   0.26535156 0.193675306 0.013225297 0.8160962597    0.55   0.26      0.19
31   0.97535156 0.594541783 0.289459786 0.9380102640    0.00   0.13      0.87
32   1.00000000 0.920524720 0.593824648 0.9466168385    0.00   0.00      1.00
33   1.00000000 0.219220523 0.772665303 0.6039349309    0.00   0.00      1.00
34   0.99394531 0.157867846 0.467481325 0.4139616438    0.00   0.06      0.94
35   0.99277344 0.141883987 0.439021373 0.8564141607    0.00   0.03      0.97
36   0.60792969 0.225160830 0.091885091 0.7018811512    0.03   0.72      0.25
37   0.99988281 0.905960674 0.589593406 0.5043791358    0.00   0.00      1.00
38   0.90500000 0.254799208 0.218925438 0.2275904533    0.00   0.27      0.73
39   0.87804688 0.532050815 0.168979567 0.8427857882    0.00   0.35      0.65
40   0.94414062 0.074323716 0.288527679 0.2518828746    0.00   0.23      0.77
41   0.70171875 0.252607078 0.106153381 0.9532364374    0.00   0.68      0.32
