      prop.aneu    prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1    0.99859375 0.0575575463 0.5505378852 0.133243408    0.00   0.01      0.99
2    0.97539062 0.4909178829 0.3276295259 0.539830127    0.00   0.08      0.92
3    0.99886719 0.5106625981 0.5663649230 0.575097794    0.00   0.00      1.00
4    0.99632813 0.2291297666 0.4893132390 0.046910698    0.00   0.01      0.99
5    0.53261719 0.0357650733 0.0833773930 0.781074344    0.01   0.90      0.09
6    0.99648437 0.0133959479 0.5047786897 0.725587197    0.00   0.02      0.98
7    1.00000000 0.8225547422 0.7897098858 0.165530053    0.00   0.00      1.00
8    0.99980469 0.8090381583 0.6222591191 0.888985013    0.00   0.00      1.00
9    0.99144531 0.6923394615 0.3875637869 0.529927007    0.00   0.08      0.92
10   1.00000000 0.5582923973 0.8625767557 0.276630623    0.00   0.00      1.00
11   0.99988281 0.8760544911 0.6217716322 0.349914016    0.00   0.00      1.00
12   0.84996094 0.0153637233 0.1966278378 0.128224991    0.00   0.39      0.61
13   0.99089844 0.7159197850 0.3630005356 0.037709623    0.00   0.05      0.95
14   0.99218750 0.7509623768 0.3422984937 0.376287581    0.00   0.03      0.97
15   1.00000000 0.1017130851 0.8604078710 0.939238188    0.00   0.00      1.00
16   0.73960938 0.0768160028 0.1518090044 0.631799774    0.00   0.69      0.31
17   0.95746094 0.0614949737 0.3341916015 0.107958480    0.00   0.12      0.88
18   1.00000000 0.2830191811 0.9698377720 0.626445090    0.00   0.00      1.00
19   1.00000000 0.3241679356 0.9934301551 0.725040736    0.00   0.00      1.00
20   0.99992187 0.2958624009 0.7066605983 0.318953693    0.00   0.00      1.00
21   1.00000000 0.5177218635 0.9063327052 0.706402642    0.00   0.00      1.00
22   1.00000000 0.5624673699 0.8510804423 0.514422013    0.00   0.00      1.00
23   0.99996094 0.7147398705 0.6615778469 0.641515618    0.00   0.00      1.00
24   0.99593750 0.3552968951 0.4858609629 0.430880931    0.00   0.01      0.99
25   1.00000000 0.9613065082 0.4943896628 0.313296024    0.00   0.00      1.00
26   0.99996094 0.9118879109 0.5965152991 0.737124376    0.00   0.00      1.00
27   0.54429688 0.5052380171 0.0310385835 0.412552111    0.21   0.38      0.41
