     prop.aneu    prob.meio    prob.mito    dispersal euploid mosaic aneuploid
1    1.0000000 0.1979086711 0.9753680946 0.2736483836    0.00   0.00      1.00
2    1.0000000 0.4373909466 0.9319464467 0.9535243909    0.00   0.00      1.00
3    0.4189844 0.3136768199 0.0184487924 0.3395083335    0.38   0.28      0.34
4    0.8412109 0.7795369872 0.0184289343 0.7713613890    0.09   0.10      0.81
5    0.9999609 0.4663869019 0.7574876063 0.7051742531    0.00   0.01      0.99
6    0.8761328 0.8569548950 0.0109292672 0.9931632392    0.09   0.04      0.87
7    0.5299609 0.4440475137 0.0246809260 0.4220554556    0.27   0.29      0.44
8    1.0000000 0.2098494405 0.9171877403 0.2157689827    0.00   0.00      1.00
9    1.0000000 0.7620752933 0.7458160089 0.4400990529    0.00   0.00      1.00
10   0.9999609 0.4966550535 0.6495762849 0.8909368485    0.00   0.00      1.00
11   0.9992578 0.8780145324 0.4837952140 0.8103132639    0.00   0.00      1.00
12   0.9908594 0.5277488972 0.3780879211 0.5185264929    0.00   0.06      0.94
13   0.9690625 0.0371313817 0.3584000457 0.8931243876    0.00   0.16      0.84
14   0.9194531 0.3257791635 0.2261937151 0.9358852690    0.00   0.29      0.71
15   1.0000000 0.5022452523 0.7052265580 0.0054238816    0.00   0.00      1.00
16   0.8242188 0.4702575891 0.1440898641 0.2327325770    0.03   0.41      0.56
17   0.8681250 0.4282780264 0.1709475978 0.9045506781    0.00   0.35      0.65
18   0.8848047 0.6107893931 0.0988217012 0.5223994160    0.00   0.25      0.75
19   0.8412891 0.4289497456 0.1509538305 0.1404641899    0.02   0.38      0.60
20   0.9155859 0.1956366927 0.2601053703 0.9380939500    0.00   0.29      0.71
21   0.9992188 0.6597445225 0.5128277354 0.8250569941    0.00   0.00      1.00
22   0.9730078 0.3506536274 0.3339439055 0.2892589178    0.00   0.13      0.87
23   0.9999609 0.8248941179 0.6546073966 0.0198787008    0.00   0.00      1.00
24   0.9989844 0.9029630520 0.3308435637 0.0676986910    0.00   0.01      0.99
25   1.0000000 0.1227398340 0.9461100572 0.8043431074    0.00   0.00      1.00
26   1.0000000 0.3524270658 0.7016124644 0.4099631337    0.00   0.00      1.00
27   1.0000000 0.2453717603 0.7479970630 0.2671106434    0.00   0.00      1.00
28   0.9011328 0.2507597234 0.2350717366 0.9656739042    0.00   0.37      0.63
29   0.9996875 0.7613396728 0.5362486616 0.7229454780    0.00   0.00      1.00
30   0.9984375 0.8292918836 0.4360612235 0.8579105949    0.00   0.00      1.00
31   0.9911328 0.9620026131 0.1681165644 0.2403093735    0.00   0.03      0.97
32   0.9995312 0.9960940240 0.3338815735 0.1230080361    0.00   0.00      1.00
33   0.8017969 0.1825302825 0.1614012318 0.5856066060    0.00   0.56      0.44
34   1.0000000 0.9085266374 0.6972646564 0.2771184756    0.00   0.00      1.00
35   1.0000000 0.3096306159 0.9879939517 0.3914590257    0.00   0.00      1.00
36   0.9916016 0.0779382656 0.4571211953 0.0679108263    0.00   0.04      0.96
37   0.9125781 0.7064477438 0.1504959590 0.0581856621    0.00   0.23      0.77
38   0.9996094 0.0175225516 0.6438969159 0.0929469662    0.00   0.00      1.00
39   0.9968359 0.6561447568 0.4723273620 0.9242529788    0.00   0.03      0.97
40   0.9990234 0.5852825951 0.5126991936 0.0374749349    0.00   0.02      0.98
41   0.9821094 0.9757460642 0.0197334159 0.8779653425    0.02   0.00      0.98
42   0.9998828 0.2262617489 0.6221309782 0.6023327948    0.00   0.00      1.00
43   1.0000000 0.4402450640 0.7369443905 0.8681954821    0.00   0.00      1.00
44   0.9998828 0.4409306545 0.6139108136 0.4586261851    0.00   0.00      1.00
45   0.9739062 0.5479676332 0.3045969205 0.4452441055    0.00   0.12      0.88
46   1.0000000 0.3385106446 0.9140261712 0.5485502749    0.00   0.00      1.00
47   0.9996094 0.1774466259 0.5565829130 0.0055320598    0.00   0.00      1.00
48   0.9989844 0.1019689804 0.5776871883 0.8402283096    0.00   0.01      0.99
