   prop.aneu prob.meio  prob.mito    dispersal euploid mosaic aneuploid
1  0.4922266 0.4465687 0.01493540 0.7149217885    0.38   0.18      0.44
2  0.5053906 0.3995769 0.01524484 0.1834006321    0.40   0.17      0.43
3  0.5068750 0.3952883 0.01831853 0.3359912378    0.38   0.18      0.44
4  0.5111328 0.4856072 0.02006966 0.1570623785    0.39   0.18      0.43
5  0.5172266 0.3860554 0.02658691 0.4166910807    0.38   0.20      0.42
6  0.4905859 0.4332325 0.01735451 0.0005146505    0.40   0.17      0.43
7  0.4718750 0.4272862 0.01247189 0.3867007608    0.38   0.20      0.42
8  0.4906641 0.4550116 0.01342337 0.6901266505    0.40   0.17      0.43
9  0.4886719 0.3949315 0.01569363 0.4308244819    0.40   0.18      0.42
10 0.4783594 0.4041881 0.01999519 0.1302178439    0.38   0.20      0.42
