   prop.aneu prob.meio  prob.mito  dispersal euploid mosaic aneuploid
1  0.5027734 0.3766074 0.01999026 0.10576149    0.39   0.19      0.42
2  0.5508984 0.4734872 0.02654368 0.01792614    0.38   0.19      0.43
3  0.5262109 0.4380444 0.02244820 0.25435147    0.38   0.19      0.43
4  0.4969531 0.4450840 0.01559137 0.29889766    0.39   0.19      0.42
5  0.5029297 0.4923816 0.01908432 0.10448494    0.39   0.19      0.42
6  0.5087109 0.3898515 0.03064033 0.02027166    0.40   0.18      0.42
7  0.5235547 0.4052149 0.02256918 0.03385650    0.39   0.19      0.42
8  0.5103516 0.4499961 0.01660400 0.15369641    0.38   0.19      0.43
9  0.5174219 0.4757985 0.01880990 0.06695187    0.39   0.18      0.43
10 0.4899609 0.4543993 0.01613223 0.33312491    0.40   0.18      0.42
