"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"233",0.491839851309734,0.00677896454732934,13,496,491,0.7
"217",0.47929287578506,0.00580780814946092,29,481,490,0.7
"125",0.480311451228678,0.00902747152885961,4,531,465,0.7
"346",0.463968998247201,0.00663328165393835,18,535,447,0.7
"471",0.500978535190958,0.00841308493029173,10,503,487,0.7
"419",0.496263743790365,0.00904078384532212,3,475,522,0.7
"92",0.470258676653074,0.00783555964826539,12,566,422,0.7
"341",0.445141786049263,0.00726054141243205,15,548,437,0.7
"401",0.483244847060074,0.00710154465824371,9,468,523,0.7
"127",0.509779647198774,0.00712910615168522,5,453,542,0.7
"247",0.490300748258983,0.00664926617117906,23,484,493,0.7
"357",0.473648032091566,0.00912404843084923,4,525,471,0.7
"166",0.480691095221215,0.0100336522583104,1,500,499,0.7
"355",0.513659216115298,0.00862368365614006,6,464,530,0.7
"369",0.483382218877392,0.00624221573152216,26,476,498,0.7
"248",0.47996902435611,0.00918193022815427,1,516,483,0.7
"53",0.491135959791154,0.0076642645620406,8,503,489,0.7
"385",0.491051049726955,0.00799803632234373,10,494,496,0.7
"377",0.495987929434291,0.00660416179910205,18,467,515,0.7
"362",0.486470047190111,0.0051381102772059,30,464,506,0.7
"85",0.491344593412878,0.00735671933577255,15,493,492,0.7
"173",0.48837053658391,0.00767631105517826,10,508,482,0.7
"419.1",0.496263743790365,0.00904078384532212,3,496,501,0.7
"141",0.472963351704583,0.00782324604196804,15,542,443,0.7
"71",0.483330419327204,0.00839914028101694,9,501,490,0.7
"354",0.480645360748898,0.00856778064523077,6,525,469,0.7
"429",0.476387692295175,0.00729841238869059,6,518,476,0.7
"57",0.488126017374284,0.0066755063162567,24,491,485,0.7
"438",0.490171115898354,0.00742404918054967,7,481,512,0.7
"220",0.474952393110853,0.00631193475799964,18,508,474,0.7
"367",0.486684192515923,0.0070135959420612,20,501,479,0.7
"197",0.494404111619318,0.00661555963474425,21,464,515,0.7
"105",0.490424624425804,0.00853965285417982,3,507,490,0.7
"279",0.469375100468846,0.00738046342785327,11,505,484,0.7
"144",0.466323874707168,0.00807683044787302,7,523,470,0.7
"88",0.494268088540284,0.00575430212449465,25,450,525,0.7
"112",0.490943009487762,0.00540157126237965,31,485,484,0.7
"6",0.470496649194832,0.00801417659505012,10,541,449,0.7
"334",0.486595062483662,0.00827094979047693,11,511,478,0.7
"357.1",0.473648032091566,0.00912404843084923,6,530,464,0.7
"97",0.483953910085837,0.00813021089693401,7,497,496,0.7
"40",0.484720919151633,0.00718049408594609,12,503,485,0.7
"29",0.453335412817839,0.00834238276783146,9,548,443,0.7
"296",0.480938050381867,0.00924186941441053,10,516,474,0.7
"332",0.482499354251912,0.0072996527536623,11,497,492,0.7
"405",0.486077534642813,0.00646844144540416,17,509,474,0.7
"267",0.491489230654567,0.00722018990391382,16,477,507,0.7
"89",0.510640786867195,0.00645591963292933,21,474,505,0.7
"355.1",0.513659216115298,0.00862368365614006,5,471,524,0.7
"387",0.480030322842865,0.00721624291451489,13,487,500,0.7
"428",0.467794099297444,0.00871615448014912,3,503,494,0.7
"389",0.481973999232879,0.00630643239128726,24,517,459,0.7
"449",0.482720616423232,0.00987647163058371,1,495,504,0.7
"39",0.475347217339628,0.00622446084885311,23,521,456,0.7
"392",0.449315846238382,0.00831765416790946,6,539,455,0.7
"159",0.485710575984659,0.00693531645690183,7,521,472,0.7
"453",0.500985915397387,0.00899674051336151,7,520,473,0.7
"459",0.500992134062671,0.00688379812674678,16,468,516,0.7
"181",0.510951127723807,0.00671083850733544,15,469,516,0.7
"204",0.481039368294148,0.00565979148164427,37,479,484,0.7
"230",0.484527108763939,0.00605039671791804,25,523,452,0.7
"412",0.510163911091779,0.0064872209479999,16,485,499,0.7
"493",0.499463232030794,0.00620138458456288,16,486,498,0.7
"96",0.498897470125035,0.00582623994843675,18,484,498,0.7
"372",0.494961444089095,0.00763796736584187,10,485,505,0.7
"375",0.504972871353067,0.00679869369851687,20,435,545,0.7
"124",0.46287486853866,0.00751690951104931,15,516,469,0.7
"174",0.497748465719781,0.00674252349505907,16,470,514,0.7
"77",0.486021386985864,0.00859509175265436,7,516,477,0.7
"206",0.478983634304523,0.00673429423370198,24,509,467,0.7
"282",0.47922786306343,0.00704467863826042,11,491,498,0.7
"349",0.484084831846138,0.00737844961329182,9,495,496,0.7
"244",0.490718959305802,0.00802007755776191,17,510,473,0.7
"81",0.489614387527676,0.00843083692691998,8,500,492,0.7
"361",0.482250304986346,0.00723237322962525,13,481,506,0.7
"188",0.482164370604407,0.0101691062848343,1,526,473,0.7
"292",0.496074475673397,0.00737920611238342,11,509,480,0.7
"35",0.491081969033319,0.00745939452252598,14,487,499,0.7
"469",0.494142351878571,0.00603746997190059,23,502,475,0.7
"182",0.480574980213579,0.007393299503802,5,505,490,0.7
"303",0.493186265871468,0.00680502748700047,15,516,469,0.7
"241",0.491171366744438,0.00686817101741925,14,481,505,0.7
"12",0.474923595111801,0.00895306260520425,5,512,483,0.7
"251",0.489623885023012,0.00668058077607213,20,498,482,0.7
"177",0.470874128226969,0.00761322357620988,6,522,472,0.7
"146",0.488653232339882,0.00804265255768843,11,501,488,0.7
"398",0.465551594855219,0.00673111032075439,13,518,469,0.7
"281",0.478248691362465,0.0087450970523399,5,524,471,0.7
"472",0.471523826270427,0.00738504283812776,12,509,479,0.7
"394",0.463846656524659,0.00779585411643885,4,509,487,0.7
"418",0.470388560151978,0.00797617165095951,10,501,489,0.7
"396",0.494843450862852,0.00535281309837797,32,454,514,0.7
"77.1",0.486021386985864,0.00859509175265436,7,506,487,0.7
"100",0.481701499885984,0.00741601796084937,10,497,493,0.7
"166.1",0.480691095221215,0.0100336522583104,0,525,475,0.7
"339",0.481591295846826,0.00758526640224657,9,500,491,0.7
"437",0.494837620243899,0.00606183634917113,15,484,501,0.7
"219",0.504355412295965,0.00714961534781533,11,504,485,0.7
"341.1",0.445141786049263,0.00726054141243205,12,529,459,0.7
"199",0.47900301878718,0.00850999143703295,3,512,485,0.7
"219.1",0.504355412295965,0.00714961534781533,10,472,518,0.7
"411",0.483404218957788,0.00693626198383139,18,490,492,0.7
"299",0.476979053295611,0.00744945321812537,10,519,471,0.7
"373",0.509084977330713,0.00719441750310345,15,482,503,0.7
"444",0.501212455670358,0.00730878616062738,11,486,503,0.7
"335",0.470458702261256,0.00820933886681875,11,521,468,0.7
"277",0.474409171641526,0.00724516791365177,13,504,483,0.7
"10",0.483714364661647,0.00719864670402563,13,495,492,0.7
"28",0.470929970771751,0.0100404729330943,0,519,481,0.7
"229",0.48270049729988,0.00724862377529911,8,516,476,0.7
"100.1",0.481701499885984,0.00741601796084937,13,490,497,0.7
"289",0.480884792007759,0.00721257151961517,18,493,489,0.7
"240",0.484741150335907,0.007405077439055,12,519,469,0.7
"69",0.485550367550242,0.00929169259272578,3,500,497,0.7
"17",0.468735263648397,0.00749427980437993,14,551,435,0.7
"138",0.477046158857643,0.00649293590885855,10,484,506,0.7
"29.1",0.453335412817839,0.00834238276783146,8,528,464,0.7
"266",0.499119611366807,0.00711349367767069,16,468,516,0.7
"279.1",0.469375100468846,0.00738046342785327,17,504,479,0.7
"83",0.469072484710282,0.00693070465469402,18,524,458,0.7
"442",0.493000345017074,0.00775238265928099,6,511,483,0.7
"79",0.502850126830429,0.00720405370559882,7,498,495,0.7
"223",0.480602750851643,0.00636483152406101,23,488,489,0.7
"419.2",0.496263743790365,0.00904078384532212,4,463,533,0.7
"607",0.496275277173451,0.00741235757523153,13,511,476,0.7
"263",0.48110593570764,0.0073192908770444,10,491,499,0.7
"35.1",0.491081969033319,0.00745939452252598,9,494,497,0.7
"44",0.487898804940046,0.00813146718139118,9,502,489,0.7
"87",0.47059597795231,0.00793680953483358,5,526,469,0.7
"193",0.490531695619581,0.00833642475153715,7,531,462,0.7
"52",0.499963966185396,0.00588947701759257,27,477,496,0.7
"159.1",0.485710575984659,0.00693531645690183,18,474,508,0.7
"294",0.461040500626193,0.00669240029902268,16,550,434,0.7
"320",0.482494287251786,0.0083510071421845,11,493,496,0.7
"61",0.468089071956093,0.00687463337113528,14,502,484,0.7
"3",0.485143330661197,0.00783546832312452,5,524,471,0.7
"171",0.461543598220132,0.00667117662576145,15,528,457,0.7
"308",0.498033736514222,0.00566453169272712,22,489,489,0.7
"395",0.470495002636685,0.00763045625047896,14,496,490,0.7
"237",0.476962622659962,0.00817427752685613,7,495,498,0.7
"364",0.496423530039433,0.00480930083267133,48,454,498,0.7
"18",0.483292816722342,0.00561640581549218,28,486,486,0.7
"382",0.513940628622698,0.00850419466355422,11,475,514,0.7
"235",0.501851273184185,0.00571590094578058,18,486,496,0.7
"201",0.490757451845924,0.00784261465343807,6,499,495,0.7
"132",0.443930801059342,0.0078440541403292,8,563,429,0.7
"2",0.500742722174791,0.00781490957923176,7,508,485,0.7
"19",0.470912707388803,0.00802373986491297,6,519,475,0.7
"264",0.48269695198756,0.00883229444515506,8,510,482,0.7
"400",0.498377000242428,0.00646888291058977,15,497,488,0.7
"364.1",0.496423530039433,0.00480930083267133,49,429,522,0.7
"246",0.469503846091257,0.00598345081093775,27,492,481,0.7
"403",0.482699220575055,0.00871331651978966,5,512,483,0.7
"462",0.500213775812844,0.00802710686473406,4,530,466,0.7
"89.1",0.510640786867195,0.00645591963292933,17,496,487,0.7
"113",0.497415022591072,0.00864138336861812,4,498,498,0.7
"454",0.484137857135619,0.00856865193812258,5,511,484,0.7
"199.1",0.47900301878718,0.00850999143703295,6,525,469,0.7
"462.1",0.500213775812844,0.00802710686473406,11,488,501,0.7
"227",0.479182141637733,0.00696786847352699,13,512,475,0.7
"391",0.485934722674385,0.00752841905260576,8,476,516,0.7
"378",0.493195301827311,0.00643060378117031,21,466,513,0.7
"69.1",0.485550367550242,0.00929169259272578,1,509,490,0.7
"171.1",0.461543598220132,0.00667117662576145,15,498,487,0.7
"153",0.486922575352642,0.0075863421269826,8,518,474,0.7
"330",0.485752218297097,0.00648887232598422,20,457,523,0.7
"280",0.460391631358477,0.005679283201807,31,514,455,0.7
"120",0.477316423719759,0.0100017998088335,2,506,492,0.7
"264.1",0.48269695198756,0.00883229444515506,6,524,470,0.7
"426",0.502055001976548,0.00717163272508628,12,497,491,0.7
"252",0.494830866747382,0.00744312756324558,15,505,480,0.7
"408",0.50400674326857,0.00514553965638544,33,445,522,0.7
"150",0.481907872684586,0.00828892437117164,10,498,492,0.7
"220.1",0.474952393110853,0.00631193475799964,14,520,466,0.7
"250",0.482045799169093,0.00814246362978296,7,526,467,0.7
"127.1",0.509779647198774,0.00712910615168522,14,492,494,0.7
"441",0.471542577667699,0.00638749132311434,11,495,494,0.7
"313",0.47775009076178,0.00620588814129344,17,485,498,0.7
"406",0.487380824241052,0.00802397700527854,13,494,493,0.7
"4",0.479577924517631,0.00515204626931927,39,480,481,0.7
