   prop.aneu prob.meio   prob.mito dispersal euploid mosaic aneuploid
1  0.5537109 0.3707141 0.030319770 0.1023010    0.30   0.27      0.43
2  0.5002734 0.4484726 0.021801436 0.1783238    0.38   0.22      0.40
3  0.3820703 0.2979822 0.010720197 0.1917303    0.52   0.16      0.32
4  0.4194922 0.3765715 0.005095182 0.1027675    0.51   0.10      0.39
5  0.4644922 0.4545503 0.017140251 0.1081415    0.41   0.19      0.40
6  0.5993750 0.4454739 0.030922082 0.1540725    0.25   0.26      0.49
7  0.4060156 0.2745234 0.010603060 0.1765036    0.54   0.10      0.36
8  0.5610156 0.3701617 0.023702579 0.0300673    0.40   0.11      0.49
9  0.5207812 0.4733252 0.016475884 0.1603481    0.34   0.20      0.46
10 0.4266797 0.3481139 0.014517429 0.1983216    0.54   0.10      0.36
