   prop.aneu prob.meio  prob.mito    dispersal euploid mosaic aneuploid
1  0.5394922 0.2598432 0.03730547 0.0710946932    0.34   0.28      0.38
2  0.4277734 0.3142311 0.02316506 0.0735933675    0.47   0.21      0.32
3  0.5862500 0.4508572 0.02906494 0.0835629328    0.33   0.18      0.49
4  0.4564844 0.3926269 0.01080454 0.1796730356    0.47   0.12      0.41
5  0.6014063 0.4053505 0.03434425 0.0215051427    0.32   0.16      0.52
6  0.4990625 0.4228728 0.02818037 0.1233632744    0.35   0.26      0.39
7  0.4376953 0.3721797 0.01711165 0.1694102738    0.50   0.13      0.37
8  0.5349609 0.3890774 0.03053284 0.0581758121    0.33   0.24      0.43
9  0.6034766 0.4900425 0.03394474 0.1311799069    0.27   0.24      0.49
10 0.5212891 0.2998728 0.06224655 0.0001436812    0.37   0.25      0.38
