   prop.aneu prob.meio  prob.mito   dispersal euploid mosaic aneuploid
1  0.6129297 0.5698222 0.01627396 0.180696701    0.30   0.15      0.55
2  0.5484766 0.3651348 0.02702683 0.178708383    0.30   0.24      0.46
3  0.4726562 0.2996142 0.02922230 0.123584804    0.36   0.27      0.37
4  0.6709766 0.4455643 0.06349029 0.028613004    0.18   0.30      0.52
5  0.4473437 0.3352019 0.01416165 0.042659319    0.52   0.10      0.38
6  0.5394141 0.3212727 0.04026717 0.024095662    0.39   0.22      0.39
7  0.6832422 0.4234664 0.05386429 0.041410361    0.18   0.29      0.53
8  0.6731641 0.5373495 0.05578724 0.121922126    0.20   0.27      0.53
9  0.6271875 0.5410330 0.03147265 0.170226102    0.21   0.26      0.53
10 0.5488672 0.5766735 0.01466026 0.003745882    0.38   0.11      0.51
