   prop.aneu prob.meio  prob.mito   dispersal euploid mosaic aneuploid
1  0.6360938 0.4094062 0.05060145 0.036630361    0.22   0.29      0.49
2  0.5232813 0.4577377 0.02390802 0.067463698    0.41   0.19      0.40
3  0.4011328 0.4042615 0.01474187 0.139723109    0.49   0.18      0.33
4  0.5787500 0.4902864 0.02020480 0.126177892    0.36   0.12      0.52
5  0.5985156 0.5537759 0.03446912 0.061535174    0.27   0.23      0.50
6  0.6138281 0.4766825 0.03794568 0.035294627    0.34   0.18      0.48
7  0.5521094 0.3994665 0.04257608 0.061961197    0.30   0.30      0.40
8  0.6500391 0.3566093 0.07318325 0.006634543    0.23   0.30      0.47
9  0.5914844 0.5437727 0.02091732 0.030678255    0.30   0.17      0.53
10 0.4739062 0.3377346 0.03150524 0.121722912    0.35   0.29      0.36
