   prop.aneu prob.meio  prob.mito   dispersal euploid mosaic aneuploid
1  0.5778906 0.5956588 0.01717382 0.092572641    0.32   0.16      0.52
2  0.5744141 0.3595365 0.05035359 0.006989907    0.39   0.20      0.41
3  0.6060156 0.4207870 0.03444878 0.076944492    0.28   0.25      0.47
4  0.5855859 0.5088467 0.02219074 0.113040103    0.29   0.21      0.50
5  0.5200391 0.4067208 0.03177595 0.041455981    0.41   0.19      0.40
6  0.4867578 0.4658815 0.01300569 0.040877327    0.47   0.07      0.46
7  0.6187500 0.4552045 0.03739555 0.013690662    0.28   0.20      0.52
8  0.5352344 0.4569706 0.02881683 0.018129227    0.36   0.21      0.43
9  0.4213281 0.3213687 0.01591209 0.091534697    0.53   0.11      0.36
10 0.5308203 0.4748402 0.02459504 0.049590678    0.37   0.17      0.46
