   prop.aneu prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1  0.5999219 0.5748274 0.008935202 0.0577216059    0.33   0.11      0.56
2  0.6101172 0.5556801 0.029954308 0.0804845983    0.30   0.18      0.52
3  0.5594141 0.5909745 0.022774826 0.1736474217    0.34   0.18      0.48
4  0.5335547 0.2999269 0.021673934 0.0418862231    0.41   0.14      0.45
5  0.5730078 0.4870862 0.037636430 0.0005452196    0.37   0.15      0.48
6  0.4829688 0.1972411 0.044806689 0.0235785994    0.41   0.29      0.30
7  0.5510938 0.5458448 0.018232648 0.1046670944    0.37   0.14      0.49
8  0.4945703 0.4683368 0.019612422 0.1844902155    0.43   0.15      0.42
9  0.4066406 0.3630891 0.008811475 0.1036019764    0.51   0.12      0.37
10 0.4769922 0.4305700 0.011680915 0.0108686121    0.48   0.08      0.44
