   prop.aneu prob.meio  prob.mito    dispersal euploid mosaic aneuploid
1  0.6143359 0.4952364 0.03700393 0.0337135765    0.22   0.24      0.54
2  0.5853125 0.2910262 0.04468797 0.0111935018    0.31   0.30      0.39
3  0.5564453 0.3455184 0.04439203 0.0304774530    0.35   0.27      0.38
4  0.4953516 0.2862647 0.02825424 0.0212053957    0.44   0.19      0.37
5  0.6465625 0.4955179 0.04628858 0.0535188744    0.22   0.24      0.54
6  0.5773047 0.4881835 0.04218039 0.1976035615    0.29   0.26      0.45
7  0.5096094 0.4486285 0.01135565 0.1963639284    0.43   0.11      0.46
8  0.5302344 0.3996124 0.02692981 0.1868897632    0.34   0.24      0.42
9  0.5438672 0.3046884 0.06249287 0.0005805609    0.38   0.28      0.34
10 0.5452344 0.4429111 0.01726675 0.1204887976    0.35   0.19      0.46
