   prop.aneu prob.meio  prob.mito   dispersal euploid mosaic aneuploid
1  0.5598828 0.4306130 0.01728507 0.148250963    0.40   0.09      0.51
2  0.5383984 0.3994314 0.02360632 0.105735307    0.36   0.19      0.45
3  0.6894531 0.4511956 0.05402515 0.038902248    0.24   0.24      0.52
4  0.5357031 0.4787727 0.02469775 0.179930188    0.30   0.28      0.42
5  0.5935156 0.4466660 0.03704536 0.136910171    0.26   0.29      0.45
6  0.5686328 0.5186141 0.01517014 0.027331044    0.37   0.11      0.52
7  0.6216406 0.5781916 0.02552811 0.073523026    0.29   0.16      0.55
8  0.4059375 0.2656814 0.02336234 0.030036027    0.42   0.28      0.30
9  0.5344141 0.2772446 0.04515339 0.003949321    0.32   0.25      0.43
10 0.5494531 0.4958046 0.01734403 0.052813651    0.39   0.12      0.49
