   prop.aneu prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1  0.6144141 0.4858424 0.047870111 0.0472552269    0.20   0.30      0.50
2  0.5314844 0.5123693 0.024025798 0.0443339926    0.35   0.20      0.45
3  0.4911328 0.4968584 0.010552650 0.0008279733    0.45   0.09      0.46
4  0.6522266 0.3816191 0.077335839 0.0043921853    0.25   0.33      0.42
5  0.4300781 0.3848046 0.015438790 0.1656248330    0.43   0.20      0.37
6  0.3879687 0.2811651 0.012966165 0.0914180634    0.52   0.16      0.32
7  0.6780469 0.5599354 0.046614967 0.0607727023    0.22   0.21      0.57
8  0.5450391 0.5309275 0.013348135 0.0481176580    0.38   0.11      0.51
9  0.3483594 0.3699466 0.008037845 0.0218272251    0.59   0.11      0.30
10 0.6585547 0.4195105 0.041635047 0.1898144101    0.23   0.23      0.54
