   prop.aneu  prob.meio   prob.mito  dispersal euploid mosaic aneuploid
1  0.4769922 0.37021788 0.009314573 0.12670041    0.47   0.09      0.44
2  0.6387500 0.40268665 0.060576279 0.18432799    0.16   0.41      0.43
3  0.8251953 0.17208349 0.190953487 0.03292185    0.01   0.58      0.41
4  0.4546875 0.47431912 0.006462016 0.16354626    0.53   0.04      0.43
5  0.6826562 0.36191695 0.083365478 0.03386952    0.10   0.47      0.43
6  0.6320313 0.26238008 0.080123162 0.03184610    0.16   0.39      0.45
7  0.8250000 0.15264851 0.181244314 0.01004356    0.03   0.52      0.45
8  0.6694531 0.34643105 0.084361787 0.01931399    0.17   0.39      0.44
9  0.7354297 0.16676119 0.126838885 0.04023809    0.07   0.53      0.40
10 0.7748828 0.06871916 0.157501893 0.02564123    0.00   0.54      0.46
