   prop.aneu   prob.meio   prob.mito  dispersal euploid mosaic aneuploid
1  0.8100391 0.053195125 0.183954897 0.11723675    0.00   0.58      0.42
2  0.7945313 0.116827875 0.163286658 0.10134478    0.02   0.57      0.41
3  0.4951563 0.475856057 0.006901415 0.05897376    0.46   0.09      0.45
4  0.6862500 0.434631510 0.086446981 0.18029258    0.06   0.53      0.41
5  0.8372266 0.006135474 0.202513431 0.17603494    0.00   0.58      0.42
6  0.6093750 0.424917413 0.054830733 0.10956971    0.19   0.40      0.41
7  0.5912109 0.447403435 0.044293048 0.18840346    0.15   0.44      0.41
8  0.7257422 0.369044763 0.099590266 0.15611827    0.05   0.51      0.44
9  0.8269531 0.040231309 0.192756209 0.17498801    0.00   0.58      0.42
10 0.6578516 0.371760984 0.076179811 0.19996238    0.11   0.48      0.41
