   prop.aneu prob.meio    prob.mito  dispersal euploid mosaic aneuploid
1  0.3511719 0.2095176 0.0214584540 0.46938720    0.50   0.26      0.24
2  0.5987891 0.5414196 0.0122402515 0.66157460    0.32   0.13      0.55
3  0.5580078 0.3855051 0.0455283802 0.08120536    0.27   0.31      0.42
4  0.3670312 0.3407183 0.0108138018 0.99069382    0.55   0.13      0.32
5  0.4946484 0.5220846 0.0026484409 0.72767600    0.49   0.02      0.49
6  0.3909766 0.4036394 0.0004101731 0.08601754    0.59   0.02      0.39
7  0.5897266 0.4989338 0.0187597268 0.01384592    0.33   0.12      0.55
8  0.5566797 0.5722281 0.0043650037 0.23077736    0.39   0.07      0.54
9  0.3515625 0.2668183 0.0127494920 0.09931214    0.59   0.13      0.28
10 0.5309766 0.4213866 0.0226205841 0.57711961    0.28   0.28      0.44
