   prop.aneu prob.meio   prob.mito   dispersal euploid mosaic aneuploid
1  0.4724219 0.4286205 0.005907604 0.159963340    0.48   0.08      0.44
2  0.5616016 0.5279393 0.010224067 0.237294793    0.42   0.05      0.53
3  0.3819922 0.1343410 0.036788713 0.003599953    0.53   0.20      0.27
4  0.4018750 0.3768305 0.010862541 0.103016253    0.48   0.16      0.36
5  0.7055469 0.5739068 0.049302314 0.696893421    0.09   0.33      0.58
6  0.3939844 0.2948104 0.018748634 0.739682339    0.37   0.32      0.31
7  0.5462500 0.2771211 0.042094486 0.121782949    0.29   0.33      0.38
8  0.3821094 0.2868454 0.015245485 0.192572547    0.47   0.22      0.31
9  0.5790625 0.4934904 0.018799617 0.080036508    0.36   0.14      0.50
10 0.6460938 0.6817659 0.015997687 0.407725316    0.30   0.10      0.60
