   prop.aneu prob.meio   prob.mito    dispersal euploid mosaic aneuploid
1  0.4723828 0.4340912 0.026976604 4.060601e-01    0.41   0.23      0.36
2  0.5292969 0.4030028 0.015937830 9.025386e-01    0.27   0.27      0.46
3  0.6533203 0.6284114 0.011556483 4.577264e-01    0.27   0.11      0.62
4  0.4710937 0.4583452 0.012089121 4.423509e-01    0.39   0.19      0.42
5  0.7251172 0.6341191 0.031052631 1.763688e-01    0.13   0.20      0.67
6  0.7380859 0.5384577 0.079461139 4.925416e-05    0.18   0.23      0.59
7  0.3310156 0.3366751 0.009913475 1.709708e-01    0.63   0.08      0.29
8  0.6318359 0.6812726 0.021409367 7.930613e-01    0.21   0.23      0.56
9  0.3947266 0.3072503 0.015646535 9.514104e-01    0.42   0.27      0.31
10 0.6509766 0.6312943 0.010415912 9.847743e-01    0.24   0.14      0.62
