   prop.aneu prob.meio    prob.mito   dispersal euploid mosaic aneuploid
1  0.5514844 0.4369234 0.0251585094 0.266666518    0.30   0.25      0.45
2  0.6113281 0.6570926 0.0201904068 0.736171015    0.22   0.22      0.56
3  0.5970313 0.5584935 0.0091799528 0.553671470    0.30   0.13      0.57
4  0.5464453 0.5595561 0.0162965031 0.066700795    0.41   0.10      0.49
5  0.4565234 0.5143643 0.0040421283 0.749341917    0.47   0.09      0.44
6  0.3989844 0.2263689 0.0269475325 0.117484879    0.35   0.35      0.30
7  0.6423047 0.3780553 0.0697439669 0.002313594    0.21   0.29      0.50
8  0.4376953 0.4693771 0.0023790693 0.100731230    0.52   0.06      0.42
9  0.4707422 0.5514090 0.0005562655 0.422231590    0.52   0.01      0.47
10 0.4542969 0.3522599 0.0218669458 0.666093638    0.39   0.24      0.37
