   prop.aneu  prob.meio   prob.mito  dispersal euploid mosaic aneuploid
1  0.7520703 0.26468908 0.133009663 0.14964713    0.03   0.53      0.44
2  0.5988281 0.48626054 0.033150836 0.91354850    0.12   0.44      0.44
3  0.8024609 0.01558112 0.187752702 0.02334502    0.03   0.55      0.42
4  0.4679687 0.44590168 0.006918797 0.90626046    0.42   0.14      0.44
5  0.6103516 0.50032149 0.058352778 0.14267771    0.16   0.42      0.42
6  0.6462500 0.41016745 0.062864042 0.35378888    0.08   0.50      0.42
7  0.7503125 0.36995135 0.111252717 0.42166096    0.04   0.53      0.43
8  0.6134766 0.39297227 0.055289967 0.27074655    0.13   0.44      0.43
9  0.7920312 0.31406652 0.144860560 0.19257912    0.00   0.58      0.42
10 0.4347266 0.32912419 0.002796188 0.99071747    0.49   0.09      0.42
