   prop.aneu prob.meio  prob.mito  dispersal euploid mosaic aneuploid
1  0.5392187 0.4078621 0.02297473 0.15438119    0.38   0.18      0.44
2  0.5055859 0.3641944 0.02002059 0.10785134    0.38   0.18      0.44
3  0.5060938 0.4156779 0.01943851 0.12592414    0.38   0.20      0.42
4  0.5151953 0.5057943 0.02329409 0.02014975    0.39   0.18      0.43
5  0.4929688 0.3581226 0.02177847 0.35492157    0.39   0.20      0.41
6  0.5131641 0.4940697 0.02326563 0.15239302    0.39   0.18      0.43
7  0.5085156 0.4501077 0.02401685 0.04962129    0.40   0.18      0.42
8  0.5095703 0.4226639 0.02206134 0.09859500    0.38   0.18      0.44
9  0.4898047 0.3818856 0.02489845 0.15996183    0.40   0.19      0.41
10 0.4889062 0.3987457 0.02002787 0.17489616    0.39   0.20      0.41
