"","embryo","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid"
"339",9,0.5060547,0.401234,0.0213671,0.165780502,0.4,0.17,0.43
"340",10,0.5063672,0.4138511,0.01931405,0.348674341,0.39,0.18,0.43
"341",1,0.5091797,0.4042446,0.01970205,0.23171407,0.39,0.19,0.42
"342",2,0.5231641,0.496738,0.02464615,0.19796913,0.38,0.2,0.42
"343",3,0.5253516,0.4368235,0.01967472,0.35578253,0.38,0.18,0.44
"344",4,0.5160547,0.4997164,0.02006541,0.03197312,0.38,0.2,0.42
"345",5,0.4976563,0.3981932,0.0238516,0.03747062,0.4,0.18,0.42
"346",6,0.4994141,0.3913642,0.02494541,0.22422665,0.39,0.2,0.41
"347",7,0.4739062,0.3974032,0.01916737,0.22219402,0.38,0.2,0.42
"348",8,0.5041797,0.4710085,0.02425319,0.04942661,0.4,0.19,0.41
"349",9,0.5010547,0.4274734,0.0206606,0.07092993,0.39,0.2,0.41
"350",10,0.5191016,0.4234469,0.01954047,0.01516833,0.38,0.18,0.44
"351",1,0.4923047,0.3760966,0.02402098,0.001886755,0.4,0.19,0.41
"352",2,0.5173437,0.4155529,0.024043,0.155334189,0.38,0.2,0.42
"353",3,0.5034375,0.3927333,0.01961659,0.255027262,0.4,0.19,0.41
"354",4,0.5155078,0.3752172,0.02176611,0.122716761,0.38,0.18,0.44
"355",5,0.5158984,0.4745219,0.02275371,0.176672025,0.38,0.2,0.42
"356",6,0.4955469,0.4258212,0.02284988,0.099735933,0.39,0.19,0.42
"357",7,0.5051172,0.4098295,0.02072248,0.540949725,0.38,0.2,0.42
"358",8,0.5054688,0.4102705,0.02111026,0.054280864,0.4,0.17,0.43
"359",9,0.4564063,0.4481668,0.02098427,0.090942823,0.4,0.18,0.42
"360",10,0.5175,0.3892149,0.0219996,0.172176313,0.4,0.17,0.43
"361",1,0.5128125,0.4532024,0.02146044,0.11399043,0.4,0.17,0.43
"362",2,0.5114844,0.468362,0.0208479,0.19433582,0.38,0.18,0.44
"363",3,0.5126953,0.4471893,0.02268869,0.27408775,0.38,0.19,0.43
"364",4,0.5106641,0.4537514,0.02080921,0.26017233,0.38,0.2,0.42
"365",5,0.5076563,0.4870553,0.02006632,0.04155123,0.4,0.17,0.43
"366",6,0.4938672,0.3903354,0.02010731,0.47832668,0.39,0.19,0.42
"367",7,0.5114062,0.4289524,0.02068199,0.36245125,0.38,0.19,0.43
"368",8,0.4999609,0.4290925,0.02318229,0.20989982,0.39,0.19,0.42
"369",9,0.4848438,0.421875,0.0245619,0.05011945,0.4,0.17,0.43
"370",10,0.5115234,0.4115844,0.02114462,0.03531181,0.38,0.18,0.44
"371",1,0.4885547,0.3796263,0.01902765,0.2513498,0.38,0.2,0.42
"372",2,0.5017187,0.4010418,0.0207994,0.287234,0.38,0.2,0.42
"373",3,0.5097266,0.4482843,0.02004323,0.3897359,0.38,0.18,0.44
"374",4,0.5114062,0.4847131,0.01951331,0.163591,0.38,0.18,0.44
"375",5,0.5059766,0.4240812,0.02306938,0.1496333,0.4,0.18,0.42
"376",6,0.5105859,0.3869327,0.0192818,0.4908895,0.39,0.19,0.42
"377",7,0.5082422,0.3972561,0.01967884,0.3854982,0.39,0.18,0.43
"378",8,0.5245703,0.3937597,0.02094439,0.3230073,0.38,0.2,0.42
"379",9,0.5108203,0.4515862,0.02335981,0.1340404,0.39,0.19,0.42
"380",10,0.5040625,0.4347854,0.02075002,0.3558021,0.38,0.2,0.42
"381",1,0.5247656,0.3743858,0.01913296,0.54044283,0.38,0.18,0.44
"382",2,0.4965234,0.4641085,0.02106519,0.03847278,0.4,0.18,0.42
"383",3,0.5008984,0.4587001,0.02193894,0.09578379,0.4,0.18,0.42
"384",4,0.5180078,0.429261,0.02472126,0.08569017,0.4,0.18,0.42
"385",5,0.5125391,0.4325065,0.01908283,0.08523842,0.38,0.18,0.44
"386",6,0.5135156,0.4186693,0.02147054,0.39053101,0.37,0.2,0.43
"387",7,0.5085156,0.4846107,0.02114305,0.42503128,0.37,0.2,0.43
"388",8,0.5184766,0.4318452,0.02385676,0.09108864,0.4,0.18,0.42
"389",9,0.5245313,0.4579334,0.02318856,0.14916753,0.4,0.18,0.42
"390",10,0.4810547,0.4976014,0.02120329,0.52840319,0.4,0.19,0.41
"391",1,0.4991797,0.4168445,0.02016347,0.01116863,0.38,0.2,0.42
"392",2,0.5201172,0.4468842,0.02267597,0.27720745,0.38,0.19,0.43
"393",3,0.5070703,0.419222,0.02149495,0.44561109,0.38,0.2,0.42
"394",4,0.5176172,0.4228603,0.02270374,0.26310301,0.39,0.18,0.43
"395",5,0.4936719,0.3706574,0.02048122,0.24950069,0.39,0.19,0.42
"396",6,0.5094922,0.388411,0.0200091,0.58984089,0.39,0.18,0.43
"397",7,0.5102344,0.4418657,0.02163857,0.06534411,0.38,0.18,0.44
"398",8,0.5150781,0.3900144,0.01952243,0.0385637,0.39,0.18,0.43
"399",9,0.4788281,0.3771399,0.02070529,0.1387611,0.4,0.18,0.42
"400",10,0.4941016,0.4465538,0.02012006,0.53688426,0.39,0.18,0.43
"401",1,0.4927344,0.409633,0.02054078,0.06346662,0.39,0.18,0.43
"402",2,0.5016016,0.3823553,0.02017912,0.18039085,0.39,0.18,0.43
"403",3,0.5099609,0.4694561,0.02178124,0.10354756,0.39,0.19,0.42
"404",4,0.5048438,0.4241358,0.02270067,0.26418181,0.39,0.2,0.41
"405",5,0.4975,0.4128477,0.02393729,0.01275611,0.39,0.17,0.44
"406",6,0.4895312,0.4443849,0.01976202,0.09185699,0.4,0.18,0.42
"407",7,0.5039062,0.499414,0.02199538,0.1274911,0.39,0.2,0.41
"408",8,0.499375,0.4209395,0.02057027,0.08116723,0.39,0.2,0.41
"409",9,0.5375,0.4944258,0.0223781,0.1600327,0.39,0.17,0.44
"410",10,0.49625,0.4467044,0.01938404,0.12057613,0.39,0.19,0.42
"411",1,0.4968359,0.4000614,0.02294114,0.15198158,0.39,0.19,0.42
"412",2,0.5174609,0.5041813,0.02127377,0.2950734,0.39,0.18,0.43
"413",3,0.5189453,0.3787788,0.02179625,0.05186807,0.4,0.18,0.42
"414",4,0.5051953,0.4642409,0.01957696,0.1406569,0.39,0.19,0.42
"415",5,0.5279297,0.383883,0.0215896,0.05171722,0.39,0.18,0.43
"416",6,0.4980469,0.422414,0.02435469,0.07980542,0.38,0.2,0.42
"417",7,0.5193359,0.4727665,0.02113368,0.0140612,0.38,0.19,0.43
"418",8,0.498125,0.5043692,0.01952497,0.55917315,0.38,0.2,0.42
"419",9,0.5017578,0.3915637,0.02023469,0.25178591,0.38,0.2,0.42
"420",10,0.5048438,0.4040919,0.02070194,0.09749131,0.39,0.19,0.42
"421",1,0.4938281,0.4396425,0.01934343,0.10542047,0.39,0.19,0.42
"422",2,0.5052734,0.4526469,0.0190333,0.31589738,0.38,0.2,0.42
"423",3,0.5137109,0.4346047,0.02414057,0.072801,0.39,0.19,0.42
"424",4,0.4919531,0.3605275,0.01920822,0.31114585,0.38,0.2,0.42
"425",5,0.4892578,0.3716898,0.01966104,0.45015813,0.38,0.2,0.42
"426",6,0.5199219,0.4568403,0.02247454,0.13324984,0.39,0.18,0.43
"427",7,0.5163281,0.4179367,0.02017204,0.13446412,0.4,0.18,0.42
"428",8,0.535,0.4148221,0.02485357,0.07539007,0.38,0.19,0.43
"429",9,0.5353125,0.4678304,0.02283565,0.19204736,0.38,0.19,0.43
"430",10,0.5132031,0.4167807,0.02119572,0.05922937,0.38,0.19,0.43
"431",1,0.5229297,0.4163449,0.02425654,0.01722545,0.39,0.18,0.43
"432",2,0.5004297,0.3706835,0.02190672,0.13659472,0.4,0.19,0.41
"433",3,0.4853516,0.4206624,0.02052122,0.33405583,0.39,0.2,0.41
"434",4,0.5126172,0.4725043,0.02062794,0.05447815,0.37,0.19,0.44
"435",5,0.4814844,0.3735728,0.01916592,0.5119552,0.39,0.2,0.41
"436",6,0.5121484,0.4175251,0.02070525,0.1940753,0.38,0.19,0.43
"437",7,0.5295313,0.4681802,0.02086252,0.07195918,0.39,0.17,0.44
"438",8,0.514375,0.4947103,0.01921032,0.30108718,0.37,0.19,0.44
"439",9,0.5097266,0.3544266,0.02176676,0.03106081,0.39,0.19,0.42
"440",10,0.5170313,0.4406466,0.02085626,0.08440429,0.39,0.18,0.43
"441",1,0.5166797,0.4355471,0.02170473,0.06172165,0.38,0.18,0.44
"442",2,0.5159375,0.4563472,0.02225367,0.48015429,0.37,0.2,0.43
"443",3,0.5144531,0.4319912,0.02224802,0.03644689,0.39,0.19,0.42
"444",4,0.5087109,0.4602229,0.02166234,0.09573475,0.39,0.18,0.43
"445",5,0.5046094,0.4091265,0.0225901,0.03121902,0.38,0.2,0.42
"446",6,0.5234375,0.4913272,0.01970054,0.19300717,0.38,0.18,0.44
"447",7,0.5176953,0.4376296,0.01962701,0.23315884,0.37,0.2,0.43
"448",8,0.5039062,0.3884306,0.02176105,0.27577129,0.39,0.19,0.42
"449",9,0.5060547,0.4257853,0.02442592,0.0275831,0.4,0.19,0.41
"450",10,0.5185547,0.3637145,0.02049393,0.05737153,0.4,0.17,0.43
"451",1,0.5185156,0.4169688,0.02391899,0.005626124,0.39,0.18,0.43
"452",2,0.514375,0.4350584,0.0220413,0.425345677,0.38,0.18,0.44
"453",3,0.5096484,0.4368234,0.01970185,0.073885106,0.38,0.18,0.44
"454",4,0.4969922,0.3784946,0.02267124,0.025431589,0.38,0.19,0.43
"455",5,0.5232422,0.4972891,0.02353559,0.064487265,0.39,0.19,0.42
"456",6,0.5117188,0.4332676,0.02296597,0.274740266,0.39,0.18,0.43
"457",7,0.4983984,0.4098394,0.01969061,0.556470831,0.38,0.2,0.42
"458",8,0.5035156,0.448103,0.02082365,0.102169968,0.39,0.18,0.43
"459",9,0.5295313,0.4510832,0.02023029,0.018707918,0.38,0.18,0.44
"460",10,0.5065234,0.4127999,0.02390441,0.105950074,0.38,0.2,0.42
"461",1,0.4960156,0.4151656,0.02156254,0.00711664,0.39,0.18,0.43
"462",2,0.5372266,0.4630767,0.02395038,0.364921671,0.38,0.18,0.44
"463",3,0.5091406,0.4894029,0.02184667,0.008780604,0.38,0.19,0.43
"464",4,0.488125,0.4282479,0.01922357,0.024659813,0.39,0.19,0.42
"465",5,0.5208984,0.433517,0.02450771,0.274552622,0.39,0.19,0.42
"466",6,0.5062891,0.4307625,0.02063144,0.441171517,0.39,0.18,0.43
"467",7,0.5207031,0.431939,0.02355023,0.013393135,0.38,0.18,0.44
"468",8,0.5103125,0.4093534,0.02032978,0.249843821,0.38,0.19,0.43
"469",9,0.4978516,0.4829332,0.02015427,0.007348793,0.38,0.2,0.42
"470",10,0.5061328,0.3858325,0.02193335,0.138794284,0.4,0.18,0.42
"471",1,0.5045703,0.4873225,0.01961909,0.29593951,0.39,0.18,0.43
"472",2,0.5141797,0.4378177,0.02189419,0.06397272,0.38,0.2,0.42
"473",3,0.495625,0.4326831,0.01952886,0.19040829,0.4,0.17,0.43
"474",4,0.5110938,0.4313077,0.02161062,0.09076106,0.38,0.18,0.44
"475",5,0.5262891,0.3969109,0.02033883,0.16962299,0.38,0.18,0.44
"476",6,0.5033203,0.4552687,0.02021833,0.56189846,0.38,0.2,0.42
"477",7,0.5135156,0.478983,0.02044733,0.44007469,0.38,0.19,0.43
"478",8,0.5091406,0.4262591,0.01932303,0.42471891,0.39,0.18,0.43
"479",9,0.4972266,0.4782477,0.01969262,0.12916057,0.38,0.2,0.42
"480",10,0.5212891,0.4203215,0.02129412,0.10047178,0.38,0.19,0.43
"481",1,0.5155859,0.459057,0.02427889,0.05704788,0.38,0.19,0.43
"482",2,0.5073828,0.47032,0.01901492,0.47087174,0.38,0.19,0.43
"483",3,0.5098047,0.3522976,0.02394843,0.0198103,0.38,0.2,0.42
"484",4,0.5065625,0.473055,0.02004963,0.32008622,0.38,0.18,0.44
"485",5,0.5176563,0.498633,0.02409523,0.06001387,0.38,0.2,0.42
"486",6,0.5369531,0.4794381,0.0231661,0.02659898,0.38,0.18,0.44
"487",7,0.5040234,0.3883141,0.01986989,0.34110596,0.38,0.2,0.42
"488",8,0.5246094,0.3975925,0.01900534,0.13117072,0.38,0.19,0.43
"489",9,0.5191406,0.428691,0.02022097,0.08584297,0.38,0.19,0.43
"490",10,0.5290234,0.3916133,0.02406039,0.1516249,0.38,0.2,0.42
"491",1,0.5304297,0.4572746,0.02312343,0.13793404,0.39,0.18,0.43
"492",2,0.5044141,0.454993,0.02025462,0.21504787,0.38,0.2,0.42
"493",3,0.5104688,0.3974203,0.02150409,0.14470661,0.39,0.19,0.42
"494",4,0.5212891,0.4781675,0.01989806,0.12912136,0.38,0.18,0.44
"495",5,0.5244141,0.4604972,0.0211924,0.08748195,0.4,0.18,0.42
"496",6,0.4874219,0.3744356,0.0206597,0.24797509,0.38,0.2,0.42
"497",7,0.5204297,0.4614375,0.02233303,0.05705379,0.38,0.2,0.42
"498",8,0.5119531,0.3711237,0.0234529,0.10917139,0.39,0.18,0.43
"499",9,0.5121094,0.3820393,0.02206958,0.07862928,0.39,0.18,0.43
"500",10,0.53375,0.4817978,0.01964303,0.21496479,0.38,0.19,0.43
"501",1,0.5107422,0.4751092,0.02098021,0.053814354,0.4,0.18,0.42
"502",2,0.5026172,0.4508367,0.02144926,0.223365813,0.38,0.2,0.42
"503",3,0.5233203,0.4242406,0.02373947,0.048054559,0.4,0.18,0.42
"504",4,0.5047656,0.3705892,0.0249824,0.060530221,0.38,0.19,0.43
"505",5,0.5289063,0.4822177,0.01938247,0.447892812,0.38,0.18,0.44
"506",6,0.5355859,0.4051479,0.02418415,0.030311604,0.38,0.18,0.44
"507",7,0.4890234,0.3729293,0.02269465,0.003616216,0.38,0.18,0.44
"508",8,0.4967969,0.4173151,0.01918058,0.421763032,0.38,0.2,0.42
"509",9,0.5003125,0.3914565,0.02248795,0.086316559,0.39,0.19,0.42
"510",10,0.4988281,0.4124392,0.02122696,0.340171305,0.39,0.19,0.42
"511",1,0.5196875,0.4083232,0.02498526,0.11442046,0.37,0.19,0.44
"512",2,0.4958984,0.4096931,0.02424486,0.11187752,0.39,0.2,0.41
"513",3,0.5211328,0.4078853,0.02103418,0.02521671,0.37,0.19,0.44
"514",4,0.5308203,0.4377934,0.02228639,0.21361397,0.37,0.19,0.44
"515",5,0.5046094,0.4631487,0.01918505,0.42758546,0.4,0.17,0.43
"516",6,0.5256641,0.3787703,0.02285817,0.06734226,0.4,0.18,0.42
"517",7,0.5137891,0.4420642,0.02432397,0.13048977,0.39,0.19,0.42
"518",8,0.4870703,0.432734,0.02204139,0.11300219,0.38,0.2,0.42
"519",9,0.5026953,0.3992339,0.01955827,0.15375446,0.38,0.19,0.43
"520",10,0.5005859,0.4440199,0.02145384,0.1579484,0.38,0.2,0.42
"521",1,0.5057812,0.3768445,0.02367372,0.40751024,0.38,0.19,0.43
"522",2,0.5047656,0.4602282,0.02257844,0.36725478,0.4,0.17,0.43
"523",3,0.5142969,0.3967014,0.02268355,0.19541999,0.38,0.19,0.43
"524",4,0.5240234,0.383962,0.0222705,0.27227327,0.38,0.19,0.43
"525",5,0.5189063,0.4575565,0.02108126,0.09029721,0.38,0.18,0.44
"526",6,0.5145312,0.388076,0.02233985,0.06981075,0.4,0.19,0.41
"527",7,0.5124219,0.4184097,0.02036542,0.16874337,0.4,0.17,0.43
"528",8,0.5060938,0.4694011,0.02268744,0.1809867,0.38,0.2,0.42
"529",9,0.4928516,0.3713946,0.02474849,0.03609437,0.4,0.19,0.41
"530",10,0.5159375,0.3872917,0.02114427,0.20028477,0.38,0.19,0.43
"531",1,0.5242969,0.4582928,0.02430542,0.09715403,0.38,0.19,0.43
"532",2,0.5178516,0.4294128,0.01911378,0.2047738,0.38,0.18,0.44
"533",3,0.5172656,0.3929413,0.02089587,0.13675349,0.38,0.2,0.42
"534",4,0.5291797,0.5046362,0.02094558,0.19008178,0.4,0.17,0.43
"535",5,0.5098047,0.3958696,0.02018071,0.02323529,0.39,0.19,0.42
"536",6,0.5022656,0.4345933,0.02212454,0.10740675,0.39,0.18,0.43
"537",7,0.5261328,0.4208774,0.02149581,0.05199355,0.39,0.19,0.42
"538",8,0.5190625,0.4357766,0.02222031,0.06529203,0.38,0.19,0.43
"539",9,0.5130469,0.4579448,0.02202715,0.12046868,0.39,0.19,0.42
"540",10,0.5083203,0.373407,0.02216644,0.01342932,0.39,0.18,0.43
"541",1,0.5258594,0.4801559,0.02015537,0.186820341,0.38,0.19,0.43
"542",2,0.5073047,0.4594856,0.02075728,0.033530939,0.4,0.19,0.41
"543",3,0.5135156,0.4981421,0.02115916,0.236603507,0.4,0.17,0.43
"544",4,0.515625,0.4481754,0.02222954,0.182725396,0.39,0.18,0.43
"545",5,0.5017187,0.3904441,0.02211323,0.007163648,0.39,0.19,0.42
"546",6,0.5174219,0.4760138,0.02096694,0.303786837,0.39,0.18,0.43
"547",7,0.5040234,0.4087051,0.02470579,0.470857716,0.39,0.19,0.42
"548",8,0.5005469,0.4675682,0.02129747,0.246620341,0.38,0.2,0.42
"549",9,0.4948438,0.4547059,0.02022618,0.274204261,0.4,0.18,0.42
"550",10,0.4912109,0.3929568,0.01965848,0.085228375,0.38,0.2,0.42
"551",1,0.4855469,0.4571566,0.01928894,0.29800639,0.39,0.19,0.42
"552",2,0.5207422,0.438752,0.02240739,0.10845795,0.39,0.18,0.43
"553",3,0.5045703,0.4451591,0.02276395,0.12855096,0.38,0.2,0.42
"554",4,0.5107812,0.447442,0.0238933,0.07766335,0.4,0.17,0.43
"555",5,0.4988281,0.4229728,0.02133495,0.03613559,0.4,0.17,0.43
"556",6,0.5272656,0.4187263,0.02391037,0.28820284,0.38,0.2,0.42
"557",7,0.503125,0.3732535,0.01993617,0.22221288,0.39,0.19,0.42
"558",8,0.5014844,0.3756641,0.01990337,0.02085729,0.4,0.19,0.41
"559",9,0.5130469,0.3842445,0.01987739,0.25884494,0.4,0.17,0.43
"560",10,0.5198047,0.3918077,0.0224941,0.07346816,0.4,0.19,0.41
"561",1,0.5171094,0.447449,0.02050937,0.10387291,0.38,0.19,0.43
"562",2,0.501875,0.4037953,0.01971356,0.25113328,0.38,0.19,0.43
"563",3,0.4969922,0.4629039,0.02041537,0.67075847,0.4,0.18,0.42
"564",4,0.5235937,0.4270365,0.02394604,0.06782984,0.39,0.18,0.43
"565",5,0.5065234,0.4504928,0.0224574,0.12250908,0.4,0.17,0.43
"566",6,0.5119922,0.4725145,0.02390182,0.11626606,0.4,0.19,0.41
"567",7,0.5001172,0.4016676,0.02071977,0.1208973,0.39,0.19,0.42
"568",8,0.524375,0.4494852,0.02300974,0.21426479,0.38,0.18,0.44
"569",9,0.5209766,0.5007406,0.02392051,0.36692829,0.38,0.2,0.42
"570",10,0.4939453,0.4038182,0.02047186,0.24226562,0.4,0.19,0.41
"571",1,0.4958594,0.4445776,0.0216399,0.23179064,0.39,0.19,0.42
"572",2,0.5008594,0.4070342,0.01942347,0.10250551,0.4,0.18,0.42
"573",3,0.5065625,0.4542574,0.02041554,0.37270038,0.4,0.18,0.42
"574",4,0.5226172,0.358324,0.02224782,0.14927951,0.38,0.2,0.42
"575",5,0.4996094,0.4478241,0.02281145,0.29394803,0.38,0.2,0.42
"576",6,0.505,0.4042926,0.01989145,0.01602403,0.38,0.18,0.44
"577",7,0.5017578,0.3843464,0.02225395,0.01881164,0.4,0.17,0.43
"578",8,0.5201953,0.3935668,0.02134138,0.14180107,0.38,0.18,0.44
"579",9,0.5035937,0.4232501,0.01946621,0.06328251,0.4,0.18,0.42
"580",10,0.5010938,0.3749192,0.01933854,0.04136753,0.4,0.18,0.42
"581",1,0.5295313,0.3715214,0.02342684,0.33139789,0.38,0.18,0.44
"582",2,0.524375,0.4481116,0.02337027,0.10432351,0.39,0.17,0.44
"583",3,0.4899609,0.3507462,0.02010985,0.09459713,0.4,0.18,0.42
"584",4,0.5141016,0.3995431,0.02243534,0.05381855,0.39,0.17,0.44
"585",5,0.4969531,0.4132519,0.02201094,0.08775544,0.4,0.18,0.42
"586",6,0.5151953,0.4696058,0.0213634,0.49164752,0.39,0.19,0.42
"587",7,0.5214844,0.4567603,0.02258223,0.38587867,0.38,0.19,0.43
"588",8,0.5019922,0.3766442,0.0231961,0.04868219,0.4,0.18,0.42
"589",9,0.5146875,0.4516254,0.02281382,0.01941385,0.38,0.19,0.43
"590",10,0.5221094,0.4328626,0.02371638,0.09395743,0.39,0.17,0.44
"591",1,0.4992578,0.3645207,0.0226214,0.03142443,0.39,0.18,0.43
"592",2,0.5075,0.4868712,0.02118619,0.38503945,0.39,0.19,0.42
"593",3,0.5101172,0.4579817,0.02254466,0.35272715,0.38,0.2,0.42
"594",4,0.5094141,0.4958176,0.0200364,0.10251835,0.38,0.18,0.44
"595",5,0.5212109,0.4151442,0.02228093,0.01738157,0.39,0.18,0.43
"596",6,0.4822656,0.4223443,0.02262697,0.00341478,0.4,0.19,0.41
"597",7,0.5134766,0.4414132,0.02227231,0.04829948,0.38,0.19,0.43
"598",8,0.4935937,0.3967112,0.02113458,0.04820734,0.4,0.19,0.41
"599",9,0.5132422,0.3962271,0.0231613,0.30135541,0.38,0.2,0.42
"600",10,0.5112891,0.4221092,0.01977057,0.12065571,0.4,0.17,0.43
"601",1,0.4876953,0.4355514,0.02365043,0.14826455,0.38,0.2,0.42
"602",2,0.4899609,0.4541088,0.02055384,0.16779837,0.4,0.19,0.41
"603",3,0.4986328,0.450982,0.02434871,0.02443284,0.4,0.19,0.41
"604",4,0.5119922,0.4613595,0.01947327,0.37879582,0.38,0.18,0.44
"605",5,0.5117969,0.4882717,0.02011683,0.07039323,0.39,0.19,0.42
"606",6,0.50625,0.4989534,0.01938312,0.53895864,0.38,0.2,0.42
"607",7,0.5165234,0.3559642,0.02053428,0.20327532,0.38,0.18,0.44
"608",8,0.4920703,0.3614295,0.02343497,0.02477643,0.4,0.19,0.41
"609",9,0.5199219,0.4035518,0.02298055,0.07923326,0.38,0.2,0.42
"610",10,0.4967969,0.478678,0.01984835,0.2487549,0.39,0.19,0.42
"611",1,0.4897266,0.4495179,0.01948733,0.55951004,0.4,0.18,0.42
"612",2,0.4925,0.4586638,0.01998211,0.22776668,0.38,0.2,0.42
"613",3,0.4975391,0.4011116,0.02064239,0.5421708,0.39,0.19,0.42
"614",4,0.5258594,0.3942443,0.02265038,0.085499,0.39,0.19,0.42
"615",5,0.5225781,0.3950463,0.02207812,0.0310155,0.38,0.18,0.44
"616",6,0.5111719,0.4726427,0.02315594,0.2558903,0.38,0.19,0.43
"617",7,0.4996094,0.4918661,0.02135308,0.06480084,0.4,0.18,0.42
"618",8,0.5164062,0.4595437,0.02044932,0.07630372,0.38,0.19,0.43
"619",9,0.5010938,0.4405485,0.01983167,0.34932932,0.4,0.18,0.42
"620",10,0.4916406,0.4376378,0.01901059,0.23856038,0.39,0.19,0.42
"621",1,0.5017187,0.3808927,0.02001359,0.075812387,0.4,0.19,0.41
"622",2,0.5259375,0.4560793,0.02258616,0.115618208,0.38,0.18,0.44
"623",3,0.4829688,0.3843094,0.02231067,0.090342388,0.39,0.18,0.43
"624",4,0.5249219,0.3907028,0.02211186,0.139256673,0.38,0.18,0.44
"625",5,0.5087891,0.4566256,0.01954577,0.029249056,0.38,0.18,0.44
"626",6,0.5044922,0.4348657,0.01959337,0.267960582,0.38,0.19,0.43
"627",7,0.5162891,0.437787,0.01970901,0.28313493,0.38,0.18,0.44
"628",8,0.5060547,0.4675456,0.02431477,0.543816732,0.4,0.19,0.41
"629",9,0.5076953,0.4135807,0.02317752,0.009851299,0.38,0.18,0.44
"630",10,0.4969141,0.4207634,0.0224378,0.109143318,0.38,0.2,0.42
"631",1,0.5040625,0.4411922,0.01973257,0.31823333,0.39,0.18,0.43
"632",2,0.5146875,0.3707016,0.0208092,0.04093966,0.38,0.19,0.43
"633",3,0.5163672,0.384317,0.02187293,0.06896787,0.38,0.2,0.42
"634",4,0.5123828,0.4893217,0.02154665,0.16950997,0.39,0.18,0.43
"635",5,0.4967187,0.3870785,0.02010441,0.12302405,0.4,0.18,0.42
"636",6,0.5033984,0.3848889,0.02147506,0.02289061,0.4,0.19,0.41
"637",7,0.5256641,0.503714,0.01948031,0.32894219,0.39,0.17,0.44
"638",8,0.4864844,0.438988,0.01935806,0.18145997,0.4,0.19,0.41
"639",9,0.5248438,0.4654862,0.02042918,0.17230686,0.38,0.18,0.44
"640",10,0.5152344,0.3748328,0.02330567,0.12939161,0.38,0.2,0.42
"641",1,0.5125781,0.4893893,0.02026839,0.63283208,0.4,0.18,0.42
"642",2,0.4989062,0.4155918,0.02074828,0.27495321,0.38,0.2,0.42
"643",3,0.4967578,0.3768237,0.01944687,0.20341766,0.39,0.19,0.42
"644",4,0.4996094,0.4947396,0.02301891,0.38389635,0.38,0.2,0.42
"645",5,0.5148047,0.4362746,0.01968376,0.40086968,0.38,0.18,0.44
"646",6,0.4963281,0.3869053,0.02407271,0.09589003,0.39,0.19,0.42
"647",7,0.5216016,0.4178351,0.01916067,0.3540409,0.38,0.19,0.43
"648",8,0.5167969,0.4582887,0.02181314,0.08579813,0.39,0.18,0.43
"649",9,0.5250391,0.4398141,0.02112185,0.15142214,0.39,0.19,0.42
"650",10,0.4967578,0.4494803,0.02096686,0.11076401,0.4,0.18,0.42
"651",1,0.498125,0.4781052,0.01938539,0.16166386,0.4,0.17,0.43
"652",2,0.4914453,0.401215,0.0205878,0.05274411,0.39,0.2,0.41
"653",3,0.5363672,0.4623515,0.02012173,0.19119883,0.38,0.19,0.43
"654",4,0.4998828,0.3886065,0.01959991,0.03055625,0.39,0.18,0.43
"655",5,0.5195312,0.3843779,0.01939288,0.11593168,0.37,0.19,0.44
"656",6,0.5359766,0.365838,0.02398301,0.08121653,0.37,0.19,0.44
"657",7,0.5077734,0.3904416,0.02420617,0.08087434,0.39,0.2,0.41
"658",8,0.5164844,0.4432371,0.02068249,0.07689246,0.39,0.18,0.43
"659",9,0.5148828,0.4136942,0.02193056,0.11136794,0.39,0.17,0.44
"660",10,0.5369141,0.4606876,0.02289094,0.26481699,0.39,0.18,0.43
"661",1,0.51,0.4152523,0.02493483,0.07187967,0.38,0.19,0.43
"662",2,0.5287891,0.4093975,0.02469718,0.13899753,0.38,0.19,0.43
"663",3,0.5191016,0.4296843,0.0236606,0.14732929,0.38,0.19,0.43
"664",4,0.4758594,0.443588,0.01903738,0.47644913,0.39,0.2,0.41
"665",5,0.5257812,0.3962115,0.02438492,0.07899108,0.37,0.19,0.44
"666",6,0.5397656,0.459708,0.02475053,0.07427151,0.37,0.19,0.44
"667",7,0.4943359,0.3876597,0.01986946,0.29713558,0.39,0.2,0.41
"668",8,0.5232422,0.4204476,0.02177685,0.12029096,0.38,0.18,0.44
"669",9,0.5271875,0.3799728,0.022407,0.07680871,0.39,0.17,0.44
"670",10,0.5192187,0.3952682,0.01988595,0.7086588,0.38,0.19,0.43
"671",1,0.5150781,0.3894968,0.0223045,0.15302686,0.38,0.2,0.42
"672",2,0.4973437,0.4271173,0.02102373,0.06148484,0.4,0.18,0.42
"673",3,0.500625,0.4445015,0.01989485,0.76740246,0.38,0.19,0.43
"674",4,0.4965234,0.3645779,0.02047281,0.25792906,0.38,0.2,0.42
"675",5,0.5047266,0.4669521,0.01932627,0.10900667,0.4,0.18,0.42
"676",6,0.5005078,0.429182,0.02126138,0.06973242,0.39,0.19,0.42
"677",7,0.4957813,0.4358618,0.01903689,0.32365988,0.38,0.2,0.42
"678",8,0.5276172,0.4337555,0.02481021,0.17793986,0.38,0.2,0.42
"679",9,0.5268359,0.4090657,0.02466082,0.03819825,0.38,0.19,0.43
"680",10,0.4983203,0.478495,0.02141537,0.61533043,0.38,0.19,0.43
