   prop.aneu prob.meio  prob.mito  dispersal euploid mosaic aneuploid
1  0.5247656 0.3743858 0.01913296 0.54044283    0.38   0.18      0.44
2  0.4965234 0.4641085 0.02106519 0.03847278    0.40   0.18      0.42
3  0.5008984 0.4587001 0.02193894 0.09578379    0.40   0.18      0.42
4  0.5180078 0.4292610 0.02472126 0.08569017    0.40   0.18      0.42
5  0.5125391 0.4325065 0.01908283 0.08523842    0.38   0.18      0.44
6  0.5135156 0.4186693 0.02147054 0.39053101    0.37   0.20      0.43
7  0.5085156 0.4846107 0.02114305 0.42503128    0.37   0.20      0.43
8  0.5184766 0.4318452 0.02385676 0.09108864    0.40   0.18      0.42
9  0.5245313 0.4579334 0.02318856 0.14916753    0.40   0.18      0.42
10 0.4810547 0.4976014 0.02120329 0.52840319    0.40   0.19      0.41
