   prop.aneu prob.meio  prob.mito    dispersal euploid mosaic aneuploid
1  0.4883984 0.4239951 0.01911882 0.9002850989    0.38   0.20      0.42
2  0.5005859 0.4113645 0.02170528 0.3604392537    0.40   0.18      0.42
3  0.5196875 0.3893851 0.02004987 0.1200835977    0.38   0.19      0.43
4  0.5406641 0.4779525 0.02155553 0.0186000506    0.38   0.19      0.43
5  0.5026953 0.3843296 0.01963597 0.1394111314    0.40   0.18      0.42
6  0.4946484 0.3662553 0.02166428 0.1464784993    0.38   0.20      0.42
7  0.4989453 0.4585142 0.01967256 0.4341734992    0.39   0.19      0.42
8  0.5176953 0.4307475 0.02365046 0.0009404328    0.38   0.20      0.42
9  0.5113672 0.4583145 0.02107756 0.0859015526    0.38   0.18      0.44
10 0.5044141 0.4210719 0.02142337 0.1089365233    0.38   0.19      0.43
