   prop.aneu prob.meio  prob.mito    dispersal euploid mosaic aneuploid
1  0.5082031 0.4259410 0.02017263 0.2032374206    0.38   0.18      0.44
2  0.5325391 0.4104645 0.02093230 0.2205002517    0.38   0.18      0.44
3  0.5115234 0.4208229 0.01994899 0.0738108295    0.38   0.19      0.43
4  0.5066016 0.3646474 0.02166004 0.0731087201    0.38   0.19      0.43
5  0.5043750 0.3558628 0.02435947 0.0004293786    0.39   0.19      0.42
6  0.4999609 0.4448197 0.01944062 0.1078529975    0.39   0.18      0.43
7  0.5159766 0.3647574 0.02311554 0.0883444701    0.40   0.18      0.42
8  0.5098047 0.3929122 0.02080188 0.1908792157    0.39   0.18      0.43
9  0.5178125 0.3558035 0.02080718 0.3483795351    0.38   0.18      0.44
10 0.5055469 0.4999122 0.02285249 0.0023559723    0.39   0.19      0.42
