   prop.aneu prob.meio  prob.mito    dispersal euploid mosaic aneuploid
1  0.5033594 0.3825933 0.02032897 0.1663737278    0.38   0.21      0.41
2  0.5271875 0.4319429 0.01915846 0.0929291283    0.37   0.19      0.44
3  0.5090234 0.4318487 0.02190412 0.0229780024    0.38   0.18      0.44
4  0.5355859 0.4058103 0.02423975 0.1557651001    0.38   0.18      0.44
5  0.4910937 0.4146138 0.02133995 0.2220387049    0.39   0.20      0.41
6  0.5063672 0.4523469 0.01918980 0.1111440896    0.39   0.19      0.42
7  0.5243750 0.4651730 0.02435741 0.0004141787    0.40   0.18      0.42
8  0.5003516 0.4079712 0.01950161 0.4000248462    0.38   0.21      0.41
9  0.4862109 0.4126499 0.02120968 0.6178393890    0.38   0.21      0.41
10 0.5007812 0.4122010 0.01922220 0.3585625568    0.38   0.20      0.42
