"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"19",0.506856945582523,0.000429676355640783,380,94,526,0.2
"18",0.494122502593966,0.000963899000128616,321,203,476,0.2
"12",0.511839277578197,0.00134580050476039,247,254,499,0.2
"32",0.531769290013512,0.000333619333939954,398,64,538,0.2
"10",0.544883811201117,0.000124074353358717,417,28,555,0.2
"5",0.48104208196246,0.00045317139386729,402,100,498,0.2
"9",0.508142225875653,0.000420673828887317,395,85,520,0.2
"12.1",0.511839277578197,0.00134580050476039,242,240,518,0.2
"9.1",0.508142225875653,0.000420673828887317,390,96,514,0.2
"28",0.511913687808112,0.000665753608010893,338,141,521,0.2
"22",0.539072313769483,0.000499058320817192,342,100,558,0.2
"8",0.489941564309551,0.00134401157034925,288,233,479,0.2
"10.1",0.544883811201117,0.000124074353358717,441,21,538,0.2
"10.2",0.544883811201117,0.000124074353358717,434,32,534,0.2
"25",0.516601132373549,0.00182768749091681,194,291,515,0.2
"10.3",0.544883811201117,0.000124074353358717,453,25,522,0.2
"26",0.51579399093575,0.000617226140056542,360,132,508,0.2
"4",0.514482361002448,0.000395116295343697,360,100,540,0.2
"3",0.538507572469481,0.000487559471322058,337,104,559,0.2
"40",0.500505002229392,0.00025822422145749,456,57,487,0.2
"39",0.551097349394946,0.00021216523185124,414,60,526,0.2
"4.1",0.514482361002448,0.000395116295343697,395,96,509,0.2
"10.4",0.544883811201117,0.000124074353358717,426,30,544,0.2
"19.1",0.506856945582523,0.000429676355640783,402,91,507,0.2
"34",0.530749523448636,9.80454001644698e-05,449,20,531,0.2
"14",0.512622216560763,0.000363453886820734,407,80,513,0.2
"8.1",0.489941564309551,0.00134401157034925,270,242,488,0.2
"16",0.531154330721872,0.00286661906862334,108,354,538,0.2
"12.2",0.511839277578197,0.00134580050476039,236,250,514,0.2
"33",0.517356847514535,0.000165320391190102,473,35,492,0.2
"20",0.489190776907919,0.00220424873978421,159,340,501,0.2
"20.1",0.489190776907919,0.00220424873978421,162,373,465,0.2
"31",0.505336236128146,0.00125965801721113,287,192,521,0.2
"38",0.501774231064105,0.00271390043840653,137,346,517,0.2
"32.1",0.531769290013512,0.000333619333939954,387,81,532,0.2
"26.1",0.51579399093575,0.000617226140056542,358,132,510,0.2
"23",0.526749769410832,0.000954413103104864,297,181,522,0.2
"18.1",0.494122502593966,0.000963899000128616,318,185,497,0.2
"33.1",0.517356847514535,0.000165320391190102,451,37,512,0.2
"9.2",0.508142225875653,0.000420673828887317,408,109,483,0.2
"18.2",0.494122502593966,0.000963899000128616,330,185,485,0.2
"38.1",0.501774231064105,0.00271390043840653,133,373,494,0.2
"23.1",0.526749769410832,0.000954413103104864,321,165,514,0.2
"23.2",0.526749769410832,0.000954413103104864,284,180,536,0.2
"37",0.504077620844193,0.00023573956780272,406,60,534,0.2
"38.2",0.501774231064105,0.00271390043840653,143,361,496,0.2
"38.3",0.501774231064105,0.00271390043840653,119,377,504,0.2
"14.1",0.512622216560763,0.000363453886820734,412,74,514,0.2
"30",0.50259149915214,0.00188414006641897,199,301,500,0.2
"33.2",0.517356847514535,0.000165320391190102,445,35,520,0.2
"34.1",0.530749523448636,9.80454001644698e-05,453,22,525,0.2
"15",0.511672135956506,0.00201301972932349,181,331,488,0.2
"4.2",0.514482361002448,0.000395116295343697,399,95,506,0.2
"12.3",0.511839277578197,0.00134580050476039,238,239,523,0.2
"7",0.538652868875151,0.000542902863378971,359,106,535,0.2
"29",0.53857302559561,1.28642649467093e-05,462,2,536,0.2
"35",0.490675791283673,0.00392940273684019,55,434,511,0.2
"25.1",0.516601132373549,0.00182768749091681,196,305,499,0.2
"12.4",0.511839277578197,0.00134580050476039,258,259,483,0.2
"20.2",0.489190776907919,0.00220424873978421,172,341,487,0.2
"15.1",0.511672135956506,0.00201301972932349,179,305,516,0.2
"19.2",0.506856945582523,0.000429676355640783,404,104,492,0.2
"28.1",0.511913687808112,0.000665753608010893,355,152,493,0.2
"34.2",0.530749523448636,9.80454001644698e-05,453,28,519,0.2
"23.3",0.526749769410832,0.000954413103104864,250,212,538,0.2
"28.2",0.511913687808112,0.000665753608010893,339,152,509,0.2
"26.2",0.51579399093575,0.000617226140056542,350,151,499,0.2
"36",0.529808287047287,0.00273639609528959,126,356,518,0.2
"40.1",0.500505002229392,0.00025822422145749,451,61,488,0.2
"31.1",0.505336236128146,0.00125965801721113,262,235,503,0.2
"12.5",0.511839277578197,0.00134580050476039,283,237,480,0.2
"7.1",0.538652868875151,0.000542902863378971,342,108,550,0.2
"36.1",0.529808287047287,0.00273639609528959,127,347,526,0.2
"35.1",0.490675791283673,0.00392940273684019,69,439,492,0.2
"19.3",0.506856945582523,0.000429676355640783,402,106,492,0.2
"22.1",0.539072313769483,0.000499058320817192,358,93,549,0.2
"33.3",0.517356847514535,0.000165320391190102,421,34,545,0.2
"23.4",0.526749769410832,0.000954413103104864,301,191,508,0.2
"9.3",0.508142225875653,0.000420673828887317,392,92,516,0.2
"35.2",0.490675791283673,0.00392940273684019,65,408,527,0.2
"35.3",0.490675791283673,0.00392940273684019,69,439,492,0.2
"19.4",0.506856945582523,0.000429676355640783,395,97,508,0.2
"20.3",0.489190776907919,0.00220424873978421,154,341,505,0.2
"21",0.515393628945475,0.00156654111646182,220,252,528,0.2
"12.6",0.511839277578197,0.00134580050476039,224,238,538,0.2
"36.2",0.529808287047287,0.00273639609528959,105,377,518,0.2
"19.5",0.506856945582523,0.000429676355640783,417,92,491,0.2
"38.4",0.501774231064105,0.00271390043840653,136,389,475,0.2
"34.3",0.530749523448636,9.80454001644698e-05,420,31,549,0.2
"32.2",0.531769290013512,0.000333619333939954,385,65,550,0.2
"17",0.487553936030542,0.00137412802104348,269,258,473,0.2
"38.5",0.501774231064105,0.00271390043840653,112,365,523,0.2
"39.1",0.551097349394946,0.00021216523185124,423,49,528,0.2
"36.3",0.529808287047287,0.00273639609528959,124,322,554,0.2
"10.5",0.544883811201117,0.000124074353358717,443,21,536,0.2
"30.1",0.50259149915214,0.00188414006641897,177,313,510,0.2
"30.2",0.50259149915214,0.00188414006641897,188,334,478,0.2
"28.3",0.511913687808112,0.000665753608010893,346,142,512,0.2
"2",0.513732293955242,0.000547337305369526,359,117,524,0.2
"34.4",0.530749523448636,9.80454001644698e-05,428,30,542,0.2
"36.4",0.529808287047287,0.00273639609528959,116,361,523,0.2
"11",0.519207774642377,0.000972813353045992,293,186,521,0.2
"37.1",0.504077620844193,0.00023573956780272,435,55,510,0.2
"28.4",0.511913687808112,0.000665753608010893,365,138,497,0.2
"4.3",0.514482361002448,0.000395116295343697,403,88,509,0.2
"32.3",0.531769290013512,0.000333619333939954,366,86,548,0.2
"24",0.498420626363857,0.000947684727956406,310,190,500,0.2
"25.2",0.516601132373549,0.00182768749091681,199,277,524,0.2
"4.4",0.514482361002448,0.000395116295343697,424,86,490,0.2
"10.6",0.544883811201117,0.000124074353358717,422,29,549,0.2
"14.2",0.512622216560763,0.000363453886820734,401,78,521,0.2
"10.7",0.544883811201117,0.000124074353358717,419,26,555,0.2
"15.2",0.511672135956506,0.00201301972932349,164,296,540,0.2
"39.2",0.551097349394946,0.00021216523185124,411,46,543,0.2
"10.8",0.544883811201117,0.000124074353358717,429,26,545,0.2
"13",0.497843130931057,0.00136998991044379,230,241,529,0.2
"39.3",0.551097349394946,0.00021216523185124,395,44,561,0.2
"10.9",0.544883811201117,0.000124074353358717,423,28,549,0.2
"33.4",0.517356847514535,0.000165320391190102,426,40,534,0.2
"17.1",0.487553936030542,0.00137412802104348,254,253,493,0.2
"34.5",0.530749523448636,9.80454001644698e-05,456,24,520,0.2
"37.2",0.504077620844193,0.00023573956780272,488,63,449,0.2
"7.2",0.538652868875151,0.000542902863378971,358,117,525,0.2
"37.3",0.504077620844193,0.00023573956780272,454,53,493,0.2
"1",0.500421051758543,0.00104477666742735,277,211,512,0.2
"17.2",0.487553936030542,0.00137412802104348,252,250,498,0.2
"34.6",0.530749523448636,9.80454001644698e-05,414,13,573,0.2
"11.1",0.519207774642377,0.000972813353045992,285,161,554,0.2
"1.1",0.500421051758543,0.00104477666742735,290,201,509,0.2
"21.1",0.515393628945475,0.00156654111646182,238,258,504,0.2
"33.5",0.517356847514535,0.000165320391190102,443,44,513,0.2
"35.4",0.490675791283673,0.00392940273684019,69,427,504,0.2
"26.3",0.51579399093575,0.000617226140056542,353,139,508,0.2
"35.5",0.490675791283673,0.00392940273684019,67,435,498,0.2
"20.4",0.489190776907919,0.00220424873978421,141,351,508,0.2
"1.2",0.500421051758543,0.00104477666742735,329,196,475,0.2
"11.2",0.519207774642377,0.000972813353045992,306,189,505,0.2
"21.2",0.515393628945475,0.00156654111646182,223,255,522,0.2
"27",0.519744374785079,0.00128471129816557,250,233,517,0.2
"19.6",0.506856945582523,0.000429676355640783,385,113,502,0.2
"19.7",0.506856945582523,0.000429676355640783,372,101,527,0.2
"14.3",0.512622216560763,0.000363453886820734,381,86,533,0.2
"12.7",0.511839277578197,0.00134580050476039,255,228,517,0.2
"1.3",0.500421051758543,0.00104477666742735,306,199,495,0.2
"39.4",0.551097349394946,0.00021216523185124,408,47,545,0.2
"1.4",0.500421051758543,0.00104477666742735,276,221,503,0.2
"20.5",0.489190776907919,0.00220424873978421,151,363,486,0.2
"31.2",0.505336236128146,0.00125965801721113,238,220,542,0.2
"35.6",0.490675791283673,0.00392940273684019,52,457,491,0.2
"10.10",0.544883811201117,0.000124074353358717,450,27,523,0.2
"10.11",0.544883811201117,0.000124074353358717,396,32,572,0.2
"36.5",0.529808287047287,0.00273639609528959,102,382,516,0.2
"10.12",0.544883811201117,0.000124074353358717,384,29,587,0.2
"39.5",0.551097349394946,0.00021216523185124,423,50,527,0.2
"10.13",0.544883811201117,0.000124074353358717,429,36,535,0.2
"4.5",0.514482361002448,0.000395116295343697,394,87,519,0.2
"31.3",0.505336236128146,0.00125965801721113,258,244,498,0.2
"17.3",0.487553936030542,0.00137412802104348,249,259,492,0.2
"1.5",0.500421051758543,0.00104477666742735,326,203,471,0.2
"26.4",0.51579399093575,0.000617226140056542,370,117,513,0.2
"25.3",0.516601132373549,0.00182768749091681,176,292,532,0.2
"2.1",0.513732293955242,0.000547337305369526,391,106,503,0.2
"32.4",0.531769290013512,0.000333619333939954,397,71,532,0.2
"8.2",0.489941564309551,0.00134401157034925,243,269,488,0.2
"35.7",0.490675791283673,0.00392940273684019,63,436,501,0.2
"37.4",0.504077620844193,0.00023573956780272,468,48,484,0.2
"14.4",0.512622216560763,0.000363453886820734,392,90,518,0.2
"14.5",0.512622216560763,0.000363453886820734,405,80,515,0.2
