"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"88",0.352877786318804,0.611789665573629,0,52,948,0.8
"58",0.268752429546328,0.414870216630156,0,395,605,0.8
"99",0.372564657242488,0.501495665220026,0,154,846,0.8
"52",0.152342221202998,0.694845542088467,0,12,988,0.8
"23",0.713585915471837,0.915016337676648,0,0,1000,0.8
"31",0.688263508500801,0.732932825672572,0,1,999,0.8
"73",0.652789115310992,0.00666438300829564,9,326,665,0.8
"41",0.145358222126015,0.719991291656679,0,10,990,0.8
"68",0.294391799350867,0.798409645389138,0,0,1000,0.8
"94",0.379398744145142,0.598899905378806,0,54,946,0.8
"69",0.478587517647509,0.827158755386528,0,0,1000,0.8
"10",0.554543582139498,0.728160139876464,0,5,995,0.8
"39",0.701164154041414,0.687529976533273,0,5,995,0.8
"75",0.947563096762169,0.66570503940573,0,1,999,0.8
"10.1",0.554543582139498,0.728160139876464,0,1,999,0.8
"8",0.283708651233497,0.000744329323514256,519,205,276,0.8
"81",0.639390271840614,0.658275733869474,0,6,994,0.8
"74",0.41762654658407,0.549430441056611,0,102,898,0.8
"39.1",0.701164154041414,0.687529976533273,0,7,993,0.8
"53",0.704206205001224,0.907009788699407,0,0,1000,0.8
"52.1",0.152342221202998,0.694845542088467,0,12,988,0.8
"30",0.128246929711352,0.519344835254348,0,217,783,0.8
"67",0.754582628937682,0.58623644189409,0,26,974,0.8
"35",0.709112146341437,0.550358194377253,0,44,956,0.8
"5",0.694254934882444,0.708429626290559,0,2,998,0.8
"47",0.521229872802344,0.484653075047117,0,156,844,0.8
"67.1",0.754582628937682,0.58623644189409,0,31,969,0.8
"83",0.436921742917796,0.44180588316742,0,261,739,0.8
"13",0.721191140955114,0.777418068585732,0,0,1000,0.8
"97",0.886223911050297,0.347713989204804,0,77,923,0.8
"12",0.923094986474831,0.784538108402556,0,0,1000,0.8
"16",0.557119000618623,0.964485213047814,0,0,1000,0.8
"24",0.14911895314004,0.72877108595385,0,7,993,0.8
"82",0.958643232043397,0.792440705585632,0,0,1000,0.8
"98",0.748119272535533,0.862224781869779,0,0,1000,0.8
"89",0.396579397095411,0.848812483436533,0,0,1000,0.8
"64",0.408493481419088,0.967535049806655,0,0,1000,0.8
"59",0.791506444984628,0.738225621220253,0,0,1000,0.8
"15",0.565529212685849,0.473611299977868,0,162,838,0.8
"28",0.970697064101756,0.677247376826249,0,0,1000,0.8
"99.1",0.372564657242488,0.501495665220026,0,161,839,0.8
"47.1",0.521229872802344,0.484653075047117,0,181,819,0.8
"10.2",0.554543582139498,0.728160139876464,0,2,998,0.8
"64.1",0.408493481419088,0.967535049806655,0,0,1000,0.8
"16.1",0.557119000618623,0.964485213047814,0,0,1000,0.8
"74.1",0.41762654658407,0.549430441056611,0,118,882,0.8
"77",0.679527997615158,0.620990342513405,0,22,978,0.8
"36",0.604545654207468,0.613462454630062,0,24,976,0.8
"44",0.406522907867858,0.720956240964452,0,4,996,0.8
"32",0.0999469903018513,0.652975453737215,0,33,967,0.8
"48",0.458859667728246,0.777607233885663,0,2,998,0.8
"100",0.851318255097059,0.670319112714643,0,5,995,0.8
"56",0.217750734339934,0.588127459937241,0,87,913,0.8
"95",0.0685595522482308,0.923816419143961,0,0,1000,0.8
"100.1",0.851318255097059,0.670319112714643,0,5,995,0.8
"72",0.545884036941199,0.501278611589152,0,143,857,0.8
"36.1",0.604545654207468,0.613462454630062,0,34,966,0.8
"32.1",0.0999469903018513,0.652975453737215,0,28,972,0.8
"96",0.250369187962497,0.856097447739448,0,0,1000,0.8
"7",0.48061539771793,7.93697271626349e-05,491,19,490,0.8
"34",0.249296783409596,0.646585556453984,0,29,971,0.8
"6",0.608860931936688,0.734778954612975,0,2,998,0.8
"34.1",0.249296783409596,0.646585556453984,0,32,968,0.8
"72.1",0.545884036941199,0.501278611589152,0,137,863,0.8
"22",0.828641713985621,0.394873302133802,0,89,911,0.8
"44.1",0.406522907867858,0.720956240964452,0,6,994,0.8
"87",0.429715062408982,0.903003896859085,0,0,1000,0.8
"91",0.603178739914281,0.534431044252514,0,79,921,0.8
"45",0.801594630360675,0.619868985031767,0,11,989,0.8
"75.1",0.947563096762169,0.66570503940573,0,1,999,0.8
"42",0.982080167070021,0.0715242332856932,0,16,984,0.8
"68.1",0.294391799350867,0.798409645389138,0,1,999,0.8
"100.2",0.851318255097059,0.670319112714643,0,2,998,0.8
"73.1",0.652789115310992,0.00666438300829564,11,339,650,0.8
"52.2",0.152342221202998,0.694845542088467,0,11,989,0.8
"48.1",0.458859667728246,0.777607233885663,0,0,1000,0.8
"6.1",0.608860931936688,0.734778954612975,0,4,996,0.8
"28.1",0.970697064101756,0.677247376826249,0,0,1000,0.8
"68.2",0.294391799350867,0.798409645389138,0,1,999,0.8
"38",0.40438721105169,0.796837036724418,0,0,1000,0.8
"52.3",0.152342221202998,0.694845542088467,0,6,994,0.8
"10.3",0.554543582139498,0.728160139876464,0,4,996,0.8
"73.2",0.652789115310992,0.00666438300829564,9,354,637,0.8
"82.1",0.958643232043397,0.792440705585632,0,0,1000,0.8
"10.4",0.554543582139498,0.728160139876464,0,1,999,0.8
"9",0.356228943397522,0.0139901895338586,1,642,357,0.8
"48.2",0.458859667728246,0.777607233885663,0,1,999,0.8
"97.1",0.886223911050297,0.347713989204804,0,105,895,0.8
"10.5",0.554543582139498,0.728160139876464,0,1,999,0.8
"54",0.543163620265753,0.0115683732125247,4,449,547,0.8
"76",0.503382446226897,0.527627976218937,0,125,875,0.8
"67.2",0.754582628937682,0.58623644189409,0,36,964,0.8
"38.1",0.40438721105169,0.796837036724418,0,0,1000,0.8
"77.1",0.679527997615158,0.620990342513405,0,18,982,0.8
"3",0.208932736505389,0.00414827501151686,95,686,219,0.8
"33",0.798624151155818,0.00483656355412677,13,178,809,0.8
"55",0.9142161547516,0.0924725558258837,0,81,919,0.8
"28.2",0.970697064101756,0.677247376826249,0,0,1000,0.8
"23.1",0.713585915471837,0.915016337676648,0,0,1000,0.8
"74.2",0.41762654658407,0.549430441056611,0,100,900,0.8
"25",0.0491340572549215,0.923861374823566,0,0,1000,0.8
"34.2",0.249296783409596,0.646585556453984,0,27,973,0.8
"49",0.533230340278336,0.719249008437334,0,3,997,0.8
"79",0.801605133576744,0.589000662575553,0,24,976,0.8
"39.2",0.701164154041414,0.687529976533273,0,9,991,0.8
"51",0.303072041576078,0.721946303531567,0,2,998,0.8
"46",0.421329800722281,0.573316248204803,0,68,932,0.8
"75.2",0.947563096762169,0.66570503940573,0,2,998,0.8
"63",0.925270819027532,0.360872011687432,0,63,937,0.8
"96.1",0.250369187962497,0.856097447739448,0,0,1000,0.8
"70",0.323193511699513,0.872250308509144,0,0,1000,0.8
"5.1",0.694254934882444,0.708429626290559,0,2,998,0.8
"34.3",0.249296783409596,0.646585556453984,0,27,973,0.8
"83.1",0.436921742917796,0.44180588316742,0,276,724,0.8
"39.3",0.701164154041414,0.687529976533273,0,9,991,0.8
"4",0.0481155199483253,0.00279216743023908,216,739,45,0.8
"26",0.223861496922302,0.677811573814945,0,19,981,0.8
"4.1",0.0481155199483253,0.00279216743023908,213,745,42,0.8
"32.2",0.0999469903018513,0.652975453737215,0,23,977,0.8
"48.3",0.458859667728246,0.777607233885663,0,1,999,0.8
"37",0.609978910830742,0.654421716034397,0,20,980,0.8
"97.2",0.886223911050297,0.347713989204804,0,102,898,0.8
"97.3",0.886223911050297,0.347713989204804,0,83,917,0.8
"76.1",0.503382446226897,0.527627976218937,0,129,871,0.8
"93",0.446713836621139,0.849562726866156,0,0,1000,0.8
"25.1",0.0491340572549215,0.923861374823566,0,0,1000,0.8
"23.2",0.713585915471837,0.915016337676648,0,0,1000,0.8
"71",0.424062244345928,0.756626417463354,0,1,999,0.8
"23.3",0.713585915471837,0.915016337676648,0,0,1000,0.8
"82.2",0.958643232043397,0.792440705585632,0,0,1000,0.8
"1",0.396430718876403,0.00126406116005006,323,287,390,0.8
"74.3",0.41762654658407,0.549430441056611,0,104,896,0.8
"74.4",0.41762654658407,0.549430441056611,0,92,908,0.8
"11",0.133342619337279,0.587148531261247,0,71,929,0.8
"82.3",0.958643232043397,0.792440705585632,0,0,1000,0.8
"53.1",0.704206205001224,0.907009788699407,0,0,1000,0.8
"59.1",0.791506444984628,0.738225621220253,0,0,1000,0.8
"74.5",0.41762654658407,0.549430441056611,0,120,880,0.8
"85",0.512646503467113,0.0296458374510985,0,461,539,0.8
"4.2",0.0481155199483253,0.00279216743023908,215,737,48,0.8
"17",0.0545377576288478,0.691136809448004,0,10,990,0.8
"69.1",0.478587517647509,0.827158755386528,0,0,1000,0.8
"25.2",0.0491340572549215,0.923861374823566,0,0,1000,0.8
"62",0.681218239154007,0.537602045314911,0,59,941,0.8
"16.2",0.557119000618623,0.964485213047814,0,0,1000,0.8
"22.1",0.828641713985621,0.394873302133802,0,90,910,0.8
"58.1",0.268752429546328,0.414870216630156,0,392,608,0.8
"3.1",0.208932736505389,0.00414827501151686,107,678,215,0.8
"17.1",0.0545377576288478,0.691136809448004,0,14,986,0.8
"14",0.50641928773042,0.0238190030574129,0,471,529,0.8
"9.1",0.356228943397522,0.0139901895338586,0,659,341,0.8
"45.1",0.801594630360675,0.619868985031767,0,11,989,0.8
"38.2",0.40438721105169,0.796837036724418,0,0,1000,0.8
"30.1",0.128246929711352,0.519344835254348,0,208,792,0.8
"53.2",0.704206205001224,0.907009788699407,0,0,1000,0.8
"88.1",0.352877786318804,0.611789665573629,0,41,959,0.8
"52.4",0.152342221202998,0.694845542088467,0,15,985,0.8
"37.1",0.609978910830742,0.654421716034397,0,12,988,0.8
"75.3",0.947563096762169,0.66570503940573,0,2,998,0.8
"100.3",0.851318255097059,0.670319112714643,0,6,994,0.8
"54.1",0.543163620265753,0.0115683732125247,2,474,524,0.8
"6.2",0.608860931936688,0.734778954612975,0,1,999,0.8
"63.1",0.925270819027532,0.360872011687432,0,55,945,0.8
"92",0.403028319740558,0.996775904289091,0,0,1000,0.8
"91.1",0.603178739914281,0.534431044252514,0,76,924,0.8
"56.1",0.217750734339934,0.588127459937241,0,64,936,0.8
"84",0.977255154997048,0.913982683168457,0,0,1000,0.8
"80",0.44749849468158,0.530043611606949,0,120,880,0.8
"65",0.857230171518926,0.38774152384811,0,101,899,0.8
"29",0.278990971446346,0.0114660195214852,0,714,286,0.8
"83.2",0.436921742917796,0.44180588316742,0,258,742,0.8
"90",0.12896822234733,0.445961521663979,0,409,591,0.8
"12.1",0.923094986474831,0.784538108402556,0,1,999,0.8
"52.5",0.152342221202998,0.694845542088467,0,8,992,0.8
"10.6",0.554543582139498,0.728160139876464,0,4,996,0.8
"35.1",0.709112146341437,0.550358194377253,0,50,950,0.8
"10.7",0.554543582139498,0.728160139876464,0,4,996,0.8
"31.1",0.688263508500801,0.732932825672572,0,2,998,0.8
"22.2",0.828641713985621,0.394873302133802,0,100,900,0.8
"47.2",0.521229872802344,0.484653075047117,0,173,827,0.8
"20",0.991148523896042,0.242816981538899,0,6,994,0.8
"18",0.169515896101572,0.828890530996694,0,0,1000,0.8
"87.1",0.429715062408982,0.903003896859085,0,0,1000,0.8
"29.1",0.278990971446346,0.0114660195214852,0,686,314,0.8
"34.4",0.249296783409596,0.646585556453984,0,37,963,0.8
"2",0.0289064601180144,0.00867161354282871,13,956,31,0.8
"16.3",0.557119000618623,0.964485213047814,0,0,1000,0.8
"46.1",0.421329800722281,0.573316248204803,0,80,920,0.8
"48.4",0.458859667728246,0.777607233885663,0,0,1000,0.8
"39.4",0.701164154041414,0.687529976533273,0,4,996,0.8
"94.1",0.379398744145142,0.598899905378806,0,61,939,0.8
"42.1",0.982080167070021,0.0715242332856932,0,21,979,0.8
"53.3",0.704206205001224,0.907009788699407,0,0,1000,0.8
"16.4",0.557119000618623,0.964485213047814,0,0,1000,0.8
"58.2",0.268752429546328,0.414870216630156,0,394,606,0.8
"58.3",0.268752429546328,0.414870216630156,0,398,602,0.8
"20.1",0.991148523896042,0.242816981538899,0,6,994,0.8
"1.1",0.396430718876403,0.00126406116005006,306,301,393,0.8
"94.2",0.379398744145142,0.598899905378806,0,61,939,0.8
"34.5",0.249296783409596,0.646585556453984,0,39,961,0.8
"60",0.252993168978314,0.481996778556294,0,258,742,0.8
"26.1",0.223861496922302,0.677811573814945,0,21,979,0.8
"70.1",0.323193511699513,0.872250308509144,0,0,1000,0.8
"61",0.760187230221282,0.380903403964287,0,136,864,0.8
"78",0.460883861694713,0.643391052753695,0,12,988,0.8
"99.2",0.372564657242488,0.501495665220026,0,175,825,0.8
"39.5",0.701164154041414,0.687529976533273,0,4,996,0.8
"6.3",0.608860931936688,0.734778954612975,0,2,998,0.8
"87.2",0.429715062408982,0.903003896859085,0,0,1000,0.8
"8.1",0.283708651233497,0.000744329323514256,493,229,278,0.8
"98.1",0.748119272535533,0.862224781869779,0,0,1000,0.8
"59.2",0.791506444984628,0.738225621220253,0,1,999,0.8
"17.2",0.0545377576288478,0.691136809448004,0,15,985,0.8
"10.8",0.554543582139498,0.728160139876464,0,3,997,0.8
"6.4",0.608860931936688,0.734778954612975,0,2,998,0.8
"97.4",0.886223911050297,0.347713989204804,0,79,921,0.8
"97.5",0.886223911050297,0.347713989204804,0,96,904,0.8
"37.2",0.609978910830742,0.654421716034397,0,10,990,0.8
"60.1",0.252993168978314,0.481996778556294,0,262,738,0.8
"15.1",0.565529212685849,0.473611299977868,0,162,838,0.8
"85.1",0.512646503467113,0.0296458374510985,0,499,501,0.8
"23.4",0.713585915471837,0.915016337676648,0,0,1000,0.8
"26.2",0.223861496922302,0.677811573814945,0,17,983,0.8
"65.1",0.857230171518926,0.38774152384811,0,84,916,0.8
"97.6",0.886223911050297,0.347713989204804,0,83,917,0.8
"78.1",0.460883861694713,0.643391052753695,0,22,978,0.8
"56.2",0.217750734339934,0.588127459937241,0,81,919,0.8
"55.1",0.9142161547516,0.0924725558258837,0,108,892,0.8
"100.4",0.851318255097059,0.670319112714643,0,6,994,0.8
"50",0.70097439339257,0.543414899668782,0,52,948,0.8
"69.2",0.478587517647509,0.827158755386528,0,0,1000,0.8
"99.3",0.372564657242488,0.501495665220026,0,172,828,0.8
"99.4",0.372564657242488,0.501495665220026,0,167,833,0.8
"99.5",0.372564657242488,0.501495665220026,0,197,803,0.8
"15.2",0.565529212685849,0.473611299977868,0,167,833,0.8
"93.1",0.446713836621139,0.849562726866156,0,0,1000,0.8
"17.3",0.0545377576288478,0.691136809448004,0,17,983,0.8
"99.6",0.372564657242488,0.501495665220026,0,200,800,0.8
"95.1",0.0685595522482308,0.923816419143961,0,0,1000,0.8
"2.1",0.0289064601180144,0.00867161354282871,14,951,35,0.8
"97.7",0.886223911050297,0.347713989204804,0,93,907,0.8
"80.1",0.44749849468158,0.530043611606949,0,124,876,0.8
"24.1",0.14911895314004,0.72877108595385,0,5,995,0.8
"59.3",0.791506444984628,0.738225621220253,0,0,1000,0.8
"62.1",0.681218239154007,0.537602045314911,0,71,929,0.8
"33.1",0.798624151155818,0.00483656355412677,14,177,809,0.8
"18.1",0.169515896101572,0.828890530996694,0,1,999,0.8
"20.2",0.991148523896042,0.242816981538899,0,8,992,0.8
"29.2",0.278990971446346,0.0114660195214852,3,725,272,0.8
"25.3",0.0491340572549215,0.923861374823566,0,0,1000,0.8
"78.2",0.460883861694713,0.643391052753695,0,25,975,0.8
"85.2",0.512646503467113,0.0296458374510985,0,490,510,0.8
"68.3",0.294391799350867,0.798409645389138,0,1,999,0.8
"5.2",0.694254934882444,0.708429626290559,0,4,996,0.8
"88.2",0.352877786318804,0.611789665573629,0,53,947,0.8
"26.3",0.223861496922302,0.677811573814945,0,21,979,0.8
"68.4",0.294391799350867,0.798409645389138,0,1,999,0.8
"14.1",0.50641928773042,0.0238190030574129,0,484,516,0.8
"62.2",0.681218239154007,0.537602045314911,0,61,939,0.8
"78.3",0.460883861694713,0.643391052753695,0,18,982,0.8
"19",0.622313999779911,0.83322000499049,0,0,1000,0.8
"32.3",0.0999469903018513,0.652975453737215,0,30,970,0.8
"27",0.79912827224286,0.687839577341981,0,2,998,0.8
"25.4",0.0491340572549215,0.923861374823566,0,0,1000,0.8
"73.3",0.652789115310992,0.00666438300829564,12,324,664,0.8
"19.1",0.622313999779911,0.83322000499049,0,0,1000,0.8
"19.2",0.622313999779911,0.83322000499049,0,0,1000,0.8
"57",0.585706073015054,0.907722155825417,0,0,1000,0.8
"74.6",0.41762654658407,0.549430441056611,0,93,907,0.8
"6.5",0.608860931936688,0.734778954612975,0,3,997,0.8
"18.2",0.169515896101572,0.828890530996694,0,0,1000,0.8
"24.2",0.14911895314004,0.72877108595385,0,4,996,0.8
"16.5",0.557119000618623,0.964485213047814,0,0,1000,0.8
"70.2",0.323193511699513,0.872250308509144,0,0,1000,0.8
"81.1",0.639390271840614,0.658275733869474,0,7,993,0.8
"89.1",0.396579397095411,0.848812483436533,0,0,1000,0.8
"62.3",0.681218239154007,0.537602045314911,0,57,943,0.8
"66",0.851750703548308,0.432753820961277,0,74,926,0.8
"55.2",0.9142161547516,0.0924725558258837,0,74,926,0.8
"75.4",0.947563096762169,0.66570503940573,0,1,999,0.8
"57.1",0.585706073015054,0.907722155825417,0,0,1000,0.8
"63.2",0.925270819027532,0.360872011687432,0,50,950,0.8
"32.4",0.0999469903018513,0.652975453737215,0,43,957,0.8
"58.4",0.268752429546328,0.414870216630156,0,410,590,0.8
"25.5",0.0491340572549215,0.923861374823566,0,0,1000,0.8
"9.2",0.356228943397522,0.0139901895338586,1,641,358,0.8
"34.6",0.249296783409596,0.646585556453984,0,33,967,0.8
"96.2",0.250369187962497,0.856097447739448,0,0,1000,0.8
"34.7",0.249296783409596,0.646585556453984,0,31,969,0.8
"45.2",0.801594630360675,0.619868985031767,0,9,991,0.8
"67.3",0.754582628937682,0.58623644189409,0,25,975,0.8
"91.2",0.603178739914281,0.534431044252514,0,81,919,0.8
"35.2",0.709112146341437,0.550358194377253,0,50,950,0.8
"69.3",0.478587517647509,0.827158755386528,0,0,1000,0.8
"70.3",0.323193511699513,0.872250308509144,0,0,1000,0.8
"24.3",0.14911895314004,0.72877108595385,0,0,1000,0.8
"13.1",0.721191140955114,0.777418068585732,0,0,1000,0.8
"66.1",0.851750703548308,0.432753820961277,0,90,910,0.8
"71.1",0.424062244345928,0.756626417463354,0,1,999,0.8
"60.2",0.252993168978314,0.481996778556294,0,262,738,0.8
"1.2",0.396430718876403,0.00126406116005006,342,267,391,0.8
"32.5",0.0999469903018513,0.652975453737215,0,39,961,0.8
"36.2",0.604545654207468,0.613462454630062,0,35,965,0.8
"55.3",0.9142161547516,0.0924725558258837,0,96,904,0.8
"62.4",0.681218239154007,0.537602045314911,0,76,924,0.8
"63.3",0.925270819027532,0.360872011687432,0,62,938,0.8
"90.1",0.12896822234733,0.445961521663979,0,406,594,0.8
"78.4",0.460883861694713,0.643391052753695,0,14,986,0.8
"69.4",0.478587517647509,0.827158755386528,0,0,1000,0.8
"95.2",0.0685595522482308,0.923816419143961,0,0,1000,0.8
"81.2",0.639390271840614,0.658275733869474,0,9,991,0.8
"37.3",0.609978910830742,0.654421716034397,0,11,989,0.8
"5.3",0.694254934882444,0.708429626290559,0,3,997,0.8
"5.4",0.694254934882444,0.708429626290559,0,2,998,0.8
"1.3",0.396430718876403,0.00126406116005006,326,270,404,0.8
"61.1",0.760187230221282,0.380903403964287,0,142,858,0.8
"18.3",0.169515896101572,0.828890530996694,0,0,1000,0.8
"73.4",0.652789115310992,0.00666438300829564,11,330,659,0.8
"3.2",0.208932736505389,0.00414827501151686,92,696,212,0.8
"42.2",0.982080167070021,0.0715242332856932,0,18,982,0.8
"91.3",0.603178739914281,0.534431044252514,0,84,916,0.8
"27.1",0.79912827224286,0.687839577341981,0,4,996,0.8
"79.1",0.801605133576744,0.589000662575553,0,17,983,0.8
"26.4",0.223861496922302,0.677811573814945,0,16,984,0.8
"31.2",0.688263508500801,0.732932825672572,0,2,998,0.8
"56.3",0.217750734339934,0.588127459937241,0,72,928,0.8
"23.5",0.713585915471837,0.915016337676648,0,0,1000,0.8
"39.6",0.701164154041414,0.687529976533273,0,3,997,0.8
"85.3",0.512646503467113,0.0296458374510985,0,505,495,0.8
"80.2",0.44749849468158,0.530043611606949,0,120,880,0.8
"5.5",0.694254934882444,0.708429626290559,0,0,1000,0.8
"34.8",0.249296783409596,0.646585556453984,0,29,971,0.8
"14.2",0.50641928773042,0.0238190030574129,0,517,483,0.8
"77.2",0.679527997615158,0.620990342513405,0,18,982,0.8
"57.2",0.585706073015054,0.907722155825417,0,0,1000,0.8
"52.6",0.152342221202998,0.694845542088467,0,12,988,0.8
"5.6",0.694254934882444,0.708429626290559,0,3,997,0.8
"72.2",0.545884036941199,0.501278611589152,0,156,844,0.8
"60.3",0.252993168978314,0.481996778556294,0,261,739,0.8
"32.6",0.0999469903018513,0.652975453737215,0,31,969,0.8
"58.5",0.268752429546328,0.414870216630156,0,388,612,0.8
"22.3",0.828641713985621,0.394873302133802,0,122,878,0.8
"68.5",0.294391799350867,0.798409645389138,0,1,999,0.8
"59.4",0.791506444984628,0.738225621220253,0,0,1000,0.8
"57.3",0.585706073015054,0.907722155825417,0,0,1000,0.8
"14.3",0.50641928773042,0.0238190030574129,0,481,519,0.8
"33.2",0.798624151155818,0.00483656355412677,17,186,797,0.8
"37.4",0.609978910830742,0.654421716034397,0,13,987,0.8
"39.7",0.701164154041414,0.687529976533273,0,4,996,0.8
"100.5",0.851318255097059,0.670319112714643,0,9,991,0.8
"25.6",0.0491340572549215,0.923861374823566,0,0,1000,0.8
"29.3",0.278990971446346,0.0114660195214852,2,728,270,0.8
"1.4",0.396430718876403,0.00126406116005006,330,297,373,0.8
"7.1",0.48061539771793,7.93697271626349e-05,508,23,469,0.8
"56.4",0.217750734339934,0.588127459937241,0,90,910,0.8
"17.4",0.0545377576288478,0.691136809448004,0,16,984,0.8
"89.2",0.396579397095411,0.848812483436533,0,0,1000,0.8
"92.1",0.403028319740558,0.996775904289091,0,0,1000,0.8
"95.3",0.0685595522482308,0.923816419143961,0,0,1000,0.8
"98.2",0.748119272535533,0.862224781869779,0,0,1000,0.8
"12.2",0.923094986474831,0.784538108402556,0,0,1000,0.8
"85.4",0.512646503467113,0.0296458374510985,0,490,510,0.8
"57.4",0.585706073015054,0.907722155825417,0,0,1000,0.8
"40",0.73673015540778,0.437750020034182,0,128,872,0.8
"10.9",0.554543582139498,0.728160139876464,0,1,999,0.8
"39.8",0.701164154041414,0.687529976533273,0,6,994,0.8
"52.7",0.152342221202998,0.694845542088467,0,7,993,0.8
"99.7",0.372564657242488,0.501495665220026,0,175,825,0.8
"12.3",0.923094986474831,0.784538108402556,0,0,1000,0.8
"26.5",0.223861496922302,0.677811573814945,0,19,981,0.8
"7.2",0.48061539771793,7.93697271626349e-05,501,13,486,0.8
"66.2",0.851750703548308,0.432753820961277,0,79,921,0.8
"21",0.55833949154765,0.676706343277158,0,17,983,0.8
"42.3",0.982080167070021,0.0715242332856932,0,21,979,0.8
"55.4",0.9142161547516,0.0924725558258837,0,92,908,0.8
"61.2",0.760187230221282,0.380903403964287,0,157,843,0.8
"23.6",0.713585915471837,0.915016337676648,0,0,1000,0.8
"16.6",0.557119000618623,0.964485213047814,0,0,1000,0.8
"30.2",0.128246929711352,0.519344835254348,0,203,797,0.8
"55.5",0.9142161547516,0.0924725558258837,0,78,922,0.8
"37.5",0.609978910830742,0.654421716034397,0,18,982,0.8
"44.2",0.406522907867858,0.720956240964452,0,4,996,0.8
"19.3",0.622313999779911,0.83322000499049,0,0,1000,0.8
"51.1",0.303072041576078,0.721946303531567,0,4,996,0.8
"6.6",0.608860931936688,0.734778954612975,0,4,996,0.8
"17.5",0.0545377576288478,0.691136809448004,0,10,990,0.8
"60.4",0.252993168978314,0.481996778556294,0,263,737,0.8
"31.3",0.688263508500801,0.732932825672572,0,1,999,0.8
"25.7",0.0491340572549215,0.923861374823566,0,0,1000,0.8
"57.5",0.585706073015054,0.907722155825417,0,0,1000,0.8
"85.5",0.512646503467113,0.0296458374510985,0,487,513,0.8
"54.2",0.543163620265753,0.0115683732125247,2,477,521,0.8
"75.5",0.947563096762169,0.66570503940573,0,1,999,0.8
"1.5",0.396430718876403,0.00126406116005006,325,273,402,0.8
"82.4",0.958643232043397,0.792440705585632,0,0,1000,0.8
"66.3",0.851750703548308,0.432753820961277,0,54,946,0.8
"87.3",0.429715062408982,0.903003896859085,0,0,1000,0.8
"16.7",0.557119000618623,0.964485213047814,0,0,1000,0.8
"43",0.533961439008651,0.923254032814437,0,1,999,0.8
"51.2",0.303072041576078,0.721946303531567,0,5,995,0.8
"70.4",0.323193511699513,0.872250308509144,0,0,1000,0.8
"27.2",0.79912827224286,0.687839577341981,0,2,998,0.8
"87.4",0.429715062408982,0.903003896859085,0,0,1000,0.8
"77.3",0.679527997615158,0.620990342513405,0,19,981,0.8
"81.3",0.639390271840614,0.658275733869474,0,19,981,0.8
"16.8",0.557119000618623,0.964485213047814,0,0,1000,0.8
"67.4",0.754582628937682,0.58623644189409,0,24,976,0.8
"100.6",0.851318255097059,0.670319112714643,0,2,998,0.8
"2.2",0.0289064601180144,0.00867161354282871,13,962,25,0.8
"19.4",0.622313999779911,0.83322000499049,0,0,1000,0.8
"37.6",0.609978910830742,0.654421716034397,0,11,989,0.8
"63.4",0.925270819027532,0.360872011687432,0,61,939,0.8
"34.9",0.249296783409596,0.646585556453984,0,27,973,0.8
"85.6",0.512646503467113,0.0296458374510985,0,508,492,0.8
"8.2",0.283708651233497,0.000744329323514256,491,246,263,0.8
"79.2",0.801605133576744,0.589000662575553,0,27,973,0.8
"97.8",0.886223911050297,0.347713989204804,0,88,912,0.8
"32.7",0.0999469903018513,0.652975453737215,0,26,974,0.8
"2.3",0.0289064601180144,0.00867161354282871,10,947,43,0.8
