"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"90",0.724866929545207,0.675323313140088,0,6,994,0.7
"91",0.388460572483493,0.685189837030591,0,13,987,0.7
"29",0.325769464850025,0.755730397287479,0,0,1000,0.7
"54",0.139798591129359,0.887658595156796,0,0,1000,0.7
"24",0.689570661170855,0.627667381717267,0,17,983,0.7
"33",0.229019747575512,0.657345757571748,0,22,978,0.7
"92",0.282407466827513,0.82601090240651,0,0,1000,0.7
"35",0.956874861828191,0.671164911948657,0,1,999,0.7
"84",0.366725945344662,0.656840401767949,0,17,983,0.7
"47",0.794072227946017,0.999201382163446,0,0,1000,0.7
"20",0.654786517827352,0.836564965986077,0,0,1000,0.7
"29.1",0.325769464850025,0.755730397287479,0,1,999,0.7
"81",0.478218038244665,0.688463241006667,0,8,992,0.7
"93",0.587491993800678,0.959346082286456,0,0,1000,0.7
"31",0.605546732244547,0.969090784309665,0,0,1000,0.7
"24.1",0.689570661170855,0.627667381717267,0,14,986,0.7
"9",0.616662597117977,0.806886759374101,0,0,1000,0.7
"72",0.512912840996199,0.576720433719016,0,76,924,0.7
"82",0.635439536184167,0.605259268955257,0,29,971,0.7
"41",0.753966622814141,0.695617206119809,0,5,995,0.7
"96",0.219967949844702,0.47485031032855,0,305,695,0.7
"29.2",0.325769464850025,0.755730397287479,0,0,1000,0.7
"56",0.11093081977325,0.868215763281564,0,0,1000,0.7
"28",0.836739960827491,0.569651384587464,0,17,983,0.7
"5",0.34066322477418,0.0193511334923096,0,662,338,0.7
"68",0.995101209331769,0.772247215192765,0,0,1000,0.7
"45",0.932413981758998,0.939903333030805,0,0,1000,0.7
"15",0.242295971922375,0.848707382772869,0,0,1000,0.7
"45.1",0.932413981758998,0.939903333030805,0,0,1000,0.7
"43",0.824066407297646,0.741820392155836,0,1,999,0.7
"52",0.340764339938762,0.487359220040389,0,215,785,0.7
"79",0.222155489025813,0.475580810003462,0,288,712,0.7
"90.1",0.724866929545207,0.675323313140088,0,10,990,0.7
"53",0.971564841925529,0.468417575369484,0,9,991,0.7
"14",0.865517385641924,0.724134295479681,0,1,999,0.7
"85",0.0857947252898009,0.0139895364668019,2,924,74,0.7
"38",0.462770469702082,0.466373692832422,0,211,789,0.7
"73",0.103531336514433,0.67153659545117,0,22,978,0.7
"5.1",0.34066322477418,0.0193511334923096,0,650,350,0.7
"62",0.899159860226733,0.68009307567365,0,1,999,0.7
"81.1",0.478218038244665,0.688463241006667,0,10,990,0.7
"29.3",0.325769464850025,0.755730397287479,0,2,998,0.7
"5.2",0.34066322477418,0.0193511334923096,0,635,365,0.7
"3",0.767155292350049,0.00569910111360644,16,195,789,0.7
"66",0.101529004754467,0.59215118047745,0,87,913,0.7
"76",0.167645038559567,0.883107896479778,0,0,1000,0.7
"14.1",0.865517385641924,0.724134295479681,0,1,999,0.7
"42",0.144984518727061,0.829978282709162,0,0,1000,0.7
"57",0.630700621021673,0.660420584976569,0,14,986,0.7
"43.1",0.824066407297646,0.741820392155836,0,1,999,0.7
"46",0.71478775984842,0.0401956541574233,0,258,742,0.7
"2",0.120592126537813,0.00722848782199435,22,871,107,0.7
"93.1",0.587491993800678,0.959346082286456,0,0,1000,0.7
"48",0.431963299269397,0.776797607169018,0,0,1000,0.7
"72.1",0.512912840996199,0.576720433719016,0,53,947,0.7
"52.1",0.340764339938762,0.487359220040389,0,188,812,0.7
"92.1",0.282407466827513,0.82601090240651,0,0,1000,0.7
"30",0.327582389427116,0.681444111007731,0,16,984,0.7
"2.1",0.120592126537813,0.00722848782199435,29,865,106,0.7
"41.1",0.753966622814141,0.695617206119809,0,4,996,0.7
"1",0.242391106306131,0.00383135986063432,119,644,237,0.7
"15.1",0.242295971922375,0.848707382772869,0,0,1000,0.7
"77",0.444630749601638,0.929136255525518,0,0,1000,0.7
"98",0.700324862489939,0.43924672258897,0,144,856,0.7
"83",0.376973650804193,0.53716463684729,0,132,868,0.7
"55",0.521364540253402,0.485259162461079,0,162,838,0.7
"37",0.985719980172128,0.841155036394593,0,0,1000,0.7
"1.1",0.242391106306131,0.00383135986063432,111,644,245,0.7
"53.1",0.971564841925529,0.468417575369484,0,8,992,0.7
"8",0.433575671766493,0.749826702045159,0,0,1000,0.7
"96.1",0.219967949844702,0.47485031032855,0,311,689,0.7
"26",0.595043799537052,0.839674630935749,0,0,1000,0.7
"85.1",0.0857947252898009,0.0139895364668019,1,891,108,0.7
"59",0.731001917058686,0.689323585365557,0,6,994,0.7
"2.2",0.120592126537813,0.00722848782199435,18,865,117,0.7
"21",0.0843696520826779,0.0200039574108087,0,908,92,0.7
"56.1",0.11093081977325,0.868215763281564,0,0,1000,0.7
"55.1",0.521364540253402,0.485259162461079,0,149,851,0.7
"77.1",0.444630749601638,0.929136255525518,0,0,1000,0.7
"83.1",0.376973650804193,0.53716463684729,0,134,866,0.7
"43.2",0.824066407297646,0.741820392155836,0,2,998,0.7
"46.1",0.71478775984842,0.0401956541574233,0,304,696,0.7
"40",0.20710190149257,0.516347479635151,0,203,797,0.7
"23",0.640016815465647,0.666667683681022,0,13,987,0.7
"24.2",0.689570661170855,0.627667381717267,0,13,987,0.7
"99",0.0299273471774603,0.740720514728507,0,0,1000,0.7
"9.1",0.616662597117977,0.806886759374101,0,1,999,0.7
"42.1",0.144984518727061,0.829978282709162,0,1,999,0.7
"37.1",0.985719980172128,0.841155036394593,0,0,1000,0.7
"67",0.499663716434818,0.0271026439148678,0,516,484,0.7
"9.2",0.616662597117977,0.806886759374101,0,0,1000,0.7
"88",0.64649585806299,0.592362007375341,0,43,957,0.7
"32",0.421217775702244,0.0129672909737565,0,587,413,0.7
"69",0.629889209095379,0.808953836905873,0,0,1000,0.7
"57.1",0.630700621021673,0.660420584976569,0,10,990,0.7
"80",0.279292244821167,0.623677197859466,0,45,955,0.7
"76.1",0.167645038559567,0.883107896479778,0,0,1000,0.7
"47.1",0.794072227946017,0.999201382163446,0,0,1000,0.7
"29.4",0.325769464850025,0.755730397287479,0,3,997,0.7
"19",0.704751460395528,0.81177381897851,0,0,1000,0.7
"2.3",0.120592126537813,0.00722848782199435,21,862,117,0.7
"30.1",0.327582389427116,0.681444111007731,0,12,988,0.7
"74",0.659335819329422,0.869560288540016,0,0,1000,0.7
"41.2",0.753966622814141,0.695617206119809,0,2,998,0.7
"62.1",0.899159860226733,0.68009307567365,0,5,995,0.7
"16",0.469367445820266,0.948089860797597,0,0,1000,0.7
"42.2",0.144984518727061,0.829978282709162,0,0,1000,0.7
"39",0.389111780871171,0.986078520058654,0,0,1000,0.7
"87",0.384791369310115,0.935288037215359,0,0,1000,0.7
"5.3",0.34066322477418,0.0193511334923096,0,661,339,0.7
"5.4",0.34066322477418,0.0193511334923096,0,656,344,0.7
"6",0.463980603785913,0.942984780199998,0,0,1000,0.7
"81.2",0.478218038244665,0.688463241006667,0,7,993,0.7
"58",0.172158916031476,0.509747204326559,0,233,767,0.7
"61",0.336330864109629,0.642138093859954,0,40,960,0.7
"26.1",0.595043799537052,0.839674630935749,0,0,1000,0.7
"45.2",0.932413981758998,0.939903333030805,0,0,1000,0.7
"75",0.234162085743532,0.605016736237675,0,51,949,0.7
"50",0.459406352063722,0.93916413185576,0,0,1000,0.7
"97",0.707419769676995,0.763243484455313,0,0,1000,0.7
"57.2",0.630700621021673,0.660420584976569,0,14,986,0.7
"62.2",0.899159860226733,0.68009307567365,0,1,999,0.7
"14.2",0.865517385641924,0.724134295479681,0,1,999,0.7
"90.2",0.724866929545207,0.675323313140088,0,7,993,0.7
"53.2",0.971564841925529,0.468417575369484,0,9,991,0.7
"9.3",0.616662597117977,0.806886759374101,0,0,1000,0.7
"60",0.945344988688204,0.542593248327356,0,9,991,0.7
"77.2",0.444630749601638,0.929136255525518,0,0,1000,0.7
"49",0.428186504721375,0.608548992438101,0,38,962,0.7
"51",0.2084359640984,0.938285960460757,0,0,1000,0.7
"38.1",0.462770469702082,0.466373692832422,0,212,788,0.7
"44",0.995929364125034,0.177771927485752,0,3,997,0.7
"73.1",0.103531336514433,0.67153659545117,0,16,984,0.7
"15.2",0.242295971922375,0.848707382772869,0,0,1000,0.7
"83.2",0.376973650804193,0.53716463684729,0,125,875,0.7
"9.4",0.616662597117977,0.806886759374101,0,0,1000,0.7
"83.3",0.376973650804193,0.53716463684729,0,128,872,0.7
"42.3",0.144984518727061,0.829978282709162,0,0,1000,0.7
"95",0.0301419683953282,0.837756226186175,0,0,1000,0.7
"43.3",0.824066407297646,0.741820392155836,0,2,998,0.7
"96.2",0.219967949844702,0.47485031032855,0,329,671,0.7
"85.2",0.0857947252898009,0.0139895364668019,0,913,87,0.7
"25",0.259783166329144,0.763724269070663,0,1,999,0.7
"73.2",0.103531336514433,0.67153659545117,0,20,980,0.7
"37.2",0.985719980172128,0.841155036394593,0,0,1000,0.7
"96.3",0.219967949844702,0.47485031032855,0,273,727,0.7
"23.1",0.640016815465647,0.666667683681022,0,13,987,0.7
"44.1",0.995929364125034,0.177771927485752,0,3,997,0.7
"8.1",0.433575671766493,0.749826702045159,0,2,998,0.7
"96.4",0.219967949844702,0.47485031032855,0,307,693,0.7
"2.4",0.120592126537813,0.00722848782199435,13,847,140,0.7
"69.1",0.629889209095379,0.808953836905873,0,0,1000,0.7
"43.4",0.824066407297646,0.741820392155836,0,0,1000,0.7
"50.1",0.459406352063722,0.93916413185576,0,0,1000,0.7
"16.1",0.469367445820266,0.948089860797597,0,0,1000,0.7
"91.1",0.388460572483493,0.685189837030591,0,14,986,0.7
"65",0.423457180909712,0.652105316234174,0,17,983,0.7
"28.1",0.836739960827491,0.569651384587464,0,23,977,0.7
"34",0.258212503362668,0.754764700255192,0,1,999,0.7
"9.5",0.616662597117977,0.806886759374101,0,0,1000,0.7
"40.1",0.20710190149257,0.516347479635151,0,184,816,0.7
"80.1",0.279292244821167,0.623677197859466,0,38,962,0.7
"14.3",0.865517385641924,0.724134295479681,0,1,999,0.7
"10",0.376918165384559,0.956876090636943,0,0,1000,0.7
"6.1",0.463980603785913,0.942984780199998,0,0,1000,0.7
"61.1",0.336330864109629,0.642138093859954,0,30,970,0.7
"31.1",0.605546732244547,0.969090784309665,0,0,1000,0.7
"85.3",0.0857947252898009,0.0139895364668019,0,907,93,0.7
"13",0.55466735694685,0.761540282564721,0,2,998,0.7
"66.1",0.101529004754467,0.59215118047745,0,100,900,0.7
"62.3",0.899159860226733,0.68009307567365,0,1,999,0.7
"67.1",0.499663716434818,0.0271026439148678,0,497,503,0.7
"71",0.760883775730956,0.669203040836598,0,5,995,0.7
"78",0.797947098382283,0.394907314010197,0,131,869,0.7
"1.2",0.242391106306131,0.00383135986063432,116,632,252,0.7
"66.2",0.101529004754467,0.59215118047745,0,87,913,0.7
"28.2",0.836739960827491,0.569651384587464,0,21,979,0.7
"88.1",0.64649585806299,0.592362007375341,0,31,969,0.7
"17",0.341528579072024,0.989849403777864,0,0,1000,0.7
"67.2",0.499663716434818,0.0271026439148678,0,509,491,0.7
"23.2",0.640016815465647,0.666667683681022,0,7,993,0.7
"47.2",0.794072227946017,0.999201382163446,0,0,1000,0.7
"11",0.110334543321473,0.796517350195919,0,0,1000,0.7
"7",0.101442492427304,0.696572005442576,0,9,991,0.7
"15.3",0.242295971922375,0.848707382772869,0,0,1000,0.7
"100",0.741349926258819,0.520706982542881,0,60,940,0.7
"44.2",0.995929364125034,0.177771927485752,0,6,994,0.7
"46.2",0.71478775984842,0.0401956541574233,0,304,696,0.7
"78.1",0.797947098382283,0.394907314010197,0,134,866,0.7
"66.3",0.101529004754467,0.59215118047745,0,98,902,0.7
"42.4",0.144984518727061,0.829978282709162,0,0,1000,0.7
"47.3",0.794072227946017,0.999201382163446,0,0,1000,0.7
"68.1",0.995101209331769,0.772247215192765,0,0,1000,0.7
"83.4",0.376973650804193,0.53716463684729,0,135,865,0.7
"28.3",0.836739960827491,0.569651384587464,0,32,968,0.7
"27",0.721657396862306,0.654142714578985,0,10,990,0.7
"16.2",0.469367445820266,0.948089860797597,0,0,1000,0.7
"97.1",0.707419769676995,0.763243484455313,0,1,999,0.7
"83.5",0.376973650804193,0.53716463684729,0,117,883,0.7
"81.3",0.478218038244665,0.688463241006667,0,6,994,0.7
"50.2",0.459406352063722,0.93916413185576,0,0,1000,0.7
"38.2",0.462770469702082,0.466373692832422,0,209,791,0.7
"78.2",0.797947098382283,0.394907314010197,0,115,885,0.7
"91.2",0.388460572483493,0.685189837030591,0,11,989,0.7
"98.1",0.700324862489939,0.43924672258897,0,132,868,0.7
"5.5",0.34066322477418,0.0193511334923096,0,671,329,0.7
"30.2",0.327582389427116,0.681444111007731,0,11,989,0.7
"11.1",0.110334543321473,0.796517350195919,0,0,1000,0.7
"80.2",0.279292244821167,0.623677197859466,0,49,951,0.7
"29.5",0.325769464850025,0.755730397287479,0,5,995,0.7
"22",0.827173238015011,0.964809750318726,0,0,1000,0.7
"70",0.225657855949347,0.564611608147508,0,119,881,0.7
"41.3",0.753966622814141,0.695617206119809,0,4,996,0.7
"65.1",0.423457180909712,0.652105316234174,0,15,985,0.7
"86",0.0534369331563357,0.751243942468427,0,6,994,0.7
"91.3",0.388460572483493,0.685189837030591,0,10,990,0.7
"22.1",0.827173238015011,0.964809750318726,0,0,1000,0.7
"96.5",0.219967949844702,0.47485031032855,0,288,712,0.7
"45.3",0.932413981758998,0.939903333030805,0,0,1000,0.7
"68.2",0.995101209331769,0.772247215192765,0,0,1000,0.7
"2.5",0.120592126537813,0.00722848782199435,26,861,113,0.7
"95.1",0.0301419683953282,0.837756226186175,0,0,1000,0.7
"11.2",0.110334543321473,0.796517350195919,0,2,998,0.7
"25.1",0.259783166329144,0.763724269070663,0,0,1000,0.7
"64",0.806492388994001,0.702471627971419,0,3,997,0.7
"74.1",0.659335819329422,0.869560288540016,0,0,1000,0.7
"52.2",0.340764339938762,0.487359220040389,0,216,784,0.7
"31.2",0.605546732244547,0.969090784309665,0,0,1000,0.7
"94",0.3147549805569,0.380418222534936,0,438,562,0.7
"76.2",0.167645038559567,0.883107896479778,0,0,1000,0.7
"30.3",0.327582389427116,0.681444111007731,0,6,994,0.7
"29.6",0.325769464850025,0.755730397287479,0,0,1000,0.7
"13.1",0.55466735694685,0.761540282564721,0,1,999,0.7
"28.4",0.836739960827491,0.569651384587464,0,27,973,0.7
"68.3",0.995101209331769,0.772247215192765,0,0,1000,0.7
"7.1",0.101442492427304,0.696572005442576,0,9,991,0.7
"26.2",0.595043799537052,0.839674630935749,0,0,1000,0.7
"52.3",0.340764339938762,0.487359220040389,0,237,763,0.7
"31.3",0.605546732244547,0.969090784309665,0,0,1000,0.7
"6.2",0.463980603785913,0.942984780199998,0,0,1000,0.7
"4",0.81892767786514,0.00357755213975906,26,164,810,0.7
