"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"277",0.472470086878709,0.00567136979871041,25,527,448,0.6
"332",0.485757507377477,0.00514117230793466,35,478,487,0.6
"169",0.484937212864385,0.00533447047798903,34,491,475,0.6
"97",0.501025051000986,0.00550684740356895,34,465,501,0.6
"402",0.465586187985662,0.00546461440010887,24,517,459,0.6
"100",0.488958902318693,0.00552743312735248,16,456,528,0.6
"50",0.475758401924873,0.00588484398932854,28,488,484,0.6
"435",0.492929539374039,0.00568064461071101,31,474,495,0.6
"316",0.47854430497565,0.00447480404890972,55,461,484,0.6
"256",0.478805060047381,0.0058917611872259,25,514,461,0.6
"217",0.450019422568899,0.00645694676017816,23,534,443,0.6
"53",0.485095741179912,0.00563036789066983,22,468,510,0.6
"86",0.501341852969857,0.0050444049727572,42,438,520,0.6
"358",0.49717793190764,0.00546601971053253,26,474,500,0.6
"170",0.49303478218154,0.00526433359573875,34,493,473,0.6
"53.1",0.485095741179912,0.00563036789066983,31,461,508,0.6
"365",0.467256772333789,0.00538773284050843,34,498,468,0.6
"176",0.45277962545978,0.00642696121361306,24,548,428,0.6
"412",0.468605913530467,0.00527768686410666,42,483,475,0.6
"250",0.494454516686143,0.00529031794514578,29,457,514,0.6
"228",0.502495726475607,0.00418515771749466,43,435,522,0.6
"376",0.47142450426834,0.00574394786999592,27,491,482,0.6
"304",0.49826141548502,0.00497939713279292,32,485,483,0.6
"182",0.466614049223209,0.00528824187157819,37,516,447,0.6
"113",0.486938724285924,0.00478361235938161,49,475,476,0.6
"220",0.463812791049936,0.00538717237805876,34,519,447,0.6
"194",0.489159428596128,0.00549357053399499,25,484,491,0.6
"137",0.492279585545322,0.00556985053481995,26,495,479,0.6
"213",0.483938287142148,0.0057632461672988,34,513,453,0.6
"316.1",0.47854430497565,0.00447480404890972,41,450,509,0.6
"129",0.499127405312343,0.00601760142548973,9,464,527,0.6
"195",0.474315696092574,0.00617721557957373,19,521,460,0.6
"104",0.476470217965964,0.00678037951002616,8,514,478,0.6
"77",0.471692564800911,0.00473801507418144,40,473,487,0.6
"274",0.481873416125753,0.00593138085804704,27,465,508,0.6
"46",0.488795979850533,0.00548819063007461,39,467,494,0.6
"213.1",0.483938287142148,0.0057632461672988,26,489,485,0.6
"16",0.490006810821991,0.00562590888277901,34,473,493,0.6
"339",0.489916123194446,0.00583934029957787,27,484,489,0.6
"294",0.494223092094843,0.00546162234902454,27,459,514,0.6
"447",0.449801784933039,0.00593682791221281,18,481,501,0.6
"156",0.488233306275246,0.00600524416835962,21,494,485,0.6
"32",0.486845372056175,0.0059796270034943,27,472,501,0.6
"159",0.466520907225978,0.00510132116584624,43,496,461,0.6
"104.1",0.476470217965964,0.00678037951002616,20,529,451,0.6
"149",0.48399565524238,0.00571075804604011,31,494,475,0.6
"434",0.488202718191692,0.00622991789933557,19,499,482,0.6
"6",0.485262149351734,0.00539759176252423,38,480,482,0.6
"151",0.481196682469958,0.00557218403373191,31,483,486,0.6
"80",0.468491220382731,0.00568355969683964,28,511,461,0.6
"305",0.489785084201608,0.00506521919316902,39,453,508,0.6
"71",0.495618313099924,0.00535844371849222,29,475,496,0.6
"19",0.48489946575554,0.00577082418076653,26,498,476,0.6
"266",0.488368579541662,0.00630572295203022,17,472,511,0.6
"143",0.477952891220169,0.00523907427327942,38,513,449,0.6
"388",0.489590856349709,0.00562594042376568,24,481,495,0.6
"45",0.48894085091321,0.00500065964849956,40,442,518,0.6
"229",0.470653062143146,0.00570116094780762,24,478,498,0.6
"23",0.513141129919125,0.00549369272102452,33,437,530,0.6
"332.1",0.485757507377477,0.00514117230793466,42,468,490,0.6
"327",0.491577527076756,0.0056676071858153,23,524,453,0.6
"152",0.471802298519018,0.00603784511237699,18,497,485,0.6
"113.1",0.486938724285924,0.00478361235938161,41,474,485,0.6
"99",0.459201079028195,0.00540109474196446,37,502,461,0.6
"97.1",0.501025051000986,0.00550684740356895,16,483,501,0.6
"50.1",0.475758401924873,0.00588484398932854,21,493,486,0.6
"495",0.488326006011929,0.00568763200088796,24,485,491,0.6
"153",0.473670395885931,0.00511381626075274,47,492,461,0.6
"205",0.512472158743447,0.00556230371811452,21,431,548,0.6
"143.1",0.477952891220169,0.00523907427327942,34,481,485,0.6
"92",0.491378395990409,0.00611135301439923,22,513,465,0.6
