"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"274",0.491160986089136,0.00368434583112506,71,440,489,0.7
"280",0.481845005462812,0.00443471031411526,48,451,501,0.7
"259",0.5150817033826,0.00359845506202744,71,416,513,0.7
"93",0.475353064288243,0.00449480278953989,60,461,479,0.7
"130",0.501229546233142,0.00410011162145573,63,434,503,0.7
"308",0.493538423793265,0.0041180323946952,63,456,481,0.7
"256",0.523635013653729,0.00270807818252729,109,343,548,0.7
"291",0.480580770290122,0.00426150071311076,47,492,461,0.7
"392",0.502643835012607,0.00475167872781168,40,451,509,0.7
"204",0.468083760954014,0.00478707940043509,31,499,470,0.7
"447",0.475403387427219,0.00424403125880598,49,448,503,0.7
"136",0.487844100814548,0.00391821272371313,82,447,471,0.7
"347",0.487132678789099,0.00430232601288163,59,436,505,0.7
"423",0.489870091843319,0.0045198619846218,48,452,500,0.7
"318",0.494732915537076,0.00467038050634387,46,472,482,0.7
"102",0.492174865571639,0.0045921712072283,46,462,492,0.7
"330",0.504961422042861,0.00268899024293237,130,371,499,0.7
"353",0.465447735771891,0.00456999374330268,62,471,467,0.7
"362",0.51338498478661,0.00421739489364954,63,441,496,0.7
"313",0.487093495023842,0.00509566912430761,39,478,483,0.7
"336",0.47867707136423,0.00408774056834609,64,471,465,0.7
"409",0.498552427481179,0.00477627809948539,38,477,485,0.7
"436",0.496370750842713,0.00426630685896241,59,445,496,0.7
"410",0.503934508974564,0.00504896802543297,32,460,508,0.7
"325",0.477591121225547,0.00396361329033324,71,459,470,0.7
"242",0.48835485206606,0.00358437129435993,86,432,482,0.7
"330.1",0.504961422042861,0.00268899024293237,130,381,489,0.7
"92",0.497211976166015,0.00388692363715473,70,424,506,0.7
"369",0.482623962109142,0.00368752429214018,83,437,480,0.7
"452",0.493261855562485,0.00421272114033345,64,437,499,0.7
"400",0.484835727887032,0.00394023842046388,75,440,485,0.7
"358",0.467306302367418,0.00365594586729641,79,454,467,0.7
"450",0.491126753881378,0.00519148747453,37,459,504,0.7
"119",0.491726985638042,0.00310913064377647,112,398,490,0.7
"414",0.525385924568227,0.00452538467768132,40,443,517,0.7
"191",0.46590485780881,0.00478521529803951,53,486,461,0.7
"277",0.489227844843055,0.00467470498227651,48,461,491,0.7
"35",0.483934472653868,0.00267767400003861,134,386,480,0.7
"439",0.516834606778092,0.00428368825971817,50,434,516,0.7
"282",0.52542382045176,0.00384222650845485,86,409,505,0.7
"353.1",0.465447735771891,0.00456999374330268,44,491,465,0.7
"231",0.506502824856362,0.0046268873283786,55,460,485,0.7
"271",0.461849766103294,0.00423174281239531,59,463,478,0.7
"246",0.481390042291334,0.00447293917679952,44,474,482,0.7
"14",0.467658070349006,0.00417580539525164,78,449,473,0.7
"420",0.49597250425434,0.00282022904821586,107,373,520,0.7
"418",0.460996785227557,0.00545983023315134,43,503,454,0.7
"155",0.510933285364681,0.00425815501485343,58,427,515,0.7
"230",0.495795144100354,0.00494337870745315,38,456,506,0.7
"293",0.483833486815078,0.0045535914469108,40,467,493,0.7
"291.1",0.480580770290122,0.00426150071311076,65,444,491,0.7
"88",0.512368015992645,0.00413373833658896,64,431,505,0.7
"75",0.495879763509541,0.00572466870151952,29,458,513,0.7
"431",0.49434160084358,0.00502912335755814,40,449,511,0.7
"381",0.490501938570421,0.0049650026428263,44,463,493,0.7
