     prop.aneu prob.meio  prob.mito dispersal euploid mosaic aneuploid
1   1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
2   1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
3   1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
4   0.27343750 0.4322416 0.04213321         0    0.33   0.15      0.52
5   0.12500000 0.4322416 0.04213321         0    0.33   0.15      0.52
6   1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
7   0.12109375 0.4322416 0.04213321         0    0.33   0.15      0.52
8   0.31250000 0.4322416 0.04213321         0    0.33   0.15      0.52
9   1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
10  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
11  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
12  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
13  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
14  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
15  0.37109375 0.4322416 0.04213321         0    0.33   0.15      0.52
16  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
17  0.17968750 0.4322416 0.04213321         0    0.33   0.15      0.52
18  0.69921875 0.4322416 0.04213321         0    0.33   0.15      0.52
19  0.44140625 0.4322416 0.04213321         0    0.33   0.15      0.52
20  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
21  0.25390625 0.4322416 0.04213321         0    0.33   0.15      0.52
22  0.19921875 0.4322416 0.04213321         0    0.33   0.15      0.52
23  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
24  0.10156250 0.4322416 0.04213321         0    0.33   0.15      0.52
25  0.14843750 0.4322416 0.04213321         0    0.33   0.15      0.52
26  0.25390625 0.4322416 0.04213321         0    0.33   0.15      0.52
27  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
28  0.17187500 0.4322416 0.04213321         0    0.33   0.15      0.52
29  0.18750000 0.4322416 0.04213321         0    0.33   0.15      0.52
30  0.14453125 0.4322416 0.04213321         0    0.33   0.15      0.52
31  0.14843750 0.4322416 0.04213321         0    0.33   0.15      0.52
32  0.25781250 0.4322416 0.04213321         0    0.33   0.15      0.52
33  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
34  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
35  0.24609375 0.4322416 0.04213321         0    0.33   0.15      0.52
36  0.14062500 0.4322416 0.04213321         0    0.33   0.15      0.52
37  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
38  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
39  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
40  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
41  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
42  0.14062500 0.4322416 0.04213321         0    0.33   0.15      0.52
43  0.17968750 0.4322416 0.04213321         0    0.33   0.15      0.52
44  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
45  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
46  0.14453125 0.4322416 0.04213321         0    0.33   0.15      0.52
47  0.22265625 0.4322416 0.04213321         0    0.33   0.15      0.52
48  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
49  0.10546875 0.4322416 0.04213321         0    0.33   0.15      0.52
50  0.56640625 0.4322416 0.04213321         0    0.33   0.15      0.52
51  0.18750000 0.4322416 0.04213321         0    0.33   0.15      0.52
52  0.42578125 0.4322416 0.04213321         0    0.33   0.15      0.52
53  0.14062500 0.4322416 0.04213321         0    0.33   0.15      0.52
54  0.16406250 0.4322416 0.04213321         0    0.33   0.15      0.52
55  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
56  0.31640625 0.4322416 0.04213321         0    0.33   0.15      0.52
57  0.27343750 0.4322416 0.04213321         0    0.33   0.15      0.52
58  0.37500000 0.4322416 0.04213321         0    0.33   0.15      0.52
59  0.34375000 0.4322416 0.04213321         0    0.33   0.15      0.52
60  0.16015625 0.4322416 0.04213321         0    0.33   0.15      0.52
61  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
62  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
63  0.30859375 0.4322416 0.04213321         0    0.33   0.15      0.52
64  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
65  0.28515625 0.4322416 0.04213321         0    0.33   0.15      0.52
66  1.00000000 0.4322416 0.04213321         0    0.33   0.15      0.52
67  0.14453125 0.4322416 0.04213321         0    0.33   0.15      0.52
68  0.25000000 0.4322416 0.04213321         0    0.33   0.15      0.52
69  0.27734375 0.4322416 0.04213321         0    0.33   0.15      0.52
70  0.27343750 0.4322416 0.04213321         0    0.33   0.15      0.52
71  0.11718750 0.4322416 0.04213321         0    0.33   0.15      0.52
72  0.22265625 0.4322416 0.04213321         0    0.33   0.15      0.52
73  0.36328125 0.4322416 0.04213321         0    0.33   0.15      0.52
